profile_id,instrument_symbol,contract_code,period,status,market_data_file_id_before,market_data_file_id_after,data_version_before,data_version_after,file_path_before,file_path_after,target_start,target_end,coverage_start,coverage_end,covers_target,selection_reason,rollback_method
long_horizon_daily_v1,fg,fg.MAIN,1d,would_change,56462,82696,rqdata_fg_standard_1d_20200102_20260711_v2,rqdata_fg_standard_1d_20121203_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=fg/contract=fg.MAIN/fg_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=fg/contract=fg.MAIN/fg_MAIN_1d_20121203_20260711_v2.parquet,2012-12-03,2026-07-10,2012-12-03,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,fg,fg.MAIN,1w,would_change,56463,79782,rqdata_fg_standard_1w_20200102_20260711_v2,rqdata_fg_standard_1w_20121203_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=fg/contract=fg.MAIN/fg_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=fg/contract=fg.MAIN/fg_MAIN_1w_20121203_20260711_v2.parquet,2012-12-07,2026-07-10,2012-12-07,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,fu,fu.MAIN,1d,would_change,56464,82675,rqdata_fu_standard_1d_20200102_20260711_v2,rqdata_fu_standard_1d_20040825_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=fu/contract=fu.MAIN/fu_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=fu/contract=fu.MAIN/fu_MAIN_1d_20040825_20260711_v2.parquet,2004-08-25,2026-07-10,2004-08-25,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,fu,fu.MAIN,1w,would_change,56465,79783,rqdata_fu_standard_1w_20200102_20260711_v2,rqdata_fu_standard_1w_20040825_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=fu/contract=fu.MAIN/fu_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=fu/contract=fu.MAIN/fu_MAIN_1w_20040825_20260711_v2.parquet,2004-08-27,2026-07-10,2004-08-27,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,hc,hc.MAIN,1d,would_change,56466,82708,rqdata_hc_standard_1d_20200102_20260711_v2,rqdata_hc_standard_1d_20140321_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=hc/contract=hc.MAIN/hc_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=hc/contract=hc.MAIN/hc_MAIN_1d_20140321_20260711_v2.parquet,2014-03-21,2026-07-10,2014-03-21,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,hc,hc.MAIN,1w,would_change,56467,79784,rqdata_hc_standard_1w_20200102_20260711_v2,rqdata_hc_standard_1w_20140321_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=hc/contract=hc.MAIN/hc_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=hc/contract=hc.MAIN/hc_MAIN_1w_20140321_20260711_v2.parquet,2014-03-21,2026-07-10,2014-03-21,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,i,i.MAIN,1d,would_change,56468,82702,rqdata_i_standard_1d_20200102_20260711_v2,rqdata_i_standard_1d_20131018_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=i/contract=i.MAIN/i_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=i/contract=i.MAIN/i_MAIN_1d_20131018_20260711_v2.parquet,2013-10-18,2026-07-10,2013-10-18,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,i,i.MAIN,1w,would_change,56469,79785,rqdata_i_standard_1w_20200102_20260711_v2,rqdata_i_standard_1w_20131018_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=i/contract=i.MAIN/i_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=i/contract=i.MAIN/i_MAIN_1w_20131018_20260711_v2.parquet,2013-10-18,2026-07-10,2013-10-18,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,ic,ic.MAIN,1d,would_change,56470,82716,rqdata_ic_standard_1d_20200102_20260711_v2,rqdata_ic_standard_1d_20150416_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=ic.MAIN/ic_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=ic.MAIN/ic_MAIN_1d_20150416_20260711_v2.parquet,2015-04-16,2026-07-10,2015-04-16,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,ic,ic.MAIN,1w,would_change,56471,79786,rqdata_ic_standard_1w_20200102_20260711_v2,rqdata_ic_standard_1w_20150416_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=ic/contract=ic.MAIN/ic_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=ic/contract=ic.MAIN/ic_MAIN_1w_20150416_20260711_v2.parquet,2015-04-17,2026-07-10,2015-04-17,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,if,if.MAIN,1d,would_change,56472,82687,rqdata_if_standard_1d_20200102_20260711_v2,rqdata_if_standard_1d_20100416_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_1d_20100416_20260711_v2.parquet,2010-04-16,2026-07-10,2010-04-16,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,if,if.MAIN,1w,would_change,56473,79787,rqdata_if_standard_1w_20200102_20260711_v2,rqdata_if_standard_1w_20100416_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_1w_20100416_20260711_v2.parquet,2010-04-16,2026-07-10,2010-04-16,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,ih,ih.MAIN,1d,would_change,56474,82717,rqdata_ih_standard_1d_20200102_20260711_v2,rqdata_ih_standard_1d_20150416_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ih/contract=ih.MAIN/ih_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ih/contract=ih.MAIN/ih_MAIN_1d_20150416_20260711_v2.parquet,2015-04-16,2026-07-10,2015-04-16,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,ih,ih.MAIN,1w,would_change,56475,79788,rqdata_ih_standard_1w_20200102_20260711_v2,rqdata_ih_standard_1w_20150416_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=ih/contract=ih.MAIN/ih_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=ih/contract=ih.MAIN/ih_MAIN_1w_20150416_20260711_v2.parquet,2015-04-17,2026-07-10,2015-04-17,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,im,im.MAIN,1d,unchanged,56476,56476,rqdata_im_standard_1d_20220722_20260711_v2,rqdata_im_standard_1d_20220722_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=im/contract=im.MAIN/im_MAIN_1d_20220722_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=im/contract=im.MAIN/im_MAIN_1d_20220722_20260711_v2.parquet,2022-07-22,2026-07-10,2022-07-22,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,im,im.MAIN,1w,unchanged,56477,56477,rqdata_im_standard_1w_20220722_20260711_v2,rqdata_im_standard_1w_20220722_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=im/contract=im.MAIN/im_MAIN_1w_20220722_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=im/contract=im.MAIN/im_MAIN_1w_20220722_20260711_v2.parquet,2022-07-22,2026-07-10,2022-07-22,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,j,j.MAIN,1d,would_change,56478,82690,rqdata_j_standard_1d_20200102_20260711_v2,rqdata_j_standard_1d_20110415_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=j/contract=j.MAIN/j_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=j/contract=j.MAIN/j_MAIN_1d_20110415_20260711_v2.parquet,2011-04-15,2026-07-10,2011-04-15,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,j,j.MAIN,1w,would_change,56479,79789,rqdata_j_standard_1w_20200102_20260711_v2,rqdata_j_standard_1w_20110415_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=j/contract=j.MAIN/j_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=j/contract=j.MAIN/j_MAIN_1w_20110415_20260711_v2.parquet,2011-04-15,2026-07-10,2011-04-15,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,jd,jd.MAIN,1d,would_change,56480,82703,rqdata_jd_standard_1d_20200102_20260711_v2,rqdata_jd_standard_1d_20131108_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jd/contract=jd.MAIN/jd_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jd/contract=jd.MAIN/jd_MAIN_1d_20131108_20260711_v2.parquet,2013-11-08,2026-07-10,2013-11-08,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,jd,jd.MAIN,1w,would_change,56481,79790,rqdata_jd_standard_1w_20200102_20260711_v2,rqdata_jd_standard_1w_20131108_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=jd/contract=jd.MAIN/jd_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=jd/contract=jd.MAIN/jd_MAIN_1w_20131108_20260711_v2.parquet,2013-11-08,2026-07-10,2013-11-08,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,jm,JM2305,1d,would_change,42428,86646,rq_acb_jm_JM2305_1d_20230103_20230412_v1,rq_acb_jm_JM2305_1d_20221206_20230412_v1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2305/JM2305_1d_20230103_20230412.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2305/JM2305_1d_20221206_20230412.parquet,2023-01-03,2023-04-12,2022-12-06,2023-04-12,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,jm,JM2309,1d,unchanged,42430,42430,rq_acb_jm_JM2309_1d_20230413_20230810_v1,rq_acb_jm_JM2309_1d_20230413_20230810_v1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2309/JM2309_1d_20230413_20230810.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2309/JM2309_1d_20230413_20230810.parquet,2023-04-13,2023-08-10,2023-04-13,2023-08-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,jm,JM2401,1d,unchanged,42432,42432,rq_acb_jm_JM2401_1d_20230811_20231206_v1,rq_acb_jm_JM2401_1d_20230811_20231206_v1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2401/JM2401_1d_20230811_20231206.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2401/JM2401_1d_20230811_20231206.parquet,2023-08-11,2023-12-06,2023-08-11,2023-12-06,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,jm,JM2405,1d,unchanged,42434,42434,rq_acb_jm_JM2405_1d_20231207_20240409_v1,rq_acb_jm_JM2405_1d_20231207_20240409_v1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2405/JM2405_1d_20231207_20240409.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2405/JM2405_1d_20231207_20240409.parquet,2023-12-07,2024-04-09,2023-12-07,2024-04-09,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,jm,JM2409,1d,unchanged,42436,42436,rq_acb_jm_JM2409_1d_20240410_20240815_v1,rq_acb_jm_JM2409_1d_20240410_20240815_v1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2409/JM2409_1d_20240410_20240815.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2409/JM2409_1d_20240410_20240815.parquet,2024-04-10,2024-08-15,2024-04-10,2024-08-15,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,jm,JM2501,1d,unchanged,42438,42438,rq_acb_jm_JM2501_1d_20240816_20241217_v1,rq_acb_jm_JM2501_1d_20240816_20241217_v1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2501/JM2501_1d_20240816_20241217.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2501/JM2501_1d_20240816_20241217.parquet,2024-08-16,2024-12-17,2024-08-16,2024-12-17,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,jm,JM2505,1d,unchanged,42440,42440,rq_acb_jm_JM2505_1d_20241218_20250414_v1,rq_acb_jm_JM2505_1d_20241218_20250414_v1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2505/JM2505_1d_20241218_20250414.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2505/JM2505_1d_20241218_20250414.parquet,2024-12-18,2025-04-14,2024-12-18,2025-04-14,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,jm,JM2509,1d,unchanged,42442,42442,rq_acb_jm_JM2509_1d_20250415_20250730_v1,rq_acb_jm_JM2509_1d_20250415_20250730_v1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2509/JM2509_1d_20250415_20250730.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2509/JM2509_1d_20250415_20250730.parquet,2025-04-15,2025-07-30,2025-04-15,2025-07-30,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,jm,JM2601,1d,unchanged,42444,42444,rq_acb_jm_JM2601_1d_20250731_20251204_v1,rq_acb_jm_JM2601_1d_20250731_20251204_v1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2601/JM2601_1d_20250731_20251204.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2601/JM2601_1d_20250731_20251204.parquet,2025-07-31,2025-12-04,2025-07-31,2025-12-04,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,jm,JM2605,1d,would_change,,86666,,rq_acb_jm_JM2605_1d_20251205_20260415_v1,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2605/JM2605_1d_20251205_20260415.parquet,2025-12-05,2026-04-15,2025-12-05,2026-04-15,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,jm,jm.MAIN,1d,would_change,56482,82699,rqdata_jm_standard_1d_20200102_20260711_v2,rqdata_jm_standard_1d_20130322_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=jm.MAIN/jm_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=jm.MAIN/jm_MAIN_1d_20130322_20260711_v2.parquet,2013-03-22,2026-07-10,2013-03-22,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,jm,jm.MAIN,1w,would_change,56483,79791,rqdata_jm_standard_1w_20200102_20260711_v2,rqdata_jm_standard_1w_20130322_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=jm/contract=jm.MAIN/jm_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=jm/contract=jm.MAIN/jm_MAIN_1w_20130322_20260711_v2.parquet,2013-03-22,2026-07-10,2013-03-22,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,l,l.MAIN,1d,would_change,56486,82681,rqdata_l_standard_1d_20200102_20260711_v2,rqdata_l_standard_1d_20070731_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=l/contract=l.MAIN/l_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=l/contract=l.MAIN/l_MAIN_1d_20070731_20260711_v2.parquet,2007-07-31,2026-07-10,2007-07-31,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,l,l.MAIN,1w,would_change,56487,79793,rqdata_l_standard_1w_20200102_20260711_v2,rqdata_l_standard_1w_20070731_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=l.MAIN/l_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=l.MAIN/l_MAIN_1w_20070731_20260711_v2.parquet,2007-08-03,2026-07-10,2007-08-03,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,l_f,l_f.MAIN,1d,would_change,41096,71661,rqdata_l_f_standard_1d_20230103_20260707_v2,rqdata_l_f_standard_1d_20230103_20260712_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=l_f/contract=l_f.MAIN/l_f_MAIN_1d_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=l_f/contract=l_f.MAIN/l_f_MAIN_1d_20230103_20260712_v2.parquet,2025-10-29,2026-07-10,2025-10-29,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,l_f,l_f.MAIN,1w,would_change,55700,71662,rqdata_l_f_standard_1w_20230103_20260710_v2,rqdata_l_f_standard_1w_20230103_20260712_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l_f/contract=l_f.MAIN/l_f_MAIN_1w_20230103_20260710_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l_f/contract=l_f.MAIN/l_f_MAIN_1w_20230103_20260712_v2.parquet,2025-10-31,2026-07-10,2025-10-31,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,lc,lc.MAIN,1d,would_change,41102,71664,rqdata_lc_standard_1d_20230103_20260707_v2,rqdata_lc_standard_1d_20230103_20260712_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_1d_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_1d_20230103_20260712_v2.parquet,2023-07-21,2026-07-10,2023-07-21,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,lc,lc.MAIN,1w,would_change,55701,71665,rqdata_lc_standard_1w_20230103_20260710_v2,rqdata_lc_standard_1w_20230103_20260712_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_1w_20230103_20260710_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_1w_20230103_20260712_v2.parquet,2023-07-21,2026-07-10,2023-07-21,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,lg,lg.MAIN,1d,would_change,41108,71667,rqdata_lg_standard_1d_20230103_20260707_v2,rqdata_lg_standard_1d_20230103_20260712_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1d_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1d_20230103_20260712_v2.parquet,2024-11-18,2026-07-10,2024-11-18,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
