product,contract,period,gap_type,final_classification,next_task,actual_status,audit_end,audit_status,binding_status,classification_source,contract_role,data_role,data_version,date_gap_count,db_market_data_file_id,detail,duplicate_active_count,duplicate_trade_dates,end_date,evidence_id,evidence_source,expected,expected_end,expected_start,gap_candidate,issue_class,issue_type,main_misuse_count,mapped_contracts_missing_bars,mapping_rows,max_trade_date,metadata_status,min_trade_date,missing_count,na_reason,physical_status,profile,provider,quality_status,recommended_next_task,row_count,standard_path,start_date,status,status_reason,symbol_or_contract,target_reason,unique_contracts,year,year/window
ih,IH2602,15m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2602_15m_20260116_20260130_v1,,44636.0,,0.0,,2026-01-30,market_data_file:44636,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,176.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=IH2602/IH2602_15m_20260116_20260130.parquet,2026-01-16,covered_passed,,IH2602,actual_contract_discovered,,2026.0,2026.0
ih,IH2602,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2602_1d_20260116_20260130_v1,,42262.0,,0.0,,2026-01-30,market_data_file:42262,db_market_data_file,True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,11.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ih/contract=IH2602/IH2602_1d_20260116_20260130.parquet,2026-01-16,covered_passed,,IH2602,actual_contract_discovered,,2026.0,2026.0
ih,IH2602,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2602_1m_20260116_20260130_v1,,44634.0,,0.0,,2026-01-30,market_data_file:44634,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,2640.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ih/contract=IH2602/IH2602_1m_20260116_20260130.parquet,2026-01-16,covered_passed,,IH2602,actual_contract_discovered,,2026.0,2026.0
ih,IH2602,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,binding_missing,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2602_1w_20260116_20260130_v1,,86306.0,,0.0,,2026-01-30,market_data_file:86306,db_market_data_file,True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,2.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=ih/contract=IH2602/IH2602_1w_20260116_20260130.parquet,2026-01-23,covered_passed,,IH2602,actual_contract_discovered,,2026.0,2026.0
ih,IH2602,30m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2602_30m_20260116_20260130_v1,,44637.0,,0.0,,2026-01-30,market_data_file:44637,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,88.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ih/contract=IH2602/IH2602_30m_20260116_20260130.parquet,2026-01-16,covered_passed,,IH2602,actual_contract_discovered,,2026.0,2026.0
ih,IH2602,5m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2602_5m_20260116_20260130_v1,,44635.0,,0.0,,2026-01-30,market_data_file:44635,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,528.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2602/IH2602_5m_20260116_20260130.parquet,2026-01-16,covered_passed,,IH2602,actual_contract_discovered,,2026.0,2026.0
ih,IH2602,60m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2602_60m_20260116_20260130_v1,,44638.0,,0.0,,2026-01-30,market_data_file:44638,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,44.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=IH2602/IH2602_60m_20260116_20260130.parquet,2026-01-16,covered_passed,,IH2602,actual_contract_discovered,,2026.0,2026.0
ih,IH2603,15m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2603_15m_20260202_20260320_v1,,44642.0,,0.0,,2026-03-20,market_data_file:44642,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,464.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=IH2603/IH2603_15m_20260202_20260320.parquet,2026-02-02,covered_passed,,IH2603,actual_contract_discovered,,2026.0,2026.0
ih,IH2603,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2603_1d_20260202_20260320_v1,,42264.0,,0.0,,2026-03-20,market_data_file:42264,db_market_data_file,True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,29.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ih/contract=IH2603/IH2603_1d_20260202_20260320.parquet,2026-02-02,covered_passed,,IH2603,actual_contract_discovered,,2026.0,2026.0
ih,IH2603,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2603_1m_20260202_20260320_v1,,44640.0,,0.0,,2026-03-20,market_data_file:44640,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,6960.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ih/contract=IH2603/IH2603_1m_20260202_20260320.parquet,2026-02-02,covered_passed,,IH2603,actual_contract_discovered,,2026.0,2026.0
ih,IH2603,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,binding_missing,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2603_1w_20260202_20260320_v1,,86308.0,,0.0,,2026-03-20,market_data_file:86308,db_market_data_file,True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,6.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=ih/contract=IH2603/IH2603_1w_20260202_20260320.parquet,2026-02-06,covered_passed,,IH2603,actual_contract_discovered,,2026.0,2026.0
ih,IH2603,30m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2603_30m_20260202_20260320_v1,,44643.0,,0.0,,2026-03-20,market_data_file:44643,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,232.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ih/contract=IH2603/IH2603_30m_20260202_20260320.parquet,2026-02-02,covered_passed,,IH2603,actual_contract_discovered,,2026.0,2026.0
ih,IH2603,5m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2603_5m_20260202_20260320_v1,,44641.0,,0.0,,2026-03-20,market_data_file:44641,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,1392.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2603/IH2603_5m_20260202_20260320.parquet,2026-02-02,covered_passed,,IH2603,actual_contract_discovered,,2026.0,2026.0
ih,IH2603,60m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2603_60m_20260202_20260320_v1,,44644.0,,0.0,,2026-03-20,market_data_file:44644,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,116.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=IH2603/IH2603_60m_20260202_20260320.parquet,2026-02-02,covered_passed,,IH2603,actual_contract_discovered,,2026.0,2026.0
ih,IH2604,15m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2604_15m_20260323_20260417_v1,,44648.0,,0.0,,2026-04-17,market_data_file:44648,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,304.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=IH2604/IH2604_15m_20260323_20260417.parquet,2026-03-23,covered_passed,,IH2604,actual_contract_discovered,,2026.0,2026.0
ih,IH2604,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2604_1d_20260323_20260417_v1,,42266.0,,0.0,,2026-04-17,market_data_file:42266,db_market_data_file,True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,19.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ih/contract=IH2604/IH2604_1d_20260323_20260417.parquet,2026-03-23,covered_passed,,IH2604,actual_contract_discovered,,2026.0,2026.0
ih,IH2604,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2604_1m_20260323_20260417_v1,,44646.0,,0.0,,2026-04-17,market_data_file:44646,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,4560.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ih/contract=IH2604/IH2604_1m_20260323_20260417.parquet,2026-03-23,covered_passed,,IH2604,actual_contract_discovered,,2026.0,2026.0
ih,IH2604,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,binding_missing,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2604_1w_20260323_20260417_v1,,86310.0,,0.0,,2026-04-17,market_data_file:86310,db_market_data_file,True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,4.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=ih/contract=IH2604/IH2604_1w_20260323_20260417.parquet,2026-03-27,covered_passed,,IH2604,actual_contract_discovered,,2026.0,2026.0
ih,IH2604,30m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2604_30m_20260323_20260417_v1,,44649.0,,0.0,,2026-04-17,market_data_file:44649,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,152.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ih/contract=IH2604/IH2604_30m_20260323_20260417.parquet,2026-03-23,covered_passed,,IH2604,actual_contract_discovered,,2026.0,2026.0
ih,IH2604,5m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2604_5m_20260323_20260417_v1,,44647.0,,0.0,,2026-04-17,market_data_file:44647,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,912.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2604/IH2604_5m_20260323_20260417.parquet,2026-03-23,covered_passed,,IH2604,actual_contract_discovered,,2026.0,2026.0
ih,IH2604,60m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2604_60m_20260323_20260417_v1,,44650.0,,0.0,,2026-04-17,market_data_file:44650,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,76.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=IH2604/IH2604_60m_20260323_20260417.parquet,2026-03-23,covered_passed,,IH2604,actual_contract_discovered,,2026.0,2026.0
ih,IH2605,15m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2605_15m_20260420_20260430_v1,,44654.0,,0.0,,2026-04-30,market_data_file:44654,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,144.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=IH2605/IH2605_15m_20260420_20260430.parquet,2026-04-20,covered_passed,,IH2605,actual_contract_discovered,,2026.0,2026.0
ih,IH2605,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2605_1d_20260420_20260430_v1,,42268.0,,0.0,,2026-04-30,market_data_file:42268,db_market_data_file,True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,9.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ih/contract=IH2605/IH2605_1d_20260420_20260430.parquet,2026-04-20,covered_passed,,IH2605,actual_contract_discovered,,2026.0,2026.0
ih,IH2605,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2605_1m_20260420_20260430_v1,,44652.0,,0.0,,2026-04-30,market_data_file:44652,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,2160.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ih/contract=IH2605/IH2605_1m_20260420_20260430.parquet,2026-04-20,covered_passed,,IH2605,actual_contract_discovered,,2026.0,2026.0
ih,IH2605,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,binding_missing,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2605_1w_20260420_20260430_v1,,86312.0,,0.0,,2026-04-30,market_data_file:86312,db_market_data_file,True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,2.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=ih/contract=IH2605/IH2605_1w_20260420_20260430.parquet,2026-04-24,covered_passed,,IH2605,actual_contract_discovered,,2026.0,2026.0
ih,IH2605,30m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2605_30m_20260420_20260430_v1,,44655.0,,0.0,,2026-04-30,market_data_file:44655,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,72.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ih/contract=IH2605/IH2605_30m_20260420_20260430.parquet,2026-04-20,covered_passed,,IH2605,actual_contract_discovered,,2026.0,2026.0
ih,IH2605,5m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2605_5m_20260420_20260430_v1,,44653.0,,0.0,,2026-04-30,market_data_file:44653,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,432.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2605/IH2605_5m_20260420_20260430.parquet,2026-04-20,covered_passed,,IH2605,actual_contract_discovered,,2026.0,2026.0
ih,IH2605,60m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2605_60m_20260420_20260430_v1,,44656.0,,0.0,,2026-04-30,market_data_file:44656,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,36.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=IH2605/IH2605_60m_20260420_20260430.parquet,2026-04-20,covered_passed,,IH2605,actual_contract_discovered,,2026.0,2026.0
ih,IH2606,15m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2606_15m_20260506_20260618_v1,,44660.0,,0.0,,2026-06-18,market_data_file:44660,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,512.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=IH2606/IH2606_15m_20260506_20260618.parquet,2026-05-06,covered_passed,,IH2606,actual_contract_discovered,,2026.0,2026.0
ih,IH2606,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2606_1d_20260506_20260618_v1,,42270.0,,0.0,,2026-06-18,market_data_file:42270,db_market_data_file,True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,32.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ih/contract=IH2606/IH2606_1d_20260506_20260618.parquet,2026-05-06,covered_passed,,IH2606,actual_contract_discovered,,2026.0,2026.0
ih,IH2606,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2606_1m_20260506_20260618_v1,,44658.0,,0.0,,2026-06-18,market_data_file:44658,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,7680.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ih/contract=IH2606/IH2606_1m_20260506_20260618.parquet,2026-05-06,covered_passed,,IH2606,actual_contract_discovered,,2026.0,2026.0
ih,IH2606,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,binding_missing,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2606_1w_20260506_20260618_v1,,86314.0,,0.0,,2026-06-18,market_data_file:86314,db_market_data_file,True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,7.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=ih/contract=IH2606/IH2606_1w_20260506_20260618.parquet,2026-05-08,covered_passed,,IH2606,actual_contract_discovered,,2026.0,2026.0
ih,IH2606,30m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2606_30m_20260506_20260618_v1,,44661.0,,0.0,,2026-06-18,market_data_file:44661,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,256.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ih/contract=IH2606/IH2606_30m_20260506_20260618.parquet,2026-05-06,covered_passed,,IH2606,actual_contract_discovered,,2026.0,2026.0
ih,IH2606,5m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2606_5m_20260506_20260618_v1,,44659.0,,0.0,,2026-06-18,market_data_file:44659,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,1536.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2606/IH2606_5m_20260506_20260618.parquet,2026-05-06,covered_passed,,IH2606,actual_contract_discovered,,2026.0,2026.0
ih,IH2606,60m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2606_60m_20260506_20260618_v1,,44662.0,,0.0,,2026-06-18,market_data_file:44662,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,128.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=IH2606/IH2606_60m_20260506_20260618.parquet,2026-05-06,covered_passed,,IH2606,actual_contract_discovered,,2026.0,2026.0
ih,IH2607,15m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2607_15m_20260401_20260707_v1,,34073.0,,0.0,,2026-07-07,market_data_file:34073,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,576.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=IH2607/IH2607_15m_20260401_20260707.parquet,2026-05-18,covered_passed,,IH2607,actual_contract_discovered,,2026.0,2026.0
ih,IH2607,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,duplicate_active,actual_contract,primary,rq_acb_ih_IH2607_1d_20260401_20260707_v1,,34076.0,,2.0,,2026-07-07,market_data_file:34076,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,duplicate_active,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,36.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ih/contract=IH2607/IH2607_1d_20260401_20260707.parquet,2026-05-18,covered_passed,,IH2607,actual_contract_discovered,,2026.0,2026.0
ih,IH2607,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2607_1m_20260401_20260707_v1,,34071.0,,0.0,,2026-07-07,market_data_file:34071,"db_market_data_file,manifest",True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,8640.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ih/contract=IH2607/IH2607_1m_20260401_20260707.parquet,2026-05-18,covered_passed,,IH2607,actual_contract_discovered,,2026.0,2026.0
ih,IH2607,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,binding_missing,physical_status:schema_invalid,actual_contract,primary,rq_acb_ih_IH2607_1w_20260622_20260707_v1,,86316.0,,0.0,,2026-07-03,market_data_file:86316,db_market_data_file,True,2026-07-10,2026-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,2.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=ih/contract=IH2607/IH2607_1w_20260622_20260707.parquet,2026-06-26,covered_passed,,IH2607,actual_contract_discovered,,2026.0,2026.0
