profile_id,instrument_symbol,contract_code,period,contract_role,candidate_status,market_data_file_id,data_version,rulebook_rank,block_reason,file_path,quality_status,disposition,evidence_source,target_start,target_end,target_ranges,coverage_start,coverage_end,covers_target,selection_reason,checksum_status,sealing_status,lineage_status
intraday_research_v1,al,al.MAIN,15m,dominant_main,blocked,71354,rqdata_al_standard_15m_20200102_20260711_v2,0,checksum_not_verified,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_15m_20200102_20260711_v2.parquet,passed,,rulebook,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",2020-01-02,2026-07-10,False,,,unverified,unverified
intraday_research_v1,al,al.MAIN,1d,dominant_main,blocked,56430,rqdata_al_standard_1d_20200102_20260711_v2,0,sealing_unverified,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1d_20200102_20260711_v2.parquet,passed,active_passed,rulebook,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",2020-01-02,2026-07-10,False,,checksum_matched,unverified,unverified
intraday_research_v1,al,al.MAIN,1d,dominant_main,blocked,82669,rqdata_al_standard_1d_20000104_20260711_v2,0,checksum_not_verified,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1d_20000104_20260711_v2.parquet,passed,,rulebook,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",2000-01-05,2026-07-10,True,,,unverified,unverified
intraday_research_v1,al,al.MAIN,1m,dominant_main,blocked,71294,rqdata_al_standard_1m_20200102_20260711_v2,0,checksum_not_verified,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1m_20200102_20260711_v2.parquet,passed,,rulebook,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",2020-01-02,2026-07-10,False,,,unverified,not_required
intraday_research_v1,al,al.MAIN,1m,dominant_main,blocked,82761,rqdata_al_standard_1m_20000104_20260711_v2,0,checksum_not_verified,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1m_20000104_20260711_v2.parquet,passed,,rulebook,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",2010-01-04,2026-07-10,True,,,unverified,not_required
intraday_research_v1,al,al.MAIN,30m,dominant_main,blocked,71355,rqdata_al_standard_30m_20200102_20260711_v2,0,checksum_not_verified,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_30m_20200102_20260711_v2.parquet,passed,,rulebook,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",2020-01-02,2026-07-10,False,,,unverified,unverified
intraday_research_v1,al,al.MAIN,5m,dominant_main,blocked,71353,rqdata_al_standard_5m_20200102_20260711_v2,0,checksum_not_verified,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_5m_20200102_20260711_v2.parquet,passed,,rulebook,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",2020-01-02,2026-07-10,False,,,unverified,unverified
intraday_research_v1,al,al.MAIN,60m,dominant_main,blocked,71356,rqdata_al_standard_60m_20200102_20260711_v2,0,checksum_not_verified,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_60m_20200102_20260711_v2.parquet,passed,,rulebook,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",2020-01-02,2026-07-10,False,,,unverified,unverified
intraday_research_v1,ao,ao.MAIN,15m,dominant_main,blocked,71707,rqdata_ao_standard_15m_20230103_20260712_v2,0,checksum_not_verified,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_15m_20230103_20260712_v2.parquet,passed,,rulebook,2023-06-19,2026-07-10,"[[""2023-06-19"",""2026-07-10""]]",2023-06-19,2026-07-10,True,,,unverified,unverified
intraday_research_v1,ao,ao.MAIN,1d,dominant_main,blocked,71649,rqdata_ao_standard_1d_20230103_20260712_v2,0,checksum_not_verified,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_1d_20230103_20260712_v2.parquet,passed,,rulebook,2023-06-19,2026-07-10,"[[""2023-06-19"",""2026-07-10""]]",2023-06-19,2026-07-10,True,,,unverified,unverified
