product,contract,plan_status,through,frequency,year,month,expected_start,expected_end,expected_bar_count,missing_start,missing_end,missing_bar_count
PF,PF2606,PROPOSED,2026-04-30,1w,2026,1,2026-01-09T07:00:00+00:00,2026-01-30T07:00:00+00:00,4,2026-01-09T07:00:00+00:00,2026-01-30T07:00:00+00:00,4
PF,PF2606,PROPOSED,2026-04-30,1w,2026,2,2026-02-06T07:00:00+00:00,2026-02-27T07:00:00+00:00,3,2026-02-06T07:00:00+00:00,2026-02-27T07:00:00+00:00,3
PF,PF2606,PROPOSED,2026-04-30,1w,2026,3,2026-03-06T07:00:00+00:00,2026-03-27T07:00:00+00:00,4,2026-03-06T07:00:00+00:00,2026-03-13T07:00:00+00:00,2
PF,PF2607,PROPOSED,2026-06-03,1d,2025,8,2025-08-04T07:00:00+00:00,2025-08-29T07:00:00+00:00,14,2025-08-25T07:00:00+00:00,2025-08-29T07:00:00+00:00,5
PF,PF2607,PROPOSED,2026-06-03,1d,2025,10,2025-10-09T07:00:00+00:00,2025-10-31T07:00:00+00:00,17,2025-10-09T07:00:00+00:00,2025-10-31T07:00:00+00:00,17
PF,PF2607,PROPOSED,2026-06-03,1d,2025,11,2025-11-03T07:00:00+00:00,2025-11-28T07:00:00+00:00,16,2025-11-17T07:00:00+00:00,2025-11-21T07:00:00+00:00,5
PF,PF2607,PROPOSED,2026-06-03,1d,2025,12,2025-12-01T07:00:00+00:00,2025-12-31T07:00:00+00:00,23,2025-12-01T07:00:00+00:00,2025-12-31T07:00:00+00:00,23
PF,PF2607,PROPOSED,2026-06-03,1d,2026,1,2026-01-05T07:00:00+00:00,2026-01-30T07:00:00+00:00,20,2026-01-05T07:00:00+00:00,2026-01-30T07:00:00+00:00,20
PF,PF2607,PROPOSED,2026-06-03,1d,2026,2,2026-02-02T07:00:00+00:00,2026-02-27T07:00:00+00:00,14,2026-02-02T07:00:00+00:00,2026-02-27T07:00:00+00:00,14
PF,PF2607,PROPOSED,2026-06-03,1d,2026,3,2026-03-02T07:00:00+00:00,2026-03-31T07:00:00+00:00,22,2026-03-02T07:00:00+00:00,2026-03-31T07:00:00+00:00,22
PF,PF2607,PROPOSED,2026-06-03,1d,2026,4,2026-04-01T07:00:00+00:00,2026-04-30T07:00:00+00:00,21,2026-04-01T07:00:00+00:00,2026-04-30T07:00:00+00:00,21
PF,PF2607,PROPOSED,2026-06-03,1w,2025,8,2025-08-29T07:00:00+00:00,2025-08-29T07:00:00+00:00,1,2025-08-29T07:00:00+00:00,2025-08-29T07:00:00+00:00,1
PF,PF2607,PROPOSED,2026-06-03,1w,2025,10,2025-10-10T07:00:00+00:00,2025-10-31T07:00:00+00:00,4,2025-10-10T07:00:00+00:00,2025-10-31T07:00:00+00:00,4
PF,PF2607,PROPOSED,2026-06-03,1w,2025,11,2025-11-21T07:00:00+00:00,2025-11-21T07:00:00+00:00,1,2025-11-21T07:00:00+00:00,2025-11-21T07:00:00+00:00,1
PF,PF2607,PROPOSED,2026-06-03,1w,2025,12,2025-12-05T07:00:00+00:00,2025-12-31T07:00:00+00:00,5,2025-12-05T07:00:00+00:00,2025-12-31T07:00:00+00:00,5
PF,PF2607,PROPOSED,2026-06-03,1w,2026,1,2026-01-09T07:00:00+00:00,2026-01-30T07:00:00+00:00,4,2026-01-09T07:00:00+00:00,2026-01-30T07:00:00+00:00,4
PF,PF2607,PROPOSED,2026-06-03,1w,2026,2,2026-02-06T07:00:00+00:00,2026-02-27T07:00:00+00:00,3,2026-02-06T07:00:00+00:00,2026-02-27T07:00:00+00:00,3
PF,PF2607,PROPOSED,2026-06-03,1w,2026,3,2026-03-06T07:00:00+00:00,2026-03-27T07:00:00+00:00,4,2026-03-06T07:00:00+00:00,2026-03-27T07:00:00+00:00,4
PF,PF2607,PROPOSED,2026-06-03,1w,2026,4,2026-04-03T07:00:00+00:00,2026-04-30T07:00:00+00:00,5,2026-04-03T07:00:00+00:00,2026-04-30T07:00:00+00:00,5
PF,PF2608,REVIEW_REQUIRED,2026-07-03,1d,2025,9,2025-09-05T07:00:00+00:00,2025-09-30T07:00:00+00:00,6,2025-09-29T07:00:00+00:00,2025-09-30T07:00:00+00:00,2
PF,PF2608,REVIEW_REQUIRED,2026-07-03,1d,2025,10,2025-10-10T07:00:00+00:00,2025-10-31T07:00:00+00:00,12,2025-10-13T07:00:00+00:00,2025-10-17T07:00:00+00:00,5
PF,PF2608,REVIEW_REQUIRED,2026-07-03,1d,2025,12,2025-12-02T07:00:00+00:00,2025-12-31T07:00:00+00:00,19,2025-12-15T07:00:00+00:00,2025-12-31T07:00:00+00:00,8
PF,PF2608,REVIEW_REQUIRED,2026-07-03,1d,2026,1,2026-01-05T07:00:00+00:00,2026-01-30T07:00:00+00:00,19,2026-01-12T07:00:00+00:00,2026-01-30T07:00:00+00:00,15
PF,PF2608,REVIEW_REQUIRED,2026-07-03,1d,2026,2,2026-02-02T07:00:00+00:00,2026-02-27T07:00:00+00:00,12,2026-02-24T07:00:00+00:00,2026-02-27T07:00:00+00:00,4
PF,PF2608,REVIEW_REQUIRED,2026-07-03,1d,2026,3,2026-03-02T07:00:00+00:00,2026-03-31T07:00:00+00:00,22,2026-03-02T07:00:00+00:00,2026-03-31T07:00:00+00:00,22
PF,PF2608,REVIEW_REQUIRED,2026-07-03,1d,2026,4,2026-04-01T07:00:00+00:00,2026-04-30T07:00:00+00:00,21,2026-04-01T07:00:00+00:00,2026-04-30T07:00:00+00:00,21
PF,PF2608,REVIEW_REQUIRED,2026-07-03,1d,2026,5,2026-05-06T07:00:00+00:00,2026-05-29T07:00:00+00:00,18,2026-05-06T07:00:00+00:00,2026-05-29T07:00:00+00:00,18
PF,PF2608,REVIEW_REQUIRED,2026-07-03,1d,2026,6,2026-06-01T07:00:00+00:00,2026-06-30T07:00:00+00:00,21,2026-06-01T07:00:00+00:00,2026-06-05T07:00:00+00:00,5
PF,PF2608,REVIEW_REQUIRED,2026-07-03,1w,2025,9,2025-09-30T07:00:00+00:00,2025-09-30T07:00:00+00:00,1,2025-09-30T07:00:00+00:00,2025-09-30T07:00:00+00:00,1
PF,PF2608,REVIEW_REQUIRED,2026-07-03,1w,2025,10,2025-10-17T07:00:00+00:00,2025-10-17T07:00:00+00:00,1,2025-10-17T07:00:00+00:00,2025-10-17T07:00:00+00:00,1
PF,PF2608,REVIEW_REQUIRED,2026-07-03,1w,2025,12,2025-12-19T07:00:00+00:00,2025-12-31T07:00:00+00:00,2,2025-12-19T07:00:00+00:00,2025-12-31T07:00:00+00:00,2
PF,PF2608,REVIEW_REQUIRED,2026-07-03,1w,2026,1,2026-01-16T07:00:00+00:00,2026-01-30T07:00:00+00:00,3,2026-01-16T07:00:00+00:00,2026-01-30T07:00:00+00:00,3
PF,PF2608,REVIEW_REQUIRED,2026-07-03,1w,2026,2,2026-02-27T07:00:00+00:00,2026-02-27T07:00:00+00:00,1,2026-02-27T07:00:00+00:00,2026-02-27T07:00:00+00:00,1
PF,PF2608,REVIEW_REQUIRED,2026-07-03,1w,2026,3,2026-03-06T07:00:00+00:00,2026-03-27T07:00:00+00:00,4,2026-03-06T07:00:00+00:00,2026-03-27T07:00:00+00:00,4
PF,PF2608,REVIEW_REQUIRED,2026-07-03,1w,2026,4,2026-04-03T07:00:00+00:00,2026-04-30T07:00:00+00:00,5,2026-04-03T07:00:00+00:00,2026-04-30T07:00:00+00:00,5
PF,PF2608,REVIEW_REQUIRED,2026-07-03,1w,2026,5,2026-05-08T07:00:00+00:00,2026-05-29T07:00:00+00:00,4,2026-05-08T07:00:00+00:00,2026-05-29T07:00:00+00:00,4
PF,PF2608,REVIEW_REQUIRED,2026-07-03,1w,2026,6,2026-06-05T07:00:00+00:00,2026-06-26T07:00:00+00:00,4,2026-06-05T07:00:00+00:00,2026-06-05T07:00:00+00:00,1
PF,PF2609,PROPOSED,2026-08-04,1d,2025,9,2025-09-16T07:00:00+00:00,2025-09-30T07:00:00+00:00,9,2025-09-22T07:00:00+00:00,2025-09-26T07:00:00+00:00,5
PF,PF2609,PROPOSED,2026-08-04,1d,2025,10,2025-10-10T07:00:00+00:00,2025-10-30T07:00:00+00:00,15,2025-10-13T07:00:00+00:00,2025-10-24T07:00:00+00:00,10
PF,PF2609,PROPOSED,2026-08-04,1d,2025,11,2025-11-03T07:00:00+00:00,2025-11-28T07:00:00+00:00,20,2025-11-03T07:00:00+00:00,2025-11-28T07:00:00+00:00,20
PF,PF2609,PROPOSED,2026-08-04,1d,2025,12,2025-12-01T07:00:00+00:00,2025-12-31T07:00:00+00:00,20,2025-12-15T07:00:00+00:00,2025-12-31T07:00:00+00:00,13
PF,PF2609,PROPOSED,2026-08-04,1d,2026,1,2026-01-05T07:00:00+00:00,2026-01-30T07:00:00+00:00,20,2026-01-05T07:00:00+00:00,2026-01-30T07:00:00+00:00,20
PF,PF2609,PROPOSED,2026-08-04,1d,2026,2,2026-02-02T07:00:00+00:00,2026-02-27T07:00:00+00:00,14,2026-02-02T07:00:00+00:00,2026-02-27T07:00:00+00:00,14
PF,PF2609,PROPOSED,2026-08-04,1d,2026,3,2026-03-02T07:00:00+00:00,2026-03-31T07:00:00+00:00,22,2026-03-02T07:00:00+00:00,2026-03-31T07:00:00+00:00,22
PF,PF2609,PROPOSED,2026-08-04,1d,2026,4,2026-04-01T07:00:00+00:00,2026-04-30T07:00:00+00:00,21,2026-04-01T07:00:00+00:00,2026-04-30T07:00:00+00:00,21
PF,PF2609,PROPOSED,2026-08-04,1d,2026,5,2026-05-06T07:00:00+00:00,2026-05-29T07:00:00+00:00,18,2026-05-06T07:00:00+00:00,2026-05-29T07:00:00+00:00,18
PF,PF2609,PROPOSED,2026-08-04,1d,2026,6,2026-06-01T07:00:00+00:00,2026-06-30T07:00:00+00:00,21,2026-06-01T07:00:00+00:00,2026-06-30T07:00:00+00:00,21
PF,PF2609,PROPOSED,2026-08-04,1d,2026,7,2026-07-01T07:00:00+00:00,2026-07-31T07:00:00+00:00,23,2026-07-01T07:00:00+00:00,2026-07-03T07:00:00+00:00,3
PF,PF2609,PROPOSED,2026-08-04,1w,2025,9,2025-09-26T07:00:00+00:00,2025-09-26T07:00:00+00:00,1,2025-09-26T07:00:00+00:00,2025-09-26T07:00:00+00:00,1
PF,PF2609,PROPOSED,2026-08-04,1w,2025,10,2025-10-17T07:00:00+00:00,2025-10-24T07:00:00+00:00,2,2025-10-17T07:00:00+00:00,2025-10-24T07:00:00+00:00,2
PF,PF2609,PROPOSED,2026-08-04,1w,2025,11,2025-11-07T07:00:00+00:00,2025-11-28T07:00:00+00:00,4,2025-11-07T07:00:00+00:00,2025-11-28T07:00:00+00:00,4
PF,PF2609,PROPOSED,2026-08-04,1w,2025,12,2025-12-19T07:00:00+00:00,2025-12-31T07:00:00+00:00,3,2025-12-19T07:00:00+00:00,2025-12-31T07:00:00+00:00,3
PF,PF2609,PROPOSED,2026-08-04,1w,2026,1,2026-01-09T07:00:00+00:00,2026-01-30T07:00:00+00:00,4,2026-01-09T07:00:00+00:00,2026-01-30T07:00:00+00:00,4
PF,PF2609,PROPOSED,2026-08-04,1w,2026,2,2026-02-06T07:00:00+00:00,2026-02-27T07:00:00+00:00,3,2026-02-06T07:00:00+00:00,2026-02-27T07:00:00+00:00,3
PF,PF2609,PROPOSED,2026-08-04,1w,2026,3,2026-03-06T07:00:00+00:00,2026-03-27T07:00:00+00:00,4,2026-03-06T07:00:00+00:00,2026-03-27T07:00:00+00:00,4
PF,PF2609,PROPOSED,2026-08-04,1w,2026,4,2026-04-03T07:00:00+00:00,2026-04-30T07:00:00+00:00,5,2026-04-03T07:00:00+00:00,2026-04-30T07:00:00+00:00,5
PF,PF2609,PROPOSED,2026-08-04,1w,2026,5,2026-05-08T07:00:00+00:00,2026-05-29T07:00:00+00:00,4,2026-05-08T07:00:00+00:00,2026-05-29T07:00:00+00:00,4
PF,PF2609,PROPOSED,2026-08-04,1w,2026,6,2026-06-05T07:00:00+00:00,2026-06-26T07:00:00+00:00,4,2026-06-05T07:00:00+00:00,2026-06-26T07:00:00+00:00,4
PF,PF2609,PROPOSED,2026-08-04,1w,2026,7,2026-07-03T07:00:00+00:00,2026-07-31T07:00:00+00:00,5,2026-07-03T07:00:00+00:00,2026-07-03T07:00:00+00:00,1
PF,PF2610,REVIEW_REQUIRED,2026-09-03,1d,2025,12,2025-12-01T07:00:00+00:00,2025-12-31T07:00:00+00:00,16,2025-12-22T07:00:00+00:00,2025-12-26T07:00:00+00:00,5
PF,PF2610,REVIEW_REQUIRED,2026-09-03,1d,2026,1,2026-01-05T07:00:00+00:00,2026-01-30T07:00:00+00:00,19,2026-01-05T07:00:00+00:00,2026-01-30T07:00:00+00:00,15
PF,PF2610,REVIEW_REQUIRED,2026-09-03,1d,2026,3,2026-03-02T07:00:00+00:00,2026-03-31T07:00:00+00:00,22,2026-03-02T07:00:00+00:00,2026-03-31T07:00:00+00:00,22
PF,PF2610,REVIEW_REQUIRED,2026-09-03,1d,2026,4,2026-04-01T07:00:00+00:00,2026-04-30T07:00:00+00:00,21,2026-04-01T07:00:00+00:00,2026-04-30T07:00:00+00:00,21
PF,PF2610,REVIEW_REQUIRED,2026-09-03,1d,2026,5,2026-05-06T07:00:00+00:00,2026-05-29T07:00:00+00:00,18,2026-05-06T07:00:00+00:00,2026-05-29T07:00:00+00:00,18
PF,PF2610,REVIEW_REQUIRED,2026-09-03,1d,2026,6,2026-06-01T07:00:00+00:00,2026-06-30T07:00:00+00:00,21,2026-06-01T07:00:00+00:00,2026-06-30T07:00:00+00:00,21
PF,PF2610,REVIEW_REQUIRED,2026-09-03,1d,2026,7,2026-07-01T07:00:00+00:00,2026-07-31T07:00:00+00:00,23,2026-07-01T07:00:00+00:00,2026-07-31T07:00:00+00:00,23
PF,PF2610,REVIEW_REQUIRED,2026-09-03,1d,2026,8,2026-08-03T07:00:00+00:00,2026-08-31T07:00:00+00:00,21,2026-08-03T07:00:00+00:00,2026-08-14T07:00:00+00:00,10
PF,PF2610,REVIEW_REQUIRED,2026-09-03,1w,2025,12,2025-12-26T07:00:00+00:00,2025-12-26T07:00:00+00:00,1,2025-12-26T07:00:00+00:00,2025-12-26T07:00:00+00:00,1
PF,PF2610,REVIEW_REQUIRED,2026-09-03,1w,2026,1,2026-01-09T07:00:00+00:00,2026-01-30T07:00:00+00:00,3,2026-01-09T07:00:00+00:00,2026-01-30T07:00:00+00:00,3
PF,PF2610,REVIEW_REQUIRED,2026-09-03,1w,2026,3,2026-03-06T07:00:00+00:00,2026-03-27T07:00:00+00:00,4,2026-03-06T07:00:00+00:00,2026-03-27T07:00:00+00:00,4
PF,PF2610,REVIEW_REQUIRED,2026-09-03,1w,2026,4,2026-04-03T07:00:00+00:00,2026-04-30T07:00:00+00:00,5,2026-04-03T07:00:00+00:00,2026-04-30T07:00:00+00:00,5
PF,PF2610,REVIEW_REQUIRED,2026-09-03,1w,2026,5,2026-05-08T07:00:00+00:00,2026-05-29T07:00:00+00:00,4,2026-05-08T07:00:00+00:00,2026-05-29T07:00:00+00:00,4
PF,PF2610,REVIEW_REQUIRED,2026-09-03,1w,2026,6,2026-06-05T07:00:00+00:00,2026-06-26T07:00:00+00:00,4,2026-06-05T07:00:00+00:00,2026-06-26T07:00:00+00:00,4
PF,PF2610,REVIEW_REQUIRED,2026-09-03,1w,2026,7,2026-07-03T07:00:00+00:00,2026-07-31T07:00:00+00:00,5,2026-07-03T07:00:00+00:00,2026-07-31T07:00:00+00:00,5
PF,PF2610,REVIEW_REQUIRED,2026-09-03,1w,2026,8,2026-08-07T07:00:00+00:00,2026-08-28T07:00:00+00:00,4,2026-08-07T07:00:00+00:00,2026-08-14T07:00:00+00:00,2
PK,PK2611,REVIEW_REQUIRED,2026-09-18,1d,2025,11,2025-11-17T07:00:00+00:00,2025-11-28T07:00:00+00:00,10,2025-11-17T07:00:00+00:00,2025-11-28T07:00:00+00:00,10
PK,PK2611,REVIEW_REQUIRED,2026-09-18,1d,2025,12,2025-12-01T07:00:00+00:00,2025-12-31T07:00:00+00:00,22,2025-12-01T07:00:00+00:00,2025-12-31T07:00:00+00:00,18
PK,PK2611,REVIEW_REQUIRED,2026-09-18,1d,2026,1,2026-01-05T07:00:00+00:00,2026-01-30T07:00:00+00:00,20,2026-01-05T07:00:00+00:00,2026-01-30T07:00:00+00:00,20
PK,PK2611,REVIEW_REQUIRED,2026-09-18,1d,2026,2,2026-02-02T07:00:00+00:00,2026-02-27T07:00:00+00:00,14,2026-02-02T07:00:00+00:00,2026-02-27T07:00:00+00:00,14
PK,PK2611,REVIEW_REQUIRED,2026-09-18,1d,2026,3,2026-03-02T07:00:00+00:00,2026-03-31T07:00:00+00:00,22,2026-03-02T07:00:00+00:00,2026-03-31T07:00:00+00:00,22
PK,PK2611,REVIEW_REQUIRED,2026-09-18,1d,2026,4,2026-04-01T07:00:00+00:00,2026-04-30T07:00:00+00:00,21,2026-04-01T07:00:00+00:00,2026-04-30T07:00:00+00:00,21
PK,PK2611,REVIEW_REQUIRED,2026-09-18,1d,2026,5,2026-05-06T07:00:00+00:00,2026-05-29T07:00:00+00:00,18,2026-05-06T07:00:00+00:00,2026-05-29T07:00:00+00:00,18
PK,PK2611,REVIEW_REQUIRED,2026-09-18,1d,2026,6,2026-06-01T07:00:00+00:00,2026-06-30T07:00:00+00:00,21,2026-06-01T07:00:00+00:00,2026-06-30T07:00:00+00:00,21
PK,PK2611,REVIEW_REQUIRED,2026-09-18,1d,2026,7,2026-07-01T07:00:00+00:00,2026-07-31T07:00:00+00:00,23,2026-07-01T07:00:00+00:00,2026-07-17T07:00:00+00:00,13
PK,PK2611,REVIEW_REQUIRED,2026-09-18,1d,2026,8,2026-08-03T07:00:00+00:00,2026-08-31T07:00:00+00:00,21,2026-08-10T07:00:00+00:00,2026-08-14T07:00:00+00:00,5
PK,PK2611,REVIEW_REQUIRED,2026-09-18,1w,2025,11,2025-11-21T07:00:00+00:00,2025-11-28T07:00:00+00:00,2,2025-11-21T07:00:00+00:00,2025-11-28T07:00:00+00:00,2
PK,PK2611,REVIEW_REQUIRED,2026-09-18,1w,2025,12,2025-12-05T07:00:00+00:00,2025-12-31T07:00:00+00:00,4,2025-12-05T07:00:00+00:00,2025-12-31T07:00:00+00:00,4
PK,PK2611,REVIEW_REQUIRED,2026-09-18,1w,2026,1,2026-01-09T07:00:00+00:00,2026-01-30T07:00:00+00:00,4,2026-01-09T07:00:00+00:00,2026-01-30T07:00:00+00:00,4
PK,PK2611,REVIEW_REQUIRED,2026-09-18,1w,2026,2,2026-02-06T07:00:00+00:00,2026-02-27T07:00:00+00:00,3,2026-02-06T07:00:00+00:00,2026-02-27T07:00:00+00:00,3
PK,PK2611,REVIEW_REQUIRED,2026-09-18,1w,2026,3,2026-03-06T07:00:00+00:00,2026-03-27T07:00:00+00:00,4,2026-03-06T07:00:00+00:00,2026-03-27T07:00:00+00:00,4
PK,PK2611,REVIEW_REQUIRED,2026-09-18,1w,2026,4,2026-04-03T07:00:00+00:00,2026-04-30T07:00:00+00:00,5,2026-04-03T07:00:00+00:00,2026-04-30T07:00:00+00:00,5
PK,PK2611,REVIEW_REQUIRED,2026-09-18,1w,2026,5,2026-05-08T07:00:00+00:00,2026-05-29T07:00:00+00:00,4,2026-05-08T07:00:00+00:00,2026-05-29T07:00:00+00:00,4
PK,PK2611,REVIEW_REQUIRED,2026-09-18,1w,2026,6,2026-06-05T07:00:00+00:00,2026-06-26T07:00:00+00:00,4,2026-06-05T07:00:00+00:00,2026-06-26T07:00:00+00:00,4
PK,PK2611,REVIEW_REQUIRED,2026-09-18,1w,2026,7,2026-07-03T07:00:00+00:00,2026-07-31T07:00:00+00:00,5,2026-07-03T07:00:00+00:00,2026-07-17T07:00:00+00:00,3
PK,PK2611,REVIEW_REQUIRED,2026-09-18,1w,2026,8,2026-08-07T07:00:00+00:00,2026-08-28T07:00:00+00:00,4,2026-08-14T07:00:00+00:00,2026-08-14T07:00:00+00:00,1
PL,PL2605,REVIEW_REQUIRED,2026-04-13,1d,2025,7,2025-07-22T07:00:00+00:00,2025-07-31T07:00:00+00:00,7,2025-07-22T07:00:00+00:00,2025-07-25T07:00:00+00:00,4
PL,PL2605,REVIEW_REQUIRED,2026-04-13,1d,2025,8,2025-08-01T07:00:00+00:00,2025-08-29T07:00:00+00:00,21,2025-08-04T07:00:00+00:00,2025-08-29T07:00:00+00:00,20
PL,PL2605,REVIEW_REQUIRED,2026-04-13,1d,2025,9,2025-09-01T07:00:00+00:00,2025-09-30T07:00:00+00:00,15,2025-09-01T07:00:00+00:00,2025-09-30T07:00:00+00:00,12
PL,PL2605,REVIEW_REQUIRED,2026-04-13,1d,2025,10,2025-10-09T07:00:00+00:00,2025-10-31T07:00:00+00:00,15,2025-10-09T07:00:00+00:00,2025-10-24T07:00:00+00:00,12
PL,PL2605,REVIEW_REQUIRED,2026-04-13,1d,2025,11,2025-11-03T07:00:00+00:00,2025-11-28T07:00:00+00:00,20,2025-11-03T07:00:00+00:00,2025-11-28T07:00:00+00:00,20
PL,PL2605,REVIEW_REQUIRED,2026-04-13,1d,2025,12,2025-12-01T07:00:00+00:00,2025-12-31T07:00:00+00:00,23,2025-12-01T07:00:00+00:00,2025-12-31T07:00:00+00:00,23
PL,PL2605,REVIEW_REQUIRED,2026-04-13,1d,2026,1,2026-01-05T07:00:00+00:00,2026-01-30T07:00:00+00:00,20,2026-01-05T07:00:00+00:00,2026-01-30T07:00:00+00:00,20
PL,PL2605,REVIEW_REQUIRED,2026-04-13,1d,2026,2,2026-02-02T07:00:00+00:00,2026-02-27T07:00:00+00:00,14,2026-02-02T07:00:00+00:00,2026-02-06T07:00:00+00:00,5
PL,PL2605,REVIEW_REQUIRED,2026-04-13,1w,2025,7,2025-07-25T07:00:00+00:00,2025-07-25T07:00:00+00:00,1,2025-07-25T07:00:00+00:00,2025-07-25T07:00:00+00:00,1
PL,PL2605,REVIEW_REQUIRED,2026-04-13,1w,2025,8,2025-08-08T07:00:00+00:00,2025-08-29T07:00:00+00:00,4,2025-08-08T07:00:00+00:00,2025-08-29T07:00:00+00:00,4
PL,PL2605,REVIEW_REQUIRED,2026-04-13,1w,2025,9,2025-09-05T07:00:00+00:00,2025-09-30T07:00:00+00:00,3,2025-09-05T07:00:00+00:00,2025-09-30T07:00:00+00:00,3
PL,PL2605,REVIEW_REQUIRED,2026-04-13,1w,2025,10,2025-10-10T07:00:00+00:00,2025-10-24T07:00:00+00:00,3,2025-10-10T07:00:00+00:00,2025-10-24T07:00:00+00:00,3
PL,PL2605,REVIEW_REQUIRED,2026-04-13,1w,2025,11,2025-11-07T07:00:00+00:00,2025-11-28T07:00:00+00:00,4,2025-11-07T07:00:00+00:00,2025-11-28T07:00:00+00:00,4
PL,PL2605,REVIEW_REQUIRED,2026-04-13,1w,2025,12,2025-12-05T07:00:00+00:00,2025-12-31T07:00:00+00:00,5,2025-12-05T07:00:00+00:00,2025-12-31T07:00:00+00:00,5
PL,PL2605,REVIEW_REQUIRED,2026-04-13,1w,2026,1,2026-01-09T07:00:00+00:00,2026-01-30T07:00:00+00:00,4,2026-01-09T07:00:00+00:00,2026-01-30T07:00:00+00:00,4
PL,PL2605,REVIEW_REQUIRED,2026-04-13,1w,2026,2,2026-02-06T07:00:00+00:00,2026-02-27T07:00:00+00:00,3,2026-02-06T07:00:00+00:00,2026-02-06T07:00:00+00:00,1
PL,PL2607,REVIEW_REQUIRED,2026-06-01,1d,2025,10,2025-10-09T07:00:00+00:00,2025-10-28T07:00:00+00:00,8,2025-10-09T07:00:00+00:00,2025-10-10T07:00:00+00:00,2
PL,PL2607,REVIEW_REQUIRED,2026-06-01,1d,2026,3,2026-03-02T07:00:00+00:00,2026-03-31T07:00:00+00:00,22,2026-03-02T07:00:00+00:00,2026-03-31T07:00:00+00:00,22
PL,PL2607,REVIEW_REQUIRED,2026-06-01,1d,2026,4,2026-04-01T07:00:00+00:00,2026-04-30T07:00:00+00:00,21,2026-04-01T07:00:00+00:00,2026-04-17T07:00:00+00:00,12
PL,PL2607,REVIEW_REQUIRED,2026-06-01,1w,2025,10,2025-10-10T07:00:00+00:00,2025-10-10T07:00:00+00:00,1,2025-10-10T07:00:00+00:00,2025-10-10T07:00:00+00:00,1
PL,PL2607,REVIEW_REQUIRED,2026-06-01,1w,2026,3,2026-03-06T07:00:00+00:00,2026-03-27T07:00:00+00:00,4,2026-03-06T07:00:00+00:00,2026-03-27T07:00:00+00:00,4
PL,PL2607,REVIEW_REQUIRED,2026-06-01,1w,2026,4,2026-04-03T07:00:00+00:00,2026-04-30T07:00:00+00:00,5,2026-04-03T07:00:00+00:00,2026-04-17T07:00:00+00:00,3
PL,PL2609,REVIEW_REQUIRED,2026-08-03,1d,2026,3,2026-03-02T07:00:00+00:00,2026-03-31T07:00:00+00:00,17,2026-03-09T07:00:00+00:00,2026-03-31T07:00:00+00:00,7
PL,PL2609,REVIEW_REQUIRED,2026-08-03,1d,2026,4,2026-04-01T07:00:00+00:00,2026-04-30T07:00:00+00:00,16,2026-04-01T07:00:00+00:00,2026-04-30T07:00:00+00:00,7
PL,PL2609,REVIEW_REQUIRED,2026-08-03,1d,2026,5,2026-05-06T07:00:00+00:00,2026-05-29T07:00:00+00:00,18,2026-05-06T07:00:00+00:00,2026-05-29T07:00:00+00:00,18
PL,PL2609,REVIEW_REQUIRED,2026-08-03,1d,2026,6,2026-06-01T07:00:00+00:00,2026-06-30T07:00:00+00:00,21,2026-06-01T07:00:00+00:00,2026-06-05T07:00:00+00:00,5
PL,PL2609,REVIEW_REQUIRED,2026-08-03,1w,2026,3,2026-03-13T07:00:00+00:00,2026-03-13T07:00:00+00:00,1,2026-03-13T07:00:00+00:00,2026-03-13T07:00:00+00:00,1
PL,PL2609,REVIEW_REQUIRED,2026-08-03,1w,2026,4,2026-04-03T07:00:00+00:00,2026-04-30T07:00:00+00:00,2,2026-04-03T07:00:00+00:00,2026-04-30T07:00:00+00:00,2
PL,PL2609,REVIEW_REQUIRED,2026-08-03,1w,2026,5,2026-05-08T07:00:00+00:00,2026-05-29T07:00:00+00:00,4,2026-05-08T07:00:00+00:00,2026-05-29T07:00:00+00:00,4
PL,PL2609,REVIEW_REQUIRED,2026-08-03,1w,2026,6,2026-06-05T07:00:00+00:00,2026-06-26T07:00:00+00:00,4,2026-06-05T07:00:00+00:00,2026-06-05T07:00:00+00:00,1
PL,PL2611,REVIEW_REQUIRED,2026-09-18,1d,2026,5,2026-05-07T07:00:00+00:00,2026-05-29T07:00:00+00:00,9,2026-05-25T07:00:00+00:00,2026-05-29T07:00:00+00:00,5
PL,PL2611,REVIEW_REQUIRED,2026-09-18,1d,2026,6,2026-06-01T07:00:00+00:00,2026-06-30T07:00:00+00:00,21,2026-06-01T07:00:00+00:00,2026-06-30T07:00:00+00:00,21
PL,PL2611,REVIEW_REQUIRED,2026-09-18,1d,2026,7,2026-07-01T07:00:00+00:00,2026-07-31T07:00:00+00:00,23,2026-07-01T07:00:00+00:00,2026-07-31T07:00:00+00:00,23
PL,PL2611,REVIEW_REQUIRED,2026-09-18,1d,2026,8,2026-08-03T07:00:00+00:00,2026-08-31T07:00:00+00:00,21,2026-08-03T07:00:00+00:00,2026-08-07T07:00:00+00:00,5
PL,PL2611,REVIEW_REQUIRED,2026-09-18,1w,2026,5,2026-05-29T07:00:00+00:00,2026-05-29T07:00:00+00:00,1,2026-05-29T07:00:00+00:00,2026-05-29T07:00:00+00:00,1
PL,PL2611,REVIEW_REQUIRED,2026-09-18,1w,2026,6,2026-06-05T07:00:00+00:00,2026-06-26T07:00:00+00:00,4,2026-06-05T07:00:00+00:00,2026-06-26T07:00:00+00:00,4
