product,contract_role,symbol_or_contract,period,year,status,issue_type,expected_start,expected_end,target_reason,evidence_source,provider,data_role,quality_status,start_date,end_date,row_count,db_market_data_file_id,standard_path,recommended_next_task
rm,actual_contract,RM2409,5m,2024,covered_passed,,2024-01-01,2024-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2024-04-01,2024-08-08,5931,45685,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=rm/contract=RM2409/RM2409_5m_20240402_20240808.parquet,
rm,actual_contract,RM2409,60m,2024,covered_passed,,2024-01-01,2024-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2024-04-01,2024-08-08,603,45688,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=rm/contract=RM2409/RM2409_60m_20240402_20240808.parquet,
rm,actual_contract,RM2501,15m,2024,covered_passed,,2024-01-01,2024-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2024-08-08,2024-11-28,1663,45692,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=rm/contract=RM2501/RM2501_15m_20240809_20241128.parquet,
rm,actual_contract,RM2501,1d,2024,covered_passed,,2024-01-01,2024-12-31,actual_contract_discovered,db_market_data_file,rqdata,primary,passed,2024-08-09,2024-11-28,73,43211,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=rm/contract=RM2501/RM2501_1d_20240809_20241128.parquet,
rm,actual_contract,RM2501,1m,2024,covered_passed,,2024-01-01,2024-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2024-08-08,2024-11-28,24945,45690,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=rm/contract=RM2501/RM2501_1m_20240809_20241128.parquet,
rm,actual_contract,RM2501,30m,2024,covered_passed,,2024-01-01,2024-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2024-08-08,2024-11-28,868,45693,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=rm/contract=RM2501/RM2501_30m_20240809_20241128.parquet,
rm,actual_contract,RM2501,5m,2024,covered_passed,,2024-01-01,2024-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2024-08-08,2024-11-28,4989,45691,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=rm/contract=RM2501/RM2501_5m_20240809_20241128.parquet,
rm,actual_contract,RM2501,60m,2024,covered_passed,,2024-01-01,2024-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2024-08-08,2024-11-28,507,45694,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=rm/contract=RM2501/RM2501_60m_20240809_20241128.parquet,
rm,actual_contract,RM2505,15m,2024,covered_passed,,2024-01-01,2024-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-28,2025-04-02,1870,45698,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=rm/contract=RM2505/RM2505_15m_20241129_20250402.parquet,
rm,actual_contract,RM2505,15m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-28,2025-04-02,1870,45698,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=rm/contract=RM2505/RM2505_15m_20241129_20250402.parquet,
rm,actual_contract,RM2505,1d,2024,covered_passed,,2024-01-01,2024-12-31,actual_contract_discovered,db_market_data_file,rqdata,primary,passed,2024-11-29,2025-04-02,82,43213,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=rm/contract=RM2505/RM2505_1d_20241129_20250402.parquet,
rm,actual_contract,RM2505,1d,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,db_market_data_file,rqdata,primary,passed,2024-11-29,2025-04-02,82,43213,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=rm/contract=RM2505/RM2505_1d_20241129_20250402.parquet,
rm,actual_contract,RM2505,1m,2024,covered_passed,,2024-01-01,2024-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-28,2025-04-02,28050,45696,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=rm/contract=RM2505/RM2505_1m_20241129_20250402.parquet,
rm,actual_contract,RM2505,1m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-28,2025-04-02,28050,45696,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=rm/contract=RM2505/RM2505_1m_20241129_20250402.parquet,
rm,actual_contract,RM2505,30m,2024,covered_passed,,2024-01-01,2024-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-28,2025-04-02,976,45699,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=rm/contract=RM2505/RM2505_30m_20241129_20250402.parquet,
rm,actual_contract,RM2505,30m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-28,2025-04-02,976,45699,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=rm/contract=RM2505/RM2505_30m_20241129_20250402.parquet,
rm,actual_contract,RM2505,5m,2024,covered_passed,,2024-01-01,2024-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-28,2025-04-02,5610,45697,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=rm/contract=RM2505/RM2505_5m_20241129_20250402.parquet,
rm,actual_contract,RM2505,5m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-28,2025-04-02,5610,45697,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=rm/contract=RM2505/RM2505_5m_20241129_20250402.parquet,
rm,actual_contract,RM2505,60m,2024,covered_passed,,2024-01-01,2024-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-28,2025-04-02,570,45700,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=rm/contract=RM2505/RM2505_60m_20241129_20250402.parquet,
rm,actual_contract,RM2505,60m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-28,2025-04-02,570,45700,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=rm/contract=RM2505/RM2505_60m_20241129_20250402.parquet,
rm,actual_contract,RM2509,15m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-04-02,2025-08-08,1977,45704,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=rm/contract=RM2509/RM2509_15m_20250403_20250808.parquet,
rm,actual_contract,RM2509,1d,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,db_market_data_file,rqdata,primary,passed,2025-04-03,2025-08-08,87,43215,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=rm/contract=RM2509/RM2509_1d_20250403_20250808.parquet,
rm,actual_contract,RM2509,1m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-04-02,2025-08-08,29655,45702,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=rm/contract=RM2509/RM2509_1m_20250403_20250808.parquet,
rm,actual_contract,RM2509,30m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-04-02,2025-08-08,1032,45705,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=rm/contract=RM2509/RM2509_30m_20250403_20250808.parquet,
rm,actual_contract,RM2509,5m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-04-02,2025-08-08,5931,45703,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=rm/contract=RM2509/RM2509_5m_20250403_20250808.parquet,
rm,actual_contract,RM2509,60m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-04-02,2025-08-08,603,45706,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=rm/contract=RM2509/RM2509_60m_20250403_20250808.parquet,
rm,actual_contract,RM2601,15m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-08-08,2025-11-28,1694,45710,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=rm/contract=RM2601/RM2601_15m_20250811_20251128.parquet,
rm,actual_contract,RM2601,1d,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,db_market_data_file,rqdata,primary,passed,2025-08-11,2025-11-28,74,43217,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=rm/contract=RM2601/RM2601_1d_20250811_20251128.parquet,
rm,actual_contract,RM2601,1m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-08-08,2025-11-28,25410,45708,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=rm/contract=RM2601/RM2601_1m_20250811_20251128.parquet,
rm,actual_contract,RM2601,30m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-08-08,2025-11-28,884,45711,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=rm/contract=RM2601/RM2601_30m_20250811_20251128.parquet,
rm,actual_contract,RM2601,5m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-08-08,2025-11-28,5082,45709,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=rm/contract=RM2601/RM2601_5m_20250811_20251128.parquet,
rm,actual_contract,RM2601,60m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-08-08,2025-11-28,516,45712,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=rm/contract=RM2601/RM2601_60m_20250811_20251128.parquet,
rm,actual_contract,RM2605,15m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-11-28,2026-04-10,1954,45716,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=rm/contract=RM2605/RM2605_15m_20251201_20260410.parquet,
rm,actual_contract,RM2605,15m,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-11-28,2026-04-10,1954,45716,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=rm/contract=RM2605/RM2605_15m_20251201_20260410.parquet,
rm,actual_contract,RM2605,1d,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,db_market_data_file,rqdata,primary,passed,2025-12-01,2026-04-10,86,43219,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=rm/contract=RM2605/RM2605_1d_20251201_20260410.parquet,
rm,actual_contract,RM2605,1d,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,db_market_data_file,rqdata,primary,passed,2025-12-01,2026-04-10,86,43219,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=rm/contract=RM2605/RM2605_1d_20251201_20260410.parquet,
rm,actual_contract,RM2605,1m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-11-28,2026-04-10,29310,45714,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=rm/contract=RM2605/RM2605_1m_20251201_20260410.parquet,
rm,actual_contract,RM2605,1m,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-11-28,2026-04-10,29310,45714,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=rm/contract=RM2605/RM2605_1m_20251201_20260410.parquet,
rm,actual_contract,RM2605,30m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-11-28,2026-04-10,1020,45717,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=rm/contract=RM2605/RM2605_30m_20251201_20260410.parquet,
rm,actual_contract,RM2605,30m,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-11-28,2026-04-10,1020,45717,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=rm/contract=RM2605/RM2605_30m_20251201_20260410.parquet,
rm,actual_contract,RM2605,5m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-11-28,2026-04-10,5862,45715,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=rm/contract=RM2605/RM2605_5m_20251201_20260410.parquet,
rm,actual_contract,RM2605,5m,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-11-28,2026-04-10,5862,45715,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=rm/contract=RM2605/RM2605_5m_20251201_20260410.parquet,
rm,actual_contract,RM2605,60m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-11-28,2026-04-10,596,45718,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=rm/contract=RM2605/RM2605_60m_20251201_20260410.parquet,
rm,actual_contract,RM2605,60m,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-11-28,2026-04-10,596,45718,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=rm/contract=RM2605/RM2605_60m_20251201_20260410.parquet,
rm,actual_contract,RM2609,15m,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2026-03-31,2026-07-07,1471,34311,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=rm/contract=RM2609/RM2609_15m_20260401_20260707.parquet,
rm,actual_contract,RM2609,1d,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2026-04-01,2026-07-07,76,34314,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=rm/contract=RM2609/RM2609_1d_20260401_20260707.parquet,
rm,actual_contract,RM2609,1m,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2026-03-31,2026-07-07,22065,34309,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=rm/contract=RM2609/RM2609_1m_20260401_20260707.parquet,
rm,actual_contract,RM2609,30m,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2026-03-31,2026-07-07,768,34312,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=rm/contract=RM2609/RM2609_30m_20260401_20260707.parquet,
rm,actual_contract,RM2609,5m,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2026-03-31,2026-07-07,4413,34310,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=rm/contract=RM2609/RM2609_5m_20260401_20260707.parquet,
rm,actual_contract,RM2609,60m,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2026-03-31,2026-07-07,449,34313,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=rm/contract=RM2609/RM2609_60m_20260401_20260707.parquet,
rr,actual_contract,RR2005,1d,2020,covered_passed,,2020-01-02,2020-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-02,2020-03-26,55,69907,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2005/RR2005_1d_20200102_20200326.parquet,
rr,actual_contract,RR2005,1w,2020,covered_passed,,2020-01-02,2020-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-10,2020-03-20,10,69909,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2005/RR2005_1w_20200102_20200326.parquet,
rr,actual_contract,RR2009,1d,2020,covered_passed,,2020-01-02,2020-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2020-03-27,2020-08-12,93,69911,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2009/RR2009_1d_20200327_20200812.parquet,
rr,actual_contract,RR2009,1w,2020,covered_passed,,2020-01-02,2020-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2020-04-03,2020-08-07,19,69913,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2009/RR2009_1w_20200327_20200812.parquet,
rr,actual_contract,RR2010,1d,2020,covered_passed,,2020-01-02,2020-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2020-08-13,2020-09-03,16,69915,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2010/RR2010_1d_20200813_20200903.parquet,
rr,actual_contract,RR2010,1w,2020,covered_passed,,2020-01-02,2020-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2020-08-21,2020-08-28,2,69917,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2010/RR2010_1w_20200813_20200903.parquet,
rr,actual_contract,RR2012,1d,2020,covered_passed,,2020-01-02,2020-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2020-09-04,2020-10-30,35,69919,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2012/RR2012_1d_20200904_20201030.parquet,
rr,actual_contract,RR2012,1w,2020,covered_passed,,2020-01-02,2020-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2020-09-11,2020-10-30,8,69921,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2012/RR2012_1w_20200904_20201030.parquet,
rr,actual_contract,RR2101,1d,2020,covered_passed,,2020-01-02,2020-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2020-11-02,2020-11-19,14,69923,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2101/RR2101_1d_20201102_20201119.parquet,
rr,actual_contract,RR2101,1w,2020,covered_passed,,2020-01-02,2020-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2020-11-06,2020-11-13,2,69925,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2101/RR2101_1w_20201102_20201119.parquet,
rr,actual_contract,RR2102,1d,2020,covered_passed,,2020-01-02,2020-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2020-11-20,2020-12-31,30,69927,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2102/RR2102_1d_20201120_20201231.parquet,
rr,actual_contract,RR2102,1w,2020,covered_passed,,2020-01-02,2020-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2020-11-27,2020-12-31,6,69929,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2102/RR2102_1w_20201120_20201231.parquet,
rr,actual_contract,RR2103,1d,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-01-04,2021-01-26,17,69931,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2103/RR2103_1d_20210104_20210126.parquet,
rr,actual_contract,RR2103,1w,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-01-08,2021-01-22,3,69933,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2103/RR2103_1w_20210104_20210126.parquet,
rr,actual_contract,RR2104,1d,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-01-27,2021-03-01,19,69935,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2104/RR2104_1d_20210127_20210301.parquet,
rr,actual_contract,RR2104,1w,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-02-05,2021-02-26,4,69937,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2104/RR2104_1w_20210127_20210301.parquet,
rr,actual_contract,RR2105,1d,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-03-02,2021-03-31,22,69939,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2105/RR2105_1d_20210302_20210331.parquet,
rr,actual_contract,RR2105,1w,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-03-12,2021-03-26,3,69941,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2105/RR2105_1w_20210302_20210331.parquet,
rr,actual_contract,RR2106,1d,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-04-01,2021-04-29,20,69943,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2106/RR2106_1d_20210401_20210429.parquet,
rr,actual_contract,RR2106,1w,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-04-09,2021-04-23,3,69945,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2106/RR2106_1w_20210401_20210429.parquet,
rr,actual_contract,RR2107,1d,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-04-30,2021-05-28,18,69947,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2107/RR2107_1d_20210430_20210528.parquet,
rr,actual_contract,RR2107,1w,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-05-07,2021-05-28,4,69949,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2107/RR2107_1w_20210430_20210528.parquet,
rr,actual_contract,RR2108,1d,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-05-31,2021-06-29,21,69951,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2108/RR2108_1d_20210531_20210629.parquet,
