product,previous_contract,contract,previous_mapping_date,roll_date,classification,boundary_status,calendar_contiguous,previous_close,current_open,price_difference,price_difference_status
sc,SC1907,SC1908,2019-06-17,2019-06-18,normal_roll,passed,True,,,,unavailable_informational
sc,SC1908,SC1909,2019-07-16,2019-07-17,normal_roll,passed,True,,,,unavailable_informational
sc,SC1909,SC1910,2019-08-14,2019-08-15,normal_roll,passed,True,,,,unavailable_informational
sc,SC1910,SC1911,2019-09-09,2019-09-10,normal_roll,passed,True,,,,unavailable_informational
sc,SC1911,SC1912,2019-10-11,2019-10-14,normal_roll,passed,True,,,,unavailable_informational
sc,SC1912,SC2001,2019-11-15,2019-11-18,normal_roll,passed,True,,,,unavailable_informational
sc,SC2001,SC2002,2019-12-09,2019-12-10,normal_roll,passed,True,,,,unavailable_informational
sc,SC2002,SC2003,2020-01-02,2020-01-03,normal_roll,passed,True,,,,unavailable_informational
sc,SC2003,SC2004,2020-02-04,2020-02-05,normal_roll,passed,True,,,,unavailable_informational
sc,SC2004,SC2005,2020-02-27,2020-02-28,normal_roll,passed,True,,,,unavailable_informational
sc,SC2005,SC2006,2020-03-18,2020-03-19,normal_roll,passed,True,,,,unavailable_informational
sc,SC2006,SC2007,2020-04-29,2020-04-30,normal_roll,passed,True,,,,unavailable_informational
sc,SC2007,SC2009,2020-06-09,2020-06-10,normal_roll,passed,True,,,,unavailable_informational
sc,SC2009,SC2008,2020-06-16,2020-06-17,backward_month,backward_month,True,,,,unavailable_informational
sc,SC2008,SC2010,2020-07-20,2020-07-21,normal_roll,passed,True,,,,unavailable_informational
sc,SC2010,SC2011,2020-09-09,2020-09-10,normal_roll,passed,True,,,,unavailable_informational
sc,SC2011,SC2012,2020-09-29,2020-09-30,normal_roll,passed,True,,,,unavailable_informational
sc,SC2012,SC2101,2020-11-02,2020-11-03,normal_roll,passed,True,,,,unavailable_informational
sc,SC2101,SC2102,2020-12-04,2020-12-07,normal_roll,passed,True,,,,unavailable_informational
sc,SC2102,SC2103,2021-01-06,2021-01-07,normal_roll,passed,True,,,,unavailable_informational
sc,SC2103,SC2104,2021-02-04,2021-02-05,normal_roll,passed,True,,,,unavailable_informational
sc,SC2104,SC2105,2021-03-03,2021-03-04,normal_roll,passed,True,,,,unavailable_informational
sc,SC2105,SC2106,2021-04-13,2021-04-14,normal_roll,passed,True,,,,unavailable_informational
sc,SC2106,SC2107,2021-05-11,2021-05-12,normal_roll,passed,True,,,,unavailable_informational
sc,SC2107,SC2108,2021-06-15,2021-06-16,normal_roll,passed,True,,,,unavailable_informational
sc,SC2108,SC2109,2021-07-14,2021-07-15,normal_roll,passed,True,,,,unavailable_informational
sc,SC2109,SC2110,2021-08-11,2021-08-12,normal_roll,passed,True,,,,unavailable_informational
sc,SC2110,SC2111,2021-09-07,2021-09-08,normal_roll,passed,True,,,,unavailable_informational
sc,SC2111,SC2112,2021-10-12,2021-10-13,normal_roll,passed,True,,,,unavailable_informational
sc,SC2112,SC2201,2021-11-15,2021-11-16,normal_roll,passed,True,,,,unavailable_informational
sc,SC2201,SC2202,2021-12-08,2021-12-09,normal_roll,passed,True,,,,unavailable_informational
sc,SC2202,SC2203,2022-01-07,2022-01-10,normal_roll,passed,True,,,,unavailable_informational
sc,SC2203,SC2204,2022-02-08,2022-02-09,normal_roll,passed,True,,,,unavailable_informational
sc,SC2204,SC2205,2022-03-18,2022-03-21,normal_roll,passed,True,,,,unavailable_informational
sc,SC2205,SC2206,2022-04-15,2022-04-18,normal_roll,passed,True,,,,unavailable_informational
sc,SC2206,SC2207,2022-05-12,2022-05-13,normal_roll,passed,True,,,,unavailable_informational
sc,SC2207,SC2208,2022-06-16,2022-06-17,normal_roll,passed,True,,,,unavailable_informational
sc,SC2208,SC2209,2022-07-12,2022-07-13,normal_roll,passed,True,,,,unavailable_informational
sc,SC2209,SC2210,2022-08-10,2022-08-11,normal_roll,passed,True,,,,unavailable_informational
sc,SC2210,SC2211,2022-09-08,2022-09-09,normal_roll,passed,True,,,,unavailable_informational
sc,SC2211,SC2212,2022-10-11,2022-10-12,normal_roll,passed,True,,,,unavailable_informational
sc,SC2212,SC2301,2022-11-14,2022-11-15,normal_roll,passed,True,,,,unavailable_informational
sc,SC2301,SC2302,2022-12-09,2022-12-12,normal_roll,passed,True,,,,unavailable_informational
sc,SC2302,SC2303,2023-01-03,2023-01-04,normal_roll,passed,True,,,,unavailable_informational
sc,SC2303,SC2304,2023-02-06,2023-02-07,normal_roll,passed,True,,,,unavailable_informational
sc,SC2304,SC2305,2023-03-14,2023-03-15,normal_roll,passed,True,,,,unavailable_informational
sc,SC2305,SC2306,2023-04-13,2023-04-14,normal_roll,passed,True,,,,unavailable_informational
sc,SC2306,SC2307,2023-05-15,2023-05-16,normal_roll,passed,True,,,,unavailable_informational
sc,SC2307,SC2308,2023-06-15,2023-06-16,normal_roll,passed,True,,,,unavailable_informational
sc,SC2308,SC2309,2023-07-12,2023-07-13,normal_roll,passed,True,,,,unavailable_informational
sc,SC2309,SC2310,2023-08-15,2023-08-16,normal_roll,passed,True,,,,unavailable_informational
sc,SC2310,SC2311,2023-09-14,2023-09-15,normal_roll,passed,True,,,,unavailable_informational
sc,SC2311,SC2312,2023-10-16,2023-10-17,normal_roll,passed,True,,,,unavailable_informational
sc,SC2312,SC2401,2023-11-14,2023-11-15,normal_roll,passed,True,,,,unavailable_informational
sc,SC2401,SC2402,2023-12-13,2023-12-14,normal_roll,passed,True,,,,unavailable_informational
sc,SC2402,SC2403,2024-01-15,2024-01-16,normal_roll,passed,True,,,,unavailable_informational
sc,SC2403,SC2404,2024-02-08,2024-02-19,normal_roll,passed,True,,,,unavailable_informational
sc,SC2404,SC2405,2024-03-15,2024-03-18,normal_roll,passed,True,,,,unavailable_informational
sc,SC2405,SC2406,2024-04-12,2024-04-15,normal_roll,passed,True,,,,unavailable_informational
sc,SC2406,SC2407,2024-05-13,2024-05-14,normal_roll,passed,True,,,,unavailable_informational
sc,SC2407,SC2408,2024-06-17,2024-06-18,normal_roll,passed,True,,,,unavailable_informational
sc,SC2408,SC2409,2024-07-17,2024-07-18,normal_roll,passed,True,,,,unavailable_informational
sc,SC2409,SC2410,2024-08-15,2024-08-16,normal_roll,passed,True,,,,unavailable_informational
sc,SC2410,SC2411,2024-09-09,2024-09-10,normal_roll,passed,True,,,,unavailable_informational
sc,SC2411,SC2412,2024-10-14,2024-10-15,normal_roll,passed,True,,,,unavailable_informational
sc,SC2412,SC2501,2024-11-14,2024-11-15,normal_roll,passed,True,,,,unavailable_informational
sc,SC2501,SC2502,2024-12-12,2024-12-13,normal_roll,passed,True,,,,unavailable_informational
sc,SC2502,SC2503,2025-01-13,2025-01-14,normal_roll,passed,True,,,,unavailable_informational
sc,SC2503,SC2504,2025-02-13,2025-02-14,normal_roll,passed,True,,,,unavailable_informational
sc,SC2504,SC2505,2025-03-13,2025-03-14,normal_roll,passed,True,,,,unavailable_informational
sc,SC2505,SC2506,2025-04-11,2025-04-14,normal_roll,passed,True,,,,unavailable_informational
sc,SC2506,SC2507,2025-05-08,2025-05-09,normal_roll,passed,True,,,,unavailable_informational
sc,SC2507,SC2508,2025-06-13,2025-06-16,normal_roll,passed,True,,,,unavailable_informational
sc,SC2508,SC2509,2025-07-11,2025-07-14,normal_roll,passed,True,,,,unavailable_informational
sc,SC2509,SC2510,2025-08-13,2025-08-14,normal_roll,passed,True,,,,unavailable_informational
sc,SC2510,SC2511,2025-09-12,2025-09-15,normal_roll,passed,True,,,,unavailable_informational
sc,SC2511,SC2512,2025-10-13,2025-10-14,normal_roll,passed,True,,,,unavailable_informational
sc,SC2512,SC2601,2025-11-11,2025-11-12,normal_roll,passed,True,,,,unavailable_informational
sc,SC2601,SC2602,2025-12-15,2025-12-16,normal_roll,passed,True,,,,unavailable_informational
sc,SC2602,SC2603,2026-01-12,2026-01-13,normal_roll,passed,True,,,,unavailable_informational
sc,SC2603,SC2604,2026-02-04,2026-02-05,normal_roll,passed,True,,,,unavailable_informational
sc,SC2604,SC2605,2026-03-13,2026-03-16,normal_roll,passed,True,,,,unavailable_informational
sc,SC2605,SC2606,2026-04-15,2026-04-16,normal_roll,passed,True,,,,unavailable_informational
sc,SC2606,SC2607,2026-05-14,2026-05-15,normal_roll,passed,True,,,,unavailable_informational
sc,SC2607,SC2608,2026-06-12,2026-06-15,normal_roll,passed,True,,,,unavailable_informational
sf,SF1411,SF1501,2014-08-08,2014-08-11,normal_roll,passed,True,,,,unavailable_informational
sf,SF1501,SF1505,2014-12-29,2014-12-30,normal_roll,passed,True,,,,unavailable_informational
sf,SF1505,SF1509,2015-05-15,2015-05-18,normal_roll,passed,True,,,,unavailable_informational
sf,SF1509,SF1601,2015-08-17,2015-08-18,normal_roll,passed,True,,,,unavailable_informational
sf,SF1601,SF1605,2015-12-30,2015-12-31,normal_roll,passed,True,,,,unavailable_informational
sf,SF1605,SF1609,2016-04-29,2016-05-03,normal_roll,passed,True,,,,unavailable_informational
sf,SF1609,SF1706,2016-07-08,2016-07-11,normal_roll,passed,True,,,,unavailable_informational
sf,SF1706,SF1705,2016-07-29,2016-08-01,backward_month,backward_month,True,,,,unavailable_informational
sf,SF1705,SF1701,2016-09-27,2016-09-28,backward_month,backward_month,True,,,,unavailable_informational
sf,SF1701,SF1709,2017-01-16,2017-01-17,normal_roll,passed,True,,,,unavailable_informational
sf,SF1709,SF1801,2017-02-20,2017-02-21,normal_roll,passed,True,,,,unavailable_informational
sf,SF1801,SF1802,2017-03-13,2017-03-14,normal_roll,passed,True,,,,unavailable_informational
sf,SF1802,SF1805,2017-09-20,2017-09-21,normal_roll,passed,True,,,,unavailable_informational
sf,SF1805,SF1809,2018-04-19,2018-04-20,normal_roll,passed,True,,,,unavailable_informational
sf,SF1809,SF1901,2018-08-15,2018-08-16,normal_roll,passed,True,,,,unavailable_informational
sf,SF1901,SF1905,2018-12-21,2018-12-24,normal_roll,passed,True,,,,unavailable_informational
sf,SF1905,SF1909,2019-04-22,2019-04-23,normal_roll,passed,True,,,,unavailable_informational
sf,SF1909,SF2001,2019-08-23,2019-08-26,normal_roll,passed,True,,,,unavailable_informational
sf,SF2001,SF2005,2019-12-23,2019-12-24,normal_roll,passed,True,,,,unavailable_informational
sf,SF2005,SF2009,2020-04-10,2020-04-13,normal_roll,passed,True,,,,unavailable_informational
sf,SF2009,SF2008,2020-06-12,2020-06-15,backward_month,backward_month,True,,,,unavailable_informational
sf,SF2008,SF2010,2020-07-08,2020-07-09,normal_roll,passed,True,,,,unavailable_informational
sf,SF2010,SF2101,2020-09-24,2020-09-25,normal_roll,passed,True,,,,unavailable_informational
sf,SF2101,SF2105,2020-12-15,2020-12-16,normal_roll,passed,True,,,,unavailable_informational
sf,SF2105,SF2109,2021-04-16,2021-04-19,normal_roll,passed,True,,,,unavailable_informational
sf,SF2109,SF2201,2021-08-16,2021-08-17,normal_roll,passed,True,,,,unavailable_informational
sf,SF2201,SF2205,2021-12-21,2021-12-22,normal_roll,passed,True,,,,unavailable_informational
sf,SF2205,SF2209,2022-04-14,2022-04-15,normal_roll,passed,True,,,,unavailable_informational
sf,SF2209,SF2210,2022-08-16,2022-08-17,normal_roll,passed,True,,,,unavailable_informational
sf,SF2210,SF2211,2022-09-01,2022-09-02,normal_roll,passed,True,,,,unavailable_informational
sf,SF2211,SF2212,2022-10-11,2022-10-12,normal_roll,passed,True,,,,unavailable_informational
sf,SF2212,SF2301,2022-10-24,2022-10-25,normal_roll,passed,True,,,,unavailable_informational
sf,SF2301,SF2303,2022-12-16,2022-12-19,normal_roll,passed,True,,,,unavailable_informational
sf,SF2303,SF2304,2023-01-31,2023-02-01,normal_roll,passed,True,,,,unavailable_informational
sf,SF2304,SF2305,2023-02-03,2023-02-06,normal_roll,passed,True,,,,unavailable_informational
sf,SF2305,SF2306,2023-04-12,2023-04-13,normal_roll,passed,True,,,,unavailable_informational
sf,SF2306,SF2307,2023-04-28,2023-05-04,normal_roll,passed,True,,,,unavailable_informational
sf,SF2307,SF2309,2023-06-01,2023-06-02,normal_roll,passed,True,,,,unavailable_informational
sf,SF2309,SF2310,2023-06-26,2023-06-27,normal_roll,passed,True,,,,unavailable_informational
sf,SF2310,SF2311,2023-08-24,2023-08-25,normal_roll,passed,True,,,,unavailable_informational
sf,SF2311,SF2312,2023-09-27,2023-09-28,normal_roll,passed,True,,,,unavailable_informational
sf,SF2312,SF2402,2023-10-30,2023-10-31,normal_roll,passed,True,,,,unavailable_informational
sf,SF2402,SF2403,2023-12-26,2023-12-27,normal_roll,passed,True,,,,unavailable_informational
sf,SF2403,SF2405,2024-01-31,2024-02-01,normal_roll,passed,True,,,,unavailable_informational
sf,SF2405,SF2406,2024-04-11,2024-04-12,normal_roll,passed,True,,,,unavailable_informational
sf,SF2406,SF2409,2024-04-26,2024-04-29,normal_roll,passed,True,,,,unavailable_informational
sf,SF2409,SF2410,2024-08-14,2024-08-15,normal_roll,passed,True,,,,unavailable_informational
sf,SF2410,SF2501,2024-08-30,2024-09-02,normal_roll,passed,True,,,,unavailable_informational
sf,SF2501,SF2502,2024-12-04,2024-12-05,normal_roll,passed,True,,,,unavailable_informational
sf,SF2502,SF2503,2025-01-02,2025-01-03,normal_roll,passed,True,,,,unavailable_informational
sf,SF2503,SF2505,2025-01-27,2025-02-05,normal_roll,passed,True,,,,unavailable_informational
sf,SF2505,SF2506,2025-04-02,2025-04-03,normal_roll,passed,True,,,,unavailable_informational
sf,SF2506,SF2507,2025-05-06,2025-05-07,normal_roll,passed,True,,,,unavailable_informational
sf,SF2507,SF2509,2025-05-29,2025-05-30,normal_roll,passed,True,,,,unavailable_informational
sf,SF2509,SF2511,2025-08-06,2025-08-07,normal_roll,passed,True,,,,unavailable_informational
sf,SF2511,SF2601,2025-10-10,2025-10-13,normal_roll,passed,True,,,,unavailable_informational
sf,SF2601,SF2603,2025-11-20,2025-11-21,normal_roll,passed,True,,,,unavailable_informational
sf,SF2603,SF2605,2026-02-04,2026-02-05,normal_roll,passed,True,,,,unavailable_informational
sf,SF2605,SF2607,2026-04-08,2026-04-09,normal_roll,passed,True,,,,unavailable_informational
sf,SF2607,SF2609,2026-06-10,2026-06-11,normal_roll,passed,True,,,,unavailable_informational
sh,SH2405,SH2409,2024-04-29,2024-04-30,normal_roll,passed,True,,,,unavailable_informational
sh,SH2409,SH2410,2024-08-16,2024-08-19,normal_roll,passed,True,,,,unavailable_informational
sh,SH2410,SH2501,2024-08-26,2024-08-27,normal_roll,passed,True,,,,unavailable_informational
sh,SH2501,SH2505,2024-12-16,2024-12-17,normal_roll,passed,True,,,,unavailable_informational
sh,SH2505,SH2509,2025-04-21,2025-04-22,normal_roll,passed,True,,,,unavailable_informational
sh,SH2509,SH2511,2025-08-15,2025-08-18,normal_roll,passed,True,,,,unavailable_informational
sh,SH2511,SH2601,2025-08-22,2025-08-25,normal_roll,passed,True,,,,unavailable_informational
sh,SH2601,SH2603,2025-12-10,2025-12-11,normal_roll,passed,True,,,,unavailable_informational
sh,SH2603,SH2605,2026-02-12,2026-02-13,normal_roll,passed,True,,,,unavailable_informational
sh,SH2605,SH2607,2026-04-10,2026-04-13,normal_roll,passed,True,,,,unavailable_informational
sh,SH2607,SH2609,2026-06-15,2026-06-16,normal_roll,passed,True,,,,unavailable_informational
si,SI2308,SI2309,2023-07-07,2023-07-10,normal_roll,passed,True,,,,unavailable_informational
si,SI2309,SI2310,2023-08-07,2023-08-08,normal_roll,passed,True,,,,unavailable_informational
si,SI2310,SI2311,2023-09-04,2023-09-05,normal_roll,passed,True,,,,unavailable_informational
si,SI2311,SI2312,2023-10-12,2023-10-13,normal_roll,passed,True,,,,unavailable_informational
si,SI2312,SI2401,2023-11-01,2023-11-02,normal_roll,passed,True,,,,unavailable_informational
si,SI2401,SI2402,2023-12-06,2023-12-07,normal_roll,passed,True,,,,unavailable_informational
si,SI2402,SI2403,2024-01-10,2024-01-11,normal_roll,passed,True,,,,unavailable_informational
si,SI2403,SI2404,2024-02-06,2024-02-07,normal_roll,passed,True,,,,unavailable_informational
si,SI2404,SI2405,2024-03-04,2024-03-05,normal_roll,passed,True,,,,unavailable_informational
si,SI2405,SI2406,2024-04-09,2024-04-10,normal_roll,passed,True,,,,unavailable_informational
si,SI2406,SI2407,2024-05-13,2024-05-14,normal_roll,passed,True,,,,unavailable_informational
si,SI2407,SI2409,2024-05-24,2024-05-27,normal_roll,passed,True,,,,unavailable_informational
si,SI2409,SI2411,2024-08-09,2024-08-12,normal_roll,passed,True,,,,unavailable_informational
si,SI2411,SI2412,2024-10-18,2024-10-21,normal_roll,passed,True,,,,unavailable_informational
si,SI2412,SI2501,2024-11-05,2024-11-06,normal_roll,passed,True,,,,unavailable_informational
si,SI2501,SI2502,2024-12-13,2024-12-16,normal_roll,passed,True,,,,unavailable_informational
si,SI2502,SI2505,2025-01-10,2025-01-13,normal_roll,passed,True,,,,unavailable_informational
si,SI2505,SI2503,2025-01-16,2025-01-17,backward_month,backward_month,True,,,,unavailable_informational
si,SI2503,SI2504,2025-02-13,2025-02-14,normal_roll,passed,True,,,,unavailable_informational
si,SI2504,SI2506,2025-03-04,2025-03-05,normal_roll,passed,True,,,,unavailable_informational
si,SI2506,SI2509,2025-05-15,2025-05-16,normal_roll,passed,True,,,,unavailable_informational
si,SI2509,SI2511,2025-08-05,2025-08-06,normal_roll,passed,True,,,,unavailable_informational
si,SI2511,SI2601,2025-10-20,2025-10-21,normal_roll,passed,True,,,,unavailable_informational
si,SI2601,SI2605,2025-12-11,2025-12-12,normal_roll,passed,True,,,,unavailable_informational
si,SI2605,SI2609,2026-04-14,2026-04-15,normal_roll,passed,True,,,,unavailable_informational
sm,SM1411,SM1501,2014-08-08,2014-08-11,normal_roll,passed,True,,,,unavailable_informational
sm,SM1501,SM1505,2015-01-16,2015-01-19,normal_roll,passed,True,,,,unavailable_informational
sm,SM1505,SM1601,2015-05-15,2015-05-18,normal_roll,passed,True,,,,unavailable_informational
sm,SM1601,SM1605,2015-12-29,2015-12-30,normal_roll,passed,True,,,,unavailable_informational
sm,SM1605,SM1609,2016-04-29,2016-05-03,normal_roll,passed,True,,,,unavailable_informational
sm,SM1609,SM1701,2016-08-30,2016-08-31,normal_roll,passed,True,,,,unavailable_informational
sm,SM1701,SM1705,2016-12-15,2016-12-16,normal_roll,passed,True,,,,unavailable_informational
sm,SM1705,SM1709,2017-04-14,2017-04-17,normal_roll,passed,True,,,,unavailable_informational
sm,SM1709,SM1801,2017-08-10,2017-08-11,normal_roll,passed,True,,,,unavailable_informational
sm,SM1801,SM1805,2017-12-22,2017-12-25,normal_roll,passed,True,,,,unavailable_informational
sm,SM1805,SM1809,2018-04-24,2018-04-25,normal_roll,passed,True,,,,unavailable_informational
sm,SM1809,SM1901,2018-08-14,2018-08-15,normal_roll,passed,True,,,,unavailable_informational
sm,SM1901,SM1905,2018-12-21,2018-12-24,normal_roll,passed,True,,,,unavailable_informational
sm,SM1905,SM1909,2019-04-19,2019-04-22,normal_roll,passed,True,,,,unavailable_informational
sm,SM1909,SM2001,2019-08-19,2019-08-20,normal_roll,passed,True,,,,unavailable_informational
sm,SM2001,SM2005,2019-12-16,2019-12-17,normal_roll,passed,True,,,,unavailable_informational
sm,SM2005,SM2009,2020-04-10,2020-04-13,normal_roll,passed,True,,,,unavailable_informational
sm,SM2009,SM2101,2020-08-20,2020-08-21,normal_roll,passed,True,,,,unavailable_informational
sm,SM2101,SM2105,2020-12-10,2020-12-11,normal_roll,passed,True,,,,unavailable_informational
sm,SM2105,SM2109,2021-04-16,2021-04-19,normal_roll,passed,True,,,,unavailable_informational
sm,SM2109,SM2201,2021-08-17,2021-08-18,normal_roll,passed,True,,,,unavailable_informational
sm,SM2201,SM2205,2021-12-21,2021-12-22,normal_roll,passed,True,,,,unavailable_informational
sm,SM2205,SM2209,2022-04-15,2022-04-18,normal_roll,passed,True,,,,unavailable_informational
sm,SM2209,SM2301,2022-08-22,2022-08-23,normal_roll,passed,True,,,,unavailable_informational
sm,SM2301,SM2305,2022-12-16,2022-12-19,normal_roll,passed,True,,,,unavailable_informational
sm,SM2305,SM2306,2023-04-13,2023-04-14,normal_roll,passed,True,,,,unavailable_informational
sm,SM2306,SM2307,2023-05-04,2023-05-05,normal_roll,passed,True,,,,unavailable_informational
sm,SM2307,SM2309,2023-05-19,2023-05-22,normal_roll,passed,True,,,,unavailable_informational
sm,SM2309,SM2310,2023-06-30,2023-07-03,normal_roll,passed,True,,,,unavailable_informational
sm,SM2310,SM2311,2023-08-23,2023-08-24,normal_roll,passed,True,,,,unavailable_informational
sm,SM2311,SM2312,2023-09-26,2023-09-27,normal_roll,passed,True,,,,unavailable_informational
sm,SM2312,SM2402,2023-10-27,2023-10-30,normal_roll,passed,True,,,,unavailable_informational
sm,SM2402,SM2403,2023-12-26,2023-12-27,normal_roll,passed,True,,,,unavailable_informational
sm,SM2403,SM2405,2024-01-30,2024-01-31,normal_roll,passed,True,,,,unavailable_informational
sm,SM2405,SM2409,2024-04-10,2024-04-11,normal_roll,passed,True,,,,unavailable_informational
sm,SM2409,SM2501,2024-07-11,2024-07-12,normal_roll,passed,True,,,,unavailable_informational
sm,SM2501,SM2505,2024-12-17,2024-12-18,normal_roll,passed,True,,,,unavailable_informational
sm,SM2505,SM2509,2025-04-16,2025-04-17,normal_roll,passed,True,,,,unavailable_informational
sm,SM2509,SM2601,2025-08-14,2025-08-15,normal_roll,passed,True,,,,unavailable_informational
sm,SM2601,SM2603,2025-12-04,2025-12-05,normal_roll,passed,True,,,,unavailable_informational
sm,SM2603,SM2605,2026-01-16,2026-01-19,normal_roll,passed,True,,,,unavailable_informational
sm,SM2605,SM2607,2026-04-15,2026-04-16,normal_roll,passed,True,,,,unavailable_informational
sm,SM2607,SM2609,2026-06-01,2026-06-02,normal_roll,passed,True,,,,unavailable_informational
sn,SN1507,SN1509,2015-07-15,2015-07-16,normal_roll,passed,True,,,,unavailable_informational
sn,SN1509,SN1601,2015-09-11,2015-09-14,normal_roll,passed,True,,,,unavailable_informational
sn,SN1601,SN1605,2015-12-22,2015-12-23,normal_roll,passed,True,,,,unavailable_informational
sn,SN1605,SN1609,2016-05-04,2016-05-05,normal_roll,passed,True,,,,unavailable_informational
sn,SN1609,SN1701,2016-08-31,2016-09-01,normal_roll,passed,True,,,,unavailable_informational
sn,SN1701,SN1705,2016-12-29,2016-12-30,normal_roll,passed,True,,,,unavailable_informational
sn,SN1705,SN1709,2017-04-25,2017-04-26,normal_roll,passed,True,,,,unavailable_informational
sn,SN1709,SN1801,2017-08-30,2017-08-31,normal_roll,passed,True,,,,unavailable_informational
sn,SN1801,SN1805,2017-12-22,2017-12-25,normal_roll,passed,True,,,,unavailable_informational
sn,SN1805,SN1809,2018-04-17,2018-04-18,normal_roll,passed,True,,,,unavailable_informational
sn,SN1809,SN1901,2018-08-15,2018-08-16,normal_roll,passed,True,,,,unavailable_informational
sn,SN1901,SN1905,2018-12-06,2018-12-07,normal_roll,passed,True,,,,unavailable_informational
sn,SN1905,SN1909,2019-04-10,2019-04-11,normal_roll,passed,True,,,,unavailable_informational
sn,SN1909,SN2001,2019-08-09,2019-08-12,normal_roll,passed,True,,,,unavailable_informational
sn,SN2001,SN2005,2019-12-04,2019-12-05,normal_roll,passed,True,,,,unavailable_informational
sn,SN2005,SN2006,2019-12-31,2020-01-02,normal_roll,passed,True,,,,unavailable_informational
sn,SN2006,SN2007,2020-04-27,2020-04-28,normal_roll,passed,True,,,,unavailable_informational
sn,SN2007,SN2008,2020-05-26,2020-05-27,normal_roll,passed,True,,,,unavailable_informational
sn,SN2008,SN2009,2020-06-30,2020-07-01,normal_roll,passed,True,,,,unavailable_informational
sn,SN2009,SN2010,2020-07-27,2020-07-28,normal_roll,passed,True,,,,unavailable_informational
sn,SN2010,SN2011,2020-08-25,2020-08-26,normal_roll,passed,True,,,,unavailable_informational
sn,SN2011,SN2012,2020-09-24,2020-09-25,normal_roll,passed,True,,,,unavailable_informational
sn,SN2012,SN2101,2020-10-26,2020-10-27,normal_roll,passed,True,,,,unavailable_informational
sn,SN2101,SN2102,2020-11-27,2020-11-30,normal_roll,passed,True,,,,unavailable_informational
sn,SN2102,SN2103,2020-12-28,2020-12-29,normal_roll,passed,True,,,,unavailable_informational
sn,SN2103,SN2104,2021-01-29,2021-02-01,normal_roll,passed,True,,,,unavailable_informational
sn,SN2104,SN2105,2021-02-25,2021-02-26,normal_roll,passed,True,,,,unavailable_informational
sn,SN2105,SN2106,2021-03-29,2021-03-30,normal_roll,passed,True,,,,unavailable_informational
sn,SN2106,SN2107,2021-04-28,2021-04-29,normal_roll,passed,True,,,,unavailable_informational
sn,SN2107,SN2108,2021-06-16,2021-06-17,normal_roll,passed,True,,,,unavailable_informational
sn,SN2108,SN2109,2021-07-22,2021-07-23,normal_roll,passed,True,,,,unavailable_informational
sn,SN2109,SN2110,2021-08-26,2021-08-27,normal_roll,passed,True,,,,unavailable_informational
sn,SN2110,SN2111,2021-09-23,2021-09-24,normal_roll,passed,True,,,,unavailable_informational
sn,SN2111,SN2112,2021-10-22,2021-10-25,normal_roll,passed,True,,,,unavailable_informational
sn,SN2112,SN2201,2021-11-24,2021-11-25,normal_roll,passed,True,,,,unavailable_informational
sn,SN2201,SN2202,2021-12-24,2021-12-27,normal_roll,passed,True,,,,unavailable_informational
sn,SN2202,SN2203,2022-01-24,2022-01-25,normal_roll,passed,True,,,,unavailable_informational
sn,SN2203,SN2205,2022-02-23,2022-02-24,normal_roll,passed,True,,,,unavailable_informational
sn,SN2205,SN2206,2022-04-26,2022-04-27,normal_roll,passed,True,,,,unavailable_informational
sn,SN2206,SN2207,2022-05-27,2022-05-30,normal_roll,passed,True,,,,unavailable_informational
sn,SN2207,SN2208,2022-06-27,2022-06-28,normal_roll,passed,True,,,,unavailable_informational
sn,SN2208,SN2209,2022-07-21,2022-07-22,normal_roll,passed,True,,,,unavailable_informational
sn,SN2209,SN2210,2022-08-23,2022-08-24,normal_roll,passed,True,,,,unavailable_informational
sn,SN2210,SN2211,2022-09-26,2022-09-27,normal_roll,passed,True,,,,unavailable_informational
sn,SN2211,SN2212,2022-10-17,2022-10-18,normal_roll,passed,True,,,,unavailable_informational
sn,SN2212,SN2301,2022-11-24,2022-11-25,normal_roll,passed,True,,,,unavailable_informational
sn,SN2301,SN2302,2022-12-23,2022-12-26,normal_roll,passed,True,,,,unavailable_informational
sn,SN2302,SN2303,2023-01-17,2023-01-18,normal_roll,passed,True,,,,unavailable_informational
sn,SN2303,SN2304,2023-02-24,2023-02-27,normal_roll,passed,True,,,,unavailable_informational
sn,SN2304,SN2305,2023-03-28,2023-03-29,normal_roll,passed,True,,,,unavailable_informational
sn,SN2305,SN2306,2023-04-21,2023-04-24,normal_roll,passed,True,,,,unavailable_informational
sn,SN2306,SN2307,2023-05-24,2023-05-25,normal_roll,passed,True,,,,unavailable_informational
sn,SN2307,SN2308,2023-06-20,2023-06-21,normal_roll,passed,True,,,,unavailable_informational
sn,SN2308,SN2309,2023-07-24,2023-07-25,normal_roll,passed,True,,,,unavailable_informational
sn,SN2309,SN2310,2023-08-21,2023-08-22,normal_roll,passed,True,,,,unavailable_informational
sn,SN2310,SN2311,2023-09-21,2023-09-22,normal_roll,passed,True,,,,unavailable_informational
sn,SN2311,SN2312,2023-10-24,2023-10-25,normal_roll,passed,True,,,,unavailable_informational
sn,SN2312,SN2401,2023-11-20,2023-11-21,normal_roll,passed,True,,,,unavailable_informational
sn,SN2401,SN2402,2023-12-19,2023-12-20,normal_roll,passed,True,,,,unavailable_informational
sn,SN2402,SN2403,2024-01-22,2024-01-23,normal_roll,passed,True,,,,unavailable_informational
