product,instrument,contract,contract_role,period,provider,source_interval,data_version,start_datetime,end_datetime,row_count,file_count,schema_version,manifest_status,checksum_status,quality_status,db_registration_status,active_status,file_path,physical_exists,duckdb_row_count,row_count_status
sh,sh,SH2405,actual_contract,30m,rqdata,,,2023-09-15,2024-04-29,1744,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=SH2405/SH2405_30m_20230915_20240429.parquet,True,1744.0,matched
sh,sh,SH2409,actual_contract,30m,rqdata,,,2024-04-29,2024-08-16,892,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=SH2409/SH2409_30m_20240430_20240816.parquet,True,892.0,matched
sh,sh,SH2410,actual_contract,30m,rqdata,,,2024-08-16,2024-08-26,72,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=SH2410/SH2410_30m_20240819_20240826.parquet,True,72.0,matched
sh,sh,SH2501,actual_contract,30m,rqdata,,,2024-08-26,2024-12-16,868,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=SH2501/SH2501_30m_20240827_20241216.parquet,True,868.0,matched
sh,sh,SH2505,actual_contract,30m,rqdata,,,2024-12-16,2025-04-21,972,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=SH2505/SH2505_30m_20241217_20250421.parquet,True,972.0,matched
sh,sh,SH2509,actual_contract,30m,rqdata,,,2025-04-21,2025-08-15,952,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=SH2509/SH2509_30m_20250422_20250815.parquet,True,952.0,matched
sh,sh,SH2511,actual_contract,30m,rqdata,,,2025-08-15,2025-08-22,60,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=SH2511/SH2511_30m_20250818_20250822.parquet,True,60.0,matched
sh,sh,SH2601,actual_contract,30m,rqdata,,,2025-08-22,2025-12-10,860,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=SH2601/SH2601_30m_20250825_20251210.parquet,True,860.0,matched
sh,sh,SH2603,actual_contract,30m,rqdata,,,2025-12-10,2026-02-12,524,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=SH2603/SH2603_30m_20251211_20260212.parquet,True,524.0,matched
sh,sh,SH2605,actual_contract,30m,rqdata,,,2026-02-12,2026-04-10,400,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=SH2605/SH2605_30m_20260213_20260410.parquet,True,400.0,matched
sh,sh,SH2607,actual_contract,30m,rqdata,,,2026-04-10,2026-06-15,512,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=SH2607/SH2607_30m_20260413_20260615.parquet,True,512.0,matched
sh,sh,SH2609,actual_contract,30m,rqdata,,,2026-03-31,2026-07-07,768,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=SH2609/SH2609_30m_20260401_20260707.parquet,True,768.0,matched
sh,sh,SH2609,actual_contract,30m,rqdata,,,2026-06-15,2026-07-07,176,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=SH2609/SH2609_30m_20260616_20260707.parquet,True,176.0,matched
sh,sh,sh.MAIN,dominant_main,30m,rqdata,,,2023-09-15,2026-07-07,8032,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=sh.MAIN/sh_MAIN_30m_20230103_20260707_v2.parquet,True,8032.0,matched
sh,sh,sh.MAIN,dominant_main,30m,rqdata,,,2023-09-15,2026-07-10,8068,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=sh.MAIN/sh_MAIN_30m_20230103_20260711_v2.parquet,True,8068.0,matched
sh,sh,sh.MAIN,dominant_main,30m,rqdata,,,2023-09-15,2026-07-10,8068,1,,summary_only,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=sh.MAIN/sh_MAIN_30m_20230103_20260712_v2.parquet,True,8068.0,matched
sh,sh,SH2405,actual_contract,5m,rqdata,,,2023-09-15,2024-04-29,10023,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=SH2405/SH2405_5m_20230915_20240429.parquet,True,10023.0,matched
sh,sh,SH2409,actual_contract,5m,rqdata,,,2024-04-29,2024-08-16,5127,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=SH2409/SH2409_5m_20240430_20240816.parquet,True,5127.0,matched
sh,sh,SH2410,actual_contract,5m,rqdata,,,2024-08-16,2024-08-26,414,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=SH2410/SH2410_5m_20240819_20240826.parquet,True,414.0,matched
sh,sh,SH2501,actual_contract,5m,rqdata,,,2024-08-26,2024-12-16,4989,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=SH2501/SH2501_5m_20240827_20241216.parquet,True,4989.0,matched
sh,sh,SH2505,actual_contract,5m,rqdata,,,2024-12-16,2025-04-21,5586,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=SH2505/SH2505_5m_20241217_20250421.parquet,True,5586.0,matched
sh,sh,SH2509,actual_contract,5m,rqdata,,,2025-04-21,2025-08-15,5472,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=SH2509/SH2509_5m_20250422_20250815.parquet,True,5472.0,matched
sh,sh,SH2511,actual_contract,5m,rqdata,,,2025-08-15,2025-08-22,345,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=SH2511/SH2511_5m_20250818_20250822.parquet,True,345.0,matched
sh,sh,SH2601,actual_contract,5m,rqdata,,,2025-08-22,2025-12-10,4944,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=SH2601/SH2601_5m_20250825_20251210.parquet,True,4944.0,matched
sh,sh,SH2603,actual_contract,5m,rqdata,,,2025-12-10,2026-02-12,3012,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=SH2603/SH2603_5m_20251211_20260212.parquet,True,3012.0,matched
sh,sh,SH2605,actual_contract,5m,rqdata,,,2026-02-12,2026-04-10,2298,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=SH2605/SH2605_5m_20260213_20260410.parquet,True,2298.0,matched
sh,sh,SH2607,actual_contract,5m,rqdata,,,2026-04-10,2026-06-15,2943,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=SH2607/SH2607_5m_20260413_20260615.parquet,True,2943.0,matched
sh,sh,SH2609,actual_contract,5m,rqdata,,,2026-03-31,2026-07-07,4413,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=SH2609/SH2609_5m_20260401_20260707.parquet,True,4413.0,matched
sh,sh,SH2609,actual_contract,5m,rqdata,,,2026-06-15,2026-07-07,1011,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=SH2609/SH2609_5m_20260616_20260707.parquet,True,1011.0,matched
sh,sh,sh.MAIN,dominant_main,5m,rqdata,,,2023-09-15,2026-07-07,46164,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=sh.MAIN/sh_MAIN_5m_20230103_20260707_v2.parquet,True,46164.0,matched
sh,sh,sh.MAIN,dominant_main,5m,rqdata,,,2023-09-15,2026-07-10,46371,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=sh.MAIN/sh_MAIN_5m_20230103_20260711_v2.parquet,True,46371.0,matched
sh,sh,sh.MAIN,dominant_main,5m,rqdata,,,2023-09-15,2026-07-10,46371,1,,summary_only,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=sh.MAIN/sh_MAIN_5m_20230103_20260712_v2.parquet,True,46371.0,matched
sh,sh,SH2405,actual_contract,60m,rqdata,,,2023-09-15,2024-04-29,1019,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=SH2405/SH2405_60m_20230915_20240429.parquet,True,1019.0,matched
sh,sh,SH2409,actual_contract,60m,rqdata,,,2024-04-29,2024-08-16,521,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=SH2409/SH2409_60m_20240430_20240816.parquet,True,521.0,matched
sh,sh,SH2410,actual_contract,60m,rqdata,,,2024-08-16,2024-08-26,42,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=SH2410/SH2410_60m_20240819_20240826.parquet,True,42.0,matched
sh,sh,SH2501,actual_contract,60m,rqdata,,,2024-08-26,2024-12-16,507,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=SH2501/SH2501_60m_20240827_20241216.parquet,True,507.0,matched
sh,sh,SH2505,actual_contract,60m,rqdata,,,2024-12-16,2025-04-21,568,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=SH2505/SH2505_60m_20241217_20250421.parquet,True,568.0,matched
sh,sh,SH2509,actual_contract,60m,rqdata,,,2025-04-21,2025-08-15,556,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=SH2509/SH2509_60m_20250422_20250815.parquet,True,556.0,matched
sh,sh,SH2511,actual_contract,60m,rqdata,,,2025-08-15,2025-08-22,35,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=SH2511/SH2511_60m_20250818_20250822.parquet,True,35.0,matched
sh,sh,SH2601,actual_contract,60m,rqdata,,,2025-08-22,2025-12-10,502,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=SH2601/SH2601_60m_20250825_20251210.parquet,True,502.0,matched
sh,sh,SH2603,actual_contract,60m,rqdata,,,2025-12-10,2026-02-12,306,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=SH2603/SH2603_60m_20251211_20260212.parquet,True,306.0,matched
sh,sh,SH2605,actual_contract,60m,rqdata,,,2026-02-12,2026-04-10,234,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=SH2605/SH2605_60m_20260213_20260410.parquet,True,234.0,matched
sh,sh,SH2607,actual_contract,60m,rqdata,,,2026-04-10,2026-06-15,299,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=SH2607/SH2607_60m_20260413_20260615.parquet,True,299.0,matched
sh,sh,SH2609,actual_contract,60m,rqdata,,,2026-03-31,2026-07-07,449,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=SH2609/SH2609_60m_20260401_20260707.parquet,True,449.0,matched
sh,sh,SH2609,actual_contract,60m,rqdata,,,2026-06-15,2026-07-07,103,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=SH2609/SH2609_60m_20260616_20260707.parquet,True,103.0,matched
sh,sh,sh.MAIN,dominant_main,60m,rqdata,,,2023-09-15,2026-07-07,4692,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=sh.MAIN/sh_MAIN_60m_20230103_20260707_v2.parquet,True,4692.0,matched
sh,sh,sh.MAIN,dominant_main,60m,rqdata,,,2023-09-15,2026-07-10,4713,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=sh.MAIN/sh_MAIN_60m_20230103_20260711_v2.parquet,True,4713.0,matched
sh,sh,sh.MAIN,dominant_main,60m,rqdata,,,2023-09-15,2026-07-10,4713,1,,summary_only,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=sh.MAIN/sh_MAIN_60m_20230103_20260712_v2.parquet,True,4713.0,matched
si,si,SI2308,actual_contract,15m,rqdata,,,2023-01-03,2023-07-07,1845,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2308/SI2308_15m_20230103_20230707.parquet,True,1845.0,matched
si,si,SI2309,actual_contract,15m,rqdata,,,2023-07-10,2023-08-07,315,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2309/SI2309_15m_20230710_20230807.parquet,True,315.0,matched
si,si,SI2310,actual_contract,15m,rqdata,,,2023-08-08,2023-09-04,300,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2310/SI2310_15m_20230808_20230904.parquet,True,300.0,matched
si,si,SI2311,actual_contract,15m,rqdata,,,2023-09-05,2023-10-12,330,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2311/SI2311_15m_20230905_20231012.parquet,True,330.0,matched
si,si,SI2312,actual_contract,15m,rqdata,,,2023-10-13,2023-11-01,210,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2312/SI2312_15m_20231013_20231101.parquet,True,210.0,matched
si,si,SI2401,actual_contract,15m,rqdata,,,2023-11-02,2023-12-06,375,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2401/SI2401_15m_20231102_20231206.parquet,True,375.0,matched
si,si,SI2402,actual_contract,15m,rqdata,,,2023-12-07,2024-01-10,360,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2402/SI2402_15m_20231207_20240110.parquet,True,360.0,matched
si,si,SI2403,actual_contract,15m,rqdata,,,2024-01-11,2024-02-06,285,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2403/SI2403_15m_20240111_20240206.parquet,True,285.0,matched
si,si,SI2404,actual_contract,15m,rqdata,,,2024-02-07,2024-03-04,195,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2404/SI2404_15m_20240207_20240304.parquet,True,195.0,matched
si,si,SI2405,actual_contract,15m,rqdata,,,2024-03-05,2024-04-09,360,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2405/SI2405_15m_20240305_20240409.parquet,True,360.0,matched
si,si,SI2406,actual_contract,15m,rqdata,,,2024-04-10,2024-05-13,315,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2406/SI2406_15m_20240410_20240513.parquet,True,315.0,matched
si,si,SI2407,actual_contract,15m,rqdata,,,2024-05-14,2024-05-24,135,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2407/SI2407_15m_20240514_20240524.parquet,True,135.0,matched
si,si,SI2409,actual_contract,15m,rqdata,,,2024-05-27,2024-08-09,810,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2409/SI2409_15m_20240527_20240809.parquet,True,810.0,matched
si,si,SI2411,actual_contract,15m,rqdata,,,2024-08-12,2024-10-18,645,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2411/SI2411_15m_20240812_20241018.parquet,True,645.0,matched
si,si,SI2412,actual_contract,15m,rqdata,,,2024-10-21,2024-11-05,180,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2412/SI2412_15m_20241021_20241105.parquet,True,180.0,matched
si,si,SI2501,actual_contract,15m,rqdata,,,2024-11-06,2024-12-13,420,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2501/SI2501_15m_20241106_20241213.parquet,True,420.0,matched
si,si,SI2502,actual_contract,15m,rqdata,,,2024-12-16,2025-01-10,285,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2502/SI2502_15m_20241216_20250110.parquet,True,285.0,matched
si,si,SI2503,actual_contract,15m,rqdata,,,2025-01-17,2025-02-13,210,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2503/SI2503_15m_20250117_20250213.parquet,True,210.0,matched
si,si,SI2504,actual_contract,15m,rqdata,,,2025-02-14,2025-03-04,195,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2504/SI2504_15m_20250214_20250304.parquet,True,195.0,matched
si,si,SI2505,actual_contract,15m,rqdata,,,2025-01-13,2025-01-16,60,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2505/SI2505_15m_20250113_20250116.parquet,True,60.0,matched
si,si,SI2506,actual_contract,15m,rqdata,,,2025-03-05,2025-05-15,720,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2506/SI2506_15m_20250305_20250515.parquet,True,720.0,matched
si,si,SI2509,actual_contract,15m,rqdata,,,2025-05-16,2025-08-05,855,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2509/SI2509_15m_20250516_20250805.parquet,True,855.0,matched
si,si,SI2511,actual_contract,15m,rqdata,,,2025-08-06,2025-10-20,720,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2511/SI2511_15m_20250806_20251020.parquet,True,720.0,matched
si,si,SI2601,actual_contract,15m,rqdata,,,2025-10-21,2025-12-11,570,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2601/SI2601_15m_20251021_20251211.parquet,True,570.0,matched
si,si,SI2605,actual_contract,15m,rqdata,,,2025-12-12,2026-04-14,1185,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2605/SI2605_15m_20251212_20260414.parquet,True,1185.0,matched
si,si,SI2609,actual_contract,15m,rqdata,,,2026-04-01,2026-07-07,975,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2609/SI2609_15m_20260401_20260707.parquet,True,975.0,matched
si,si,SI2609,actual_contract,15m,rqdata,,,2026-04-15,2026-07-07,840,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=SI2609/SI2609_15m_20260415_20260707.parquet,True,840.0,matched
si,si,si.MAIN,dominant_main,15m,rqdata,,,2022-12-22,2026-07-10,12870,1,,summary_only,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=si.MAIN/si_MAIN_15m_20221222_20260711_v2.parquet,True,12870.0,matched
si,si,si.MAIN,dominant_main,15m,rqdata,,,2023-01-03,2026-07-07,12720,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=si.MAIN/si_MAIN_15m_20230103_20260707_v2.parquet,True,12720.0,matched
si,si,si.MAIN,dominant_main,15m,rqdata,,,2023-01-03,2026-07-10,12765,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=si.MAIN/si_MAIN_15m_20230103_20260711_v2.parquet,True,12765.0,matched
si,si,SI2308,actual_contract,1d,rqdata,,,2022-12-22,2022-12-30,7,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2308/SI2308_1d_20221222_20221230.parquet,True,7.0,matched
si,si,SI2308,actual_contract,1d,rqdata,,,2023-01-03,2023-07-07,123,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2308/SI2308_1d_20230103_20230707.parquet,True,123.0,matched
