path,title,last_updated,purpose,current_status,canonical_source,action,reason,referenced_by
docs/tasks/TASK-2026-07-12-001-ad-ec-op-weekly-row-count-reconcile.md,TASK-2026-07-12-001：AD/EC/OP 周线 Row Count 只读对账,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/gpt/CURRENT_STATE.md
docs/tasks/TASK-2026-07-12-002-ad-ec-op-weekly-metadata-row-count-repair.md,TASK-2026-07-12-002：AD/EC/OP 周线 Metadata Row Count 受控修复,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/gpt/CURRENT_STATE.md
docs/tasks/TASK-2026-07-12-003-residual-data-risk-disposition.md,TASK-2026-07-12-003：剩余数据风险受控处置分流,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/gpt/CURRENT_STATE.md
docs/tasks/TASK-2026-07-12-004-source-interval-provenance-repair-dry-run.md,TASK-2026-07-12-004：source_interval provenance repair dry-run,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/gpt/CURRENT_STATE.md
docs/tasks/TASK-2026-07-12-005-source-interval-provenance-repair-apply.md,TASK-2026-07-12-005：source_interval provenance repair apply,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/gpt/CURRENT_STATE.md
docs/tasks/TASK-2026-07-12-006-lpv-actual-contract-registration-dry-run.md,TASK-2026-07-12-006：LPV Actual Contract Registration Dry-run,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/gpt/CURRENT_STATE.md
docs/tasks/TASK-2026-07-12-007-residual-data-risk-closeout-dry-run.md,TASK-2026-07-12-007：Residual Data Risk Closeout Dry-run,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/gpt/CURRENT_STATE.md
docs/tasks/TASK-2026-07-12-008-reference-metadata-gap-apply-plan.md,TASK-2026-07-12-008：Reference Metadata Gap Apply Plan,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/gpt/CURRENT_STATE.md
docs/tasks/TASK-2026-07-12-009-reference-metadata-gap-apply.md,TASK-2026-07-12-009：Reference Metadata Gap Apply,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/gpt/CURRENT_STATE.md
docs/tasks/TASK-2026-07-12-010-quality-warning-consumption-boundary.md,TASK-2026-07-12-010：105 条 quality_warning 消费边界 Plan,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/DATA_CENTER.md;docs/gpt/NEXT_STEPS.md;docs/tasks/DATA-PART-TARGET-CLOSURE-ACCEPTANCE.md
docs/tasks/TASK-2026-07-12-012-stage8-6-pending-reconcile.md,TASK-2026-07-12-012：Stage 8.6 八个 pending 独立复核,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/gpt/NEXT_STEPS.md;docs/tasks/DATA-PART-TARGET-CLOSURE-ACCEPTANCE.md
docs/tasks/TASK-2026-07-12-014-gpt-sync-package-refresh.md,TASK-2026-07-12-014：GPT 同步包刷新,,task_evidence,DELIVERY_READY,docs/tasks/,merge,contains earlier delivery-ready evidence that now needs partial-state caveat,docs/gpt/CURRENT_STATE.md;docs/gpt/NEXT_STEPS.md
docs/tasks/TASK-2026-07-12-015-supervisor-service-gate.md,TASK-2026-07-12-015：基础监督服务 Gate,,task_evidence,DELIVERY_READY,docs/tasks/,merge,contains earlier delivery-ready evidence that now needs partial-state caveat,docs/CODEX_HANDOFF.md;docs/gpt/CURRENT_STATE.md;docs/gpt/NEXT_STEPS.md;docs/tasks/TASK-2026-07-12-018-macos-long-running-plan.md
docs/tasks/TASK-2026-07-12-016-oos-validation-plan.md,TASK-2026-07-12-016：`report_id=14` 样本外验证设计,,task_evidence,DELIVERY_READY,docs/tasks/,merge,contains earlier delivery-ready evidence that now needs partial-state caveat,docs/gpt/CURRENT_STATE.md;docs/gpt/NEXT_STEPS.md
docs/tasks/TASK-2026-07-12-017-jm-single-live-gate-plan.md,TASK-2026-07-12-017：JM 单次真实 live Gate Plan,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/CODEX_HANDOFF.md;docs/gpt/CURRENT_STATE.md;docs/gpt/NEXT_STEPS.md
docs/tasks/TASK-2026-07-12-018-macos-long-running-plan.md,TASK-2026-07-12-018：macOS 长期运行方案选择,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/gpt/CURRENT_STATE.md;docs/gpt/NEXT_STEPS.md
docs/tasks/TASK-2026-07-12-019-macos-scheme-b-migration-impl.md,TASK-2026-07-12-019：macOS 方案 B 本机磁盘 runtime 副本迁移实施,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/CODEX_HANDOFF.md;docs/gpt/NEXT_STEPS.md;tasks/current.md
docs/tasks/TASK-2026-07-12-020-codex-review-results.md,TASK-2026-07-12-020: Codex Review And Structured Results,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,
docs/tasks/TASK-2026-07-12-021-workstation-v1.5-pause-cancel.md,TASK-2026-07-12-021: Workstation V1.5 Pause / Resume / Cancel / Status,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,
docs/tasks/TASK-2026-07-12-022-workstation-issue-fault-approve.md,"TASK-2026-07-12-022: Issue Dry-Run, F02 Doctor, Production Approve",,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,
docs/tasks/TASK-2026-07-12-023-workstation-ci-docs-closeout.md,"TASK-2026-07-12-023: CI, V1.5 Acceptance, Docs Closeout",,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,
docs/tasks/TASK-2026-07-12-024-data-layer-final-audit-phase1.md,TASK-2026-07-12-024：数据层最终封板 Phase 1 全量只读审计,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,tasks/current.md
docs/tasks/TASK-2026-07-12-025-data-layer-phase2-remediation.md,TASK-2026-07-12-025：数据层 Phase 2 受控补齐,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/tasks/DATA-LAYER-FINAL-ACCEPTANCE.md
docs/tasks/TASK-2026-07-12-026-data-layer-phase3-final-acceptance.md,TASK-2026-07-12-026：数据层 Phase 3 最终验收,,task_evidence,DATA_LAYER_PARTIAL,docs/tasks/,keep,stage evidence must be preserved,docs/tasks/DATA-LAYER-FINAL-ACCEPTANCE.md
docs/tasks/TASK-2026-07-13-001-data-stage-closure-doc-audit.md,TASK-2026-07-13-001 data stage closure doc audit,,task_evidence,DATA_LAYER_PARTIAL,docs/tasks/,keep,stage evidence must be preserved,docs/CODEX_HANDOFF.md;docs/gpt/DATA_STAGE_CLOSURE_REVIEW_PACKAGE.md;docs/gpt/NEXT_STEPS.md;tasks/current.md
docs/tasks/TASK_TEMPLATE.md,TASK 标准任务单模板（21 字段）,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,.agents/skills/guiyi-delivery-team/SKILL.md;.agents/skills/guiyi-delivery-team/references/output-templates.md;.agents/skills/guiyi-delivery-team/references/role-definitions.md;README.md;docs/AI_WECHAT_WORKFLOW.md
docs/tasks/TASK_TEMPLATE_L1.md,TASK-{{日期}}-{{编号}}：{{任务名称}}（L1 轻量）,,task_evidence,,docs/tasks/,keep,stage evidence must be preserved,README.md;docs/tasks/README.md;docs/tasks/TASK-2026-07-11-004-work-levels-home-direct.md;docs/workflows/work_levels.md;docs/workstation/HOME_DEVELOPMENT.md
docs/tasks/V1-LIVE-RUNTIME-CLOSURE-ACCEPTANCE.md,V1 Live Runtime Closure Acceptance,,task_evidence,passed,docs/tasks/,keep,stage evidence must be preserved,docs/gpt/NEXT_STEPS.md;docs/tasks/TASK-2026-07-11-004-jm-live-runtime-gate.md;docs/tasks/TASK-2026-07-12-017-jm-single-live-gate-plan.md;docs/tasks/TASK-2026-07-12-018-macos-long-running-plan.md
docs/tasks/V1-TRUSTED-CLOSURE-ACCEPTANCE.md,V1 Trusted Closure Acceptance,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/tasks/TASK-2026-07-12-016-oos-validation-plan.md
docs/tasks/examples/TASK-20260709-001-ai-workstation-bootstrap.md,TASK-20260709-001-ai-workstation-bootstrap,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/tasks/examples/V1.1-ACCEPTANCE.md
docs/tasks/examples/TASK-20260709-002-workstation-v1.2-github-issue-trace.md,TASK-20260709-002-workstation-v1.2-github-issue-trace,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/tasks/examples/V1.2-ACCEPTANCE.md
docs/tasks/examples/TASK-20260710-001-workstation-v1.4-task-dispatcher.md,TASK-20260710-001：WORKSTATION-V1.4 单项目受控任务调度器,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,.workbuddy/memory/2026-07-10.md
docs/tasks/examples/TASK-FIXTURE-L1-NO-ISSUE.md,TASK-FIXTURE-L1-NO-ISSUE,,task_evidence,,docs/tasks/,keep,stage evidence must be preserved,docs/tasks/TASK-2026-07-11-004-work-levels-home-direct.md
docs/tasks/examples/TASK-FIXTURE-L2-NO-ISSUE.md,TASK-FIXTURE-L2-NO-ISSUE,,task_evidence,,docs/tasks/,keep,stage evidence must be preserved,
docs/tasks/examples/V1.1-ACCEPTANCE.md,V1.1 验收记录 — TASK-20260709-001,,task_evidence,,docs/tasks/,keep,stage evidence must be preserved,docs/tasks/examples/TASK-20260709-001-ai-workstation-bootstrap.md;tasks/TASK-2026-07-10-001-workstation-v1.2.1-closeout.md
docs/tasks/examples/V1.2-ACCEPTANCE.md,V1.2 验收记录 — TASK-20260709-002,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/tasks/examples/TASK-20260709-002-workstation-v1.2-github-issue-trace.md;tasks/TASK-2026-07-10-001-workstation-v1.2.1-closeout.md
docs/tasks/examples/V1.4-ACCEPTANCE.md,V1.4 验收标准与测试清单,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,.workbuddy/memory/2026-07-10.md
docs/tasks/examples/V1.5-ACCEPTANCE.md,V1.5 验收标准与测试清单,,task_evidence,DELIVERY_READY,docs/tasks/,keep,stage evidence must be preserved,docs/tasks/TASK-2026-07-12-023-workstation-ci-docs-closeout.md;tasks/current.md
docs/workflows/LEAN_WORKFLOW_DEMO.md,Lean Workflow Demo 验证记录,,project_document,,README.md,keep,no cleanup action selected,.workbuddy/memory/2026-07-11.md;docs/tasks/TASK-2026-07-11-002-lean-v1-demo.md
docs/workflows/README.md,工作流规程目录,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
docs/workflows/ai_delivery_workflow.md,AI 半自动交付流程 SOP（Lean V1）,,project_document,DELIVERY_READY,README.md,keep,no cleanup action selected,.agents/skills/guiyi-delivery-team/SKILL.md;.workbuddy/memory/2026-07-10.md;CODEBUDDY.md;README.md;docs/AI_WECHAT_WORKFLOW.md
docs/workflows/dispatcher_fault_handling.md,V1.4 调度器故障处理手册,,project_document,failed,README.md,keep,no cleanup action selected,.workbuddy/memory/2026-07-10.md;CODEBUDDY.md;docs/tasks/TASK-2026-07-12-021-workstation-v1.5-pause-cancel.md;docs/tasks/TASK-2026-07-12-022-workstation-issue-fault-approve.md;docs/tasks/TASK-2026-07-12-023-workstation-ci-docs-closeout.md
docs/workflows/github_issue_trace_workflow.md,GitHub Issue 任务留痕流程（Lean V1）,,project_document,DELIVERY_READY,README.md,keep,no cleanup action selected,CODEBUDDY.md;docs/tasks/README.md;docs/tasks/TASK-2026-07-10-003-workstation-lean-v1-closeout.md;docs/tasks/TASK-2026-07-11-001-workstation-lean-v1-closeout.md;docs/tasks/TASK-2026-07-11-002-lean-v1-demo.md
docs/workflows/github_labels.md,GitHub Label 体系,,project_document,DELIVERY_READY,README.md,keep,no cleanup action selected,docs/tasks/examples/TASK-20260709-002-workstation-v1.2-github-issue-trace.md;docs/tasks/examples/V1.2-ACCEPTANCE.md;docs/workflows/README.md;docs/workflows/workbuddy_github_issue_usage.md
docs/workflows/status_machine.md,任务状态机说明（10 状态）,,project_document,DELIVERY_READY,README.md,keep,no cleanup action selected,.agents/skills/guiyi-delivery-team/SKILL.md;CODEBUDDY.md;docs/AI_WECHAT_WORKFLOW.md;docs/tasks/README.md;docs/tasks/TASK-2026-07-10-003-workstation-lean-v1-closeout.md
docs/workflows/work_levels.md,工作级别（L0 / L1 / L2）,,project_document,DELIVERY_READY,README.md,keep,no cleanup action selected,.agents/skills/local-workstation/SKILL.md;AGENTS.md;CODEBUDDY.md;README.md;docs/AGENT_WORKFLOW.md
docs/workflows/workbuddy_github_issue_usage.md,WorkBuddy + GitHub Issue 用法（V1.2）,,project_document,,README.md,keep,no cleanup action selected,docs/tasks/examples/TASK-20260709-002-workstation-v1.2-github-issue-trace.md;docs/tasks/examples/V1.2-ACCEPTANCE.md;docs/workflows/README.md
docs/workflows/workbuddy_role.md,WorkBuddy 角色定义,,project_document,DELIVERY_READY,README.md,keep,no cleanup action selected,docs/AI_WECHAT_WORKFLOW.md;docs/tasks/examples/TASK-20260709-001-ai-workstation-bootstrap.md;docs/tasks/examples/V1.1-ACCEPTANCE.md;docs/workflows/README.md;docs/workflows/workbuddy_github_issue_usage.md
docs/workflows/worktree_registry.md,Worktree Registry,,project_document,DELIVERY_READY,README.md,keep,no cleanup action selected,docs/tasks/README.md;docs/tasks/TASK-2026-07-11-004-work-levels-home-direct.md;docs/workflows/README.md;docs/workflows/work_levels.md
docs/workstation/ARCHITECTURE.md,AI 工作站架构,,workstation_ops,,README.md,keep,no cleanup action selected,AGENTS.md;CLAUDE.md;README.md;docs/AGENT_WORKFLOW.md;docs/CODEX_HANDOFF.md
docs/workstation/ENVIRONMENT_FAIL_CLOSED.md,工作站环境 Fail-Closed 检查,,workstation_ops,failed,README.md,keep,no cleanup action selected,AGENTS.md;docs/workstation/ARCHITECTURE.md;docs/workstation/HOME_DEVELOPMENT.md;docs/workstation/WORKSTATION_SELF_CHECK.md
docs/workstation/HOME_DEVELOPMENT.md,居家开发流程（Home Development）,,workstation_ops,DELIVERY_READY,README.md,keep,no cleanup action selected,AGENTS.md;CODEBUDDY.md;docs/workstation/ARCHITECTURE.md;docs/workstation/REMOTE_DEVELOPMENT.md;docs/workstation/ROUTING_POLICY.md
docs/workstation/REMOTE_DEVELOPMENT.md,远程开发流程（Remote Development）,,workstation_ops,,README.md,keep,no cleanup action selected,AGENTS.md;CODEBUDDY.md;docs/AGENT_WORKFLOW.md;docs/AI_WECHAT_WORKFLOW.md;docs/tasks/TASK-2026-07-12-022-workstation-issue-fault-approve.md
docs/workstation/ROUTING_POLICY.md,模型与权限路由策略,,workstation_ops,,README.md,keep,no cleanup action selected,AGENTS.md;CODEBUDDY.md;docs/AI_WECHAT_WORKFLOW.md;docs/workstation/ARCHITECTURE.md;docs/workstation/HOME_DEVELOPMENT.md
docs/workstation/WORKSTATION_SELF_CHECK.md,工作站自检说明,,workstation_ops,failed,README.md,keep,no cleanup action selected,docs/workstation/ARCHITECTURE.md
docs/workstation/WRITER_LOCK_HANDOFF.md,Worktree Writer Lock Handoff,,workstation_ops,,README.md,keep,no cleanup action selected,AGENTS.md;docs/workstation/ARCHITECTURE.md;docs/workstation/HOME_DEVELOPMENT.md
experiments/htdy_indicator/README.md,HTDY 原始 Observation-Only PoC,,project_document,passed,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
experiments/rqalpha_jm_buy_hold/README.md,RQAlpha Plus：焦煤 JM 一年日线买入持有,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
experiments/rqalpha_su_bing_jm_daily/README.md,RQAlpha 苏冰 JM 日线策略实验,,project_document,passed,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
experiments/rqalpha_tdx_xma_bands/README.md,通达信 XMA 通道策略 — RQAlpha Plus 实验,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
experiments/rqdata_sample_acceptance/README.md,RQData Small Sample Acceptance,,project_document,passed,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
experiments/vnpy_rqdata_demo/README.md,vn.py + RQData Backend E2E Demo,,project_document,failed,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
packages/quant-core/README.md,quant-core — 量化核心库,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
packages/quant-core/guiyi_quant/strategies/su_bing_ema21/README.md,Su Bing EMA21 vn.py Draft,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
packages/quant-core/guiyi_quant/strategies/su_bing_jm_daily_ema21_macd_volume/README.md,Su Bing JM Daily EMA21 MACD Volume,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
packages/quant-core/guiyi_quant/strategies/su_bing_jm_daily_score2of4/README.md,Su Bing JM Daily Score 2 of 4,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
packages/quant-core/guiyi_quant/strategies/su_bing_jm_daily_trend_cross_score2/README.md,su_bing_jm_daily_trend_cross_score2,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
packages/quant-core/guiyi_quant/strategies/su_bing_jm_v1b_short_hold/README.md,Su Bing JM V1-B Short Hold,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
prompts/CODEX_TASK_TEMPLATE.md,Codex 任务模板,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/guiyi-delivery-team/references/output-templates.md;.agents/skills/guiyi-delivery-team/references/role-definitions.md
prompts/code-review.md,代码评审提示模板,,project_document,,README.md,keep,no cleanup action selected,docs/CODE_REVIEW.md
prompts/codebuddy-execution.md,CodeBuddy Execution Prompt,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/guiyi-delivery-team/SKILL.md;.agents/skills/guiyi-delivery-team/references/output-templates.md;.agents/skills/guiyi-delivery-team/references/role-definitions.md;docs/AI_WECHAT_WORKFLOW.md;docs/delivery_checklist.md
prompts/codex-feature.md,Codex 功能开发提示模板,,project_document,failed,README.md,keep,no cleanup action selected,
prompts/codex-readonly-plan.md,Codex Read-Only Plan Smoke,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/guiyi-delivery-team/references/role-definitions.md;docs/AI_WECHAT_WORKFLOW.md;docs/delivery_checklist.md
prompts/task-template.md,任务模板,,project_document,,README.md,keep,no cleanup action selected,
prompts/workbuddy-bugfix.md,WorkBuddy Bug 修复提示模板,,project_document,,README.md,keep,no cleanup action selected,
prompts/workbuddy-delivery-report.md,WorkBuddy 交付报告 Prompt - 命令B：生成交付报告,,project_document,failed,README.md,keep,no cleanup action selected,.agents/skills/guiyi-delivery-team/SKILL.md;.workbuddy/memory/2026-07-09.md;docs/workflows/workbuddy_role.md;prompts/workbuddy-delivery-team.md
prompts/workbuddy-delivery-team.md,WorkBuddy 交付团队 Prompt - 命令A：生成任务单,,project_document,failed,README.md,keep,no cleanup action selected,.agents/skills/guiyi-delivery-team/SKILL.md;.workbuddy/memory/2026-07-09.md;docs/AI_WECHAT_WORKFLOW.md;docs/delivery_checklist.md;docs/tasks/examples/TASK-20260709-001-ai-workstation-bootstrap.md
services/quant-api/.pytest_cache/README.md,pytest cache directory #,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
services/quant-api/README.md,README.md,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
strategies/ma_breakout/README.md,策略：MA 均线突破系统,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
strategies/n_structure/README.md,策略：N 结构价格形态识别,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
strategies/su_bing_ema21/README.md,策略：苏冰 EMA21 趋势跟踪,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
strategies/su_bing_ema21/knowledge/README.md,Su Bing Strategy Knowledge Assets,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
tasks/README.md,tasks 目录说明,,project_document,,README.md,keep,no cleanup action selected,.agents/skills/rqams/rqams-cli/SKILL.md;README.md;data/reports/residual_data_risk_disposition_20260712/RESIDUAL_DATA_RISK_DISPOSITION.md;docs/ALIYUN_WEB_HOSTING_PLAN.md;docs/CODEX_HANDOFF.md
tasks/TASK-2026-07-09-001-workstation-scaffold.md,TASK-2026-07-09-001：工作站脚手架脚本落地,,project_document,DELIVERY_READY,README.md,keep,no cleanup action selected,
tasks/TASK-2026-07-09-002-readme-workstation-sync.md,TASK-2026-07-09-002：同步 README 与工作站总配置说明,,project_document,DELIVERY_READY,README.md,keep,no cleanup action selected,
tasks/TASK-2026-07-10-001-workstation-v1.2.1-closeout.md,TASK-2026-07-10-001：WORKSTATION-V1.2.1 工作站基线收口与 V1.3 前置验收,,project_document,DELIVERY_READY,README.md,keep,no cleanup action selected,.workbuddy/memory/2026-07-10.md
tasks/TASK-2026-07-10-002-workstation-v1.3-codebuddy-daemon.md,TASK-2026-07-10-002：WORKSTATION-V1.3 CodeBuddy 单项目常驻控制器,,project_document,DELIVERY_READY,README.md,keep,no cleanup action selected,.workbuddy/memory/2026-07-10.md
tasks/current.md,当前任务：TASK-2026-07-13-001-DATA-STAGE-CLOSURE-DOC-AUDIT,,canonical_source,DATA_LAYER_PARTIAL,tasks/current.md,update,current data closure facts must reflect DATA_LAYER_PARTIAL,AGENTS.md;CLAUDE.md;CODEBUDDY.md;README.md;docs/AGENT_WORKFLOW.md
tasks/done/2026-07-07-to-2026-07-09-stage8_5-to-stage13f.md,当前任务：STAGE-8.5-DATA-CHAIN-GATE,,project_document,passed,README.md,keep,no cleanup action selected,docs/tasks/V1-TRUSTED-CLOSURE-ACCEPTANCE.md
tasks/templates/strategy_optimization_plan.md,Strategy Optimization Task Plan Template,,project_document,failed,README.md,keep,no cleanup action selected,tasks/README.md
tests/workstation/fixtures/BLOCKED_PRODUCTION.md,BLOCKED_PRODUCTION: production database write without approval,,project_document,,README.md,keep,no cleanup action selected,
tests/workstation/fixtures/CRITICAL_INDICATOR.md,CRITICAL_INDICATOR: EMA/MACD warm-up task,,project_document,,README.md,keep,no cleanup action selected,
tests/workstation/fixtures/DEEP_RUNTIME.md,DEEP_RUNTIME: scheduler recovery task,,project_document,,README.md,keep,no cleanup action selected,
tests/workstation/fixtures/FAST_DOC.md,FAST_DOC: L0 documentation task,,project_document,,README.md,keep,no cleanup action selected,
tests/workstation/fixtures/FORBIDDEN_PATH.md,FORBIDDEN_PATH: forbidden path modification fixture,,project_document,,README.md,keep,no cleanup action selected,
tests/workstation/fixtures/LOCKED_WORKTREE.md,LOCKED_WORKTREE: writer lock conflict fixture,,project_document,,README.md,keep,no cleanup action selected,
tests/workstation/fixtures/MISSING_MOUNT.md,MISSING_MOUNT: required mount missing fixture,,project_document,,README.md,keep,no cleanup action selected,
tests/workstation/fixtures/STANDARD_API.md,STANDARD_API: regular API task,,project_document,,README.md,keep,no cleanup action selected,
tests/workstation/fixtures/WRONG_BRANCH.md,WRONG_BRANCH: branch mismatch fixture,,project_document,,README.md,keep,no cleanup action selected,
workstation/BASELINE_FREEZE.md,归一量化产品与交付工作站 · 基线冻结记录,,workstation_ops,DELIVERY_READY,README.md,keep,no cleanup action selected,tasks/TASK-2026-07-09-001-workstation-scaffold.md;tasks/TASK-2026-07-09-002-readme-workstation-sync.md
