product,period,dataset,row_count,db_registered,db_unregistered,manifest_missing,checksum_matched,row_count_matched,quality_warning,quality_failed,consistency_status
a,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
a,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
a,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
a,15m,market_data_files,22,22,0,0,0,22,0,0,verified_complete
a,1d,market_data_files,36,36,0,0,0,36,0,0,verified_complete
a,1m,market_data_files,23,23,0,0,0,23,0,0,verified_complete
a,1w,market_data_files,52,52,0,0,0,52,0,0,verified_complete
a,30m,market_data_files,22,22,0,0,0,22,0,0,verified_complete
a,5m,market_data_files,22,22,0,0,0,22,0,0,verified_complete
a,60m,market_data_files,22,22,0,0,0,22,0,0,verified_complete
a,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
a,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
a,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
ad,,continuous_contract_map,7,2,0,0,0,0,0,0,verified_complete
ad,,contract_universe,7,2,0,0,0,0,0,0,verified_complete
ad,,main_contract_map_rank1,7,2,0,0,0,0,0,0,verified_complete
ad,15m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ad,1d,market_data_files,16,16,0,0,0,16,0,0,verified_complete
ad,1m,market_data_files,16,16,0,0,0,16,0,0,verified_complete
ad,1w,market_data_files,4,4,0,0,0,4,0,0,verified_complete
ad,30m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ad,5m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ad,60m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ad,,trading_calendar,7,2,0,0,0,0,0,0,verified_complete
ad,,trading_parameters,7,2,0,0,0,0,0,0,verified_complete
ad,,trading_sessions,7,2,0,0,0,0,0,0,verified_complete
ag,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
ag,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
ag,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
ag,15m,market_data_files,22,22,0,0,0,22,0,0,verified_complete
ag,1d,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ag,1m,market_data_files,23,23,0,0,0,23,0,0,verified_complete
ag,1w,market_data_files,28,28,0,0,0,28,0,0,verified_complete
ag,30m,market_data_files,22,22,0,0,0,22,0,0,verified_complete
ag,5m,market_data_files,22,22,0,0,0,22,0,0,verified_complete
ag,60m,market_data_files,22,22,0,0,0,22,0,0,verified_complete
ag,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
ag,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
ag,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
al,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
al,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
al,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
al,15m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
al,1d,market_data_files,43,43,0,0,0,43,0,0,verified_complete
al,1m,market_data_files,48,48,0,0,0,48,0,0,verified_complete
al,1w,market_data_files,117,117,0,0,0,117,0,0,verified_complete
al,30m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
al,5m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
al,60m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
al,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
al,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
al,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
ao,,continuous_contract_map,7,4,0,0,0,0,0,0,verified_complete
ao,,contract_universe,7,4,0,0,0,0,0,0,verified_complete
ao,,main_contract_map_rank1,7,4,0,0,0,0,0,0,verified_complete
ao,15m,market_data_files,26,26,0,0,0,26,0,0,verified_complete
ao,1d,market_data_files,27,27,0,0,0,27,0,0,verified_complete
ao,1m,market_data_files,27,27,0,0,0,27,0,0,verified_complete
ao,1w,market_data_files,4,4,0,0,0,4,0,0,verified_complete
ao,30m,market_data_files,26,26,0,0,0,26,0,0,verified_complete
ao,5m,market_data_files,26,26,0,0,0,26,0,0,verified_complete
ao,60m,market_data_files,26,26,0,0,0,26,0,0,verified_complete
ao,,trading_calendar,7,4,0,0,0,0,0,0,verified_complete
ao,,trading_parameters,7,4,0,0,0,0,0,0,verified_complete
ao,,trading_sessions,7,4,0,0,0,0,0,0,verified_complete
ap,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
ap,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
ap,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
ap,15m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ap,1d,market_data_files,26,26,0,0,0,26,0,0,verified_complete
ap,1m,market_data_files,16,16,0,0,0,16,0,0,verified_complete
ap,1w,market_data_files,22,22,0,0,0,22,0,0,verified_complete
ap,30m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ap,5m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ap,60m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
ap,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
ap,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
ap,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
au,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
au,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
au,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
au,15m,market_data_files,25,25,0,0,0,25,0,0,verified_complete
au,1d,market_data_files,14,14,0,0,0,14,0,0,verified_complete
au,1m,market_data_files,26,26,0,0,0,26,0,0,verified_complete
au,1w,market_data_files,27,27,0,0,0,27,0,0,verified_complete
au,30m,market_data_files,25,25,0,0,0,25,0,0,verified_complete
au,5m,market_data_files,25,25,0,0,0,25,0,0,verified_complete
au,60m,market_data_files,25,25,0,0,0,25,0,0,verified_complete
au,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
au,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
au,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
b,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
b,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
b,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
b,15m,market_data_files,30,30,0,0,0,30,0,0,verified_complete
b,1d,market_data_files,63,63,0,0,0,63,0,0,verified_complete
b,1m,market_data_files,31,31,0,0,0,31,0,0,verified_complete
b,1w,market_data_files,79,79,0,0,0,79,0,0,verified_complete
b,30m,market_data_files,30,30,0,0,0,30,0,0,verified_complete
b,5m,market_data_files,30,30,0,0,0,30,0,0,verified_complete
b,60m,market_data_files,30,30,0,0,0,30,0,0,verified_complete
b,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
b,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
b,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
bb,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
bb,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
bb,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
bb,15m,market_data_files,30,30,0,0,0,30,0,0,verified_complete
bb,1d,market_data_files,60,60,0,0,0,60,4,0,warning
bb,1m,market_data_files,31,31,0,0,0,31,0,0,verified_complete
bb,1w,market_data_files,61,61,0,0,0,61,5,0,warning
bb,30m,market_data_files,30,30,0,0,0,30,0,0,verified_complete
bb,5m,market_data_files,30,30,0,0,0,30,0,0,verified_complete
bb,60m,market_data_files,30,30,0,0,0,30,0,0,verified_complete
bb,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
bb,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
bb,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
bc,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
bc,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
bc,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
bc,15m,market_data_files,46,46,0,0,0,46,0,0,verified_complete
bc,1d,market_data_files,72,72,0,0,0,72,0,0,verified_complete
bc,1m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
bc,1w,market_data_files,29,29,0,0,0,29,0,0,verified_complete
bc,30m,market_data_files,46,46,0,0,0,46,0,0,verified_complete
bc,5m,market_data_files,46,46,0,0,0,46,0,0,verified_complete
bc,60m,market_data_files,46,46,0,0,0,46,0,0,verified_complete
bc,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
bc,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
bc,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
br,,continuous_contract_map,7,4,0,0,0,0,0,0,verified_complete
br,,contract_universe,7,4,0,0,0,0,0,0,verified_complete
br,,main_contract_map_rank1,7,4,0,0,0,0,0,0,verified_complete
br,15m,market_data_files,36,36,0,0,0,36,0,0,verified_complete
br,1d,market_data_files,37,37,0,0,0,37,0,0,verified_complete
br,1m,market_data_files,37,37,0,0,0,37,0,0,verified_complete
br,1w,market_data_files,4,4,0,0,0,4,0,0,verified_complete
br,30m,market_data_files,36,36,0,0,0,36,0,0,verified_complete
br,5m,market_data_files,36,36,0,0,0,36,0,0,verified_complete
br,60m,market_data_files,36,36,0,0,0,36,0,0,verified_complete
br,,trading_calendar,7,4,0,0,0,0,0,0,verified_complete
br,,trading_parameters,7,4,0,0,0,0,0,0,verified_complete
br,,trading_sessions,7,4,0,0,0,0,0,0,verified_complete
bu,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
bu,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
bu,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
bu,15m,market_data_files,32,32,0,0,0,32,0,0,verified_complete
bu,1d,market_data_files,16,16,0,0,0,16,0,0,verified_complete
bu,1m,market_data_files,33,33,0,0,0,33,0,0,verified_complete
bu,1w,market_data_files,34,34,0,0,0,34,0,0,verified_complete
bu,30m,market_data_files,32,32,0,0,0,32,0,0,verified_complete
bu,5m,market_data_files,32,32,0,0,0,32,0,0,verified_complete
bu,60m,market_data_files,32,32,0,0,0,32,0,0,verified_complete
bu,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
bu,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
bu,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
bz,,continuous_contract_map,7,2,0,0,0,0,0,0,verified_complete
bz,,contract_universe,7,2,0,0,0,0,0,0,verified_complete
bz,,main_contract_map_rank1,7,2,0,0,0,0,0,0,verified_complete
bz,15m,market_data_files,10,10,0,0,0,10,0,0,verified_complete
bz,1d,market_data_files,11,11,0,0,0,11,0,0,verified_complete
bz,1m,market_data_files,11,11,0,0,0,11,0,0,verified_complete
bz,1w,market_data_files,4,4,0,0,0,4,0,0,verified_complete
bz,30m,market_data_files,10,10,0,0,0,10,0,0,verified_complete
bz,5m,market_data_files,10,10,0,0,0,10,0,0,verified_complete
bz,60m,market_data_files,10,10,0,0,0,10,0,0,verified_complete
bz,,trading_calendar,7,2,0,0,0,0,0,0,verified_complete
bz,,trading_parameters,7,2,0,0,0,0,0,0,verified_complete
bz,,trading_sessions,7,2,0,0,0,0,0,0,verified_complete
c,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
c,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
c,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
c,15m,market_data_files,24,24,0,0,0,24,0,0,verified_complete
c,1d,market_data_files,35,35,0,0,0,35,0,0,verified_complete
c,1m,market_data_files,25,25,0,0,0,25,0,0,verified_complete
c,1w,market_data_files,49,49,0,0,0,49,0,0,verified_complete
c,30m,market_data_files,24,24,0,0,0,24,0,0,verified_complete
c,5m,market_data_files,24,24,0,0,0,24,0,0,verified_complete
c,60m,market_data_files,24,24,0,0,0,24,0,0,verified_complete
c,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
c,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
c,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
cf,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
cf,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
cf,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
cf,15m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
cf,1d,market_data_files,26,26,0,0,0,26,0,0,verified_complete
cf,1m,market_data_files,16,16,0,0,0,16,0,0,verified_complete
cf,1w,market_data_files,24,24,0,0,0,24,0,0,verified_complete
cf,30m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
cf,5m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
cf,60m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
cf,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
cf,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
cf,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
cj,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
cj,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
cj,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
cj,15m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
cj,1d,market_data_files,26,26,0,0,0,26,0,0,verified_complete
cj,1m,market_data_files,16,16,0,0,0,16,0,0,verified_complete
cj,1w,market_data_files,18,18,0,0,0,18,0,0,verified_complete
cj,30m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
cj,5m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
cj,60m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
cj,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
cj,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
cj,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
cs,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
cs,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
cs,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
cs,15m,market_data_files,26,26,0,0,0,26,0,0,verified_complete
cs,1d,market_data_files,42,42,0,0,0,42,0,0,verified_complete
cs,1m,market_data_files,27,27,0,0,0,27,0,0,verified_complete
cs,1w,market_data_files,36,36,0,0,0,36,0,0,verified_complete
cs,30m,market_data_files,26,26,0,0,0,26,0,0,verified_complete
cs,5m,market_data_files,26,26,0,0,0,26,0,0,verified_complete
cs,60m,market_data_files,26,26,0,0,0,26,0,0,verified_complete
cs,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
cs,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
cs,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
cu,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
cu,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
cu,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
cu,15m,market_data_files,46,46,0,0,0,46,0,0,verified_complete
cu,1d,market_data_files,42,42,0,0,0,42,0,0,verified_complete
cu,1m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
cu,1w,market_data_files,117,117,0,0,0,117,0,0,verified_complete
cu,30m,market_data_files,46,46,0,0,0,46,0,0,verified_complete
cu,5m,market_data_files,46,46,0,0,0,46,0,0,verified_complete
cu,60m,market_data_files,46,46,0,0,0,46,0,0,verified_complete
cu,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
cu,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
cu,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
cy,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
cy,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
cy,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
cy,15m,market_data_files,20,20,0,0,0,20,0,0,verified_complete
cy,1d,market_data_files,31,31,0,0,0,31,0,0,verified_complete
cy,1m,market_data_files,21,21,0,0,0,21,0,0,verified_complete
cy,1w,market_data_files,22,22,0,0,0,22,0,0,verified_complete
cy,30m,market_data_files,20,20,0,0,0,20,0,0,verified_complete
cy,5m,market_data_files,20,20,0,0,0,20,0,0,verified_complete
cy,60m,market_data_files,20,20,0,0,0,20,0,0,verified_complete
cy,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
cy,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
cy,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
eb,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
eb,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
eb,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
eb,15m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
eb,1d,market_data_files,75,75,0,0,0,75,0,0,verified_complete
eb,1m,market_data_files,48,48,0,0,0,48,0,0,verified_complete
eb,1w,market_data_files,33,33,0,0,0,33,0,0,verified_complete
eb,30m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
eb,5m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
eb,60m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
eb,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
eb,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
eb,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
ec,,continuous_contract_map,7,4,0,0,0,0,0,0,verified_complete
ec,,contract_universe,7,4,0,0,0,0,0,0,verified_complete
ec,,main_contract_map_rank1,7,4,0,0,0,0,0,0,verified_complete
ec,15m,market_data_files,20,20,0,0,0,20,0,0,verified_complete
ec,1d,market_data_files,21,21,0,0,0,21,0,0,verified_complete
ec,1m,market_data_files,21,21,0,0,0,21,0,0,verified_complete
ec,1w,market_data_files,4,4,0,0,0,4,0,0,verified_complete
ec,30m,market_data_files,20,20,0,0,0,20,0,0,verified_complete
ec,5m,market_data_files,20,20,0,0,0,20,0,0,verified_complete
ec,60m,market_data_files,20,20,0,0,0,20,0,0,verified_complete
ec,,trading_calendar,7,4,0,0,0,0,0,0,verified_complete
ec,,trading_parameters,7,4,0,0,0,0,0,0,verified_complete
ec,,trading_sessions,7,4,0,0,0,0,0,0,verified_complete
eg,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
eg,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
eg,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
eg,15m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
eg,1d,market_data_files,16,16,0,0,0,16,0,0,verified_complete
eg,1m,market_data_files,16,16,0,0,0,16,0,0,verified_complete
eg,1w,market_data_files,19,19,0,0,0,19,0,0,verified_complete
eg,30m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
eg,5m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
eg,60m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
eg,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
eg,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
eg,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
fb,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
fb,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
fb,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
fb,15m,market_data_files,26,26,0,0,0,26,0,0,verified_complete
fb,1d,market_data_files,46,46,0,0,0,46,1,0,warning
fb,1m,market_data_files,27,27,0,0,0,27,0,0,verified_complete
fb,1w,market_data_files,55,55,0,0,0,54,0,0,partial
fb,30m,market_data_files,26,26,0,0,0,26,0,0,verified_complete
fb,5m,market_data_files,26,26,0,0,0,26,0,0,verified_complete
fb,60m,market_data_files,26,26,0,0,0,26,0,0,verified_complete
fb,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
fb,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
fb,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
fg,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
fg,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
fg,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
fg,15m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
fg,1d,market_data_files,16,16,0,0,0,16,0,0,verified_complete
fg,1m,market_data_files,16,16,0,0,0,16,0,0,verified_complete
fg,1w,market_data_files,24,24,0,0,0,24,0,0,verified_complete
fg,30m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
fg,5m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
fg,60m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
fg,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
fg,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
fg,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
fu,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
fu,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
fu,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
fu,15m,market_data_files,22,22,0,0,0,22,0,0,verified_complete
fu,1d,market_data_files,16,16,0,0,0,16,0,0,verified_complete
fu,1m,market_data_files,23,23,0,0,0,23,0,0,verified_complete
fu,1w,market_data_files,43,43,0,0,0,43,0,0,verified_complete
fu,30m,market_data_files,22,22,0,0,0,22,0,0,verified_complete
fu,5m,market_data_files,22,22,0,0,0,22,0,0,verified_complete
fu,60m,market_data_files,22,22,0,0,0,22,0,0,verified_complete
fu,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
fu,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
fu,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
hc,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
hc,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
hc,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
hc,15m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
hc,1d,market_data_files,16,16,0,0,0,16,0,0,verified_complete
hc,1m,market_data_files,16,16,0,0,0,16,0,0,verified_complete
hc,1w,market_data_files,33,33,0,0,0,33,0,0,verified_complete
hc,30m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
hc,5m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
hc,60m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
hc,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
hc,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
hc,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
i,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
i,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
i,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
i,15m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
i,1d,market_data_files,16,16,0,0,0,16,0,0,verified_complete
i,1m,market_data_files,16,16,0,0,0,16,0,0,verified_complete
i,1w,market_data_files,34,34,0,0,0,34,0,0,verified_complete
i,30m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
i,5m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
i,60m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
i,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
i,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
i,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
ic,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
ic,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
ic,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
ic,15m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
ic,1d,market_data_files,85,85,0,0,0,85,0,0,verified_complete
ic,1m,market_data_files,48,48,0,0,0,48,0,0,verified_complete
ic,1w,market_data_files,99,99,0,0,0,99,0,0,verified_complete
ic,30m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
ic,5m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
ic,60m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
ic,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
ic,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
ic,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
if,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
if,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
if,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
if,15m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
if,1d,market_data_files,85,85,0,0,0,85,0,0,verified_complete
if,1m,market_data_files,48,48,0,0,0,48,0,0,verified_complete
if,1w,market_data_files,159,159,0,0,0,159,0,0,verified_complete
if,30m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
if,5m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
if,60m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
if,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
if,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
if,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
ih,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
ih,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
ih,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
ih,15m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
ih,1d,market_data_files,85,85,0,0,0,85,0,0,verified_complete
ih,1m,market_data_files,48,48,0,0,0,48,0,0,verified_complete
ih,1w,market_data_files,99,99,0,0,0,99,0,0,verified_complete
ih,30m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
ih,5m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
ih,60m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
ih,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
ih,,trading_parameters,7,7,0,0,0,0,0,0,verified_complete
ih,,trading_sessions,7,7,0,0,0,0,0,0,verified_complete
im,,continuous_contract_map,7,5,0,0,0,0,0,0,verified_complete
im,,contract_universe,7,5,0,0,0,0,0,0,verified_complete
im,,main_contract_map_rank1,7,5,0,0,0,0,0,0,verified_complete
im,15m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
im,1d,market_data_files,54,54,0,0,0,54,0,0,verified_complete
im,1m,market_data_files,48,48,0,0,0,48,0,0,verified_complete
im,1w,market_data_files,10,10,0,0,0,10,0,0,verified_complete
im,30m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
im,5m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
im,60m,market_data_files,47,47,0,0,0,47,0,0,verified_complete
im,,trading_calendar,7,5,0,0,0,0,0,0,verified_complete
im,,trading_parameters,7,5,0,0,0,0,0,0,verified_complete
im,,trading_sessions,7,5,0,0,0,0,0,0,verified_complete
j,,continuous_contract_map,7,7,0,0,0,0,0,0,verified_complete
j,,contract_universe,7,7,0,0,0,0,0,0,verified_complete
j,,main_contract_map_rank1,7,7,0,0,0,0,0,0,verified_complete
j,15m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
j,1d,market_data_files,16,16,0,0,0,16,0,0,verified_complete
j,1m,market_data_files,16,16,0,0,0,16,0,0,verified_complete
j,1w,market_data_files,42,42,0,0,0,42,0,0,verified_complete
j,30m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
j,5m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
j,60m,market_data_files,15,15,0,0,0,15,0,0,verified_complete
j,,trading_calendar,7,7,0,0,0,0,0,0,verified_complete
