candidate_id,product,contract_role,symbol_or_contract,period,year,status,issue_type,expected_start,expected_end,quality_status,row_count,db_market_data_file_id,standard_path,root_cause_bucket,candidate_apply_eligible,candidate_blocked_reason
source_interval_0136,cj,dominant_main,cj.MAIN,30m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,6784,40974,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cj/contract=cj.MAIN/cj_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0137,cy,dominant_main,cy.MAIN,30m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,10080,40992,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0137,cy,dominant_main,cy.MAIN,30m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,10080,40992,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0137,cy,dominant_main,cy.MAIN,30m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,10080,40992,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0137,cy,dominant_main,cy.MAIN,30m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,10080,40992,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0138,fg,dominant_main,fg.MAIN,30m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,10080,41022,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=fg/contract=fg.MAIN/fg_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0138,fg,dominant_main,fg.MAIN,30m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,10080,41022,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=fg/contract=fg.MAIN/fg_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0138,fg,dominant_main,fg.MAIN,30m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,10080,41022,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=fg/contract=fg.MAIN/fg_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0138,fg,dominant_main,fg.MAIN,30m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,10080,41022,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=fg/contract=fg.MAIN/fg_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0139,jr,dominant_main,jr.MAIN,30m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,6784,41082,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=jr/contract=jr.MAIN/jr_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0139,jr,dominant_main,jr.MAIN,30m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,6784,41082,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=jr/contract=jr.MAIN/jr_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0139,jr,dominant_main,jr.MAIN,30m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,6784,41082,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=jr/contract=jr.MAIN/jr_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0139,jr,dominant_main,jr.MAIN,30m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,6784,41082,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=jr/contract=jr.MAIN/jr_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0140,ma,dominant_main,ma.MAIN,30m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,10080,41130,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ma/contract=ma.MAIN/ma_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0140,ma,dominant_main,ma.MAIN,30m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,10080,41130,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ma/contract=ma.MAIN/ma_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0140,ma,dominant_main,ma.MAIN,30m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,10080,41130,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ma/contract=ma.MAIN/ma_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0140,ma,dominant_main,ma.MAIN,30m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,10080,41130,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ma/contract=ma.MAIN/ma_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0141,oi,dominant_main,oi.MAIN,30m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,10080,41148,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=oi/contract=oi.MAIN/oi_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0141,oi,dominant_main,oi.MAIN,30m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,10080,41148,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=oi/contract=oi.MAIN/oi_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0141,oi,dominant_main,oi.MAIN,30m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,10080,41148,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=oi/contract=oi.MAIN/oi_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0141,oi,dominant_main,oi.MAIN,30m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,10080,41148,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=oi/contract=oi.MAIN/oi_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0142,a,dominant_main,a.MAIN,30m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,10080,40885,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=a/contract=a.MAIN/a_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0142,a,dominant_main,a.MAIN,30m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,10080,40885,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=a/contract=a.MAIN/a_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0142,a,dominant_main,a.MAIN,30m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,10080,40885,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=a/contract=a.MAIN/a_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0142,a,dominant_main,a.MAIN,30m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,10080,40885,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=a/contract=a.MAIN/a_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0143,b,dominant_main,b.MAIN,30m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,10080,40927,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0143,b,dominant_main,b.MAIN,30m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,10080,40927,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0143,b,dominant_main,b.MAIN,30m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,10080,40927,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0143,b,dominant_main,b.MAIN,30m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,10080,40927,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0144,bz,dominant_main,bz.MAIN,30m,2025,covered_warning,source_interval_unverified,2025-07-08,2025-12-31,passed,2876,40956,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=bz/contract=bz.MAIN/bz_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0144,bz,dominant_main,bz.MAIN,30m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,2876,40956,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=bz/contract=bz.MAIN/bz_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0145,c,dominant_main,c.MAIN,30m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,10080,40962,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=c/contract=c.MAIN/c_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0145,c,dominant_main,c.MAIN,30m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,10080,40962,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=c/contract=c.MAIN/c_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0145,c,dominant_main,c.MAIN,30m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,10080,40962,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=c/contract=c.MAIN/c_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0145,c,dominant_main,c.MAIN,30m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,10080,40962,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=c/contract=c.MAIN/c_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0146,cs,dominant_main,cs.MAIN,30m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,10080,40980,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=cs/contract=cs.MAIN/cs_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0146,cs,dominant_main,cs.MAIN,30m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,10080,40980,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=cs/contract=cs.MAIN/cs_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0146,cs,dominant_main,cs.MAIN,30m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,10080,40980,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=cs/contract=cs.MAIN/cs_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0146,cs,dominant_main,cs.MAIN,30m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,10080,40980,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=cs/contract=cs.MAIN/cs_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0147,eb,dominant_main,eb.MAIN,30m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,10080,40998,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=eb/contract=eb.MAIN/eb_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0147,eb,dominant_main,eb.MAIN,30m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,10080,40998,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=eb/contract=eb.MAIN/eb_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0147,eb,dominant_main,eb.MAIN,30m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,10080,40998,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=eb/contract=eb.MAIN/eb_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0147,eb,dominant_main,eb.MAIN,30m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,10080,40998,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=eb/contract=eb.MAIN/eb_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0148,eg,dominant_main,eg.MAIN,30m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,10080,41010,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=eg/contract=eg.MAIN/eg_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0148,eg,dominant_main,eg.MAIN,30m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,10080,41010,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=eg/contract=eg.MAIN/eg_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0148,eg,dominant_main,eg.MAIN,30m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,10080,41010,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=eg/contract=eg.MAIN/eg_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0148,eg,dominant_main,eg.MAIN,30m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,10080,41010,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=eg/contract=eg.MAIN/eg_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0149,fb,dominant_main,fb.MAIN,30m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,6784,41016,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=fb/contract=fb.MAIN/fb_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0149,fb,dominant_main,fb.MAIN,30m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,6784,41016,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=fb/contract=fb.MAIN/fb_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0149,fb,dominant_main,fb.MAIN,30m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,6784,41016,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=fb/contract=fb.MAIN/fb_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0149,fb,dominant_main,fb.MAIN,30m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,6784,41016,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=fb/contract=fb.MAIN/fb_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0150,i,dominant_main,i.MAIN,30m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,10080,41040,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=i/contract=i.MAIN/i_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0150,i,dominant_main,i.MAIN,30m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,10080,41040,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=i/contract=i.MAIN/i_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0150,i,dominant_main,i.MAIN,30m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,10080,41040,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=i/contract=i.MAIN/i_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0150,i,dominant_main,i.MAIN,30m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,10080,41040,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=i/contract=i.MAIN/i_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0151,j,dominant_main,j.MAIN,30m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,10080,41070,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=j/contract=j.MAIN/j_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0151,j,dominant_main,j.MAIN,30m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,10080,41070,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=j/contract=j.MAIN/j_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0151,j,dominant_main,j.MAIN,30m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,10080,41070,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=j/contract=j.MAIN/j_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0151,j,dominant_main,j.MAIN,30m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,10080,41070,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=j/contract=j.MAIN/j_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0152,jd,dominant_main,jd.MAIN,30m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,6784,41076,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=jd/contract=jd.MAIN/jd_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0152,jd,dominant_main,jd.MAIN,30m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,6784,41076,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=jd/contract=jd.MAIN/jd_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0152,jd,dominant_main,jd.MAIN,30m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,6784,41076,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=jd/contract=jd.MAIN/jd_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0152,jd,dominant_main,jd.MAIN,30m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,6784,41076,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=jd/contract=jd.MAIN/jd_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0153,jm,dominant_main,jm.MAIN,30m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,10072,33208,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=jm/contract=jm.MAIN/jm_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0153,jm,dominant_main,jm.MAIN,30m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,10072,33208,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=jm/contract=jm.MAIN/jm_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0153,jm,dominant_main,jm.MAIN,30m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,10072,33208,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=jm/contract=jm.MAIN/jm_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0153,jm,dominant_main,jm.MAIN,30m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,10072,33208,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=jm/contract=jm.MAIN/jm_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0154,l,dominant_main,l.MAIN,30m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,10080,41088,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=l/contract=l.MAIN/l_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0154,l,dominant_main,l.MAIN,30m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,10080,41088,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=l/contract=l.MAIN/l_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0154,l,dominant_main,l.MAIN,30m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,10080,41088,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=l/contract=l.MAIN/l_MAIN_30m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
