product,contract_role,symbol_or_contract,period,start_date,end_date,evidence_source,provider,data_role,quality_status,manifest_status,manifest_or_db_row_count,db_market_data_file_id,data_quality_report_status,physical_path,physical_exists,duckdb_row_count,duckdb_min_datetime,duckdb_max_datetime,duckdb_error,checksum_status,row_count_status
ih,actual_contract,IH2306,5m,2023-05-04,2023-06-15,manifest,rqdata,primary,passed,success,1488,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2306/IH2306_5m_20230504_20230615.parquet,True,1488,2023-05-04T09:35:00,2023-06-15T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2306,60m,2023-05-04,2023-06-15,manifest,rqdata,primary,passed,success,124,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=IH2306/IH2306_60m_20230504_20230615.parquet,True,124,2023-05-04T10:30:00,2023-06-15T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2307,15m,2023-06-16,2023-07-20,manifest,rqdata,primary,passed,success,368,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=IH2307/IH2307_15m_20230616_20230720.parquet,True,368,2023-06-16T09:45:00,2023-07-20T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2307,1m,2023-06-16,2023-07-20,manifest,rqdata,primary,passed,success,5520,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ih/contract=IH2307/IH2307_1m_20230616_20230720.parquet,True,5520,2023-06-16T09:31:00,2023-07-20T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2307,30m,2023-06-16,2023-07-20,manifest,rqdata,primary,passed,success,184,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ih/contract=IH2307/IH2307_30m_20230616_20230720.parquet,True,184,2023-06-16T10:00:00,2023-07-20T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2307,5m,2023-06-16,2023-07-20,manifest,rqdata,primary,passed,success,1104,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2307/IH2307_5m_20230616_20230720.parquet,True,1104,2023-06-16T09:35:00,2023-07-20T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2307,60m,2023-06-16,2023-07-20,manifest,rqdata,primary,passed,success,92,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=IH2307/IH2307_60m_20230616_20230720.parquet,True,92,2023-06-16T10:30:00,2023-07-20T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2308,15m,2023-07-21,2023-07-31,manifest,rqdata,primary,passed,success,112,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=IH2308/IH2308_15m_20230721_20230731.parquet,True,112,2023-07-21T09:45:00,2023-07-31T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2308,1m,2023-07-21,2023-07-31,manifest,rqdata,primary,passed,success,1680,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ih/contract=IH2308/IH2308_1m_20230721_20230731.parquet,True,1680,2023-07-21T09:31:00,2023-07-31T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2308,30m,2023-07-21,2023-07-31,manifest,rqdata,primary,passed,success,56,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ih/contract=IH2308/IH2308_30m_20230721_20230731.parquet,True,56,2023-07-21T10:00:00,2023-07-31T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2308,5m,2023-07-21,2023-07-31,manifest,rqdata,primary,passed,success,336,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2308/IH2308_5m_20230721_20230731.parquet,True,336,2023-07-21T09:35:00,2023-07-31T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2308,60m,2023-07-21,2023-07-31,manifest,rqdata,primary,passed,success,28,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=IH2308/IH2308_60m_20230721_20230731.parquet,True,28,2023-07-21T10:30:00,2023-07-31T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2309,15m,2023-08-01,2023-09-14,manifest,rqdata,primary,passed,success,528,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=IH2309/IH2309_15m_20230801_20230914.parquet,True,528,2023-08-01T09:45:00,2023-09-14T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2309,1m,2023-08-01,2023-09-14,manifest,rqdata,primary,passed,success,7920,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ih/contract=IH2309/IH2309_1m_20230801_20230914.parquet,True,7920,2023-08-01T09:31:00,2023-09-14T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2309,30m,2023-08-01,2023-09-14,manifest,rqdata,primary,passed,success,264,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ih/contract=IH2309/IH2309_30m_20230801_20230914.parquet,True,264,2023-08-01T10:00:00,2023-09-14T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2309,5m,2023-08-01,2023-09-14,manifest,rqdata,primary,passed,success,1584,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2309/IH2309_5m_20230801_20230914.parquet,True,1584,2023-08-01T09:35:00,2023-09-14T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2309,60m,2023-08-01,2023-09-14,manifest,rqdata,primary,passed,success,132,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=IH2309/IH2309_60m_20230801_20230914.parquet,True,132,2023-08-01T10:30:00,2023-09-14T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2310,15m,2023-09-15,2023-10-19,manifest,rqdata,primary,passed,success,304,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=IH2310/IH2310_15m_20230915_20231019.parquet,True,304,2023-09-15T09:45:00,2023-10-19T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2310,1m,2023-09-15,2023-10-19,manifest,rqdata,primary,passed,success,4560,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ih/contract=IH2310/IH2310_1m_20230915_20231019.parquet,True,4560,2023-09-15T09:31:00,2023-10-19T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2310,30m,2023-09-15,2023-10-19,manifest,rqdata,primary,passed,success,152,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ih/contract=IH2310/IH2310_30m_20230915_20231019.parquet,True,152,2023-09-15T10:00:00,2023-10-19T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2310,5m,2023-09-15,2023-10-19,manifest,rqdata,primary,passed,success,912,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2310/IH2310_5m_20230915_20231019.parquet,True,912,2023-09-15T09:35:00,2023-10-19T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2310,60m,2023-09-15,2023-10-19,manifest,rqdata,primary,passed,success,76,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=IH2310/IH2310_60m_20230915_20231019.parquet,True,76,2023-09-15T10:30:00,2023-10-19T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2311,15m,2023-10-20,2023-10-31,manifest,rqdata,primary,passed,success,128,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=IH2311/IH2311_15m_20231020_20231031.parquet,True,128,2023-10-20T09:45:00,2023-10-31T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2311,1m,2023-10-20,2023-10-31,manifest,rqdata,primary,passed,success,1920,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ih/contract=IH2311/IH2311_1m_20231020_20231031.parquet,True,1920,2023-10-20T09:31:00,2023-10-31T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2311,30m,2023-10-20,2023-10-31,manifest,rqdata,primary,passed,success,64,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ih/contract=IH2311/IH2311_30m_20231020_20231031.parquet,True,64,2023-10-20T10:00:00,2023-10-31T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2311,5m,2023-10-20,2023-10-31,manifest,rqdata,primary,passed,success,384,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2311/IH2311_5m_20231020_20231031.parquet,True,384,2023-10-20T09:35:00,2023-10-31T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2311,60m,2023-10-20,2023-10-31,manifest,rqdata,primary,passed,success,32,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=IH2311/IH2311_60m_20231020_20231031.parquet,True,32,2023-10-20T10:30:00,2023-10-31T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2312,15m,2023-11-01,2023-12-14,manifest,rqdata,primary,passed,success,512,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=IH2312/IH2312_15m_20231101_20231214.parquet,True,512,2023-11-01T09:45:00,2023-12-14T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2312,1m,2023-11-01,2023-12-14,manifest,rqdata,primary,passed,success,7680,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ih/contract=IH2312/IH2312_1m_20231101_20231214.parquet,True,7680,2023-11-01T09:31:00,2023-12-14T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2312,30m,2023-11-01,2023-12-14,manifest,rqdata,primary,passed,success,256,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ih/contract=IH2312/IH2312_30m_20231101_20231214.parquet,True,256,2023-11-01T10:00:00,2023-12-14T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2312,5m,2023-11-01,2023-12-14,manifest,rqdata,primary,passed,success,1536,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2312/IH2312_5m_20231101_20231214.parquet,True,1536,2023-11-01T09:35:00,2023-12-14T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2312,60m,2023-11-01,2023-12-14,manifest,rqdata,primary,passed,success,128,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=IH2312/IH2312_60m_20231101_20231214.parquet,True,128,2023-11-01T10:30:00,2023-12-14T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2401,15m,2023-12-15,2024-01-18,manifest,rqdata,primary,passed,success,384,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=IH2401/IH2401_15m_20231215_20240118.parquet,True,384,2023-12-15T09:45:00,2024-01-18T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2401,1m,2023-12-15,2024-01-18,manifest,rqdata,primary,passed,success,5760,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ih/contract=IH2401/IH2401_1m_20231215_20240118.parquet,True,5760,2023-12-15T09:31:00,2024-01-18T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2401,30m,2023-12-15,2024-01-18,manifest,rqdata,primary,passed,success,192,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ih/contract=IH2401/IH2401_30m_20231215_20240118.parquet,True,192,2023-12-15T10:00:00,2024-01-18T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2401,5m,2023-12-15,2024-01-18,manifest,rqdata,primary,passed,success,1152,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2401/IH2401_5m_20231215_20240118.parquet,True,1152,2023-12-15T09:35:00,2024-01-18T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2401,60m,2023-12-15,2024-01-18,manifest,rqdata,primary,passed,success,96,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=IH2401/IH2401_60m_20231215_20240118.parquet,True,96,2023-12-15T10:30:00,2024-01-18T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2402,15m,2024-01-19,2024-01-31,manifest,rqdata,primary,passed,success,144,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=IH2402/IH2402_15m_20240119_20240131.parquet,True,144,2024-01-19T09:45:00,2024-01-31T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2402,1m,2024-01-19,2024-01-31,manifest,rqdata,primary,passed,success,2160,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ih/contract=IH2402/IH2402_1m_20240119_20240131.parquet,True,2160,2024-01-19T09:31:00,2024-01-31T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2402,30m,2024-01-19,2024-01-31,manifest,rqdata,primary,passed,success,72,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ih/contract=IH2402/IH2402_30m_20240119_20240131.parquet,True,72,2024-01-19T10:00:00,2024-01-31T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2402,5m,2024-01-19,2024-01-31,manifest,rqdata,primary,passed,success,432,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2402/IH2402_5m_20240119_20240131.parquet,True,432,2024-01-19T09:35:00,2024-01-31T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2402,60m,2024-01-19,2024-01-31,manifest,rqdata,primary,passed,success,36,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=IH2402/IH2402_60m_20240119_20240131.parquet,True,36,2024-01-19T10:30:00,2024-01-31T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2403,15m,2024-02-01,2024-03-14,manifest,rqdata,primary,passed,success,400,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=IH2403/IH2403_15m_20240201_20240314.parquet,True,400,2024-02-01T09:45:00,2024-03-14T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2403,1m,2024-02-01,2024-03-14,manifest,rqdata,primary,passed,success,6000,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ih/contract=IH2403/IH2403_1m_20240201_20240314.parquet,True,6000,2024-02-01T09:31:00,2024-03-14T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2403,30m,2024-02-01,2024-03-14,manifest,rqdata,primary,passed,success,200,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ih/contract=IH2403/IH2403_30m_20240201_20240314.parquet,True,200,2024-02-01T10:00:00,2024-03-14T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2403,5m,2024-02-01,2024-03-14,manifest,rqdata,primary,passed,success,1200,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2403/IH2403_5m_20240201_20240314.parquet,True,1200,2024-02-01T09:35:00,2024-03-14T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2403,60m,2024-02-01,2024-03-14,manifest,rqdata,primary,passed,success,100,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=IH2403/IH2403_60m_20240201_20240314.parquet,True,100,2024-02-01T10:30:00,2024-03-14T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2404,15m,2024-03-15,2024-04-18,manifest,rqdata,primary,passed,success,368,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=IH2404/IH2404_15m_20240315_20240418.parquet,True,368,2024-03-15T09:45:00,2024-04-18T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2404,1m,2024-03-15,2024-04-18,manifest,rqdata,primary,passed,success,5520,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ih/contract=IH2404/IH2404_1m_20240315_20240418.parquet,True,5520,2024-03-15T09:31:00,2024-04-18T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2404,30m,2024-03-15,2024-04-18,manifest,rqdata,primary,passed,success,184,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ih/contract=IH2404/IH2404_30m_20240315_20240418.parquet,True,184,2024-03-15T10:00:00,2024-04-18T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2404,5m,2024-03-15,2024-04-18,manifest,rqdata,primary,passed,success,1104,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2404/IH2404_5m_20240315_20240418.parquet,True,1104,2024-03-15T09:35:00,2024-04-18T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2404,60m,2024-03-15,2024-04-18,manifest,rqdata,primary,passed,success,92,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=IH2404/IH2404_60m_20240315_20240418.parquet,True,92,2024-03-15T10:30:00,2024-04-18T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2405,15m,2024-04-19,2024-04-30,manifest,rqdata,primary,passed,success,128,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=IH2405/IH2405_15m_20240419_20240430.parquet,True,128,2024-04-19T09:45:00,2024-04-30T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2405,1m,2024-04-19,2024-04-30,manifest,rqdata,primary,passed,success,1920,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ih/contract=IH2405/IH2405_1m_20240419_20240430.parquet,True,1920,2024-04-19T09:31:00,2024-04-30T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2405,30m,2024-04-19,2024-04-30,manifest,rqdata,primary,passed,success,64,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ih/contract=IH2405/IH2405_30m_20240419_20240430.parquet,True,64,2024-04-19T10:00:00,2024-04-30T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2405,5m,2024-04-19,2024-04-30,manifest,rqdata,primary,passed,success,384,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2405/IH2405_5m_20240419_20240430.parquet,True,384,2024-04-19T09:35:00,2024-04-30T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2405,60m,2024-04-19,2024-04-30,manifest,rqdata,primary,passed,success,32,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=IH2405/IH2405_60m_20240419_20240430.parquet,True,32,2024-04-19T10:30:00,2024-04-30T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2406,15m,2024-05-06,2024-06-20,manifest,rqdata,primary,passed,success,528,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=IH2406/IH2406_15m_20240506_20240620.parquet,True,528,2024-05-06T09:45:00,2024-06-20T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2406,1m,2024-05-06,2024-06-20,manifest,rqdata,primary,passed,success,7920,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ih/contract=IH2406/IH2406_1m_20240506_20240620.parquet,True,7920,2024-05-06T09:31:00,2024-06-20T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2406,30m,2024-05-06,2024-06-20,manifest,rqdata,primary,passed,success,264,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ih/contract=IH2406/IH2406_30m_20240506_20240620.parquet,True,264,2024-05-06T10:00:00,2024-06-20T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2406,5m,2024-05-06,2024-06-20,manifest,rqdata,primary,passed,success,1584,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2406/IH2406_5m_20240506_20240620.parquet,True,1584,2024-05-06T09:35:00,2024-06-20T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2406,60m,2024-05-06,2024-06-20,manifest,rqdata,primary,passed,success,132,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=IH2406/IH2406_60m_20240506_20240620.parquet,True,132,2024-05-06T10:30:00,2024-06-20T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2407,15m,2024-06-21,2024-07-18,manifest,rqdata,primary,passed,success,320,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=IH2407/IH2407_15m_20240621_20240718.parquet,True,320,2024-06-21T09:45:00,2024-07-18T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2407,1m,2024-06-21,2024-07-18,manifest,rqdata,primary,passed,success,4800,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ih/contract=IH2407/IH2407_1m_20240621_20240718.parquet,True,4800,2024-06-21T09:31:00,2024-07-18T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2407,30m,2024-06-21,2024-07-18,manifest,rqdata,primary,passed,success,160,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ih/contract=IH2407/IH2407_30m_20240621_20240718.parquet,True,160,2024-06-21T10:00:00,2024-07-18T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2407,5m,2024-06-21,2024-07-18,manifest,rqdata,primary,passed,success,960,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2407/IH2407_5m_20240621_20240718.parquet,True,960,2024-06-21T09:35:00,2024-07-18T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2407,60m,2024-06-21,2024-07-18,manifest,rqdata,primary,passed,success,80,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=IH2407/IH2407_60m_20240621_20240718.parquet,True,80,2024-06-21T10:30:00,2024-07-18T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2408,15m,2024-07-19,2024-07-31,manifest,rqdata,primary,passed,success,144,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=IH2408/IH2408_15m_20240719_20240731.parquet,True,144,2024-07-19T09:45:00,2024-07-31T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2408,1m,2024-07-19,2024-07-31,manifest,rqdata,primary,passed,success,2160,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ih/contract=IH2408/IH2408_1m_20240719_20240731.parquet,True,2160,2024-07-19T09:31:00,2024-07-31T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2408,30m,2024-07-19,2024-07-31,manifest,rqdata,primary,passed,success,72,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ih/contract=IH2408/IH2408_30m_20240719_20240731.parquet,True,72,2024-07-19T10:00:00,2024-07-31T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2408,5m,2024-07-19,2024-07-31,manifest,rqdata,primary,passed,success,432,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2408/IH2408_5m_20240719_20240731.parquet,True,432,2024-07-19T09:35:00,2024-07-31T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2408,60m,2024-07-19,2024-07-31,manifest,rqdata,primary,passed,success,36,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=IH2408/IH2408_60m_20240719_20240731.parquet,True,36,2024-07-19T10:30:00,2024-07-31T15:00:00,,checksum_unverified,matched
ih,actual_contract,IH2409,15m,2024-08-01,2024-09-19,manifest,rqdata,primary,passed,success,544,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=IH2409/IH2409_15m_20240801_20240919.parquet,True,544,2024-08-01T09:45:00,2024-09-19T15:00:00,,checksum_unverified,matched
