issue_type,product,contract_role,symbol_or_contract,period,year,status,evidence_source,recommended_next_task,issue_class,upgrade_to_passed_allowed
missing_db_registration,al,actual_contract,AL2112,1d,2021,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2112,1w,2021,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2201,1d,2021,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2201,1w,2021,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2202,1d,2021,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2202,1d,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2202,1w,2021,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2202,1w,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2203,1d,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2203,1w,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2204,1d,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2204,1w,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2205,1d,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2205,1w,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2206,1d,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2206,1w,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2207,1d,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2207,1w,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2208,1d,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2208,1w,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2209,1d,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2209,1w,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2210,1d,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2210,1w,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2211,1d,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2211,1w,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2212,1d,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2212,1w,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2301,1d,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2301,1w,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2302,15m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2302,1d,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2302,1m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2302,1w,2022,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2302,30m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2302,5m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2302,60m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2303,15m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2303,1m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2303,30m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2303,5m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2303,60m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2304,15m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2304,1m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2304,30m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2304,5m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2304,60m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2305,15m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2305,1m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2305,30m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2305,5m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2305,60m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2306,15m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2306,1m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2306,30m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2306,5m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2306,60m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2307,15m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2307,1m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2307,30m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2307,5m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2307,60m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2308,15m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2308,1m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2308,30m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2308,5m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2308,60m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2309,15m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2309,1m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2309,30m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2309,5m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2309,60m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2310,15m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2310,1m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2310,30m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2310,5m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2310,60m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2311,15m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2311,1m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2311,30m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2311,5m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2311,60m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2312,15m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2312,1m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2312,30m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2312,5m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2312,60m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2401,15m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2401,1m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2401,30m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2401,5m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2401,60m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2402,15m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2402,15m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2402,1m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2402,1m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2402,30m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2402,30m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2402,5m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2402,5m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2402,60m,2023,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2402,60m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2403,15m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2403,1m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2403,30m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2403,5m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2403,60m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2404,15m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2404,1m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2404,30m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2404,5m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2404,60m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2405,15m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2405,1m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2405,30m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2405,5m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2405,60m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2406,15m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2406,1m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2406,30m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2406,5m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2406,60m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2407,15m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2407,1m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2407,30m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2407,5m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2407,60m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2408,15m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2408,1m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2408,30m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2408,5m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2408,60m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2409,15m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2409,1m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2409,30m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2409,5m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2409,60m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2410,15m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2410,1m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2410,30m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2410,5m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2410,60m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2411,15m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2411,1m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2411,30m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2411,5m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2411,60m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2412,15m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2412,1m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2412,30m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2412,5m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2412,60m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2501,15m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2501,1m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2501,30m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2501,5m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2501,60m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2502,15m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2502,15m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2502,1m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2502,1m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2502,30m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2502,30m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2502,5m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2502,5m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2502,60m,2024,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2502,60m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2503,15m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2503,1m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2503,30m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2503,5m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2503,60m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2504,15m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2504,1m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2504,30m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2504,5m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2504,60m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2505,15m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2505,1m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2505,30m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2505,5m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2505,60m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2506,15m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2506,1m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2506,30m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2506,5m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2506,60m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2507,15m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2507,1m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2507,30m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2507,5m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2507,60m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2508,15m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2508,1m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2508,30m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2508,5m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2508,60m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2509,15m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2509,1m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2509,30m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2509,5m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2509,60m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2510,15m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2510,1m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2510,30m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2510,5m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2510,60m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2511,15m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2511,1m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2511,30m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2511,5m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2511,60m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2512,15m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2512,1m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2512,30m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2512,5m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2512,60m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2601,15m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2601,1m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2601,30m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2601,5m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2601,60m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2602,15m,2025,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
missing_db_registration,al,actual_contract,AL2602,15m,2026,missing_db_registration,manifest,controlled_metadata_registration_plan,missing_db_registration,
