consumer,profile,product,contract,period,start_date,end_date,expected_trading_day_count,calendar_status,physical_status,manifest_status,database_status,quality_status,checksum_status,duckdb_status,boundary_status,boundary_evidence,missing_trading_dates,normalized_path_count,manifest_overlap_count,physical_only_count,db_only_count,mapping_semantics,status,path_evidence
signal_live_reference,jm_v1b,jm,JM2505,1d,2024-12-18,2025-04-14,76,passed,passed,failed,passed,passed,failed,passed,passed,datetime_date,[],2,0,0,2,actual_confirmed_rank1,residual,"[{""actual_checksum"": ""f53ee7f8d2c36f209589866295d1419a48c2abb8b2390cb3cc81eb5907876633"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": true, ""db_ids"": [42440], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 76, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2505/JM2505_1d_20241218_20250414.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""c931e80bd4a68be4bfdb84906c23f51b7b369c84681f335ea9801c2fbfb7de20"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [42439], ""duckdb_error"": ""ValueError:required columns missing: datetime"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2505/frequency=1d/JM2505_1d_raw_20241218_20250414.parquet"", ""physical"": true, ""quality_passed"": false}]"
signal_live_reference,jm_v1b,jm,JM2509,1d,2025-04-15,2025-07-30,73,passed,passed,failed,passed,passed,failed,passed,passed,datetime_date,[],2,0,0,2,actual_confirmed_rank1,residual,"[{""actual_checksum"": ""b7d6d73b40e5ee7827bf7f6825131612250610eee5a0096c69d04d6190bb9a5c"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": true, ""db_ids"": [42442], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 73, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2509/JM2509_1d_20250415_20250730.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""3315ea5a262e90e71b1055b3df1bc5bfd2e5d97a017770610ddb97f32efa3fdf"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [42441], ""duckdb_error"": ""ValueError:required columns missing: datetime"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2509/frequency=1d/JM2509_1d_raw_20250415_20250730.parquet"", ""physical"": true, ""quality_passed"": false}]"
signal_live_reference,jm_v1b,jm,JM2601,1d,2025-07-31,2025-12-04,85,passed,passed,failed,passed,passed,failed,passed,passed,datetime_date,[],2,0,0,2,actual_confirmed_rank1,residual,"[{""actual_checksum"": ""8b66d9f7b70ef7a4a354bb518a42301066decb7485db1ac89aa0747d7f76b408"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": true, ""db_ids"": [42444], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 85, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2601/JM2601_1d_20250731_20251204.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""a5b6ab442996d89905f8388bd18536a3e5c50780e35fae4e526fd06c1bc98f53"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [42443], ""duckdb_error"": ""ValueError:required columns missing: datetime"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2601/frequency=1d/JM2601_1d_raw_20250731_20251204.parquet"", ""physical"": true, ""quality_passed"": false}]"
signal_live_reference,jm_v1b,jm,JM2605,1d,2025-12-05,2026-04-15,85,passed,passed,failed,passed,passed,failed,passed,passed,datetime_date,[],2,0,0,2,actual_confirmed_rank1,residual,"[{""actual_checksum"": ""1360e47306a05db0fa8d190b472d69cdc6684f0aaca75d76bffc3503c09831ab"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": true, ""db_ids"": [86666], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 85, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2605/JM2605_1d_20251205_20260415.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""eab4270d78f03939ac4c36bf754e505d8538f12d0ecd522c2c4816f8d6cb0a33"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [86665], ""duckdb_error"": ""ValueError:required columns missing: datetime"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2605/frequency=1d/JM2605_1d_raw_20251205_20260415.parquet"", ""physical"": true, ""quality_passed"": false}]"
signal_live_reference,jm_v1b,jm,JM2609,1d,2026-04-16,2026-06-24,46,passed,passed,passed,passed,passed,passed,passed,passed,datetime_date,[],4,0,1,2,actual_confirmed_rank1,covered,"[{""actual_checksum"": ""64f496a4ce8f2cf3f3a03acc13a50f4038631f696e72121c6ca8320c246dfcb8"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [34104], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 76, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2609_20260401_20260707.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2609/JM2609_1d_20260401_20260707.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""ef875b75c39bb0a6603c943afe31f581920732aa7d7a3b7dd72889b52829f158"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": true, ""db_ids"": [42446], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 55, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2609/JM2609_1d_20260416_20260707.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""77ad68201834071699ed0e6af34c6ea029525dfa6ee7bf669839423de8eb2164"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 3, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2609/JM2609_1d_20260706_20260707.parquet"", ""physical"": true, ""quality_passed"": false}, {""actual_checksum"": ""eb883ff10cfe5149b3dd86465702480abfc11c023898c2ad92a0f8c41aa67e1d"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [42445], ""duckdb_error"": ""ValueError:required columns missing: datetime"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2609/frequency=1d/JM2609_1d_raw_20260416_20260707.parquet"", ""physical"": true, ""quality_passed"": false}]"
signal_live_reference,jm_v1b,jm,JM2609,1d,2026-07-07,2026-07-07,1,passed,passed,failed_overlap,passed,passed,passed,passed,passed,datetime_date,[],4,1,0,2,actual_confirmed_rank1,residual,"[{""actual_checksum"": ""64f496a4ce8f2cf3f3a03acc13a50f4038631f696e72121c6ca8320c246dfcb8"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [34104], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 76, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2609_20260401_20260707.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2609/JM2609_1d_20260401_20260707.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""ef875b75c39bb0a6603c943afe31f581920732aa7d7a3b7dd72889b52829f158"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": true, ""db_ids"": [42446], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 55, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2609/JM2609_1d_20260416_20260707.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""77ad68201834071699ed0e6af34c6ea029525dfa6ee7bf669839423de8eb2164"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [33219], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 3, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2609_20260706_20260707.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=jm/contract=JM2609/JM2609_1d_20260706_20260707.parquet"", ""physical"": true, ""quality_passed"": false}, {""actual_checksum"": ""eb883ff10cfe5149b3dd86465702480abfc11c023898c2ad92a0f8c41aa67e1d"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [42445], ""duckdb_error"": ""ValueError:required columns missing: datetime"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2609/frequency=1d/JM2609_1d_raw_20260416_20260707.parquet"", ""physical"": true, ""quality_passed"": false}]"
signal_live_reference,jm_v1b,jm,JM2305,1m,2023-01-03,2023-04-12,66,passed,passed,failed_overlap,passed,passed,passed,passed,passed,trading_day,[],4,1,0,2,actual_confirmed_rank1,residual,"[{""actual_checksum"": ""0d93e3daa32f2a35fcf65ae9efa3b3b884555a38c08c0fe5d5c4a825cce936f6"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [99695], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 28965, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2305_20221206_20230412.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2305/JM2305_1m_20221206_20230412.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""5b8a622e9ed09fa44206fe09397f42b89745cc192421b8ef618ed4abc7ab2dd8"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [47880], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 22410, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2305_20230103_20230412.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2305/JM2305_1m_20230103_20230412.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""36dd56fca167310439872e65267dd3962e80327b0d4837f103c0672055662361"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [99694], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2305/frequency=1m/JM2305_1m_raw_20221206_20230412.parquet"", ""physical"": true, ""quality_passed"": false}, {""actual_checksum"": ""04056c9edfc2f779f9537a6912ca7198060921cc671ba68ce60e59d84d9c5cb6"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [47879], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2305/frequency=1m/JM2305_1m_raw_20230103_20230412.parquet"", ""physical"": true, ""quality_passed"": false}]"
signal_live_reference,jm_v1b,jm,JM2309,1m,2023-04-13,2023-08-10,81,passed,passed,passed,passed,passed,passed,passed,passed,trading_day,[],2,0,0,1,actual_confirmed_rank1,covered,"[{""actual_checksum"": ""d4f6af07f611bcc5b829c42399576b13945625e4ec40f0ef09e58673a82a10cd"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [47886], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 27705, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2309_20230413_20230810.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2309/JM2309_1m_20230413_20230810.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""b00b3ba750d2da3bacc50428b5208859450ea1e94e7ed3b538d1d1cf1dc0c321"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [47885], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2309/frequency=1m/JM2309_1m_raw_20230413_20230810.parquet"", ""physical"": true, ""quality_passed"": false}]"
signal_live_reference,jm_v1b,jm,JM2401,1m,2023-08-11,2023-12-06,78,passed,passed,passed,passed,passed,passed,passed,passed,trading_day,[],2,0,0,1,actual_confirmed_rank1,covered,"[{""actual_checksum"": ""c28137be17b42d160d574090394dd69154a46262070d721c6e8cf15f8dc90559"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [47892], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 26790, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2401_20230811_20231206.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2401/JM2401_1m_20230811_20231206.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""f4db1014f8d30494ace9ddf468309d488458d6ca4a86c486b64785e72e8417f3"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [47891], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2401/frequency=1m/JM2401_1m_raw_20230811_20231206.parquet"", ""physical"": true, ""quality_passed"": false}]"
signal_live_reference,jm_v1b,jm,JM2405,1m,2023-12-07,2024-04-09,80,passed,passed,passed,passed,passed,passed,passed,passed,trading_day,[],2,0,0,1,actual_confirmed_rank1,covered,"[{""actual_checksum"": ""8e5a8e893db5cd505deffa7a28539924b8c2257d11a495035ad3fbf23616b456"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [47898], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 27240, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2405_20231207_20240409.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2405/JM2405_1m_20231207_20240409.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""286a6c588f00f93d75dbb5de98d76d9029b4d8e45031ffab0d686d082fba9e46"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [47897], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2405/frequency=1m/JM2405_1m_raw_20231207_20240409.parquet"", ""physical"": true, ""quality_passed"": false}]"
signal_live_reference,jm_v1b,jm,JM2409,1m,2024-04-10,2024-08-15,88,passed,passed,passed,passed,passed,passed,passed,passed,trading_day,[],2,0,0,1,actual_confirmed_rank1,covered,"[{""actual_checksum"": ""9d353cbdeba157c7324353a2b00082d3fb8e014c91e7d777556f8b7db17ec54a"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [47904], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 30120, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2409_20240410_20240815.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2409/JM2409_1m_20240410_20240815.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""f6d9acdfea0d580d1e8b137d604f29a4f3c627f0b8f78cbecc1d4948fa26a077"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [47903], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2409/frequency=1m/JM2409_1m_raw_20240410_20240815.parquet"", ""physical"": true, ""quality_passed"": false}]"
signal_live_reference,jm_v1b,jm,JM2501,1m,2024-08-16,2024-12-17,81,passed,passed,passed,passed,passed,passed,passed,passed,trading_day,[],2,0,0,1,actual_confirmed_rank1,covered,"[{""actual_checksum"": ""401dbd2bb339ce99983183a856080bd8eb521b0936c6468b2c4f5b850478c0b7"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [47910], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 27705, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2501_20240816_20241217.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2501/JM2501_1m_20240816_20241217.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""162dfdc2f556d9a0f310f7624bb6093280b881f6f3dbb2c547fa53a6960dbc8a"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [47909], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2501/frequency=1m/JM2501_1m_raw_20240816_20241217.parquet"", ""physical"": true, ""quality_passed"": false}]"
signal_live_reference,jm_v1b,jm,JM2505,1m,2024-12-18,2025-04-14,76,passed,passed,passed,passed,passed,passed,passed,passed,trading_day,[],2,0,0,1,actual_confirmed_rank1,covered,"[{""actual_checksum"": ""8d30c96672503e247fc31e3eee961662a7295bc706d88d4c65b7aa20639b6c9a"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [47916], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 25860, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2505_20241218_20250414.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2505/JM2505_1m_20241218_20250414.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""db55e20fbee34b3b3e138ba04882419fe1221da523779ffce13924f7327261f1"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [47915], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2505/frequency=1m/JM2505_1m_raw_20241218_20250414.parquet"", ""physical"": true, ""quality_passed"": false}]"
signal_live_reference,jm_v1b,jm,JM2509,1m,2025-04-15,2025-07-30,73,passed,passed,passed,passed,passed,passed,passed,passed,trading_day,[],2,0,0,1,actual_confirmed_rank1,covered,"[{""actual_checksum"": ""579d702cf2a6d65aa9f35cae12098a6c61cdf03282bf8899711c3c49e92673c3"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [47922], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 24945, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2509_20250415_20250730.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2509/JM2509_1m_20250415_20250730.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""5e153067f43cefb081da740fb0655c67e8f387598e5f365c5e0e8b4b9940c5b2"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [47921], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2509/frequency=1m/JM2509_1m_raw_20250415_20250730.parquet"", ""physical"": true, ""quality_passed"": false}]"
signal_live_reference,jm_v1b,jm,JM2601,1m,2025-07-31,2025-12-04,85,passed,passed,passed,passed,passed,passed,passed,passed,trading_day,[],2,0,0,1,actual_confirmed_rank1,covered,"[{""actual_checksum"": ""1e55774282f6dd7d8712bb96218cefc5aff7619a04776ba864d977e9be33ccb6"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [47928], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 29205, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2601_20250731_20251204.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2601/JM2601_1m_20250731_20251204.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""6fc34c0d76f2c1f6ded43546ee1b8b36023e91eedb16d3a532ee4c15dcae36ea"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [47927], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2601/frequency=1m/JM2601_1m_raw_20250731_20251204.parquet"", ""physical"": true, ""quality_passed"": false}]"
signal_live_reference,jm_v1b,jm,JM2605,1m,2025-12-05,2026-04-15,85,passed,passed,passed,passed,passed,passed,passed,passed,trading_day,[],2,0,0,1,actual_confirmed_rank1,covered,"[{""actual_checksum"": ""e34f9ac04499a03d52496233a691f06ef3e9fea3a814a47ee7623cca23811aca"", ""checksum_passed"": true, ""db_checksum_declarations_complete"": true, ""db_ids"": [53678], ""duckdb_error"": """", ""duckdb_readable"": true, ""duckdb_row_count"": 28965, ""manifest_checksum_declarations_complete"": true, ""manifest_files"": [""data/manifests/rqdata_actual_contract_bars_jm_JM2605_20251205_20260415.csv""], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=JM2605/JM2605_1m_20251205_20260415.parquet"", ""physical"": true, ""quality_passed"": true}, {""actual_checksum"": ""a387c6eba39528df4beabf0156050580accbaeec43875197a7876ee6432f462d"", ""checksum_passed"": false, ""db_checksum_declarations_complete"": false, ""db_ids"": [53677], ""duckdb_error"": ""ValueError:trading_day column missing for 1m boundary"", ""duckdb_readable"": false, ""duckdb_row_count"": null, ""manifest_checksum_declarations_complete"": false, ""manifest_files"": [], ""path"": ""/Volumes/\u6269\u5c55\u76d8/guiyi-quant-workstation/data/raw/rqdata/actual_contract_bars/product=jm/contract=JM2605/frequency=1m/JM2605_1m_raw_20251205_20260415.parquet"", ""physical"": true, ""quality_passed"": false}]"
