profile_id,instrument_symbol,contract_code,period,contract_role,target_start,target_end,target_ranges,lineage_required,evidence_source
intraday_research_v1,pr,pr.MAIN,5m,dominant_main,2024-08-30,2026-07-10,"[[""2024-08-30"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,pr,pr.MAIN,60m,dominant_main,2024-08-30,2026-07-10,"[[""2024-08-30"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ps,ps.MAIN,15m,dominant_main,2024-12-26,2026-07-10,"[[""2024-12-26"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ps,ps.MAIN,1d,dominant_main,2024-12-26,2026-07-10,"[[""2024-12-26"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ps,ps.MAIN,1m,dominant_main,2024-12-26,2026-07-10,"[[""2024-12-26"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,ps,ps.MAIN,30m,dominant_main,2024-12-26,2026-07-10,"[[""2024-12-26"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ps,ps.MAIN,5m,dominant_main,2024-12-26,2026-07-10,"[[""2024-12-26"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ps,ps.MAIN,60m,dominant_main,2024-12-26,2026-07-10,"[[""2024-12-26"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,pt,pt.MAIN,15m,dominant_main,2025-11-27,2026-07-10,"[[""2025-11-27"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,pt,pt.MAIN,1d,dominant_main,2025-11-27,2026-07-10,"[[""2025-11-27"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,pt,pt.MAIN,1m,dominant_main,2025-11-27,2026-07-10,"[[""2025-11-27"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,pt,pt.MAIN,30m,dominant_main,2025-11-27,2026-07-10,"[[""2025-11-27"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,pt,pt.MAIN,5m,dominant_main,2025-11-27,2026-07-10,"[[""2025-11-27"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,pt,pt.MAIN,60m,dominant_main,2025-11-27,2026-07-10,"[[""2025-11-27"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,px,px.MAIN,15m,dominant_main,2023-09-15,2026-07-10,"[[""2023-09-15"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,px,px.MAIN,1d,dominant_main,2023-09-15,2026-07-10,"[[""2023-09-15"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,px,px.MAIN,1m,dominant_main,2023-09-15,2026-07-10,"[[""2023-09-15"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,px,px.MAIN,30m,dominant_main,2023-09-15,2026-07-10,"[[""2023-09-15"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,px,px.MAIN,5m,dominant_main,2023-09-15,2026-07-10,"[[""2023-09-15"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,px,px.MAIN,60m,dominant_main,2023-09-15,2026-07-10,"[[""2023-09-15"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,rb,rb.MAIN,15m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,rb,rb.MAIN,1d,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,rb,rb.MAIN,1m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,rb,rb.MAIN,30m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,rb,rb.MAIN,5m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,rb,rb.MAIN,60m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ri,ri.MAIN,15m,dominant_main,2012-07-24,2026-07-10,"[[""2012-07-24"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ri,ri.MAIN,1d,dominant_main,2012-07-24,2026-07-10,"[[""2012-07-24"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ri,ri.MAIN,1m,dominant_main,2012-07-24,2026-07-10,"[[""2012-07-24"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,ri,ri.MAIN,30m,dominant_main,2012-07-24,2026-07-10,"[[""2012-07-24"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ri,ri.MAIN,5m,dominant_main,2012-07-24,2026-07-10,"[[""2012-07-24"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ri,ri.MAIN,60m,dominant_main,2012-07-24,2026-07-10,"[[""2012-07-24"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,rm,rm.MAIN,15m,dominant_main,2012-12-28,2026-07-10,"[[""2012-12-28"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,rm,rm.MAIN,1d,dominant_main,2012-12-28,2026-07-10,"[[""2012-12-28"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,rm,rm.MAIN,1m,dominant_main,2012-12-28,2026-07-10,"[[""2012-12-28"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,rm,rm.MAIN,30m,dominant_main,2012-12-28,2026-07-10,"[[""2012-12-28"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,rm,rm.MAIN,5m,dominant_main,2012-12-28,2026-07-10,"[[""2012-12-28"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,rm,rm.MAIN,60m,dominant_main,2012-12-28,2026-07-10,"[[""2012-12-28"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,rr,rr.MAIN,15m,dominant_main,2019-08-16,2026-07-10,"[[""2019-08-16"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,rr,rr.MAIN,1d,dominant_main,2019-08-16,2026-07-10,"[[""2019-08-16"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,rr,rr.MAIN,1m,dominant_main,2019-08-16,2026-07-10,"[[""2019-08-16"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,rr,rr.MAIN,30m,dominant_main,2019-08-16,2026-07-10,"[[""2019-08-16"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,rr,rr.MAIN,5m,dominant_main,2019-08-16,2026-07-10,"[[""2019-08-16"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,rr,rr.MAIN,60m,dominant_main,2019-08-16,2026-07-10,"[[""2019-08-16"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,rs,rs.MAIN,15m,dominant_main,2012-12-28,2026-07-10,"[[""2012-12-28"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,rs,rs.MAIN,1d,dominant_main,2012-12-28,2026-07-10,"[[""2012-12-28"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,rs,rs.MAIN,1m,dominant_main,2012-12-28,2026-07-10,"[[""2012-12-28"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,rs,rs.MAIN,30m,dominant_main,2012-12-28,2026-07-10,"[[""2012-12-28"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,rs,rs.MAIN,5m,dominant_main,2012-12-28,2026-07-10,"[[""2012-12-28"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,rs,rs.MAIN,60m,dominant_main,2012-12-28,2026-07-10,"[[""2012-12-28"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ru,ru.MAIN,15m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ru,ru.MAIN,1d,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ru,ru.MAIN,1m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,ru,ru.MAIN,30m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ru,ru.MAIN,5m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ru,ru.MAIN,60m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sa,sa.MAIN,15m,dominant_main,2019-12-06,2026-07-10,"[[""2019-12-06"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sa,sa.MAIN,1d,dominant_main,2019-12-06,2026-07-10,"[[""2019-12-06"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sa,sa.MAIN,1m,dominant_main,2019-12-06,2026-07-10,"[[""2019-12-06"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,sa,sa.MAIN,30m,dominant_main,2019-12-06,2026-07-10,"[[""2019-12-06"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sa,sa.MAIN,5m,dominant_main,2019-12-06,2026-07-10,"[[""2019-12-06"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sa,sa.MAIN,60m,dominant_main,2019-12-06,2026-07-10,"[[""2019-12-06"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sc,sc.MAIN,15m,dominant_main,2018-03-26,2026-07-10,"[[""2018-03-26"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sc,sc.MAIN,1d,dominant_main,2018-03-26,2026-07-10,"[[""2018-03-26"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sc,sc.MAIN,1m,dominant_main,2018-03-26,2026-07-10,"[[""2018-03-26"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,sc,sc.MAIN,30m,dominant_main,2018-03-26,2026-07-10,"[[""2018-03-26"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sc,sc.MAIN,5m,dominant_main,2018-03-26,2026-07-10,"[[""2018-03-26"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sc,sc.MAIN,60m,dominant_main,2018-03-26,2026-07-10,"[[""2018-03-26"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sf,sf.MAIN,15m,dominant_main,2014-08-08,2026-07-10,"[[""2014-08-08"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sf,sf.MAIN,1d,dominant_main,2014-08-08,2026-07-10,"[[""2014-08-08"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sf,sf.MAIN,1m,dominant_main,2014-08-08,2026-07-10,"[[""2014-08-08"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,sf,sf.MAIN,30m,dominant_main,2014-08-08,2026-07-10,"[[""2014-08-08"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sf,sf.MAIN,5m,dominant_main,2014-08-08,2026-07-10,"[[""2014-08-08"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sf,sf.MAIN,60m,dominant_main,2014-08-08,2026-07-10,"[[""2014-08-08"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sh,sh.MAIN,15m,dominant_main,2023-09-15,2026-07-10,"[[""2023-09-15"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sh,sh.MAIN,1d,dominant_main,2023-09-15,2026-07-10,"[[""2023-09-15"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sh,sh.MAIN,1m,dominant_main,2023-09-15,2026-07-10,"[[""2023-09-15"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,sh,sh.MAIN,30m,dominant_main,2023-09-15,2026-07-10,"[[""2023-09-15"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sh,sh.MAIN,5m,dominant_main,2023-09-15,2026-07-10,"[[""2023-09-15"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sh,sh.MAIN,60m,dominant_main,2023-09-15,2026-07-10,"[[""2023-09-15"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,si,si.MAIN,15m,dominant_main,2022-12-22,2026-07-10,"[[""2022-12-22"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,si,si.MAIN,1d,dominant_main,2022-12-22,2026-07-10,"[[""2022-12-22"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,si,si.MAIN,1m,dominant_main,2022-12-22,2026-07-10,"[[""2022-12-22"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,si,si.MAIN,30m,dominant_main,2022-12-22,2026-07-10,"[[""2022-12-22"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,si,si.MAIN,5m,dominant_main,2022-12-22,2026-07-10,"[[""2022-12-22"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,si,si.MAIN,60m,dominant_main,2022-12-22,2026-07-10,"[[""2022-12-22"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sm,sm.MAIN,15m,dominant_main,2014-08-08,2026-07-10,"[[""2014-08-08"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sm,sm.MAIN,1d,dominant_main,2014-08-08,2026-07-10,"[[""2014-08-08"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sm,sm.MAIN,1m,dominant_main,2014-08-08,2026-07-10,"[[""2014-08-08"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,sm,sm.MAIN,30m,dominant_main,2014-08-08,2026-07-10,"[[""2014-08-08"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sm,sm.MAIN,5m,dominant_main,2014-08-08,2026-07-10,"[[""2014-08-08"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sm,sm.MAIN,60m,dominant_main,2014-08-08,2026-07-10,"[[""2014-08-08"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sn,sn.MAIN,15m,dominant_main,2015-03-27,2026-07-10,"[[""2015-03-27"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sn,sn.MAIN,1d,dominant_main,2015-03-27,2026-07-10,"[[""2015-03-27"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sn,sn.MAIN,1m,dominant_main,2015-03-27,2026-07-10,"[[""2015-03-27"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,sn,sn.MAIN,30m,dominant_main,2015-03-27,2026-07-10,"[[""2015-03-27"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sn,sn.MAIN,5m,dominant_main,2015-03-27,2026-07-10,"[[""2015-03-27"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sn,sn.MAIN,60m,dominant_main,2015-03-27,2026-07-10,"[[""2015-03-27"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sp,sp.MAIN,15m,dominant_main,2018-11-27,2026-07-10,"[[""2018-11-27"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sp,sp.MAIN,1d,dominant_main,2018-11-27,2026-07-10,"[[""2018-11-27"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sp,sp.MAIN,1m,dominant_main,2018-11-27,2026-07-10,"[[""2018-11-27"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,sp,sp.MAIN,30m,dominant_main,2018-11-27,2026-07-10,"[[""2018-11-27"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sp,sp.MAIN,5m,dominant_main,2018-11-27,2026-07-10,"[[""2018-11-27"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sp,sp.MAIN,60m,dominant_main,2018-11-27,2026-07-10,"[[""2018-11-27"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sr,sr.MAIN,15m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sr,sr.MAIN,1d,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sr,sr.MAIN,1m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,sr,sr.MAIN,30m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sr,sr.MAIN,5m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,sr,sr.MAIN,60m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ss,ss.MAIN,15m,dominant_main,2019-09-25,2026-07-10,"[[""2019-09-25"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ss,ss.MAIN,1d,dominant_main,2019-09-25,2026-07-10,"[[""2019-09-25"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ss,ss.MAIN,1m,dominant_main,2019-09-25,2026-07-10,"[[""2019-09-25"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,ss,ss.MAIN,30m,dominant_main,2019-09-25,2026-07-10,"[[""2019-09-25"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ss,ss.MAIN,5m,dominant_main,2019-09-25,2026-07-10,"[[""2019-09-25"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ss,ss.MAIN,60m,dominant_main,2019-09-25,2026-07-10,"[[""2019-09-25"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,t,t.MAIN,15m,dominant_main,2015-03-20,2026-07-10,"[[""2015-03-20"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,t,t.MAIN,1d,dominant_main,2015-03-20,2026-07-10,"[[""2015-03-20"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,t,t.MAIN,1m,dominant_main,2015-03-20,2026-07-10,"[[""2015-03-20"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,t,t.MAIN,30m,dominant_main,2015-03-20,2026-07-10,"[[""2015-03-20"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,t,t.MAIN,5m,dominant_main,2015-03-20,2026-07-10,"[[""2015-03-20"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,t,t.MAIN,60m,dominant_main,2015-03-20,2026-07-10,"[[""2015-03-20"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ta,ta.MAIN,15m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ta,ta.MAIN,1d,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ta,ta.MAIN,1m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,ta,ta.MAIN,30m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ta,ta.MAIN,5m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ta,ta.MAIN,60m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,tf,tf.MAIN,15m,dominant_main,2013-09-06,2026-07-10,"[[""2013-09-06"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,tf,tf.MAIN,1d,dominant_main,2013-09-06,2026-07-10,"[[""2013-09-06"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,tf,tf.MAIN,1m,dominant_main,2013-09-06,2026-07-10,"[[""2013-09-06"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,tf,tf.MAIN,30m,dominant_main,2013-09-06,2026-07-10,"[[""2013-09-06"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,tf,tf.MAIN,5m,dominant_main,2013-09-06,2026-07-10,"[[""2013-09-06"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,tf,tf.MAIN,60m,dominant_main,2013-09-06,2026-07-10,"[[""2013-09-06"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,tl,tl.MAIN,15m,dominant_main,2023-04-21,2026-07-10,"[[""2023-04-21"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,tl,tl.MAIN,1d,dominant_main,2023-04-21,2026-07-10,"[[""2023-04-21"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,tl,tl.MAIN,1m,dominant_main,2023-04-21,2026-07-10,"[[""2023-04-21"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,tl,tl.MAIN,30m,dominant_main,2023-04-21,2026-07-10,"[[""2023-04-21"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,tl,tl.MAIN,5m,dominant_main,2023-04-21,2026-07-10,"[[""2023-04-21"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,tl,tl.MAIN,60m,dominant_main,2023-04-21,2026-07-10,"[[""2023-04-21"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ts,ts.MAIN,15m,dominant_main,2018-08-17,2026-07-10,"[[""2018-08-17"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ts,ts.MAIN,1d,dominant_main,2018-08-17,2026-07-10,"[[""2018-08-17"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ts,ts.MAIN,1m,dominant_main,2018-08-17,2026-07-10,"[[""2018-08-17"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,ts,ts.MAIN,30m,dominant_main,2018-08-17,2026-07-10,"[[""2018-08-17"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ts,ts.MAIN,5m,dominant_main,2018-08-17,2026-07-10,"[[""2018-08-17"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ts,ts.MAIN,60m,dominant_main,2018-08-17,2026-07-10,"[[""2018-08-17"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ur,ur.MAIN,15m,dominant_main,2019-08-09,2026-07-10,"[[""2019-08-09"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ur,ur.MAIN,1d,dominant_main,2019-08-09,2026-07-10,"[[""2019-08-09"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ur,ur.MAIN,1m,dominant_main,2019-08-09,2026-07-10,"[[""2019-08-09"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,ur,ur.MAIN,30m,dominant_main,2019-08-09,2026-07-10,"[[""2019-08-09"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ur,ur.MAIN,5m,dominant_main,2019-08-09,2026-07-10,"[[""2019-08-09"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,ur,ur.MAIN,60m,dominant_main,2019-08-09,2026-07-10,"[[""2019-08-09"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,v,v.MAIN,15m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,v,v.MAIN,1d,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,v,v.MAIN,1m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,v,v.MAIN,30m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,v,v.MAIN,5m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,v,v.MAIN,60m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,v_f,v_f.MAIN,15m,dominant_main,2025-10-29,2026-07-10,"[[""2025-10-29"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,v_f,v_f.MAIN,1d,dominant_main,2025-10-29,2026-07-10,"[[""2025-10-29"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,v_f,v_f.MAIN,1m,dominant_main,2025-10-29,2026-07-10,"[[""2025-10-29"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,v_f,v_f.MAIN,30m,dominant_main,2025-10-29,2026-07-10,"[[""2025-10-29"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,v_f,v_f.MAIN,5m,dominant_main,2025-10-29,2026-07-10,"[[""2025-10-29"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,v_f,v_f.MAIN,60m,dominant_main,2025-10-29,2026-07-10,"[[""2025-10-29"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,wh,wh.MAIN,15m,dominant_main,2012-07-24,2026-07-10,"[[""2012-07-24"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,wh,wh.MAIN,1d,dominant_main,2012-07-24,2026-07-10,"[[""2012-07-24"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,wh,wh.MAIN,1m,dominant_main,2012-07-24,2026-07-10,"[[""2012-07-24"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,wh,wh.MAIN,30m,dominant_main,2012-07-24,2026-07-10,"[[""2012-07-24"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,wh,wh.MAIN,5m,dominant_main,2012-07-24,2026-07-10,"[[""2012-07-24"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,wh,wh.MAIN,60m,dominant_main,2012-07-24,2026-07-10,"[[""2012-07-24"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,wr,wr.MAIN,15m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,wr,wr.MAIN,1d,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,wr,wr.MAIN,1m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,wr,wr.MAIN,30m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
