execution_stage,batch_id,profile_id,instrument_symbol,contract_code,period,binding_id,previous_binding_id,previous_market_data_file_id,next_market_data_file_id,previous_data_version,next_data_version,applied_at,operator,committed,candidate_sha256,expected_before_sha256,candidate_count
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,hc,hc.MAIN,1d,4701,1902,56466,82708,rqdata_hc_standard_1d_20200102_20260711_v2,rqdata_hc_standard_1d_20140321_20260711_v2,2026-07-18T03:43:53.612817+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,hc,hc.MAIN,1w,4702,1903,56467,79784,rqdata_hc_standard_1w_20200102_20260711_v2,rqdata_hc_standard_1w_20140321_20260711_v2,2026-07-18T03:43:53.616689+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,i,i.MAIN,1d,4703,1925,56468,82702,rqdata_i_standard_1d_20200102_20260711_v2,rqdata_i_standard_1d_20131018_20260711_v2,2026-07-18T03:43:53.620060+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,i,i.MAIN,1w,4704,1926,56469,79785,rqdata_i_standard_1w_20200102_20260711_v2,rqdata_i_standard_1w_20131018_20260711_v2,2026-07-18T03:43:53.623887+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,ic,ic.MAIN,1d,4705,2043,56470,82716,rqdata_ic_standard_1d_20200102_20260711_v2,rqdata_ic_standard_1d_20150416_20260711_v2,2026-07-18T03:43:53.628093+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,ic,ic.MAIN,1w,4706,2044,56471,79786,rqdata_ic_standard_1w_20200102_20260711_v2,rqdata_ic_standard_1w_20150416_20260711_v2,2026-07-18T03:43:53.632979+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,if,if.MAIN,1d,4707,2161,56472,82687,rqdata_if_standard_1d_20200102_20260711_v2,rqdata_if_standard_1d_20100416_20260711_v2,2026-07-18T03:43:53.637822+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,if,if.MAIN,1w,4708,2162,56473,79787,rqdata_if_standard_1w_20200102_20260711_v2,rqdata_if_standard_1w_20100416_20260711_v2,2026-07-18T03:43:53.641445+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,ih,ih.MAIN,1d,4709,2279,56474,82717,rqdata_ih_standard_1d_20200102_20260711_v2,rqdata_ih_standard_1d_20150416_20260711_v2,2026-07-18T03:43:53.645082+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,ih,ih.MAIN,1w,4710,2280,56475,79788,rqdata_ih_standard_1w_20200102_20260711_v2,rqdata_ih_standard_1w_20150416_20260711_v2,2026-07-18T03:43:53.649000+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,j,j.MAIN,1d,4711,2358,56478,82690,rqdata_j_standard_1d_20200102_20260711_v2,rqdata_j_standard_1d_20110415_20260711_v2,2026-07-18T03:43:53.652309+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,j,j.MAIN,1w,4712,2359,56479,79789,rqdata_j_standard_1w_20200102_20260711_v2,rqdata_j_standard_1w_20110415_20260711_v2,2026-07-18T03:43:53.655712+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,jd,jd.MAIN,1d,4713,2416,56480,82703,rqdata_jd_standard_1d_20200102_20260711_v2,rqdata_jd_standard_1d_20131108_20260711_v2,2026-07-18T03:43:53.659427+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,jd,jd.MAIN,1w,4714,2417,56481,79790,rqdata_jd_standard_1w_20200102_20260711_v2,rqdata_jd_standard_1w_20131108_20260711_v2,2026-07-18T03:43:53.663187+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,l,l.MAIN,1d,4715,2508,56486,82681,rqdata_l_standard_1d_20200102_20260711_v2,rqdata_l_standard_1d_20070731_20260711_v2,2026-07-18T03:43:53.667996+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,l,l.MAIN,1w,4716,2509,56487,79793,rqdata_l_standard_1w_20200102_20260711_v2,rqdata_l_standard_1w_20070731_20260711_v2,2026-07-18T03:43:53.671500+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,l_f,l_f.MAIN,1d,4717,2518,41096,71661,rqdata_l_f_standard_1d_20230103_20260707_v2,rqdata_l_f_standard_1d_20230103_20260712_v2,2026-07-18T03:43:53.675438+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,l_f,l_f.MAIN,1w,4718,2519,55700,71662,rqdata_l_f_standard_1w_20230103_20260710_v2,rqdata_l_f_standard_1w_20230103_20260712_v2,2026-07-18T03:43:53.678525+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,lc,lc.MAIN,1d,4719,2531,41102,71664,rqdata_lc_standard_1d_20230103_20260707_v2,rqdata_lc_standard_1d_20230103_20260712_v2,2026-07-18T03:43:53.681737+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,lc,lc.MAIN,1w,4720,2532,55701,71665,rqdata_lc_standard_1w_20230103_20260710_v2,rqdata_lc_standard_1w_20230103_20260712_v2,2026-07-18T03:43:53.684892+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,lg,lg.MAIN,1d,4721,2541,41108,71667,rqdata_lg_standard_1d_20230103_20260707_v2,rqdata_lg_standard_1d_20230103_20260712_v2,2026-07-18T03:43:53.687823+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,lg,lg.MAIN,1w,4722,2542,44151,71668,rqdata_lg_standard_1w_20230103_20260707_v2,rqdata_lg_standard_1w_20230103_20260712_v2,2026-07-18T03:43:53.690768+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,m,m.MAIN,1d,4723,2704,56492,82672,rqdata_m_standard_1d_20200102_20260711_v2,rqdata_m_standard_1d_20000717_20260711_v2,2026-07-18T03:43:53.694938+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,m,m.MAIN,1w,4724,2705,56493,79794,rqdata_m_standard_1w_20200102_20260711_v2,rqdata_m_standard_1w_20000717_20260711_v2,2026-07-18T03:43:53.698011+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,ma,ma.MAIN,1d,4725,2727,56494,82709,rqdata_ma_standard_1d_20200102_20260711_v2,rqdata_ma_standard_1d_20140617_20260711_v2,2026-07-18T03:43:53.701209+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,ma,ma.MAIN,1w,4726,2728,56495,79795,rqdata_ma_standard_1w_20200102_20260711_v2,rqdata_ma_standard_1w_20140617_20260711_v2,2026-07-18T03:43:53.704064+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,ni,ni.MAIN,1d,4727,2792,56496,82714,rqdata_ni_standard_1d_20200102_20260711_v2,rqdata_ni_standard_1d_20150327_20260711_v2,2026-07-18T03:43:53.706999+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,ni,ni.MAIN,1w,4728,2793,56497,79796,rqdata_ni_standard_1w_20200102_20260711_v2,rqdata_ni_standard_1w_20150327_20260711_v2,2026-07-18T03:43:53.710201+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,nr,nr.MAIN,1d,4729,2906,56498,82727,rqdata_nr_standard_1d_20200102_20260711_v2,rqdata_nr_standard_1d_20190812_20260711_v2,2026-07-18T03:43:53.713525+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,nr,nr.MAIN,1w,4730,2907,56499,79797,rqdata_nr_standard_1w_20200102_20260711_v2,rqdata_nr_standard_1w_20190812_20260711_v2,2026-07-18T03:43:53.716943+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,oi,oi.MAIN,1d,4731,2940,56500,82693,rqdata_oi_standard_1d_20200102_20260711_v2,rqdata_oi_standard_1d_20120716_20260711_v2,2026-07-18T03:43:53.722150+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,oi,oi.MAIN,1w,4732,2941,56501,79798,rqdata_oi_standard_1w_20200102_20260711_v2,rqdata_oi_standard_1w_20120716_20260711_v2,2026-07-18T03:43:53.726068+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,op,op.MAIN,1d,4733,2951,41156,71670,rqdata_op_standard_1d_20230103_20260707_v2,rqdata_op_standard_1d_20230103_20260712_v2,2026-07-18T03:43:53.729347+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,op,op.MAIN,1w,4734,2952,55889,71671,rqdata_op_standard_1w_20230103_20260711_v2,rqdata_op_standard_1w_20230103_20260712_v2,2026-07-18T03:43:53.732703+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,p,p.MAIN,1d,4735,2983,56502,82682,rqdata_p_standard_1d_20200102_20260711_v2,rqdata_p_standard_1d_20071029_20260711_v2,2026-07-18T03:43:53.736104+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,p,p.MAIN,1w,4736,2984,56503,79799,rqdata_p_standard_1w_20200102_20260711_v2,rqdata_p_standard_1w_20071029_20260711_v2,2026-07-18T03:43:53.740242+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,pb,pb.MAIN,1d,4737,3060,56504,82688,rqdata_pb_standard_1d_20200102_20260711_v2,rqdata_pb_standard_1d_20110324_20260711_v2,2026-07-18T03:43:53.743354+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,pb,pb.MAIN,1w,4738,3061,56505,79800,rqdata_pb_standard_1w_20200102_20260711_v2,rqdata_pb_standard_1w_20110324_20260711_v2,2026-07-18T03:43:53.746603+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,pd,pd.MAIN,1d,4739,3064,41174,71673,rqdata_pd_standard_1d_20230103_20260707_v2,rqdata_pd_standard_1d_20230103_20260712_v2,2026-07-18T03:43:53.750271+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,pd,pd.MAIN,1w,4740,3065,55713,71674,rqdata_pd_standard_1w_20230103_20260710_v2,rqdata_pd_standard_1w_20230103_20260712_v2,2026-07-18T03:43:53.753348+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,pl,pl.MAIN,1d,4741,3227,41179,71676,rqdata_pl_standard_1d_20230103_20260707_v2,rqdata_pl_standard_1d_20230103_20260712_v2,2026-07-18T03:43:53.757547+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,pl,pl.MAIN,1w,4742,3228,55717,71677,rqdata_pl_standard_1w_20230103_20260710_v2,rqdata_pl_standard_1w_20230103_20260712_v2,2026-07-18T03:43:53.760871+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,pp,pp.MAIN,1d,4743,3289,56514,82707,rqdata_pp_standard_1d_20200102_20260711_v2,rqdata_pp_standard_1d_20140228_20260711_v2,2026-07-18T03:43:53.764445+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,pp,pp.MAIN,1w,4744,3290,56515,79802,rqdata_pp_standard_1w_20200102_20260711_v2,rqdata_pp_standard_1w_20140228_20260711_v2,2026-07-18T03:43:53.767722+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,pp_f,pp_f.MAIN,1d,4745,3296,41185,71679,rqdata_pp_f_standard_1d_20230103_20260707_v2,rqdata_pp_f_standard_1d_20230103_20260712_v2,2026-07-18T03:43:53.772086+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,pp_f,pp_f.MAIN,1w,4746,3297,55720,71680,rqdata_pp_f_standard_1w_20230103_20260710_v2,rqdata_pp_f_standard_1w_20230103_20260712_v2,2026-07-18T03:43:53.774979+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,pr,pr.MAIN,1d,4747,3314,41190,71682,rqdata_pr_standard_1d_20230103_20260707_v2,rqdata_pr_standard_1d_20230103_20260712_v2,2026-07-18T03:43:53.778329+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,pr,pr.MAIN,1w,4748,3315,55721,71683,rqdata_pr_standard_1w_20230103_20260710_v2,rqdata_pr_standard_1w_20230103_20260712_v2,2026-07-18T03:43:53.781403+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,ps,ps.MAIN,1d,4749,3326,41191,71685,rqdata_ps_standard_1d_20230103_20260707_v2,rqdata_ps_standard_1d_20230103_20260712_v2,2026-07-18T03:43:53.784724+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,ps,ps.MAIN,1w,4750,3327,55722,71686,rqdata_ps_standard_1w_20230103_20260710_v2,rqdata_ps_standard_1w_20230103_20260712_v2,2026-07-18T03:43:53.787614+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,pt,pt.MAIN,1d,4751,3330,41192,71688,rqdata_pt_standard_1d_20230103_20260707_v2,rqdata_pt_standard_1d_20230103_20260712_v2,2026-07-18T03:43:53.790504+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,pt,pt.MAIN,1w,4752,3331,55723,71689,rqdata_pt_standard_1w_20230103_20260710_v2,rqdata_pt_standard_1w_20230103_20260712_v2,2026-07-18T03:43:53.793497+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,px,px.MAIN,1d,4753,3343,41194,71691,rqdata_px_standard_1d_20230103_20260707_v2,rqdata_px_standard_1d_20230103_20260712_v2,2026-07-18T03:43:53.797693+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,px,px.MAIN,1w,4754,3344,55724,71692,rqdata_px_standard_1w_20230103_20260710_v2,rqdata_px_standard_1w_20230103_20260712_v2,2026-07-18T03:43:53.800837+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,rb,rb.MAIN,1d,4755,3367,56516,82684,rqdata_rb_standard_1d_20200102_20260711_v2,rqdata_rb_standard_1d_20090327_20260711_v2,2026-07-18T03:43:53.803928+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,rb,rb.MAIN,1w,4756,3368,56517,79803,rqdata_rb_standard_1w_20200102_20260711_v2,rqdata_rb_standard_1w_20090327_20260711_v2,2026-07-18T03:43:53.807337+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,rm,rm.MAIN,1d,4757,3444,56520,82697,rqdata_rm_standard_1d_20200102_20260711_v2,rqdata_rm_standard_1d_20121228_20260711_v2,2026-07-18T03:43:53.810293+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,rm,rm.MAIN,1w,4758,3445,56521,79805,rqdata_rm_standard_1w_20200102_20260711_v2,rqdata_rm_standard_1w_20121228_20260711_v2,2026-07-18T03:43:53.813696+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,rr,rr.MAIN,1d,4759,3541,56522,82728,rqdata_rr_standard_1d_20200102_20260711_v2,rqdata_rr_standard_1d_20190816_20260711_v2,2026-07-18T03:43:53.817116+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,rr,rr.MAIN,1w,4760,3542,56523,79806,rqdata_rr_standard_1w_20200102_20260711_v2,rqdata_rr_standard_1w_20190816_20260711_v2,2026-07-18T03:43:53.820465+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,ru,ru.MAIN,1d,4761,3585,56526,82671,rqdata_ru_standard_1d_20200102_20260711_v2,rqdata_ru_standard_1d_20000104_20260711_v2,2026-07-18T03:43:53.824299+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
