anomaly_type,product,period,physical_path,root_cause_class,audit_result,recommended_gate
duplicate_path_versions,bu,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=bu/contract=BU2609/BU2609_1m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,cu,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=cu/contract=CU2608/CU2608_1m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,fu,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=fu/contract=FU2609/FU2609_1m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,hc,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=hc/contract=HC2610/HC2610_1m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,ni,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ni/contract=NI2609/NI2609_1m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,op,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=op/contract=OP2609/OP2609_1m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,pb,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=pb/contract=PB2608/PB2608_1m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,rb,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=rb/contract=RB2610/RB2610_1m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,sn,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sn/contract=SN2608/SN2608_1m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,zn,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=zn/contract=ZN2608/ZN2608_1m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,pf,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pf/contract=pf.MAIN/pf_MAIN_1w_20230103_20260707_v2.parquet,duplicate_ingest_batch,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,fb,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=fb/contract=fb.MAIN/fb_MAIN_1w_20230103_20260707_v2.parquet,duplicate_ingest_batch,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,ec,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=INE/symbol=ec/contract=ec.MAIN/ec_MAIN_1w_20230103_20260707_v2.parquet,duplicate_ingest_batch,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,lu,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=INE/symbol=lu/contract=lu.MAIN/lu_MAIN_1w_20230103_20260707_v2.parquet,duplicate_ingest_batch,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,nr,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=INE/symbol=nr/contract=nr.MAIN/nr_MAIN_1w_20230103_20260707_v2.parquet,duplicate_ingest_batch,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,ad,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ad/contract=ad.MAIN/ad_MAIN_1w_20230103_20260707_v2.parquet,duplicate_ingest_batch,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,op,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=op/contract=op.MAIN/op_MAIN_1w_20230103_20260707_v2.parquet,duplicate_ingest_batch,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,ic,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ic/contract=IC2607/IC2607_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,if,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=if/contract=IF2607/IF2607_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,ih,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ih/contract=IH2607/IH2607_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,im,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=im/contract=IM2607/IM2607_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,ap,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ap/contract=AP2610/AP2610_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,cf,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cf/contract=CF2609/CF2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,cj,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cj/contract=CJ2609/CJ2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,cy,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cy/contract=CY2609/CY2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,fg,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=fg/contract=FG2609/FG2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,jr,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=jr/contract=JR2607/JR2607_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,ma,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ma/contract=MA2609/MA2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,oi,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=oi/contract=OI2609/OI2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,pf,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pf/contract=PF2609/PF2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,pk,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,pl,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pl/contract=PL2609/PL2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,pm,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pm/contract=PM2607/PM2607_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,sa,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sa/contract=SA2609/SA2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,ta,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ta/contract=TA2609/TA2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,a,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=a/contract=A2609/A2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,b,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=b/contract=B2609/B2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,bb,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=bb/contract=BB2609/BB2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,bz,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=bz/contract=BZ2608/BZ2608_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,c,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=c/contract=C2609/C2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,cs,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=cs/contract=CS2609/CS2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,eb,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=eb/contract=EB2608/EB2608_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,eg,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=eg/contract=EG2609/EG2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,fb,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=fb/contract=FB2609/FB2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,i,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=i/contract=I2609/I2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,j,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=j/contract=J2609/J2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,jd,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=jd/contract=JD2609/JD2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,jm,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=jm/contract=JM2609/JM2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,l,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=l/contract=L2609/L2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,l_f,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=l_f/contract=L2609F/L2609F_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,lg,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lg/contract=LG2609/LG2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,lh,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2609/LH2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,m,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=m/contract=M2609/M2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,p,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=p/contract=P2609/P2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,pg,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=pg/contract=PG2608/PG2608_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,pp,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=pp/contract=PP2609/PP2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,v,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=v/contract=V2609/V2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,lc,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=GFEX/symbol=lc/contract=LC2609/LC2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,pd,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=GFEX/symbol=pd/contract=PD2608/PD2608_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,bc,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=bc/contract=BC2608/BC2608_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,ec,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=ec/contract=EC2608/EC2608_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,lu,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=lu/contract=LU2609/LU2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,nr,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=nr/contract=NR2609/NR2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,sc,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=sc/contract=SC2608/SC2608_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,ad,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ad/contract=AD2609/AD2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,ag,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ag/contract=AG2608/AG2608_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,al,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=al/contract=AL2608/AL2608_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,ao,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=AO2609/AO2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,au,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=au/contract=AU2608/AU2608_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,br,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=br/contract=BR2609/BR2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,bu,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=bu/contract=BU2609/BU2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,cu,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=cu/contract=CU2608/CU2608_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,fu,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=fu/contract=FU2609/FU2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,hc,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=hc/contract=HC2610/HC2610_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,ni,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ni/contract=NI2609/NI2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,op,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=op/contract=OP2609/OP2609_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,pb,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=pb/contract=PB2608/PB2608_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,rb,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=rb/contract=RB2610/RB2610_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,sn,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=sn/contract=SN2608/SN2608_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,zn,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=zn/contract=ZN2608/ZN2608_30m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,ic,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ic/contract=IC2607/IC2607_5m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,if,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=if/contract=IF2607/IF2607_5m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,ih,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2607/IH2607_5m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,im,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=im/contract=IM2607/IM2607_5m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,ap,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=ap/contract=AP2610/AP2610_5m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,cf,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=cf/contract=CF2609/CF2609_5m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,cj,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=cj/contract=CJ2609/CJ2609_5m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,cy,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=cy/contract=CY2609/CY2609_5m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,fg,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=fg/contract=FG2609/FG2609_5m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,jr,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=jr/contract=JR2607/JR2607_5m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,ma,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=ma/contract=MA2609/MA2609_5m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
duplicate_path_versions,oi,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=oi/contract=OI2609/OI2609_5m_20260401_20260707.parquet,dual_provider_version_key,pass,DIRECTION-A3-APPLY-DUP-SUPERSEDE
