classification,product,actual_contract,period,covered_years,target_row_count,standard_path,physical_exists,duckdb_row_count,duckdb_min_datetime,duckdb_max_datetime,physical_checksum,physical_file_size_bytes,physical_error,manifest_row_count,manifest_data_version,manifest_quality_status,manifest_checksum,db_exact_path_count,db_market_data_file_ids,db_data_versions,db_quality_report_ids,db_quality_report_statuses,db_identity_match_count,issues
already_registered,pp_f,PP2602F,60m,2025,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=pp_f/contract=PP2602F/PP2602F_60m_20251029_20251121.parquet,True,124,2025-10-29T10:00:00,2025-11-21T15:00:00,c95e96d721a4debf30dd7997084db56fcdaae00a146ef7e6021a60df9a47f0d1,19281,,1,rq_acb_pp_f_PP2602F_60m_20251029_20251121_v1,passed,c95e96d721a4debf30dd7997084db56fcdaae00a146ef7e6021a60df9a47f0d1,1,45994,rq_acb_pp_f_PP2602F_60m_20251029_20251121_v1,46154,passed,1,
already_registered,pp_f,PP2603F,60m,2025,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=pp_f/contract=PP2603F/PP2603F_60m_20251124_20251124.parquet,True,7,2025-11-21T22:00:00,2025-11-24T15:00:00,0297346dba696b3460658471752258a93e2f031592d45a572f42fbd31737919d,14239,,1,rq_acb_pp_f_PP2603F_60m_20251124_20251124_v1,passed,0297346dba696b3460658471752258a93e2f031592d45a572f42fbd31737919d,1,46000,rq_acb_pp_f_PP2603F_60m_20251124_20251124_v1,46159,passed,1,
already_registered,pp_f,PP2604F,60m,2025|2026,2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=pp_f/contract=PP2604F/PP2604F_60m_20251125_20260119.parquet,True,264,2025-11-24T22:00:00,2026-01-19T15:00:00,025914f68e57b28e3fd377e1514ebacb6ec958331fca52cb5914e0cf12f7f23a,24515,,1,rq_acb_pp_f_PP2604F_60m_20251125_20260119_v1,passed,025914f68e57b28e3fd377e1514ebacb6ec958331fca52cb5914e0cf12f7f23a,1,46006,rq_acb_pp_f_PP2604F_60m_20251125_20260119_v1,46164,passed,1,
already_registered,pp_f,PP2605F,60m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=pp_f/contract=PP2605F/PP2605F_60m_20260120_20260417.parquet,True,395,2026-01-19T22:00:00,2026-04-17T15:00:00,b4567d9b34f278d855ff6b75f9f8e29ff544dd44149fc6e6101349943dbbc677,31844,,1,rq_acb_pp_f_PP2605F_60m_20260120_20260417_v1,passed,b4567d9b34f278d855ff6b75f9f8e29ff544dd44149fc6e6101349943dbbc677,1,46012,rq_acb_pp_f_PP2605F_60m_20260120_20260417_v1,46169,passed,1,
already_registered,pp_f,PP2609F,60m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=pp_f/contract=PP2609F/PP2609F_60m_20260401_20260707.parquet,True,449,2026-03-31T22:00:00,2026-07-07T15:00:00,cf835abc691352e9e673cab7d9b2e6ca54e3fd6247964e8ecf5bef376f5a8357,34400,,1,rq_acb_pp_f_PP2609F_60m_20260401_20260707_v1,passed,cf835abc691352e9e673cab7d9b2e6ca54e3fd6247964e8ecf5bef376f5a8357,1,34264,rq_acb_pp_f_PP2609F_60m_20260401_20260707_v1,35962,passed,1,
already_registered,v_f,V2602F,60m,2025|2026,2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v_f/contract=V2602F/V2602F_60m_20251029_20260108.parquet,True,346,2025-10-29T10:00:00,2026-01-08T15:00:00,b0317c4e4fa060ff97e0aea496285f3721271805e3591ffea4f58d5b54d7813d,28162,,1,rq_acb_v_f_V2602F_60m_20251029_20260108_v1,passed,b0317c4e4fa060ff97e0aea496285f3721271805e3591ffea4f58d5b54d7813d,1,48076,rq_acb_v_f_V2602F_60m_20251029_20260108_v1,47889,passed,1,
already_registered,v_f,V2603F,60m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v_f/contract=V2603F/V2603F_60m_20260109_20260113.parquet,True,21,2026-01-08T22:00:00,2026-01-13T15:00:00,3f850ad6ce3943fd31f9f994c954e0958f45ecc61d8d9e88e75a90860280857f,14850,,1,rq_acb_v_f_V2603F_60m_20260109_20260113_v1,passed,3f850ad6ce3943fd31f9f994c954e0958f45ecc61d8d9e88e75a90860280857f,1,48082,rq_acb_v_f_V2603F_60m_20260109_20260113_v1,47894,passed,1,
already_registered,v_f,V2605F,60m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v_f/contract=V2605F/V2605F_60m_20260114_20260414.parquet,True,402,2026-01-13T22:00:00,2026-04-14T15:00:00,1d0469334900d5aad9bd26599b84cf1536b59ced9fca5c341a80c30d6d02ce61,31539,,1,rq_acb_v_f_V2605F_60m_20260114_20260414_v1,passed,1d0469334900d5aad9bd26599b84cf1536b59ced9fca5c341a80c30d6d02ce61,1,48088,rq_acb_v_f_V2605F_60m_20260114_20260414_v1,47899,passed,1,
already_registered,v_f,V2606F,60m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v_f/contract=V2606F/V2606F_60m_20260415_20260424.parquet,True,56,2026-04-14T22:00:00,2026-04-24T15:00:00,a1979b0cc539ac7ae7673b513e30400e207a3e649fbdebf33f09c358c04a150c,16326,,1,rq_acb_v_f_V2606F_60m_20260415_20260424_v1,passed,a1979b0cc539ac7ae7673b513e30400e207a3e649fbdebf33f09c358c04a150c,1,48094,rq_acb_v_f_V2606F_60m_20260415_20260424_v1,47904,passed,1,
already_registered,v_f,V2609F,60m,2026,1,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v_f/contract=V2609F/V2609F_60m_20260401_20260707.parquet,True,449,2026-03-31T22:00:00,2026-07-07T15:00:00,4e84a9e341e7c01d8b9c6efcc1aeb37921ebc5534b3323ee63948c663aa51428,33906,,1,rq_acb_v_f_V2609F_60m_20260401_20260707_v1,passed,4e84a9e341e7c01d8b9c6efcc1aeb37921ebc5534b3323ee63948c663aa51428,1,34460,rq_acb_v_f_V2609F_60m_20260401_20260707_v1,36184,passed,1,
