product,asset_scope,contract,period,gate_status,blocked_reasons,manifest_status,manifest_quality_status,manifest_data_role,manifest_row_count,db_market_data_file_id,db_quality_status,db_row_count,data_quality_report_status,duckdb_row_count,duckdb_min_datetime,duckdb_max_datetime,standard_path
al,actual_contract,AL2201,1d,active_passed,,success,passed,primary,23,66911.0,passed,23.0,passed,23,2021-11-16T00:00:00,2021-12-16T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2201/AL2201_1d_20211116_20211216.parquet
al,actual_contract,AL2202,1d,active_passed,,success,passed,primary,20,66915.0,passed,20.0,passed,20,2021-12-17T00:00:00,2022-01-14T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2202/AL2202_1d_20211217_20220114.parquet
al,actual_contract,AL2203,1d,active_passed,,success,passed,primary,21,66919.0,passed,21.0,passed,21,2022-01-17T00:00:00,2022-02-21T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2203/AL2203_1d_20220117_20220221.parquet
al,actual_contract,AL2204,1d,active_passed,,success,passed,primary,16,66923.0,passed,16.0,passed,16,2022-02-22T00:00:00,2022-03-15T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2204/AL2204_1d_20220222_20220315.parquet
al,actual_contract,AL2205,1d,active_passed,,success,passed,primary,23,66927.0,passed,23.0,passed,23,2022-03-16T00:00:00,2022-04-19T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2205/AL2205_1d_20220316_20220419.parquet
al,actual_contract,AL2206,1d,active_passed,,success,passed,primary,20,66931.0,passed,20.0,passed,20,2022-04-20T00:00:00,2022-05-20T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2206/AL2206_1d_20220420_20220520.parquet
al,actual_contract,AL2207,1d,active_passed,,success,passed,primary,21,66935.0,passed,21.0,passed,21,2022-05-23T00:00:00,2022-06-21T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2207/AL2207_1d_20220523_20220621.parquet
al,actual_contract,AL2208,1d,active_passed,,success,passed,primary,21,66939.0,passed,21.0,passed,21,2022-06-22T00:00:00,2022-07-20T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2208/AL2208_1d_20220622_20220720.parquet
al,actual_contract,AL2209,1d,active_passed,,success,passed,primary,26,66943.0,passed,26.0,passed,26,2022-07-21T00:00:00,2022-08-25T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2209/AL2209_1d_20220721_20220825.parquet
al,actual_contract,AL2210,1d,active_passed,,success,passed,primary,21,66947.0,passed,21.0,passed,21,2022-08-26T00:00:00,2022-09-26T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2210/AL2210_1d_20220826_20220926.parquet
al,actual_contract,AL2211,1d,active_passed,,success,passed,primary,17,66951.0,passed,17.0,passed,17,2022-09-27T00:00:00,2022-10-26T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2211/AL2211_1d_20220927_20221026.parquet
al,actual_contract,AL2212,1d,active_passed,,success,passed,primary,20,66955.0,passed,20.0,passed,20,2022-10-27T00:00:00,2022-11-23T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2212/AL2212_1d_20221027_20221123.parquet
al,actual_contract,AL2301,1d,active_passed,,success,passed,primary,21,66959.0,passed,21.0,passed,21,2022-11-24T00:00:00,2022-12-22T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2301/AL2301_1d_20221124_20221222.parquet
al,actual_contract,AL2302,1d,active_passed,,success,passed,primary,6,66963.0,passed,6.0,passed,6,2022-12-23T00:00:00,2022-12-30T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2302/AL2302_1d_20221223_20221230.parquet
al,actual_contract,AL2608,1d,active_passed,,success,passed,primary,76,33894.0,passed,76.0,passed,76,2026-04-01T15:00:00,2026-07-07T15:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2608/AL2608_1d_20260401_20260707.parquet
ao,dominant_main,ao.MAIN,1d,active_passed,,success,passed,primary,741,55804.0,passed,741.0,passed,741,2023-06-19T00:00:00,2026-07-10T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_1d_20230103_20260711_v2.parquet
