profile,product,contract,period,binding_status,final_classification,classification_source,binding_id,contract_role,data_version,market_data_file_id,quality_policy
long_horizon_daily_v1,a,A2511,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,a,A2601,1d,active_valid,covered_passed,profile_binding:active_valid,835.0,actual_contract,rq_acb_a_A2601_1d_20251013_20251218_v1,41292.0,passed_only
long_horizon_daily_v1,a,A2601,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,a,A2605,1d,active_valid,covered_passed,profile_binding:active_valid,836.0,actual_contract,rq_acb_a_A2605_1d_20251219_20260410_v1,41294.0,passed_only
long_horizon_daily_v1,a,A2605,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,a,A2607,1d,active_valid,covered_passed,profile_binding:active_valid,837.0,actual_contract,rq_acb_a_A2607_1d_20260413_20260616_v1,41296.0,passed_only
long_horizon_daily_v1,a,A2607,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,a,A2609,1d,active_valid,covered_passed,profile_binding:active_valid,838.0,actual_contract,rq_acb_a_A2609_1d_20260401_20260707_v1,33873.0,passed_only
long_horizon_daily_v1,a,A2609,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,a,a.MAIN,1d,active_valid,covered_passed,profile_binding:active_valid,839.0,dominant_main,rqdata_a_standard_1d_20200102_20260711_v2,56426.0,passed_only
long_horizon_daily_v1,a,a.MAIN,1w,market_data_file_ineligible,blocked_with_reason,profile_binding:market_data_file_ineligible,840.0,dominant_main,rqdata_a_standard_1w_20200102_20260711_v2,56427.0,passed_only
long_horizon_daily_v1,ad,AD2511,1d,active_valid,covered_passed,profile_binding:active_valid,841.0,actual_contract,rq_acb_ad_AD2511_1d_20250610_20250916_v1,41300.0,passed_only
long_horizon_daily_v1,ad,AD2511,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ad,AD2512,1d,active_valid,covered_passed,profile_binding:active_valid,842.0,actual_contract,rq_acb_ad_AD2512_1d_20250917_20251027_v1,41302.0,passed_only
long_horizon_daily_v1,ad,AD2512,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ad,AD2601,1d,active_valid,covered_passed,profile_binding:active_valid,843.0,actual_contract,rq_acb_ad_AD2601_1d_20251028_20251126_v1,41304.0,passed_only
long_horizon_daily_v1,ad,AD2601,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ad,AD2602,1d,active_valid,covered_passed,profile_binding:active_valid,844.0,actual_contract,rq_acb_ad_AD2602_1d_20251127_20251226_v1,41306.0,passed_only
long_horizon_daily_v1,ad,AD2602,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ad,AD2603,1d,active_valid,covered_passed,profile_binding:active_valid,845.0,actual_contract,rq_acb_ad_AD2603_1d_20251229_20260129_v1,41308.0,passed_only
long_horizon_daily_v1,ad,AD2603,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ad,AD2604,1d,active_valid,covered_passed,profile_binding:active_valid,846.0,actual_contract,rq_acb_ad_AD2604_1d_20260130_20260227_v1,41310.0,passed_only
long_horizon_daily_v1,ad,AD2604,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ad,AD2605,1d,active_valid,covered_passed,profile_binding:active_valid,847.0,actual_contract,rq_acb_ad_AD2605_1d_20260302_20260331_v1,41312.0,passed_only
long_horizon_daily_v1,ad,AD2605,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ad,AD2606,1d,active_valid,covered_passed,profile_binding:active_valid,848.0,actual_contract,rq_acb_ad_AD2606_1d_20260401_20260506_v1,41314.0,passed_only
long_horizon_daily_v1,ad,AD2606,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ad,AD2607,1d,active_valid,covered_passed,profile_binding:active_valid,849.0,actual_contract,rq_acb_ad_AD2607_1d_20260507_20260529_v1,41316.0,passed_only
long_horizon_daily_v1,ad,AD2607,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ad,AD2608,1d,active_valid,covered_passed,profile_binding:active_valid,850.0,actual_contract,rq_acb_ad_AD2608_1d_20260601_20260624_v1,41318.0,passed_only
long_horizon_daily_v1,ad,AD2608,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ad,AD2609,1d,active_valid,covered_passed,profile_binding:active_valid,851.0,actual_contract,rq_acb_ad_AD2609_1d_20260401_20260707_v1,33880.0,passed_only
long_horizon_daily_v1,ad,ad.MAIN,1d,market_data_file_ineligible,blocked_with_reason,profile_binding:market_data_file_ineligible,852.0,dominant_main,rqdata_ad_standard_1d_20230103_20260707_v2,40893.0,passed_only
long_horizon_daily_v1,ad,ad.MAIN,1w,market_data_file_ineligible,blocked_with_reason,profile_binding:market_data_file_ineligible,853.0,dominant_main,rqdata_ad_standard_1w_20230103_20260711_v2,55799.0,passed_only
long_horizon_daily_v1,ag,AG2006,1d,active_valid,covered_passed,profile_binding:active_valid,854.0,actual_contract,rq_acb_ag_AG2006_1d_20200102_20200508_v1,66783.0,passed_only
long_horizon_daily_v1,ag,AG2006,1w,active_valid,covered_passed,profile_binding:active_valid,855.0,actual_contract,rq_acb_ag_AG2006_1w_20200102_20200508_v1,66785.0,passed_only
long_horizon_daily_v1,ag,AG2012,1d,active_valid,covered_passed,profile_binding:active_valid,856.0,actual_contract,rq_acb_ag_AG2012_1d_20200511_20201125_v1,66787.0,passed_only
long_horizon_daily_v1,ag,AG2012,1w,active_valid,covered_passed,profile_binding:active_valid,857.0,actual_contract,rq_acb_ag_AG2012_1w_20200511_20201125_v1,66789.0,passed_only
long_horizon_daily_v1,ag,AG2102,1d,active_valid,covered_passed,profile_binding:active_valid,858.0,actual_contract,rq_acb_ag_AG2102_1d_20201126_20210105_v1,66791.0,passed_only
long_horizon_daily_v1,ag,AG2102,1w,active_valid,covered_passed,profile_binding:active_valid,859.0,actual_contract,rq_acb_ag_AG2102_1w_20201126_20210105_v1,66793.0,passed_only
long_horizon_daily_v1,ag,AG2106,1d,active_valid,covered_passed,profile_binding:active_valid,860.0,actual_contract,rq_acb_ag_AG2106_1d_20210106_20210519_v1,66795.0,passed_only
long_horizon_daily_v1,ag,AG2106,1w,active_valid,covered_passed,profile_binding:active_valid,861.0,actual_contract,rq_acb_ag_AG2106_1w_20210106_20210519_v1,66797.0,passed_only
long_horizon_daily_v1,ag,AG2112,1d,active_valid,covered_passed,profile_binding:active_valid,862.0,actual_contract,rq_acb_ag_AG2112_1d_20210520_20211124_v1,66799.0,passed_only
long_horizon_daily_v1,ag,AG2112,1w,active_valid,covered_passed,profile_binding:active_valid,863.0,actual_contract,rq_acb_ag_AG2112_1w_20210520_20211124_v1,66801.0,passed_only
long_horizon_daily_v1,ag,AG2206,1d,active_valid,covered_passed,profile_binding:active_valid,864.0,actual_contract,rq_acb_ag_AG2206_1d_20211125_20220520_v1,66803.0,passed_only
long_horizon_daily_v1,ag,AG2206,1w,active_valid,covered_passed,profile_binding:active_valid,865.0,actual_contract,rq_acb_ag_AG2206_1w_20211125_20220520_v1,66805.0,passed_only
long_horizon_daily_v1,ag,AG2212,1d,active_valid,covered_passed,profile_binding:active_valid,866.0,actual_contract,rq_acb_ag_AG2212_1d_20220523_20221125_v1,66807.0,passed_only
long_horizon_daily_v1,ag,AG2212,1w,active_valid,covered_passed,profile_binding:active_valid,867.0,actual_contract,rq_acb_ag_AG2212_1w_20220523_20221125_v1,66809.0,passed_only
long_horizon_daily_v1,ag,AG2302,1d,active_valid,covered_passed,profile_binding:active_valid,868.0,actual_contract,rq_acb_ag_AG2302_1d_20221128_20221223_v1,66811.0,passed_only
long_horizon_daily_v1,ag,AG2302,1w,active_valid,covered_passed,profile_binding:active_valid,869.0,actual_contract,rq_acb_ag_AG2302_1w_20221128_20221223_v1,66813.0,passed_only
long_horizon_daily_v1,ag,AG2306,1d,active_valid,covered_passed,profile_binding:active_valid,870.0,actual_contract,rq_acb_ag_AG2306_1d_20221226_20221230_v1,66815.0,passed_only
long_horizon_daily_v1,ag,AG2306,1w,active_valid,covered_passed,profile_binding:active_valid,871.0,actual_contract,rq_acb_ag_AG2306_1w_20221226_20221230_v1,66817.0,passed_only
long_horizon_daily_v1,ag,AG2308,1d,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2308,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2310,1d,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2310,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2312,1d,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2402,1d,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2402,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2406,1d,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2406,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2408,1d,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2408,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2412,1d,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2412,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2502,1d,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2502,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2504,1d,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2504,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2506,1d,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2506,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2508,1d,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2508,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2510,1d,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2510,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2512,1d,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2512,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2602,1d,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2602,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2604,1d,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2604,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2606,1d,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2606,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,AG2608,1d,active_valid,covered_passed,profile_binding:active_valid,872.0,actual_contract,rq_acb_ag_AG2608_1d_20260401_20260707_v1,33887.0,passed_only
long_horizon_daily_v1,ag,AG2608,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,ag,ag.MAIN,1d,active_valid,covered_passed,profile_binding:active_valid,873.0,dominant_main,rqdata_ag_standard_1d_20200102_20260711_v2,56428.0,passed_only
long_horizon_daily_v1,ag,ag.MAIN,1w,market_data_file_ineligible,blocked_with_reason,profile_binding:market_data_file_ineligible,874.0,dominant_main,rqdata_ag_standard_1w_20200102_20260711_v2,56429.0,passed_only
long_horizon_daily_v1,al,AL2002,1d,active_valid,covered_passed,profile_binding:active_valid,875.0,actual_contract,rq_acb_al_AL2002_1d_20200102_20200110_v1,66819.0,passed_only
long_horizon_daily_v1,al,AL2002,1w,active_valid,covered_passed,profile_binding:active_valid,876.0,actual_contract,rq_acb_al_AL2002_1w_20200102_20200110_v1,66821.0,passed_only
long_horizon_daily_v1,al,AL2003,1d,active_valid,covered_passed,profile_binding:active_valid,877.0,actual_contract,rq_acb_al_AL2003_1d_20200113_20200214_v1,66823.0,passed_only
long_horizon_daily_v1,al,AL2003,1w,active_valid,covered_passed,profile_binding:active_valid,878.0,actual_contract,rq_acb_al_AL2003_1w_20200113_20200214_v1,66825.0,passed_only
long_horizon_daily_v1,al,AL2004,1d,active_valid,covered_passed,profile_binding:active_valid,879.0,actual_contract,rq_acb_al_AL2004_1d_20200217_20200305_v1,66827.0,passed_only
long_horizon_daily_v1,al,AL2004,1w,active_valid,covered_passed,profile_binding:active_valid,880.0,actual_contract,rq_acb_al_AL2004_1w_20200217_20200305_v1,66829.0,passed_only
long_horizon_daily_v1,al,AL2005,1d,active_valid,covered_passed,profile_binding:active_valid,881.0,actual_contract,rq_acb_al_AL2005_1d_20200306_20200401_v1,66831.0,passed_only
long_horizon_daily_v1,al,AL2005,1w,active_valid,covered_passed,profile_binding:active_valid,882.0,actual_contract,rq_acb_al_AL2005_1w_20200306_20200401_v1,66833.0,passed_only
long_horizon_daily_v1,al,AL2006,1d,active_valid,covered_passed,profile_binding:active_valid,883.0,actual_contract,rq_acb_al_AL2006_1d_20200402_20200430_v1,66835.0,passed_only
long_horizon_daily_v1,al,AL2006,1w,active_valid,covered_passed,profile_binding:active_valid,884.0,actual_contract,rq_acb_al_AL2006_1w_20200402_20200430_v1,66837.0,passed_only
long_horizon_daily_v1,al,AL2007,1d,active_valid,covered_passed,profile_binding:active_valid,885.0,actual_contract,rq_acb_al_AL2007_1d_20200506_20200617_v1,66839.0,passed_only
long_horizon_daily_v1,al,AL2007,1w,active_valid,covered_passed,profile_binding:active_valid,886.0,actual_contract,rq_acb_al_AL2007_1w_20200506_20200617_v1,66841.0,passed_only
long_horizon_daily_v1,al,AL2008,1d,active_valid,covered_passed,profile_binding:active_valid,887.0,actual_contract,rq_acb_al_AL2008_1d_20200618_20200728_v1,66843.0,passed_only
long_horizon_daily_v1,al,AL2008,1w,active_valid,covered_passed,profile_binding:active_valid,888.0,actual_contract,rq_acb_al_AL2008_1w_20200618_20200728_v1,66845.0,passed_only
long_horizon_daily_v1,al,AL2009,1d,active_valid,covered_passed,profile_binding:active_valid,889.0,actual_contract,rq_acb_al_AL2009_1d_20200729_20200826_v1,66847.0,passed_only
long_horizon_daily_v1,al,AL2009,1w,active_valid,covered_passed,profile_binding:active_valid,890.0,actual_contract,rq_acb_al_AL2009_1w_20200729_20200826_v1,66849.0,passed_only
long_horizon_daily_v1,al,AL2010,1d,active_valid,covered_passed,profile_binding:active_valid,891.0,actual_contract,rq_acb_al_AL2010_1d_20200827_20200924_v1,66851.0,passed_only
long_horizon_daily_v1,al,AL2010,1w,active_valid,covered_passed,profile_binding:active_valid,892.0,actual_contract,rq_acb_al_AL2010_1w_20200827_20200924_v1,66853.0,passed_only
long_horizon_daily_v1,al,AL2011,1d,active_valid,covered_passed,profile_binding:active_valid,893.0,actual_contract,rq_acb_al_AL2011_1d_20200925_20201029_v1,66855.0,passed_only
long_horizon_daily_v1,al,AL2011,1w,active_valid,covered_passed,profile_binding:active_valid,894.0,actual_contract,rq_acb_al_AL2011_1w_20200925_20201029_v1,66857.0,passed_only
long_horizon_daily_v1,al,AL2012,1d,active_valid,covered_passed,profile_binding:active_valid,895.0,actual_contract,rq_acb_al_AL2012_1d_20201030_20201125_v1,66859.0,passed_only
long_horizon_daily_v1,al,AL2012,1w,active_valid,covered_passed,profile_binding:active_valid,896.0,actual_contract,rq_acb_al_AL2012_1w_20201030_20201125_v1,66861.0,passed_only
long_horizon_daily_v1,al,AL2101,1d,active_valid,covered_passed,profile_binding:active_valid,897.0,actual_contract,rq_acb_al_AL2101_1d_20201126_20201222_v1,66863.0,passed_only
long_horizon_daily_v1,al,AL2101,1w,active_valid,covered_passed,profile_binding:active_valid,898.0,actual_contract,rq_acb_al_AL2101_1w_20201126_20201222_v1,66865.0,passed_only
long_horizon_daily_v1,al,AL2102,1d,active_valid,covered_passed,profile_binding:active_valid,899.0,actual_contract,rq_acb_al_AL2102_1d_20201223_20210111_v1,66867.0,passed_only
long_horizon_daily_v1,al,AL2102,1w,active_valid,covered_passed,profile_binding:active_valid,900.0,actual_contract,rq_acb_al_AL2102_1w_20201223_20210111_v1,66869.0,passed_only
long_horizon_daily_v1,al,AL2103,1d,active_valid,covered_passed,profile_binding:active_valid,901.0,actual_contract,rq_acb_al_AL2103_1d_20210112_20210218_v1,66871.0,passed_only
long_horizon_daily_v1,al,AL2103,1w,active_valid,covered_passed,profile_binding:active_valid,902.0,actual_contract,rq_acb_al_AL2103_1w_20210112_20210218_v1,66873.0,passed_only
long_horizon_daily_v1,al,AL2104,1d,active_valid,covered_passed,profile_binding:active_valid,903.0,actual_contract,rq_acb_al_AL2104_1d_20210219_20210312_v1,66875.0,passed_only
long_horizon_daily_v1,al,AL2104,1w,active_valid,covered_passed,profile_binding:active_valid,904.0,actual_contract,rq_acb_al_AL2104_1w_20210219_20210312_v1,66877.0,passed_only
long_horizon_daily_v1,al,AL2105,1d,active_valid,covered_passed,profile_binding:active_valid,905.0,actual_contract,rq_acb_al_AL2105_1d_20210315_20210415_v1,66879.0,passed_only
long_horizon_daily_v1,al,AL2105,1w,active_valid,covered_passed,profile_binding:active_valid,906.0,actual_contract,rq_acb_al_AL2105_1w_20210315_20210415_v1,66881.0,passed_only
long_horizon_daily_v1,al,AL2106,1d,active_valid,covered_passed,profile_binding:active_valid,907.0,actual_contract,rq_acb_al_AL2106_1d_20210416_20210517_v1,66883.0,passed_only
long_horizon_daily_v1,al,AL2106,1w,active_valid,covered_passed,profile_binding:active_valid,908.0,actual_contract,rq_acb_al_AL2106_1w_20210416_20210517_v1,66885.0,passed_only
long_horizon_daily_v1,al,AL2107,1d,active_valid,covered_passed,profile_binding:active_valid,909.0,actual_contract,rq_acb_al_AL2107_1d_20210518_20210618_v1,66887.0,passed_only
long_horizon_daily_v1,al,AL2107,1w,active_valid,covered_passed,profile_binding:active_valid,910.0,actual_contract,rq_acb_al_AL2107_1w_20210518_20210618_v1,66889.0,passed_only
long_horizon_daily_v1,al,AL2108,1d,active_valid,covered_passed,profile_binding:active_valid,911.0,actual_contract,rq_acb_al_AL2108_1d_20210621_20210720_v1,66891.0,passed_only
long_horizon_daily_v1,al,AL2108,1w,active_valid,covered_passed,profile_binding:active_valid,912.0,actual_contract,rq_acb_al_AL2108_1w_20210621_20210720_v1,66893.0,passed_only
long_horizon_daily_v1,al,AL2109,1d,active_valid,covered_passed,profile_binding:active_valid,913.0,actual_contract,rq_acb_al_AL2109_1d_20210721_20210818_v1,66895.0,passed_only
long_horizon_daily_v1,al,AL2109,1w,active_valid,covered_passed,profile_binding:active_valid,914.0,actual_contract,rq_acb_al_AL2109_1w_20210721_20210818_v1,66897.0,passed_only
long_horizon_daily_v1,al,AL2110,1d,active_valid,covered_passed,profile_binding:active_valid,915.0,actual_contract,rq_acb_al_AL2110_1d_20210819_20210913_v1,66899.0,passed_only
long_horizon_daily_v1,al,AL2110,1w,active_valid,covered_passed,profile_binding:active_valid,916.0,actual_contract,rq_acb_al_AL2110_1w_20210819_20210913_v1,66901.0,passed_only
long_horizon_daily_v1,al,AL2111,1d,active_valid,covered_passed,profile_binding:active_valid,917.0,actual_contract,rq_acb_al_AL2111_1d_20210914_20211015_v1,66903.0,passed_only
long_horizon_daily_v1,al,AL2111,1w,active_valid,covered_passed,profile_binding:active_valid,918.0,actual_contract,rq_acb_al_AL2111_1w_20210914_20211015_v1,66905.0,passed_only
long_horizon_daily_v1,al,AL2112,1d,active_valid,covered_passed,profile_binding:active_valid,919.0,actual_contract,rq_acb_al_AL2112_1d_20211018_20211115_v1,66907.0,passed_only
long_horizon_daily_v1,al,AL2112,1w,active_valid,covered_passed,profile_binding:active_valid,920.0,actual_contract,rq_acb_al_AL2112_1w_20211018_20211115_v1,66909.0,passed_only
long_horizon_daily_v1,al,AL2201,1d,active_valid,covered_passed,profile_binding:active_valid,921.0,actual_contract,rq_acb_al_AL2201_1d_20211116_20211216_v1,66911.0,passed_only
long_horizon_daily_v1,al,AL2201,1w,active_valid,covered_passed,profile_binding:active_valid,922.0,actual_contract,rq_acb_al_AL2201_1w_20211116_20211216_v1,66913.0,passed_only
long_horizon_daily_v1,al,AL2202,1d,active_valid,covered_passed,profile_binding:active_valid,923.0,actual_contract,rq_acb_al_AL2202_1d_20211217_20220114_v1,66915.0,passed_only
long_horizon_daily_v1,al,AL2202,1w,active_valid,covered_passed,profile_binding:active_valid,924.0,actual_contract,rq_acb_al_AL2202_1w_20211217_20220114_v1,66917.0,passed_only
long_horizon_daily_v1,al,AL2203,1d,active_valid,covered_passed,profile_binding:active_valid,925.0,actual_contract,rq_acb_al_AL2203_1d_20220117_20220221_v1,66919.0,passed_only
long_horizon_daily_v1,al,AL2203,1w,active_valid,covered_passed,profile_binding:active_valid,926.0,actual_contract,rq_acb_al_AL2203_1w_20220117_20220221_v1,66921.0,passed_only
long_horizon_daily_v1,al,AL2204,1d,active_valid,covered_passed,profile_binding:active_valid,927.0,actual_contract,rq_acb_al_AL2204_1d_20220222_20220315_v1,66923.0,passed_only
long_horizon_daily_v1,al,AL2204,1w,active_valid,covered_passed,profile_binding:active_valid,928.0,actual_contract,rq_acb_al_AL2204_1w_20220222_20220315_v1,66925.0,passed_only
long_horizon_daily_v1,al,AL2205,1d,active_valid,covered_passed,profile_binding:active_valid,929.0,actual_contract,rq_acb_al_AL2205_1d_20220316_20220419_v1,66927.0,passed_only
long_horizon_daily_v1,al,AL2205,1w,active_valid,covered_passed,profile_binding:active_valid,930.0,actual_contract,rq_acb_al_AL2205_1w_20220316_20220419_v1,66929.0,passed_only
long_horizon_daily_v1,al,AL2206,1d,active_valid,covered_passed,profile_binding:active_valid,931.0,actual_contract,rq_acb_al_AL2206_1d_20220420_20220520_v1,66931.0,passed_only
long_horizon_daily_v1,al,AL2206,1w,active_valid,covered_passed,profile_binding:active_valid,932.0,actual_contract,rq_acb_al_AL2206_1w_20220420_20220520_v1,66933.0,passed_only
long_horizon_daily_v1,al,AL2207,1d,active_valid,covered_passed,profile_binding:active_valid,933.0,actual_contract,rq_acb_al_AL2207_1d_20220523_20220621_v1,66935.0,passed_only
long_horizon_daily_v1,al,AL2207,1w,active_valid,covered_passed,profile_binding:active_valid,934.0,actual_contract,rq_acb_al_AL2207_1w_20220523_20220621_v1,66937.0,passed_only
long_horizon_daily_v1,al,AL2208,1d,active_valid,covered_passed,profile_binding:active_valid,935.0,actual_contract,rq_acb_al_AL2208_1d_20220622_20220720_v1,66939.0,passed_only
long_horizon_daily_v1,al,AL2208,1w,active_valid,covered_passed,profile_binding:active_valid,936.0,actual_contract,rq_acb_al_AL2208_1w_20220622_20220720_v1,66941.0,passed_only
long_horizon_daily_v1,al,AL2209,1d,active_valid,covered_passed,profile_binding:active_valid,937.0,actual_contract,rq_acb_al_AL2209_1d_20220721_20220825_v1,66943.0,passed_only
long_horizon_daily_v1,al,AL2209,1w,active_valid,covered_passed,profile_binding:active_valid,938.0,actual_contract,rq_acb_al_AL2209_1w_20220721_20220825_v1,66945.0,passed_only
long_horizon_daily_v1,al,AL2210,1d,active_valid,covered_passed,profile_binding:active_valid,939.0,actual_contract,rq_acb_al_AL2210_1d_20220826_20220926_v1,66947.0,passed_only
long_horizon_daily_v1,al,AL2210,1w,active_valid,covered_passed,profile_binding:active_valid,940.0,actual_contract,rq_acb_al_AL2210_1w_20220826_20220926_v1,66949.0,passed_only
long_horizon_daily_v1,al,AL2211,1d,active_valid,covered_passed,profile_binding:active_valid,941.0,actual_contract,rq_acb_al_AL2211_1d_20220927_20221026_v1,66951.0,passed_only
long_horizon_daily_v1,al,AL2211,1w,active_valid,covered_passed,profile_binding:active_valid,942.0,actual_contract,rq_acb_al_AL2211_1w_20220927_20221026_v1,66953.0,passed_only
long_horizon_daily_v1,al,AL2212,1d,active_valid,covered_passed,profile_binding:active_valid,943.0,actual_contract,rq_acb_al_AL2212_1d_20221027_20221123_v1,66955.0,passed_only
long_horizon_daily_v1,al,AL2212,1w,active_valid,covered_passed,profile_binding:active_valid,944.0,actual_contract,rq_acb_al_AL2212_1w_20221027_20221123_v1,66957.0,passed_only
long_horizon_daily_v1,al,AL2301,1d,active_valid,covered_passed,profile_binding:active_valid,945.0,actual_contract,rq_acb_al_AL2301_1d_20221124_20221222_v1,66959.0,passed_only
long_horizon_daily_v1,al,AL2301,1w,active_valid,covered_passed,profile_binding:active_valid,946.0,actual_contract,rq_acb_al_AL2301_1w_20221124_20221222_v1,66961.0,passed_only
long_horizon_daily_v1,al,AL2302,1d,active_valid,covered_passed,profile_binding:active_valid,947.0,actual_contract,rq_acb_al_AL2302_1d_20221223_20221230_v1,66963.0,passed_only
long_horizon_daily_v1,al,AL2302,1w,active_valid,covered_passed,profile_binding:active_valid,948.0,actual_contract,rq_acb_al_AL2302_1w_20221223_20221230_v1,66965.0,passed_only
long_horizon_daily_v1,al,AL2303,1d,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,al,AL2303,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,al,AL2304,1d,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,al,AL2304,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,al,AL2305,1d,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,al,AL2305,1w,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
long_horizon_daily_v1,al,AL2306,1d,binding_missing,blocked_with_reason,profile_binding:binding_missing,,actual_contract,,,passed_only
