product,contract_role,contract,period,year/window,profile,physical_status,metadata_status,quality_status,binding_status,gap_candidate,final_classification,classification_source,actual_status,audit_end,data_role,data_version,db_market_data_file_id,duplicate_active_count,end_date,evidence_id,evidence_source,expected,expected_end,expected_start,issue_type,missing_count,na_reason,provider,recommended_next_task,row_count,standard_path,start_date,status,status_reason,symbol_or_contract,target_reason,year
al,actual_contract,AL1911,1d,2019,,schema_invalid,registered,passed,not_profile_scoped,,not_applicable,target_status:not_applicable,not_applicable,2026-07-10,primary,rq_acb_al_AL1911_1d_20190911_20191010_v1,83576.0,0,2019-10-10,market_data_file:83576,db_market_data_file,False,,,not_applicable,0,outside_product_or_audit_window,rqdata,,16,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL1911/AL1911_1d_20190911_20191010.parquet,2019-09-11,not_applicable,not_applicable,AL1911,actual_contract_discovered,2019
al,actual_contract,AL1911,1m,2019,,schema_invalid,registered,passed,not_profile_scoped,,not_applicable,target_status:not_applicable,not_applicable,2026-07-10,primary,rq_acb_al_AL1911_1m_20190911_20191010_v1,97217.0,0,2019-10-10,market_data_file:97217,db_market_data_file,False,,,not_applicable,0,outside_product_or_audit_window,rqdata,,6960,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL1911/AL1911_1m_20190911_20191010.parquet,2019-09-10,not_applicable,not_applicable,AL1911,actual_contract_discovered,2019
al,actual_contract,AL1911,1w,2019,,schema_invalid,registered,passed,not_profile_scoped,,not_applicable,target_status:not_applicable,not_applicable,2026-07-10,primary,rq_acb_al_AL1911_1w_20190911_20191010_v1,80065.0,0,2019-09-30,market_data_file:80065,"db_market_data_file,manifest",False,,,not_applicable,0,outside_product_or_audit_window,rqdata,,3,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=AL1911/AL1911_1w_20190911_20191010.parquet,2019-09-20,not_applicable,not_applicable,AL1911,actual_contract_discovered,2019
al,actual_contract,AL1912,1d,2019,,schema_invalid,registered,passed,not_profile_scoped,,not_applicable,target_status:not_applicable,not_applicable,2026-07-10,primary,rq_acb_al_AL1912_1d_20191011_20191113_v1,83578.0,0,2019-11-13,market_data_file:83578,db_market_data_file,False,,,not_applicable,0,outside_product_or_audit_window,rqdata,,24,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL1912/AL1912_1d_20191011_20191113.parquet,2019-10-11,not_applicable,not_applicable,AL1912,actual_contract_discovered,2019
al,actual_contract,AL1912,1m,2019,,schema_invalid,registered,passed,not_profile_scoped,,not_applicable,target_status:not_applicable,not_applicable,2026-07-10,primary,rq_acb_al_AL1912_1m_20191011_20191113_v1,97219.0,0,2019-11-13,market_data_file:97219,db_market_data_file,False,,,not_applicable,0,outside_product_or_audit_window,rqdata,,11160,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL1912/AL1912_1m_20191011_20191113.parquet,2019-10-10,not_applicable,not_applicable,AL1912,actual_contract_discovered,2019
al,actual_contract,AL1912,1w,2019,,schema_invalid,registered,passed,not_profile_scoped,,not_applicable,target_status:not_applicable,not_applicable,2026-07-10,primary,rq_acb_al_AL1912_1w_20191011_20191113_v1,80067.0,0,2019-11-08,market_data_file:80067,"db_market_data_file,manifest",False,,,not_applicable,0,outside_product_or_audit_window,rqdata,,4,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=AL1912/AL1912_1w_20191011_20191113.parquet,2019-10-18,not_applicable,not_applicable,AL1912,actual_contract_discovered,2019
al,actual_contract,AL2001,1d,2019,,schema_invalid,registered,passed,not_profile_scoped,,not_applicable,target_status:not_applicable,not_applicable,2026-07-10,primary,rq_acb_al_AL2001_1d_20191114_20191211_v1,83580.0,0,2019-12-11,market_data_file:83580,db_market_data_file,False,,,not_applicable,0,outside_product_or_audit_window,rqdata,,20,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2001/AL2001_1d_20191114_20191211.parquet,2019-11-14,not_applicable,not_applicable,AL2001,actual_contract_discovered,2019
al,actual_contract,AL2001,1m,2019,,schema_invalid,registered,passed,not_profile_scoped,,not_applicable,target_status:not_applicable,not_applicable,2026-07-10,primary,rq_acb_al_AL2001_1m_20191114_20191211_v1,97221.0,0,2019-12-11,market_data_file:97221,db_market_data_file,False,,,not_applicable,0,outside_product_or_audit_window,rqdata,,9300,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL2001/AL2001_1m_20191114_20191211.parquet,2019-11-13,not_applicable,not_applicable,AL2001,actual_contract_discovered,2019
al,actual_contract,AL2001,1w,2019,,schema_invalid,registered,passed,not_profile_scoped,,not_applicable,target_status:not_applicable,not_applicable,2026-07-10,primary,rq_acb_al_AL2001_1w_20191114_20191211_v1,80069.0,0,2019-12-06,market_data_file:80069,"db_market_data_file,manifest",False,,,not_applicable,0,outside_product_or_audit_window,rqdata,,3,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=AL2001/AL2001_1w_20191114_20191211.parquet,2019-11-22,not_applicable,not_applicable,AL2001,actual_contract_discovered,2019
al,actual_contract,AL2002,1d,2019,long_horizon_daily_v1,schema_invalid,registered,passed,active_valid,,not_applicable,target_status:not_applicable,not_applicable,2026-07-10,primary,rq_acb_al_AL2002_1d_20191212_20200110_v1,83582.0,2,2020-01-10,market_data_file:83582,db_market_data_file,False,,,not_applicable,0,outside_product_or_audit_window,rqdata,,21,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2002/AL2002_1d_20191212_20200110.parquet,2019-12-12,not_applicable,not_applicable,AL2002,actual_contract_discovered,2019
al,actual_contract,AL2002,1d,2020,long_horizon_daily_v1,schema_invalid,registered,passed,active_valid,duplicate_active,blocked_with_reason,duplicate_active,covered_passed,2026-07-10,primary,rq_acb_al_AL2002_1d_20191212_20200110_v1,83582.0,2,2020-01-10,market_data_file:83582,db_market_data_file,True,2020-12-31,2020-01-02,,0,,rqdata,,21,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2002/AL2002_1d_20191212_20200110.parquet,2019-12-12,covered_passed,,AL2002,actual_contract_discovered,2020
al,actual_contract,AL2002,1m,2019,,schema_invalid,registered,passed,not_profile_scoped,,not_applicable,target_status:not_applicable,not_applicable,2026-07-10,primary,rq_acb_al_AL2002_1m_20191212_20200110_v1,97223.0,0,2020-01-10,market_data_file:97223,"db_market_data_file,manifest",False,,,not_applicable,0,outside_product_or_audit_window,rqdata,,9525,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL2002/AL2002_1m_20191212_20200110.parquet,2019-12-11,not_applicable,not_applicable,AL2002,actual_contract_discovered,2019
al,actual_contract,AL2002,1m,2020,,schema_invalid,registered,passed,not_profile_scoped,physical_status:schema_invalid,blocked_with_reason,physical_status:schema_invalid,covered_passed,2026-07-10,primary,rq_acb_al_AL2002_1m_20191212_20200110_v1,97223.0,0,2020-01-10,market_data_file:97223,"db_market_data_file,manifest",True,2020-12-31,2020-01-02,,0,,rqdata,,9525,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL2002/AL2002_1m_20191212_20200110.parquet,2019-12-11,covered_passed,,AL2002,actual_contract_discovered,2020
al,actual_contract,AL2002,1w,2019,long_horizon_daily_v1,schema_invalid,registered,passed,active_valid,,not_applicable,target_status:not_applicable,not_applicable,2026-07-10,primary,rq_acb_al_AL2002_1w_20191212_20200110_v1,83584.0,2,2020-01-10,market_data_file:83584,db_market_data_file,False,,,not_applicable,0,outside_product_or_audit_window,rqdata,,4,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=AL2002/AL2002_1w_20191212_20200110.parquet,2019-12-20,not_applicable,not_applicable,AL2002,actual_contract_discovered,2019
al,actual_contract,AL2002,1w,2020,long_horizon_daily_v1,schema_invalid,registered,passed,active_valid,duplicate_active,blocked_with_reason,duplicate_active,covered_passed,2026-07-10,primary,rq_acb_al_AL2002_1w_20191212_20200110_v1,83584.0,2,2020-01-10,market_data_file:83584,db_market_data_file,True,2020-12-31,2020-01-02,,0,,rqdata,,4,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=AL2002/AL2002_1w_20191212_20200110.parquet,2019-12-20,covered_passed,,AL2002,actual_contract_discovered,2020
al,actual_contract,AL2003,1d,2020,long_horizon_daily_v1,schema_invalid,registered,passed,active_valid,physical_status:schema_invalid,blocked_with_reason,physical_status:schema_invalid,covered_passed,2026-07-10,primary,rq_acb_al_AL2003_1d_20200113_20200214_v1,66823.0,0,2020-02-14,market_data_file:66823,"db_market_data_file,manifest",True,2020-12-31,2020-01-02,,0,,rqdata,,19,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2003/AL2003_1d_20200113_20200214.parquet,2020-01-13,covered_passed,,AL2003,actual_contract_discovered,2020
al,actual_contract,AL2003,1m,2020,,schema_invalid,registered,passed,not_profile_scoped,physical_status:schema_invalid,blocked_with_reason,physical_status:schema_invalid,covered_passed,2026-07-10,primary,rq_acb_al_AL2003_1m_20200113_20200214_v1,97225.0,0,2020-02-14,market_data_file:97225,db_market_data_file,True,2020-12-31,2020-01-02,,0,,rqdata,,6435,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL2003/AL2003_1m_20200113_20200214.parquet,2020-01-10,covered_passed,,AL2003,actual_contract_discovered,2020
al,actual_contract,AL2003,1w,2020,long_horizon_daily_v1,schema_invalid,registered,passed,active_valid,physical_status:schema_invalid,blocked_with_reason,physical_status:schema_invalid,covered_passed,2026-07-10,primary,rq_acb_al_AL2003_1w_20200113_20200214_v1,66825.0,0,2020-02-14,market_data_file:66825,"db_market_data_file,manifest",True,2020-12-31,2020-01-02,,0,,rqdata,,4,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=AL2003/AL2003_1w_20200113_20200214.parquet,2020-01-17,covered_passed,,AL2003,actual_contract_discovered,2020
al,actual_contract,AL2004,1d,2020,long_horizon_daily_v1,schema_invalid,registered,passed,active_valid,physical_status:schema_invalid,blocked_with_reason,physical_status:schema_invalid,covered_passed,2026-07-10,primary,rq_acb_al_AL2004_1d_20200217_20200305_v1,66827.0,0,2020-03-05,market_data_file:66827,"db_market_data_file,manifest",True,2020-12-31,2020-01-02,,0,,rqdata,,14,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2004/AL2004_1d_20200217_20200305.parquet,2020-02-17,covered_passed,,AL2004,actual_contract_discovered,2020
al,actual_contract,AL2004,1m,2020,,schema_invalid,registered,passed,not_profile_scoped,physical_status:schema_invalid,blocked_with_reason,physical_status:schema_invalid,covered_passed,2026-07-10,primary,rq_acb_al_AL2004_1m_20200217_20200305_v1,97227.0,0,2020-03-05,market_data_file:97227,db_market_data_file,True,2020-12-31,2020-01-02,,0,,rqdata,,3150,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL2004/AL2004_1m_20200217_20200305.parquet,2020-02-17,covered_passed,,AL2004,actual_contract_discovered,2020
al,actual_contract,AL2004,1w,2020,long_horizon_daily_v1,schema_invalid,registered,passed,active_valid,physical_status:schema_invalid,blocked_with_reason,physical_status:schema_invalid,covered_passed,2026-07-10,primary,rq_acb_al_AL2004_1w_20200217_20200305_v1,66829.0,0,2020-02-28,market_data_file:66829,"db_market_data_file,manifest",True,2020-12-31,2020-01-02,,0,,rqdata,,2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=AL2004/AL2004_1w_20200217_20200305.parquet,2020-02-21,covered_passed,,AL2004,actual_contract_discovered,2020
al,actual_contract,AL2005,1d,2020,long_horizon_daily_v1,schema_invalid,registered,passed,active_valid,physical_status:schema_invalid,blocked_with_reason,physical_status:schema_invalid,covered_passed,2026-07-10,primary,rq_acb_al_AL2005_1d_20200306_20200401_v1,66831.0,0,2020-04-01,market_data_file:66831,"db_market_data_file,manifest",True,2020-12-31,2020-01-02,,0,,rqdata,,19,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=AL2005/AL2005_1d_20200306_20200401.parquet,2020-03-06,covered_passed,,AL2005,actual_contract_discovered,2020
