product,contract_role,contract_code,period,duplicate_group_size,data_version,disposition,end_time,file_path,issue_class,market_data_file_id,quality_status,start_time
pb,dominant_main,pb.MAIN,1m,2,rqdata_pb_standard_1m_20110324_20260711_v2,requires_supersede_decision,2026-07-10T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=pb/contract=pb.MAIN/pb_MAIN_1m_20110324_20260711_v2.parquet,duplicate_active,82781,passed,2011-03-24T09:01:00+00:00
pf,actual_contract,PF2609,1d,2,rq_acb_pf_PF2609_1d_20260401_20260707_v1,requires_supersede_decision,2026-07-07T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pf/contract=PF2609/PF2609_1d_20260401_20260707.parquet,duplicate_active,34223,passed,2026-04-01T15:00:00+00:00
pf,actual_contract,PF2609,1d,2,rq_acb_pf_PF2609_1d_20260707_20260707_v1,requires_supersede_decision,2026-07-07T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pf/contract=PF2609/PF2609_1d_20260707_20260707.parquet,duplicate_active,42953,passed,2026-07-07T00:00:00+00:00
pg,actual_contract,PG2302,1d,2,rq_acb_pg_PG2302_1d_20221221_20221230_v1,requires_supersede_decision,2022-12-30T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=pg/contract=PG2302/PG2302_1d_20221221_20221230.parquet,duplicate_active,69687,passed,2022-12-21T00:00:00+00:00
pg,actual_contract,PG2302,1d,2,rq_acb_pg_PG2302_1d_20221221_20230112_v1,requires_supersede_decision,2023-01-12T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=pg/contract=PG2302/PG2302_1d_20221221_20230112.parquet,duplicate_active,87930,passed,2022-12-21T00:00:00+00:00
pg,actual_contract,PG2302,1m,2,rq_acb_pg_PG2302_1m_20230103_20230112_v1,requires_supersede_decision,2023-01-12T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pg/contract=PG2302/PG2302_1m_20230103_20230112.parquet,duplicate_active,54284,passed,2023-01-03T09:01:00+00:00
pg,actual_contract,PG2302,1m,2,rq_acb_pg_PG2302_1m_20221221_20230112_v1,requires_supersede_decision,2023-01-12T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pg/contract=PG2302/PG2302_1m_20221221_20230112.parquet,duplicate_active,101249,passed,2022-12-20T21:01:00+00:00
pg,actual_contract,PG2302,1w,2,rq_acb_pg_PG2302_1w_20221221_20221230_v1,requires_supersede_decision,2022-12-30T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pg/contract=PG2302/PG2302_1w_20221221_20221230.parquet,duplicate_active,69689,passed,2022-12-30T00:00:00+00:00
pg,actual_contract,PG2302,1w,2,rq_acb_pg_PG2302_1w_20221221_20230112_v1,requires_supersede_decision,2023-01-06T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pg/contract=PG2302/PG2302_1w_20221221_20230112.parquet,duplicate_active,87932,passed,2022-12-30T00:00:00+00:00
pg,actual_contract,PG2608,1d,2,rq_acb_pg_PG2608_1d_20260401_20260707_v1,requires_supersede_decision,2026-07-07T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=pg/contract=PG2608/PG2608_1d_20260401_20260707.parquet,duplicate_active,34230,passed,2026-04-01T15:00:00+00:00
pg,actual_contract,PG2608,1d,2,rq_acb_pg_PG2608_1d_20260617_20260707_v1,requires_supersede_decision,2026-07-07T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=pg/contract=PG2608/PG2608_1d_20260617_20260707.parquet,duplicate_active,42957,passed,2026-06-17T00:00:00+00:00
pk,actual_contract,PK2304,1d,2,rq_acb_pk_PK2304_1d_20230103_20230310_v1,requires_supersede_decision,2023-03-10T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pk/contract=PK2304/PK2304_1d_20230103_20230310.parquet,duplicate_active,42960,passed,2023-01-03T00:00:00+00:00
pk,actual_contract,PK2304,1d,2,rq_acb_pk_PK2304_1d_20221205_20230310_v1,requires_supersede_decision,2023-03-10T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pk/contract=PK2304/PK2304_1d_20221205_20230310.parquet,duplicate_active,88084,passed,2022-12-05T00:00:00+00:00
pk,actual_contract,PK2304,1m,2,rq_acb_pk_PK2304_1m_20230103_20230310_v1,requires_supersede_decision,2023-03-10T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pk/contract=PK2304/PK2304_1m_20230103_20230310.parquet,duplicate_active,47460,passed,2023-01-03T09:01:00+00:00
pk,actual_contract,PK2304,1m,2,rq_acb_pk_PK2304_1m_20221205_20230310_v1,requires_supersede_decision,2023-03-10T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pk/contract=PK2304/PK2304_1m_20221205_20230310.parquet,duplicate_active,101261,passed,2022-12-05T09:01:00+00:00
pk,actual_contract,PK2304,1w,2,rq_acb_pk_PK2304_1w_20221205_20221230_v1,requires_supersede_decision,2022-12-30T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pk/contract=PK2304/PK2304_1w_20221205_20221230.parquet,duplicate_active,69713,passed,2022-12-09T00:00:00+00:00
pk,actual_contract,PK2304,1w,2,rq_acb_pk_PK2304_1w_20221205_20230310_v1,requires_supersede_decision,2023-03-10T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pk/contract=PK2304/PK2304_1w_20221205_20230310.parquet,duplicate_active,88086,passed,2022-12-09T00:00:00+00:00
pk,actual_contract,PK2610,1d,2,rq_acb_pk_PK2610_1d_20260401_20260707_v1,requires_supersede_decision,2026-07-07T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_1d_20260401_20260707.parquet,duplicate_active,34237,passed,2026-04-01T15:00:00+00:00
pk,actual_contract,PK2610,1d,2,rq_acb_pk_PK2610_1d_20260410_20260707_v1,requires_supersede_decision,2026-07-07T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_1d_20260410_20260707.parquet,duplicate_active,42992,passed,2026-04-10T00:00:00+00:00
pm,actual_contract,PM2007,1d,2,rq_acb_pm_PM2007_1d_20200102_20200714_v1,requires_supersede_decision,2020-07-14T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pm/contract=PM2007/PM2007_1d_20200102_20200714.parquet,duplicate_active,69715,passed,2020-01-02T00:00:00+00:00
pm,actual_contract,PM2007,1d,2,rq_acb_pm_PM2007_1d_20190917_20200714_v1,requires_supersede_decision,2020-07-14T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pm/contract=PM2007/PM2007_1d_20190917_20200714.parquet,duplicate_active,88140,passed,2019-09-17T00:00:00+00:00
pm,actual_contract,PM2007,1w,2,rq_acb_pm_PM2007_1w_20200102_20200714_v1,requires_supersede_decision,2020-07-10T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pm/contract=PM2007/PM2007_1w_20200102_20200714.parquet,duplicate_active,69717,passed,2020-01-10T00:00:00+00:00
pm,actual_contract,PM2007,1w,2,rq_acb_pm_PM2007_1w_20190917_20200714_v1,requires_supersede_decision,2020-07-10T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pm/contract=PM2007/PM2007_1w_20190917_20200714.parquet,duplicate_active,88142,passed,2019-09-27T00:00:00+00:00
pm,actual_contract,PM2301,1d,2,rq_acb_pm_PM2301_1d_20230103_20230116_v1,requires_supersede_decision,2023-01-16T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pm/contract=PM2301/PM2301_1d_20230103_20230116.parquet,duplicate_active,43010,passed,2023-01-03T00:00:00+00:00
pm,actual_contract,PM2301,1d,2,rq_acb_pm_PM2301_1d_20221115_20230116_v1,requires_supersede_decision,2023-01-16T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pm/contract=PM2301/PM2301_1d_20221115_20230116.parquet,duplicate_active,88144,passed,2022-11-15T00:00:00+00:00
pm,actual_contract,PM2301,1m,2,rq_acb_pm_PM2301_1m_20230103_20230116_v1,requires_supersede_decision,2023-01-16T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pm/contract=PM2301/PM2301_1m_20230103_20230116.parquet,duplicate_active,49194,passed,2023-01-03T09:01:00+00:00
pm,actual_contract,PM2301,1m,2,rq_acb_pm_PM2301_1m_20221115_20230116_v1,requires_supersede_decision,2023-01-16T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pm/contract=PM2301/PM2301_1m_20221115_20230116.parquet,duplicate_active,101331,passed,2022-11-15T09:01:00+00:00
pm,actual_contract,PM2301,1w,2,rq_acb_pm_PM2301_1w_20221115_20221230_v1,requires_supersede_decision,2022-12-30T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pm/contract=PM2301/PM2301_1w_20221115_20221230.parquet,duplicate_active,69745,passed,2022-11-25T00:00:00+00:00
pm,actual_contract,PM2301,1w,2,rq_acb_pm_PM2301_1w_20221115_20230116_v1,requires_supersede_decision,2023-01-13T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pm/contract=PM2301/PM2301_1w_20221115_20230116.parquet,duplicate_active,88146,passed,2022-11-25T00:00:00+00:00
pm,actual_contract,PM2607,1d,2,rq_acb_pm_PM2607_1d_20260401_20260707_v1,requires_supersede_decision,2026-07-07T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pm/contract=PM2607/PM2607_1d_20260401_20260707.parquet,duplicate_active,34251,passed,2026-04-01T15:00:00+00:00
pm,actual_contract,PM2607,1d,2,rq_acb_pm_PM2607_1d_20260520_20260707_v1,requires_supersede_decision,2026-07-07T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pm/contract=PM2607/PM2607_1d_20260520_20260707.parquet,duplicate_active,43053,passed,2026-05-20T00:00:00+00:00
pm,dominant_main,pm.MAIN,1d,2,rqdata_pm_standard_1d_20200102_20260711_v2,requires_supersede_decision,2026-07-10T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pm/contract=pm.MAIN/pm_MAIN_1d_20200102_20260711_v2.parquet,duplicate_active,56512,warning,2020-01-02T00:00:00+00:00
pm,dominant_main,pm.MAIN,1d,2,rqdata_pm_standard_1d_20120117_20260711_v2,requires_supersede_decision,2026-07-10T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pm/contract=pm.MAIN/pm_MAIN_1d_20120117_20260711_v2.parquet,duplicate_active,82691,warning,2012-01-17T00:00:00+00:00
pm,dominant_main,pm.MAIN,1m,2,rqdata_pm_standard_1m_20200102_20260711_v2,requires_supersede_decision,2026-07-10T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pm/contract=pm.MAIN/pm_MAIN_1m_20200102_20260711_v2.parquet,duplicate_active,71538,passed,2020-01-02T09:01:00+00:00
pm,dominant_main,pm.MAIN,1m,2,rqdata_pm_standard_1m_20120117_20260711_v2,requires_supersede_decision,2026-07-10T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pm/contract=pm.MAIN/pm_MAIN_1m_20120117_20260711_v2.parquet,duplicate_active,82783,passed,2012-01-17T09:01:00+00:00
pp,actual_contract,PP2005,1d,2,rq_acb_pp_PP2005_1d_20200102_20200327_v1,requires_supersede_decision,2020-03-27T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=pp/contract=PP2005/PP2005_1d_20200102_20200327.parquet,duplicate_active,69747,passed,2020-01-02T00:00:00+00:00
pp,actual_contract,PP2005,1d,2,rq_acb_pp_PP2005_1d_20191209_20200327_v1,requires_supersede_decision,2020-03-27T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=pp/contract=PP2005/PP2005_1d_20191209_20200327.parquet,duplicate_active,88224,passed,2019-12-09T00:00:00+00:00
pp,actual_contract,PP2005,1w,2,rq_acb_pp_PP2005_1w_20200102_20200327_v1,requires_supersede_decision,2020-03-27T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=PP2005/PP2005_1w_20200102_20200327.parquet,duplicate_active,69749,passed,2020-01-10T00:00:00+00:00
pp,actual_contract,PP2005,1w,2,rq_acb_pp_PP2005_1w_20191209_20200327_v1,requires_supersede_decision,2020-03-27T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=PP2005/PP2005_1w_20191209_20200327.parquet,duplicate_active,88226,passed,2019-12-13T00:00:00+00:00
pp,actual_contract,PP2305,1d,2,rq_acb_pp_PP2305_1d_20221215_20221230_v1,requires_supersede_decision,2022-12-30T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=pp/contract=PP2305/PP2305_1d_20221215_20221230.parquet,duplicate_active,69783,passed,2022-12-15T00:00:00+00:00
pp,actual_contract,PP2305,1d,2,rq_acb_pp_PP2305_1d_20221215_20230412_v1,requires_supersede_decision,2023-04-12T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=pp/contract=PP2305/PP2305_1d_20221215_20230412.parquet,duplicate_active,88228,passed,2022-12-15T00:00:00+00:00
pp,actual_contract,PP2305,1m,2,rq_acb_pp_PP2305_1m_20230103_20230412_v1,requires_supersede_decision,2023-04-12T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pp/contract=PP2305/PP2305_1m_20230103_20230412.parquet,duplicate_active,54512,passed,2023-01-03T09:01:00+00:00
pp,actual_contract,PP2305,1m,2,rq_acb_pp_PP2305_1m_20221215_20230412_v1,requires_supersede_decision,2023-04-12T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pp/contract=PP2305/PP2305_1m_20221215_20230412.parquet,duplicate_active,101387,passed,2022-12-14T21:01:00+00:00
pp,actual_contract,PP2305,1w,2,rq_acb_pp_PP2305_1w_20221215_20221230_v1,requires_supersede_decision,2022-12-30T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=PP2305/PP2305_1w_20221215_20221230.parquet,duplicate_active,69785,passed,2022-12-23T00:00:00+00:00
pp,actual_contract,PP2305,1w,2,rq_acb_pp_PP2305_1w_20221215_20230412_v1,requires_supersede_decision,2023-04-07T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=PP2305/PP2305_1w_20221215_20230412.parquet,duplicate_active,88230,passed,2022-12-23T00:00:00+00:00
pp,actual_contract,PP2609,1d,2,rq_acb_pp_PP2609_1d_20260401_20260707_v1,requires_supersede_decision,2026-07-07T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=pp/contract=PP2609/PP2609_1d_20260401_20260707.parquet,duplicate_active,34258,passed,2026-04-01T15:00:00+00:00
pp,actual_contract,PP2609,1d,2,rq_acb_pp_PP2609_1d_20260410_20260707_v1,requires_supersede_decision,2026-07-07T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=pp/contract=PP2609/PP2609_1d_20260410_20260707.parquet,duplicate_active,43055,passed,2026-04-10T00:00:00+00:00
pp,dominant_main,pp.MAIN,1d,2,rqdata_pp_standard_1d_20200102_20260711_v2,requires_supersede_decision,2026-07-10T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_1d_20200102_20260711_v2.parquet,duplicate_active,56514,passed,2020-01-02T00:00:00+00:00
pp,dominant_main,pp.MAIN,1d,2,rqdata_pp_standard_1d_20140228_20260711_v2,requires_supersede_decision,2026-07-10T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_1d_20140228_20260711_v2.parquet,duplicate_active,82707,passed,2014-02-28T00:00:00+00:00
pp,dominant_main,pp.MAIN,1m,2,rqdata_pp_standard_1m_20200102_20260711_v2,requires_supersede_decision,2026-07-10T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_1m_20200102_20260711_v2.parquet,duplicate_active,71321,passed,2020-01-02T09:01:00+00:00
pp,dominant_main,pp.MAIN,1m,2,rqdata_pp_standard_1m_20140228_20260711_v2,requires_supersede_decision,2026-07-10T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_1m_20140228_20260711_v2.parquet,duplicate_active,82756,passed,2014-02-28T09:01:00+00:00
rb,actual_contract,RB2005,1d,2,rq_acb_rb_RB2005_1d_20200102_20200320_v1,requires_supersede_decision,2020-03-20T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=rb/contract=RB2005/RB2005_1d_20200102_20200320.parquet,duplicate_active,69787,passed,2020-01-02T00:00:00+00:00
rb,actual_contract,RB2005,1d,2,rq_acb_rb_RB2005_1d_20191206_20200320_v1,requires_supersede_decision,2020-03-20T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=rb/contract=RB2005/RB2005_1d_20191206_20200320.parquet,duplicate_active,88308,passed,2019-12-06T00:00:00+00:00
rb,actual_contract,RB2005,1w,2,rq_acb_rb_RB2005_1w_20200102_20200320_v1,requires_supersede_decision,2020-03-20T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=rb/contract=RB2005/RB2005_1w_20200102_20200320.parquet,duplicate_active,69789,passed,2020-01-10T00:00:00+00:00
rb,actual_contract,RB2005,1w,2,rq_acb_rb_RB2005_1w_20191206_20200320_v1,requires_supersede_decision,2020-03-20T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=rb/contract=RB2005/RB2005_1w_20191206_20200320.parquet,duplicate_active,88310,passed,2019-12-13T00:00:00+00:00
rb,actual_contract,RB2305,1d,2,rq_acb_rb_RB2305_1d_20221130_20221230_v1,requires_supersede_decision,2022-12-30T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=rb/contract=RB2305/RB2305_1d_20221130_20221230.parquet,duplicate_active,69823,passed,2022-11-30T00:00:00+00:00
rb,actual_contract,RB2305,1d,2,rq_acb_rb_RB2305_1d_20221130_20230331_v1,requires_supersede_decision,2023-03-31T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=rb/contract=RB2305/RB2305_1d_20221130_20230331.parquet,duplicate_active,88312,passed,2022-11-30T00:00:00+00:00
rb,actual_contract,RB2305,1m,2,rq_acb_rb_RB2305_1m_20230103_20230331_v1,requires_supersede_decision,2023-03-31T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=rb/contract=RB2305/RB2305_1m_20230103_20230331.parquet,duplicate_active,54572,passed,2023-01-03T09:01:00+00:00
rb,actual_contract,RB2305,1m,2,rq_acb_rb_RB2305_1m_20221130_20230331_v1,requires_supersede_decision,2023-03-31T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=rb/contract=RB2305/RB2305_1m_20221130_20230331.parquet,duplicate_active,101467,passed,2022-11-29T21:01:00+00:00
rb,actual_contract,RB2305,1w,2,rq_acb_rb_RB2305_1w_20221130_20221230_v1,requires_supersede_decision,2022-12-30T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=rb/contract=RB2305/RB2305_1w_20221130_20221230.parquet,duplicate_active,69825,passed,2022-12-09T00:00:00+00:00
rb,actual_contract,RB2305,1w,2,rq_acb_rb_RB2305_1w_20221130_20230331_v1,requires_supersede_decision,2023-03-31T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=rb/contract=RB2305/RB2305_1w_20221130_20230331.parquet,duplicate_active,88314,passed,2022-12-09T00:00:00+00:00
rb,dominant_main,rb.MAIN,1d,2,rqdata_rb_standard_1d_20200102_20260711_v2,requires_supersede_decision,2026-07-10T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=rb/contract=rb.MAIN/rb_MAIN_1d_20200102_20260711_v2.parquet,duplicate_active,56516,passed,2020-01-02T00:00:00+00:00
rb,dominant_main,rb.MAIN,1d,2,rqdata_rb_standard_1d_20090327_20260711_v2,requires_supersede_decision,2026-07-10T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=rb/contract=rb.MAIN/rb_MAIN_1d_20090327_20260711_v2.parquet,duplicate_active,82684,passed,2009-03-27T00:00:00+00:00
rb,dominant_main,rb.MAIN,1m,2,rqdata_rb_standard_1m_20200102_20260711_v2,requires_supersede_decision,2026-07-10T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=rb/contract=rb.MAIN/rb_MAIN_1m_20200102_20260711_v2.parquet,duplicate_active,71322,passed,2020-01-02T09:01:00+00:00
rb,dominant_main,rb.MAIN,1m,2,rqdata_rb_standard_1m_20090327_20260711_v2,requires_supersede_decision,2026-07-10T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=rb/contract=rb.MAIN/rb_MAIN_1m_20090327_20260711_v2.parquet,duplicate_active,82777,passed,2010-01-04T09:01:00+00:00
ri,actual_contract,RI2005,1d,2,rq_acb_ri_RI2005_1d_20200102_20200519_v1,requires_supersede_decision,2020-05-19T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ri/contract=RI2005/RI2005_1d_20200102_20200519.parquet,duplicate_active,69827,passed,2020-01-02T00:00:00+00:00
ri,actual_contract,RI2005,1d,2,rq_acb_ri_RI2005_1d_20191115_20200519_v1,requires_supersede_decision,2020-05-19T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ri/contract=RI2005/RI2005_1d_20191115_20200519.parquet,duplicate_active,88362,passed,2019-11-15T00:00:00+00:00
ri,actual_contract,RI2005,1w,2,rq_acb_ri_RI2005_1w_20200102_20200519_v1,requires_supersede_decision,2020-05-15T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=ri/contract=RI2005/RI2005_1w_20200102_20200519.parquet,duplicate_active,69829,passed,2020-01-10T00:00:00+00:00
ri,actual_contract,RI2005,1w,2,rq_acb_ri_RI2005_1w_20191115_20200519_v1,requires_supersede_decision,2020-05-15T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=ri/contract=RI2005/RI2005_1w_20191115_20200519.parquet,duplicate_active,88364,passed,2019-11-22T00:00:00+00:00
