batch_id,profile_id,instrument_symbol,contract_code,period,binding_id,previous_market_data_file_id,next_market_data_file_id,previous_data_version,next_data_version,applied_at,operator,committed
full90_001,long_horizon_daily_v1,if,IF2311,1d,2128,,42120,,rq_acb_if_IF2311_1d_20231020_20231031_v1,2026-07-12T12:38:14.545070+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2312,1d,2129,,42122,,rq_acb_if_IF2312_1d_20231101_20231214_v1,2026-07-12T12:38:14.553334+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2401,1d,2130,,42124,,rq_acb_if_IF2401_1d_20231215_20240118_v1,2026-07-12T12:38:14.561977+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2402,1d,2131,,42126,,rq_acb_if_IF2402_1d_20240119_20240131_v1,2026-07-12T12:38:14.570703+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2403,1d,2132,,42128,,rq_acb_if_IF2403_1d_20240201_20240314_v1,2026-07-12T12:38:14.579284+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2404,1d,2133,,42130,,rq_acb_if_IF2404_1d_20240315_20240418_v1,2026-07-12T12:38:14.588745+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2405,1d,2134,,42132,,rq_acb_if_IF2405_1d_20240419_20240430_v1,2026-07-12T12:38:14.597227+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2406,1d,2135,,42134,,rq_acb_if_IF2406_1d_20240506_20240620_v1,2026-07-12T12:38:14.605575+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2407,1d,2136,,42137,,rq_acb_if_IF2407_1d_20240621_20240718_v1,2026-07-12T12:38:14.635390+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2408,1d,2137,,42139,,rq_acb_if_IF2408_1d_20240719_20240731_v1,2026-07-12T12:38:14.644231+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2409,1d,2138,,42141,,rq_acb_if_IF2409_1d_20240801_20240919_v1,2026-07-12T12:38:14.655063+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2410,1d,2139,,42143,,rq_acb_if_IF2410_1d_20240920_20241017_v1,2026-07-12T12:38:14.663282+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2411,1d,2140,,42145,,rq_acb_if_IF2411_1d_20241018_20241031_v1,2026-07-12T12:38:14.672114+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2412,1d,2141,,42147,,rq_acb_if_IF2412_1d_20241101_20241219_v1,2026-07-12T12:38:14.680842+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2501,1d,2142,,42149,,rq_acb_if_IF2501_1d_20241220_20250116_v1,2026-07-12T12:38:14.689891+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2502,1d,2143,,42151,,rq_acb_if_IF2502_1d_20250117_20250127_v1,2026-07-12T12:38:14.699492+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2503,1d,2144,,42153,,rq_acb_if_IF2503_1d_20250205_20250320_v1,2026-07-12T12:38:14.711389+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2504,1d,2145,,42155,,rq_acb_if_IF2504_1d_20250321_20250417_v1,2026-07-12T12:38:14.720494+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2505,1d,2146,,42157,,rq_acb_if_IF2505_1d_20250418_20250430_v1,2026-07-12T12:38:14.728745+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2506,1d,2147,,42159,,rq_acb_if_IF2506_1d_20250506_20250619_v1,2026-07-12T12:38:14.737337+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2507,1d,2148,,42161,,rq_acb_if_IF2507_1d_20250620_20250717_v1,2026-07-12T12:38:14.745866+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2508,1d,2149,,42163,,rq_acb_if_IF2508_1d_20250718_20250731_v1,2026-07-12T12:38:14.756149+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2509,1d,2150,,42165,,rq_acb_if_IF2509_1d_20250801_20250918_v1,2026-07-12T12:38:14.764460+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2510,1d,2151,,42167,,rq_acb_if_IF2510_1d_20250919_20251016_v1,2026-07-12T12:38:14.772632+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2511,1d,2152,,42169,,rq_acb_if_IF2511_1d_20251017_20251031_v1,2026-07-12T12:38:14.780926+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2512,1d,2153,,42171,,rq_acb_if_IF2512_1d_20251103_20251218_v1,2026-07-12T12:38:14.789260+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2601,1d,2154,,42173,,rq_acb_if_IF2601_1d_20251219_20260115_v1,2026-07-12T12:38:14.797852+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2602,1d,2155,,42175,,rq_acb_if_IF2602_1d_20260116_20260130_v1,2026-07-12T12:38:14.807453+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2603,1d,2156,,42177,,rq_acb_if_IF2603_1d_20260202_20260319_v1,2026-07-12T12:38:14.816045+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2604,1d,2157,,42179,,rq_acb_if_IF2604_1d_20260320_20260416_v1,2026-07-12T12:38:14.825383+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2605,1d,2158,,42181,,rq_acb_if_IF2605_1d_20260417_20260430_v1,2026-07-12T12:38:14.853934+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2606,1d,2159,,42183,,rq_acb_if_IF2606_1d_20260506_20260618_v1,2026-07-12T12:38:14.863874+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,IF2607,1d,2160,,34069,,rq_acb_if_IF2607_1d_20260401_20260707_v1,2026-07-12T12:38:14.873029+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,if.MAIN,1d,2161,,56472,,rqdata_if_standard_1d_20200102_20260711_v2,2026-07-12T12:38:14.881483+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,if,if.MAIN,1w,2162,,56473,,rqdata_if_standard_1w_20200102_20260711_v2,2026-07-12T12:38:14.890557+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2001,1d,2163,,68487,,rq_acb_ih_IH2001_1d_20200102_20200116_v1,2026-07-12T12:38:14.904273+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2001,1w,2164,,68489,,rq_acb_ih_IH2001_1w_20200102_20200116_v1,2026-07-12T12:38:14.918452+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2002,1d,2165,,68491,,rq_acb_ih_IH2002_1d_20200117_20200213_v1,2026-07-12T12:38:14.929282+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2002,1w,2166,,68493,,rq_acb_ih_IH2002_1w_20200117_20200213_v1,2026-07-12T12:38:14.939328+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2003,1d,2167,,68495,,rq_acb_ih_IH2003_1d_20200214_20200319_v1,2026-07-12T12:38:14.947499+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2003,1w,2168,,68497,,rq_acb_ih_IH2003_1w_20200214_20200319_v1,2026-07-12T12:38:14.956672+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2004,1d,2169,,68499,,rq_acb_ih_IH2004_1d_20200320_20200416_v1,2026-07-12T12:38:14.965475+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2004,1w,2170,,68501,,rq_acb_ih_IH2004_1w_20200320_20200416_v1,2026-07-12T12:38:14.974178+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2005,1d,2171,,68503,,rq_acb_ih_IH2005_1d_20200417_20200512_v1,2026-07-12T12:38:14.982335+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2005,1w,2172,,68505,,rq_acb_ih_IH2005_1w_20200417_20200512_v1,2026-07-12T12:38:14.991039+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2006,1d,2173,,68507,,rq_acb_ih_IH2006_1d_20200513_20200618_v1,2026-07-12T12:38:15.000795+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2006,1w,2174,,68509,,rq_acb_ih_IH2006_1w_20200513_20200618_v1,2026-07-12T12:38:15.035955+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2007,1d,2175,,68511,,rq_acb_ih_IH2007_1d_20200619_20200716_v1,2026-07-12T12:38:15.074081+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2007,1w,2176,,68513,,rq_acb_ih_IH2007_1w_20200619_20200716_v1,2026-07-12T12:38:15.097293+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2008,1d,2177,,68515,,rq_acb_ih_IH2008_1d_20200717_20200818_v1,2026-07-12T12:38:15.113811+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2008,1w,2178,,68517,,rq_acb_ih_IH2008_1w_20200717_20200818_v1,2026-07-12T12:38:15.128389+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2009,1d,2179,,68519,,rq_acb_ih_IH2009_1d_20200819_20200917_v1,2026-07-12T12:38:15.147228+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2009,1w,2180,,68521,,rq_acb_ih_IH2009_1w_20200819_20200917_v1,2026-07-12T12:38:15.194470+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2010,1d,2181,,68523,,rq_acb_ih_IH2010_1d_20200918_20201015_v1,2026-07-12T12:38:15.211296+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2010,1w,2182,,68525,,rq_acb_ih_IH2010_1w_20200918_20201015_v1,2026-07-12T12:38:15.228181+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2011,1d,2183,,68527,,rq_acb_ih_IH2011_1d_20201016_20201102_v1,2026-07-12T12:38:15.244524+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2011,1w,2184,,68529,,rq_acb_ih_IH2011_1w_20201016_20201102_v1,2026-07-12T12:38:15.258655+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2012,1d,2185,,68531,,rq_acb_ih_IH2012_1d_20201103_20201217_v1,2026-07-12T12:38:15.270355+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2012,1w,2186,,68533,,rq_acb_ih_IH2012_1w_20201103_20201217_v1,2026-07-12T12:38:15.282407+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2101,1d,2187,,68535,,rq_acb_ih_IH2101_1d_20201218_20210114_v1,2026-07-12T12:38:15.295514+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2101,1w,2188,,68537,,rq_acb_ih_IH2101_1w_20201218_20210114_v1,2026-07-12T12:38:15.309760+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2102,1d,2189,,68539,,rq_acb_ih_IH2102_1d_20210115_20210208_v1,2026-07-12T12:38:15.325527+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2102,1w,2190,,68541,,rq_acb_ih_IH2102_1w_20210115_20210208_v1,2026-07-12T12:38:15.342740+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2103,1d,2191,,68543,,rq_acb_ih_IH2103_1d_20210209_20210318_v1,2026-07-12T12:38:15.358666+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2103,1w,2192,,68545,,rq_acb_ih_IH2103_1w_20210209_20210318_v1,2026-07-12T12:38:15.376527+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2104,1d,2193,,68547,,rq_acb_ih_IH2104_1d_20210319_20210415_v1,2026-07-12T12:38:15.388112+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2104,1w,2194,,68549,,rq_acb_ih_IH2104_1w_20210319_20210415_v1,2026-07-12T12:38:15.400946+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2105,1d,2195,,68551,,rq_acb_ih_IH2105_1d_20210416_20210517_v1,2026-07-12T12:38:15.413535+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2105,1w,2196,,68553,,rq_acb_ih_IH2105_1w_20210416_20210517_v1,2026-07-12T12:38:15.426382+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2106,1d,2197,,68555,,rq_acb_ih_IH2106_1d_20210518_20210617_v1,2026-07-12T12:38:15.442499+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2106,1w,2198,,68557,,rq_acb_ih_IH2106_1w_20210518_20210617_v1,2026-07-12T12:38:15.454997+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2107,1d,2199,,68559,,rq_acb_ih_IH2107_1d_20210618_20210715_v1,2026-07-12T12:38:15.471749+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2107,1w,2200,,68561,,rq_acb_ih_IH2107_1w_20210618_20210715_v1,2026-07-12T12:38:15.481904+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2108,1d,2201,,68563,,rq_acb_ih_IH2108_1d_20210716_20210817_v1,2026-07-12T12:38:15.493508+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2108,1w,2202,,68565,,rq_acb_ih_IH2108_1w_20210716_20210817_v1,2026-07-12T12:38:15.506224+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2109,1d,2203,,68567,,rq_acb_ih_IH2109_1d_20210818_20210916_v1,2026-07-12T12:38:15.543915+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2109,1w,2204,,68569,,rq_acb_ih_IH2109_1w_20210818_20210916_v1,2026-07-12T12:38:15.559176+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2110,1d,2205,,68571,,rq_acb_ih_IH2110_1d_20210917_20211014_v1,2026-07-12T12:38:15.568384+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2110,1w,2206,,68573,,rq_acb_ih_IH2110_1w_20210917_20211014_v1,2026-07-12T12:38:15.578546+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2111,1d,2207,,68575,,rq_acb_ih_IH2111_1d_20211015_20211116_v1,2026-07-12T12:38:15.588721+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2111,1w,2208,,68577,,rq_acb_ih_IH2111_1w_20211015_20211116_v1,2026-07-12T12:38:15.598611+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2112,1d,2209,,68579,,rq_acb_ih_IH2112_1d_20211117_20211216_v1,2026-07-12T12:38:15.609682+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2112,1w,2210,,68581,,rq_acb_ih_IH2112_1w_20211117_20211216_v1,2026-07-12T12:38:15.618597+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2201,1d,2211,,68583,,rq_acb_ih_IH2201_1d_20211217_20220120_v1,2026-07-12T12:38:15.629168+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2201,1w,2212,,68585,,rq_acb_ih_IH2201_1w_20211217_20220120_v1,2026-07-12T12:38:15.639456+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2202,1d,2213,,68587,,rq_acb_ih_IH2202_1d_20220121_20220128_v1,2026-07-12T12:38:15.648052+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2202,1w,2214,,68589,,rq_acb_ih_IH2202_1w_20220121_20220128_v1,2026-07-12T12:38:15.659371+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2203,1d,2215,,68591,,rq_acb_ih_IH2203_1d_20220207_20220317_v1,2026-07-12T12:38:15.668651+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2203,1w,2216,,68593,,rq_acb_ih_IH2203_1w_20220207_20220317_v1,2026-07-12T12:38:15.678813+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2204,1d,2217,,68595,,rq_acb_ih_IH2204_1d_20220318_20220414_v1,2026-07-12T12:38:15.687285+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2204,1w,2218,,68597,,rq_acb_ih_IH2204_1w_20220318_20220414_v1,2026-07-12T12:38:15.695578+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2205,1d,2219,,68599,,rq_acb_ih_IH2205_1d_20220415_20220511_v1,2026-07-12T12:38:15.705506+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2205,1w,2220,,68601,,rq_acb_ih_IH2205_1w_20220415_20220511_v1,2026-07-12T12:38:15.714012+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2206,1d,2221,,68603,,rq_acb_ih_IH2206_1d_20220512_20220616_v1,2026-07-12T12:38:15.722685+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2206,1w,2222,,68605,,rq_acb_ih_IH2206_1w_20220512_20220616_v1,2026-07-12T12:38:15.731146+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2207,1d,2223,,68607,,rq_acb_ih_IH2207_1d_20220617_20220714_v1,2026-07-12T12:38:15.739849+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2207,1w,2224,,68609,,rq_acb_ih_IH2207_1w_20220617_20220714_v1,2026-07-12T12:38:15.750505+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2208,1d,2225,,68611,,rq_acb_ih_IH2208_1d_20220715_20220805_v1,2026-07-12T12:38:15.779211+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2208,1w,2226,,68613,,rq_acb_ih_IH2208_1w_20220715_20220805_v1,2026-07-12T12:38:15.788657+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2209,1d,2227,,68615,,rq_acb_ih_IH2209_1d_20220808_20220915_v1,2026-07-12T12:38:15.796856+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2209,1w,2228,,68617,,rq_acb_ih_IH2209_1w_20220808_20220915_v1,2026-07-12T12:38:15.806297+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2210,1d,2229,,68619,,rq_acb_ih_IH2210_1d_20220916_20221020_v1,2026-07-12T12:38:15.815583+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2210,1w,2230,,68621,,rq_acb_ih_IH2210_1w_20220916_20221020_v1,2026-07-12T12:38:15.826342+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2211,1d,2231,,68623,,rq_acb_ih_IH2211_1d_20221021_20221031_v1,2026-07-12T12:38:15.835643+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2211,1w,2232,,68625,,rq_acb_ih_IH2211_1w_20221021_20221031_v1,2026-07-12T12:38:15.844880+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2212,1d,2233,,68627,,rq_acb_ih_IH2212_1d_20221101_20221215_v1,2026-07-12T12:38:15.853450+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2212,1w,2234,,68629,,rq_acb_ih_IH2212_1w_20221101_20221215_v1,2026-07-12T12:38:15.864214+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2301,1d,2235,,42188,,rq_acb_ih_IH2301_1d_20230103_20230119_v1,2026-07-12T12:38:15.873115+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2301,1w,2236,,68633,,rq_acb_ih_IH2301_1w_20221216_20221230_v1,2026-07-12T12:38:15.881970+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2302,1d,2237,,42190,,rq_acb_ih_IH2302_1d_20230120_20230131_v1,2026-07-12T12:38:15.890620+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2303,1d,2238,,42192,,rq_acb_ih_IH2303_1d_20230201_20230316_v1,2026-07-12T12:38:15.898915+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2304,1d,2239,,42194,,rq_acb_ih_IH2304_1d_20230317_20230420_v1,2026-07-12T12:38:15.908937+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2305,1d,2240,,42196,,rq_acb_ih_IH2305_1d_20230421_20230428_v1,2026-07-12T12:38:15.917704+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2306,1d,2241,,42198,,rq_acb_ih_IH2306_1d_20230504_20230615_v1,2026-07-12T12:38:15.927392+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2307,1d,2242,,42200,,rq_acb_ih_IH2307_1d_20230616_20230720_v1,2026-07-12T12:38:15.938747+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2308,1d,2243,,42202,,rq_acb_ih_IH2308_1d_20230721_20230731_v1,2026-07-12T12:38:15.948468+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2309,1d,2244,,42204,,rq_acb_ih_IH2309_1d_20230801_20230914_v1,2026-07-12T12:38:15.961089+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2310,1d,2245,,42206,,rq_acb_ih_IH2310_1d_20230915_20231019_v1,2026-07-12T12:38:15.971571+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2311,1d,2246,,42208,,rq_acb_ih_IH2311_1d_20231020_20231031_v1,2026-07-12T12:38:15.980634+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2312,1d,2247,,42210,,rq_acb_ih_IH2312_1d_20231101_20231214_v1,2026-07-12T12:38:16.011315+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2401,1d,2248,,42212,,rq_acb_ih_IH2401_1d_20231215_20240118_v1,2026-07-12T12:38:16.020911+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2402,1d,2249,,42214,,rq_acb_ih_IH2402_1d_20240119_20240131_v1,2026-07-12T12:38:16.031856+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2403,1d,2250,,42216,,rq_acb_ih_IH2403_1d_20240201_20240314_v1,2026-07-12T12:38:16.041376+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2404,1d,2251,,42218,,rq_acb_ih_IH2404_1d_20240315_20240418_v1,2026-07-12T12:38:16.050396+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2405,1d,2252,,42220,,rq_acb_ih_IH2405_1d_20240419_20240430_v1,2026-07-12T12:38:16.060344+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2406,1d,2253,,42222,,rq_acb_ih_IH2406_1d_20240506_20240620_v1,2026-07-12T12:38:16.069812+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2407,1d,2254,,42224,,rq_acb_ih_IH2407_1d_20240621_20240718_v1,2026-07-12T12:38:16.079978+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2408,1d,2255,,42226,,rq_acb_ih_IH2408_1d_20240719_20240731_v1,2026-07-12T12:38:16.088950+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2409,1d,2256,,42228,,rq_acb_ih_IH2409_1d_20240801_20240919_v1,2026-07-12T12:38:16.097421+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2410,1d,2257,,42230,,rq_acb_ih_IH2410_1d_20240920_20241017_v1,2026-07-12T12:38:16.106517+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2411,1d,2258,,42232,,rq_acb_ih_IH2411_1d_20241018_20241031_v1,2026-07-12T12:38:16.115527+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2412,1d,2259,,42234,,rq_acb_ih_IH2412_1d_20241101_20241219_v1,2026-07-12T12:38:16.127205+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2501,1d,2260,,42236,,rq_acb_ih_IH2501_1d_20241220_20250117_v1,2026-07-12T12:38:16.137212+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2502,1d,2261,,42238,,rq_acb_ih_IH2502_1d_20250120_20250127_v1,2026-07-12T12:38:16.145577+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2503,1d,2262,,42240,,rq_acb_ih_IH2503_1d_20250205_20250320_v1,2026-07-12T12:38:16.155515+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2504,1d,2263,,42242,,rq_acb_ih_IH2504_1d_20250321_20250417_v1,2026-07-12T12:38:16.164554+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2505,1d,2264,,42244,,rq_acb_ih_IH2505_1d_20250418_20250430_v1,2026-07-12T12:38:16.179466+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2506,1d,2265,,42246,,rq_acb_ih_IH2506_1d_20250506_20250619_v1,2026-07-12T12:38:16.190768+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2507,1d,2266,,42248,,rq_acb_ih_IH2507_1d_20250620_20250718_v1,2026-07-12T12:38:16.202776+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2508,1d,2267,,42250,,rq_acb_ih_IH2508_1d_20250721_20250731_v1,2026-07-12T12:38:16.216801+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2509,1d,2268,,42252,,rq_acb_ih_IH2509_1d_20250801_20250919_v1,2026-07-12T12:38:16.262262+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2510,1d,2269,,42254,,rq_acb_ih_IH2510_1d_20250922_20251016_v1,2026-07-12T12:38:16.282319+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2511,1d,2270,,42256,,rq_acb_ih_IH2511_1d_20251017_20251031_v1,2026-07-12T12:38:16.299006+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2512,1d,2271,,42258,,rq_acb_ih_IH2512_1d_20251103_20251219_v1,2026-07-12T12:38:16.315835+00:00,profile_binding_rollout,True
full90_001,long_horizon_daily_v1,ih,IH2601,1d,2272,,42260,,rq_acb_ih_IH2601_1d_20251222_20260115_v1,2026-07-12T12:38:16.340928+00:00,profile_binding_rollout,True
