profile_id,instrument_symbol,contract_code,period,market_data_file_id,checksum,checksum_ok
intraday_research_v1,fg,fg.MAIN,1d,56462,8186f978abf9de17e83aeb6a142c9d333383ce7f04f13f2e4b3538b0ebc479fc,True
intraday_research_v1,fg,fg.MAIN,1m,55999,2b7937becadade28e12e224869e045bbfaf41f72b32d2d16751c6fa291cddfe9,True
intraday_research_v1,fg,fg.MAIN,30m,56164,86fbbac56e162954d32b3e543f671b1a74eab4afd9be69786bf005d30c29616c,True
intraday_research_v1,fg,fg.MAIN,5m,56162,0a0a811d66b6906f745384d43ebba87566ae4c61cef2a7044eaa0e1547edec77,True
intraday_research_v1,fg,fg.MAIN,60m,56165,7238a6954bb0c5b7b17e669de4e36fd6da5b8885fc759d54e692c066f6d7f882,True
intraday_research_v1,fu,fu.MAIN,15m,56167,bead2643517a86a122b2dff303f5220e3b4edf2653c96eca681eee4ff10e9fa1,True
intraday_research_v1,fu,fu.MAIN,1d,56464,b11f0e659eee618f056df55442b1184aaa426f2a7f16e95b087ba260c67d42c2,True
intraday_research_v1,fu,fu.MAIN,1m,56000,0b1a36441f82caf89b8496965b0a918bba3ffd59ce9d2ee3af2e9a25dcf750c7,True
intraday_research_v1,fu,fu.MAIN,30m,56168,e32b882ff2366f654476e975bc8121127319be6f31b11a3353bb921c64218215,True
intraday_research_v1,fu,fu.MAIN,5m,56166,6857b93d8bb86cd4ee12ad14e3ae5b1ccd8db8127f3022685004b403b736c64c,True
intraday_research_v1,fu,fu.MAIN,60m,56169,e78636ce03535a85d0248b7203992d569b2a9b936dc0c79819f369f6e6da4147,True
intraday_research_v1,hc,hc.MAIN,15m,56171,2ecb92ab40f50294108b532e0d3912ad2bd00d6fd01067622796d023c3dcdfdd,True
intraday_research_v1,hc,hc.MAIN,1d,56466,46798200ff49ec6810a99421df3c273e087a5f868a102b92fbc03eaf184a3359,True
intraday_research_v1,hc,hc.MAIN,1m,56001,fa7864c198c08023eb5d0158d4ae74fcdbd529c8ed43957954813d01d72c34a9,True
intraday_research_v1,hc,hc.MAIN,30m,56172,a37aa88cbed5c5d26424458eb05c89546767124f28d34cb455d6a296e3caac4a,True
intraday_research_v1,hc,hc.MAIN,5m,56170,b65e1af52c0745677e2ee1881de5bb56f3a79626c9ea4592a091a81db6e8db8f,True
intraday_research_v1,hc,hc.MAIN,60m,56173,90de93a7b2802c6f0730fbd1201f38f553860566e0deb8feaf4b521a197bfa42,True
intraday_research_v1,i,i.MAIN,15m,56175,71192e34f87ac43bc4d25117bd7e2ebdfd544a318e53d5e4d48fa29f78a292e4,True
intraday_research_v1,i,i.MAIN,1d,56468,9a1af706f0d72ea8c5d2425e45248b8140dadb9ecb4775c3715934a8db9bb8da,True
intraday_research_v1,i,i.MAIN,1m,56002,497b5e3bd96171fa1b5e61e80553d7ae6678da70944aeb57eee5c4d41020a977,True
intraday_research_v1,i,i.MAIN,30m,56176,e1cd103a55eb3ae503d0a508e485ab292d3635071bcfae5407ff2543d251c420,True
