classification,product,year,dataset,issue_type,db_row_count_for_year,db_min_trade_date,db_max_trade_date,candidate_start_date,candidate_end_date,suggested_command,recommended_action
needs_continuous_contract_sync,cu,2024,continuous_contract_map,missing_continuous_contract_map,0,,,2024-01-01,2024-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product cu --start-date 2024-01-01 --end-date 2024-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,cu,2025,continuous_contract_map,missing_continuous_contract_map,0,,,2025-01-01,2025-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product cu --start-date 2025-01-01 --end-date 2025-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,cu,2026,continuous_contract_map,missing_continuous_contract_map,0,,,2026-01-01,2026-07-10,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product cu --start-date 2026-01-01 --end-date 2026-07-10,metadata_only_sync_requires_human_gate
partial_year_rows,cy,2020,contract_universe,missing_contract_universe,2916,2020-01-02,2020-12-31,2020-01-01,2020-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product cy --start-date 2020-01-01 --end-date 2020-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,cy,2020,continuous_contract_map,missing_continuous_contract_map,0,,,2020-01-01,2020-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product cy --start-date 2020-01-01 --end-date 2020-12-31,metadata_only_sync_requires_human_gate
partial_year_rows,cy,2021,contract_universe,missing_contract_universe,2916,2021-01-04,2021-12-31,2021-01-01,2021-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product cy --start-date 2021-01-01 --end-date 2021-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,cy,2021,continuous_contract_map,missing_continuous_contract_map,0,,,2021-01-01,2021-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product cy --start-date 2021-01-01 --end-date 2021-12-31,metadata_only_sync_requires_human_gate
partial_year_rows,cy,2022,contract_universe,missing_contract_universe,2904,2022-01-04,2022-12-30,2022-01-01,2022-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product cy --start-date 2022-01-01 --end-date 2022-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,cy,2022,continuous_contract_map,missing_continuous_contract_map,0,,,2022-01-01,2022-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product cy --start-date 2022-01-01 --end-date 2022-12-31,metadata_only_sync_requires_human_gate
partial_year_rows,cy,2023,contract_universe,missing_contract_universe,2904,2023-01-03,2023-12-29,2023-01-01,2023-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product cy --start-date 2023-01-01 --end-date 2023-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,cy,2023,continuous_contract_map,missing_continuous_contract_map,0,,,2023-01-01,2023-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product cy --start-date 2023-01-01 --end-date 2023-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,cy,2024,continuous_contract_map,missing_continuous_contract_map,0,,,2024-01-01,2024-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product cy --start-date 2024-01-01 --end-date 2024-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,cy,2025,continuous_contract_map,missing_continuous_contract_map,0,,,2025-01-01,2025-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product cy --start-date 2025-01-01 --end-date 2025-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,cy,2026,continuous_contract_map,missing_continuous_contract_map,0,,,2026-01-01,2026-07-10,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product cy --start-date 2026-01-01 --end-date 2026-07-10,metadata_only_sync_requires_human_gate
partial_year_rows,eb,2020,contract_universe,missing_contract_universe,2814,2020-01-02,2020-12-31,2020-01-01,2020-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product eb --start-date 2020-01-01 --end-date 2020-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,eb,2020,continuous_contract_map,missing_continuous_contract_map,0,,,2020-01-01,2020-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product eb --start-date 2020-01-01 --end-date 2020-12-31,metadata_only_sync_requires_human_gate
partial_year_rows,eb,2021,contract_universe,missing_contract_universe,2916,2021-01-04,2021-12-31,2021-01-01,2021-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product eb --start-date 2021-01-01 --end-date 2021-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,eb,2021,continuous_contract_map,missing_continuous_contract_map,0,,,2021-01-01,2021-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product eb --start-date 2021-01-01 --end-date 2021-12-31,metadata_only_sync_requires_human_gate
partial_year_rows,eb,2022,contract_universe,missing_contract_universe,2904,2022-01-04,2022-12-30,2022-01-01,2022-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product eb --start-date 2022-01-01 --end-date 2022-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,eb,2022,continuous_contract_map,missing_continuous_contract_map,0,,,2022-01-01,2022-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product eb --start-date 2022-01-01 --end-date 2022-12-31,metadata_only_sync_requires_human_gate
partial_year_rows,eb,2023,contract_universe,missing_contract_universe,2904,2023-01-03,2023-12-29,2023-01-01,2023-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product eb --start-date 2023-01-01 --end-date 2023-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,eb,2023,continuous_contract_map,missing_continuous_contract_map,0,,,2023-01-01,2023-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product eb --start-date 2023-01-01 --end-date 2023-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,eb,2024,continuous_contract_map,missing_continuous_contract_map,0,,,2024-01-01,2024-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product eb --start-date 2024-01-01 --end-date 2024-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,eb,2025,continuous_contract_map,missing_continuous_contract_map,0,,,2025-01-01,2025-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product eb --start-date 2025-01-01 --end-date 2025-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,eb,2026,continuous_contract_map,missing_continuous_contract_map,0,,,2026-01-01,2026-07-10,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product eb --start-date 2026-01-01 --end-date 2026-07-10,metadata_only_sync_requires_human_gate
partial_year_rows,ec,2023,contract_universe,missing_contract_universe,450,2023-08-18,2023-12-29,2023-01-01,2023-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product ec --start-date 2023-01-01 --end-date 2023-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,ec,2023,continuous_contract_map,missing_continuous_contract_map,0,,,2023-01-01,2023-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product ec --start-date 2023-01-01 --end-date 2023-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,ec,2024,continuous_contract_map,missing_continuous_contract_map,0,,,2024-01-01,2024-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product ec --start-date 2024-01-01 --end-date 2024-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,ec,2025,continuous_contract_map,missing_continuous_contract_map,0,,,2025-01-01,2025-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product ec --start-date 2025-01-01 --end-date 2025-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,ec,2026,continuous_contract_map,missing_continuous_contract_map,0,,,2026-01-01,2026-07-10,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product ec --start-date 2026-01-01 --end-date 2026-07-10,metadata_only_sync_requires_human_gate
partial_year_rows,eg,2020,contract_universe,missing_contract_universe,2916,2020-01-02,2020-12-31,2020-01-01,2020-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product eg --start-date 2020-01-01 --end-date 2020-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,eg,2020,continuous_contract_map,missing_continuous_contract_map,0,,,2020-01-01,2020-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product eg --start-date 2020-01-01 --end-date 2020-12-31,metadata_only_sync_requires_human_gate
partial_year_rows,eg,2021,contract_universe,missing_contract_universe,2916,2021-01-04,2021-12-31,2021-01-01,2021-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product eg --start-date 2021-01-01 --end-date 2021-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,eg,2021,continuous_contract_map,missing_continuous_contract_map,0,,,2021-01-01,2021-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product eg --start-date 2021-01-01 --end-date 2021-12-31,metadata_only_sync_requires_human_gate
partial_year_rows,eg,2022,contract_universe,missing_contract_universe,2904,2022-01-04,2022-12-30,2022-01-01,2022-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product eg --start-date 2022-01-01 --end-date 2022-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,eg,2022,continuous_contract_map,missing_continuous_contract_map,0,,,2022-01-01,2022-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product eg --start-date 2022-01-01 --end-date 2022-12-31,metadata_only_sync_requires_human_gate
partial_year_rows,eg,2023,contract_universe,missing_contract_universe,2904,2023-01-03,2023-12-29,2023-01-01,2023-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product eg --start-date 2023-01-01 --end-date 2023-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,eg,2023,continuous_contract_map,missing_continuous_contract_map,0,,,2023-01-01,2023-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product eg --start-date 2023-01-01 --end-date 2023-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,eg,2024,continuous_contract_map,missing_continuous_contract_map,0,,,2024-01-01,2024-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product eg --start-date 2024-01-01 --end-date 2024-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,eg,2025,continuous_contract_map,missing_continuous_contract_map,0,,,2025-01-01,2025-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product eg --start-date 2025-01-01 --end-date 2025-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,eg,2026,continuous_contract_map,missing_continuous_contract_map,0,,,2026-01-01,2026-07-10,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product eg --start-date 2026-01-01 --end-date 2026-07-10,metadata_only_sync_requires_human_gate
partial_year_rows,fb,2020,contract_universe,missing_contract_universe,2916,2020-01-02,2020-12-31,2020-01-01,2020-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product fb --start-date 2020-01-01 --end-date 2020-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,fb,2020,continuous_contract_map,missing_continuous_contract_map,0,,,2020-01-01,2020-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product fb --start-date 2020-01-01 --end-date 2020-12-31,metadata_only_sync_requires_human_gate
partial_year_rows,fb,2021,contract_universe,missing_contract_universe,2916,2021-01-04,2021-12-31,2021-01-01,2021-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product fb --start-date 2021-01-01 --end-date 2021-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,fb,2021,continuous_contract_map,missing_continuous_contract_map,0,,,2021-01-01,2021-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product fb --start-date 2021-01-01 --end-date 2021-12-31,metadata_only_sync_requires_human_gate
partial_year_rows,fb,2022,contract_universe,missing_contract_universe,2904,2022-01-04,2022-12-30,2022-01-01,2022-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product fb --start-date 2022-01-01 --end-date 2022-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,fb,2022,continuous_contract_map,missing_continuous_contract_map,0,,,2022-01-01,2022-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product fb --start-date 2022-01-01 --end-date 2022-12-31,metadata_only_sync_requires_human_gate
partial_year_rows,fb,2023,contract_universe,missing_contract_universe,2904,2023-01-03,2023-12-29,2023-01-01,2023-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product fb --start-date 2023-01-01 --end-date 2023-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,fb,2023,continuous_contract_map,missing_continuous_contract_map,0,,,2023-01-01,2023-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product fb --start-date 2023-01-01 --end-date 2023-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,fb,2024,continuous_contract_map,missing_continuous_contract_map,0,,,2024-01-01,2024-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product fb --start-date 2024-01-01 --end-date 2024-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,fb,2025,continuous_contract_map,missing_continuous_contract_map,0,,,2025-01-01,2025-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product fb --start-date 2025-01-01 --end-date 2025-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,fb,2026,continuous_contract_map,missing_continuous_contract_map,0,,,2026-01-01,2026-07-10,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product fb --start-date 2026-01-01 --end-date 2026-07-10,metadata_only_sync_requires_human_gate
partial_year_rows,fg,2020,contract_universe,missing_contract_universe,2916,2020-01-02,2020-12-31,2020-01-01,2020-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product fg --start-date 2020-01-01 --end-date 2020-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,fg,2020,continuous_contract_map,missing_continuous_contract_map,0,,,2020-01-01,2020-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product fg --start-date 2020-01-01 --end-date 2020-12-31,metadata_only_sync_requires_human_gate
partial_year_rows,fg,2021,contract_universe,missing_contract_universe,2916,2021-01-04,2021-12-31,2021-01-01,2021-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product fg --start-date 2021-01-01 --end-date 2021-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,fg,2021,continuous_contract_map,missing_continuous_contract_map,0,,,2021-01-01,2021-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product fg --start-date 2021-01-01 --end-date 2021-12-31,metadata_only_sync_requires_human_gate
partial_year_rows,fg,2022,contract_universe,missing_contract_universe,2904,2022-01-04,2022-12-30,2022-01-01,2022-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product fg --start-date 2022-01-01 --end-date 2022-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,fg,2022,continuous_contract_map,missing_continuous_contract_map,0,,,2022-01-01,2022-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product fg --start-date 2022-01-01 --end-date 2022-12-31,metadata_only_sync_requires_human_gate
partial_year_rows,fg,2023,contract_universe,missing_contract_universe,2904,2023-01-03,2023-12-29,2023-01-01,2023-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product fg --start-date 2023-01-01 --end-date 2023-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,fg,2023,continuous_contract_map,missing_continuous_contract_map,0,,,2023-01-01,2023-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product fg --start-date 2023-01-01 --end-date 2023-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,fg,2024,continuous_contract_map,missing_continuous_contract_map,0,,,2024-01-01,2024-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product fg --start-date 2024-01-01 --end-date 2024-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,fg,2025,continuous_contract_map,missing_continuous_contract_map,0,,,2025-01-01,2025-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product fg --start-date 2025-01-01 --end-date 2025-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,fg,2026,continuous_contract_map,missing_continuous_contract_map,0,,,2026-01-01,2026-07-10,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product fg --start-date 2026-01-01 --end-date 2026-07-10,metadata_only_sync_requires_human_gate
partial_year_rows,fu,2020,contract_universe,missing_contract_universe,2916,2020-01-02,2020-12-31,2020-01-01,2020-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product fu --start-date 2020-01-01 --end-date 2020-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,fu,2020,continuous_contract_map,missing_continuous_contract_map,0,,,2020-01-01,2020-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product fu --start-date 2020-01-01 --end-date 2020-12-31,metadata_only_sync_requires_human_gate
partial_year_rows,fu,2021,contract_universe,missing_contract_universe,2916,2021-01-04,2021-12-31,2021-01-01,2021-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product fu --start-date 2021-01-01 --end-date 2021-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,fu,2021,continuous_contract_map,missing_continuous_contract_map,0,,,2021-01-01,2021-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product fu --start-date 2021-01-01 --end-date 2021-12-31,metadata_only_sync_requires_human_gate
partial_year_rows,fu,2022,contract_universe,missing_contract_universe,2904,2022-01-04,2022-12-30,2022-01-01,2022-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product fu --start-date 2022-01-01 --end-date 2022-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,fu,2022,continuous_contract_map,missing_continuous_contract_map,0,,,2022-01-01,2022-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product fu --start-date 2022-01-01 --end-date 2022-12-31,metadata_only_sync_requires_human_gate
partial_year_rows,fu,2023,contract_universe,missing_contract_universe,2904,2023-01-03,2023-12-29,2023-01-01,2023-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product fu --start-date 2023-01-01 --end-date 2023-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,fu,2023,continuous_contract_map,missing_continuous_contract_map,0,,,2023-01-01,2023-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product fu --start-date 2023-01-01 --end-date 2023-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,fu,2024,continuous_contract_map,missing_continuous_contract_map,0,,,2024-01-01,2024-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product fu --start-date 2024-01-01 --end-date 2024-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,fu,2025,continuous_contract_map,missing_continuous_contract_map,0,,,2025-01-01,2025-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product fu --start-date 2025-01-01 --end-date 2025-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,fu,2026,continuous_contract_map,missing_continuous_contract_map,0,,,2026-01-01,2026-07-10,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product fu --start-date 2026-01-01 --end-date 2026-07-10,metadata_only_sync_requires_human_gate
partial_year_rows,hc,2020,contract_universe,missing_contract_universe,2916,2020-01-02,2020-12-31,2020-01-01,2020-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product hc --start-date 2020-01-01 --end-date 2020-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,hc,2020,continuous_contract_map,missing_continuous_contract_map,0,,,2020-01-01,2020-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product hc --start-date 2020-01-01 --end-date 2020-12-31,metadata_only_sync_requires_human_gate
partial_year_rows,hc,2021,contract_universe,missing_contract_universe,2916,2021-01-04,2021-12-31,2021-01-01,2021-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product hc --start-date 2021-01-01 --end-date 2021-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,hc,2021,continuous_contract_map,missing_continuous_contract_map,0,,,2021-01-01,2021-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product hc --start-date 2021-01-01 --end-date 2021-12-31,metadata_only_sync_requires_human_gate
partial_year_rows,hc,2022,contract_universe,missing_contract_universe,2904,2022-01-04,2022-12-30,2022-01-01,2022-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product hc --start-date 2022-01-01 --end-date 2022-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,hc,2022,continuous_contract_map,missing_continuous_contract_map,0,,,2022-01-01,2022-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product hc --start-date 2022-01-01 --end-date 2022-12-31,metadata_only_sync_requires_human_gate
partial_year_rows,hc,2023,contract_universe,missing_contract_universe,2904,2023-01-03,2023-12-29,2023-01-01,2023-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_contract_universe_sync.py run --product hc --start-date 2023-01-01 --end-date 2023-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,hc,2023,continuous_contract_map,missing_continuous_contract_map,0,,,2023-01-01,2023-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product hc --start-date 2023-01-01 --end-date 2023-12-31,metadata_only_sync_requires_human_gate
needs_continuous_contract_sync,hc,2024,continuous_contract_map,missing_continuous_contract_map,0,,,2024-01-01,2024-12-31,uv run --env-file /Volumes/扩展盘/guiyi-quant-workstation/.env --project services/quant-api python scripts/rqdata_continuous_contracts_sync.py run --product hc --start-date 2024-01-01 --end-date 2024-12-31,metadata_only_sync_requires_human_gate
