classification,dataset,target_table,product,year,candidate_start_date,candidate_end_date,writes_parquet,writes_market_data_files,writes_quality_status,before_count,status,after_count,rows_fetched,rows_upsert_attempted,calls_rqdata,error_type,error_message
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,au,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,b,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,bb,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,bc,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,br,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,bu,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,bz,2025,2025-01-01,2025-12-31,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,c,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cf,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cj,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cs,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cu,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cy,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,eb,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ec,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,eg,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,fb,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,fg,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,fu,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,hc,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,i,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ic,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,if,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ih,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,im,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,j,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,jd,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,jm,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,jr,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,l,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,l_f,2025,2025-01-01,2025-12-31,False,False,False,0,success,92,92,92,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,lc,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,lg,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,lh,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,lu,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,m,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ma,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ni,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,nr,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,oi,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,op,2025,2025-01-01,2025-12-31,False,False,False,0,success,150,150,150,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,p,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pb,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pd,2025,2025-01-01,2025-12-31,False,False,False,0,success,50,50,50,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pf,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pg,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pk,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pl,2025,2025-01-01,2025-12-31,False,False,False,0,success,222,222,222,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pm,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pp,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pp_f,2025,2025-01-01,2025-12-31,False,False,False,0,success,92,92,92,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pr,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ps,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pt,2025,2025-01-01,2025-12-31,False,False,False,0,success,50,50,50,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,px,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rb,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ri,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rm,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rr,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rs,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ru,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sa,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sc,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sf,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sh,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,si,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sm,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sn,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sp,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sr,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ss,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,t,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ta,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,tf,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,tl,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ts,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ur,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,v,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,v_f,2025,2025-01-01,2025-12-31,False,False,False,0,success,92,92,92,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,wh,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,wr,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,y,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,zc,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,zn,2025,2025-01-01,2025-12-31,False,False,False,0,success,486,486,486,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,a,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ad,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ag,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,al,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ao,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ap,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,au,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,b,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,bb,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,bc,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,br,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,bu,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,bz,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,c,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cf,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cj,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cs,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cu,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,cy,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,eb,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ec,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,eg,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,fb,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,fg,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,fu,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,hc,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,i,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ic,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,if,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ih,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,im,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,j,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,jd,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,jm,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,jr,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,l,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,l_f,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,lc,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,lg,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,lh,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,lu,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,m,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ma,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ni,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,nr,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,oi,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,op,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,p,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pb,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pd,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pf,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pg,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pk,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pl,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pm,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pp,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pp_f,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pr,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ps,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,pt,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,px,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rb,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ri,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rm,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rr,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,rs,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ru,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sa,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sc,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sf,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sh,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,si,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sm,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sn,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sp,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,sr,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ss,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,t,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ta,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,tf,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,tl,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ts,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,ur,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,v,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,v_f,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,wh,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,wr,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,y,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,zc,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
needs_continuous_contract_sync,continuous_contract_map,futures_continuous_contract_map,zn,2026,2026-01-01,2026-07-10,False,False,False,0,success,242,242,242,False,,
