source,issue_type,product,contract_role,symbol_or_contract,period,year,status,standard_path,disposition
target_coverage_matrix,covered_passed,lu,actual_contract,LU2411,5m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=INE/symbol=lu/contract=LU2411/LU2411_5m_20240809_20240905.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2411,60m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=INE/symbol=lu/contract=LU2411/LU2411_60m_20240809_20240905.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2412,15m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=INE/symbol=lu/contract=LU2412/LU2412_15m_20240906_20241017.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2412,1d,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2412/LU2412_1d_20240906_20241017.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2412,1m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=lu/contract=LU2412/LU2412_1m_20240906_20241017.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2412,30m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=lu/contract=LU2412/LU2412_30m_20240906_20241017.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2412,5m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=INE/symbol=lu/contract=LU2412/LU2412_5m_20240906_20241017.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2412,60m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=INE/symbol=lu/contract=LU2412/LU2412_60m_20240906_20241017.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2501,15m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=INE/symbol=lu/contract=LU2501/LU2501_15m_20241018_20241101.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2501,1d,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2501/LU2501_1d_20241018_20241101.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2501,1m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=lu/contract=LU2501/LU2501_1m_20241018_20241101.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2501,30m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=lu/contract=LU2501/LU2501_30m_20241018_20241101.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2501,5m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=INE/symbol=lu/contract=LU2501/LU2501_5m_20241018_20241101.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2501,60m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=INE/symbol=lu/contract=LU2501/LU2501_60m_20241018_20241101.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2502,15m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=INE/symbol=lu/contract=LU2502/LU2502_15m_20241104_20241205.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2502,1d,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2502/LU2502_1d_20241104_20241205.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2502,1m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=lu/contract=LU2502/LU2502_1m_20241104_20241205.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2502,30m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=lu/contract=LU2502/LU2502_30m_20241104_20241205.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2502,5m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=INE/symbol=lu/contract=LU2502/LU2502_5m_20241104_20241205.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2502,60m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=INE/symbol=lu/contract=LU2502/LU2502_60m_20241104_20241205.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2503,15m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=INE/symbol=lu/contract=LU2503/LU2503_15m_20241206_20250109.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2503,1d,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2503/LU2503_1d_20241206_20250109.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2503,1m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=lu/contract=LU2503/LU2503_1m_20241206_20250109.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2503,30m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=lu/contract=LU2503/LU2503_30m_20241206_20250109.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2503,5m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=INE/symbol=lu/contract=LU2503/LU2503_5m_20241206_20250109.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2503,60m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=INE/symbol=lu/contract=LU2503/LU2503_60m_20241206_20250109.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2504,15m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=INE/symbol=lu/contract=LU2504/LU2504_15m_20250110_20250207.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2504,1d,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2504/LU2504_1d_20250110_20250207.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2504,1m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=lu/contract=LU2504/LU2504_1m_20250110_20250207.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2504,30m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=lu/contract=LU2504/LU2504_30m_20250110_20250207.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2504,5m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=INE/symbol=lu/contract=LU2504/LU2504_5m_20250110_20250207.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2504,60m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=INE/symbol=lu/contract=LU2504/LU2504_60m_20250110_20250207.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2505,15m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=INE/symbol=lu/contract=LU2505/LU2505_15m_20250210_20250320.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2505,1d,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2505/LU2505_1d_20250210_20250320.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2505,1m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=lu/contract=LU2505/LU2505_1m_20250210_20250320.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2505,30m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=lu/contract=LU2505/LU2505_30m_20250210_20250320.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2505,5m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=INE/symbol=lu/contract=LU2505/LU2505_5m_20250210_20250320.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2505,60m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=INE/symbol=lu/contract=LU2505/LU2505_60m_20250210_20250320.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2506,15m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=INE/symbol=lu/contract=LU2506/LU2506_15m_20250321_20250418.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2506,1d,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2506/LU2506_1d_20250321_20250418.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2506,1m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=lu/contract=LU2506/LU2506_1m_20250321_20250418.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2506,30m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=lu/contract=LU2506/LU2506_30m_20250321_20250418.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2506,5m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=INE/symbol=lu/contract=LU2506/LU2506_5m_20250321_20250418.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2506,60m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=INE/symbol=lu/contract=LU2506/LU2506_60m_20250321_20250418.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2507,15m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=INE/symbol=lu/contract=LU2507/LU2507_15m_20250421_20250523.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2507,1d,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2507/LU2507_1d_20250421_20250523.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2507,1m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=lu/contract=LU2507/LU2507_1m_20250421_20250523.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2507,30m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=lu/contract=LU2507/LU2507_30m_20250421_20250523.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2507,5m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=INE/symbol=lu/contract=LU2507/LU2507_5m_20250421_20250523.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2507,60m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=INE/symbol=lu/contract=LU2507/LU2507_60m_20250421_20250523.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2508,15m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=INE/symbol=lu/contract=LU2508/LU2508_15m_20250526_20250617.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2508,1d,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2508/LU2508_1d_20250526_20250617.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2508,1m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=lu/contract=LU2508/LU2508_1m_20250526_20250617.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2508,30m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=lu/contract=LU2508/LU2508_30m_20250526_20250617.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2508,5m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=INE/symbol=lu/contract=LU2508/LU2508_5m_20250526_20250617.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2508,60m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=INE/symbol=lu/contract=LU2508/LU2508_60m_20250526_20250617.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2509,15m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=INE/symbol=lu/contract=LU2509/LU2509_15m_20250618_20250711.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2509,1d,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2509/LU2509_1d_20250618_20250711.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2509,1m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=lu/contract=LU2509/LU2509_1m_20250618_20250711.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2509,30m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=lu/contract=LU2509/LU2509_30m_20250618_20250711.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2509,5m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=INE/symbol=lu/contract=LU2509/LU2509_5m_20250618_20250711.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2509,60m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=INE/symbol=lu/contract=LU2509/LU2509_60m_20250618_20250711.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2510,15m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=INE/symbol=lu/contract=LU2510/LU2510_15m_20250714_20250814.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2510,1d,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2510/LU2510_1d_20250714_20250814.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2510,1m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=lu/contract=LU2510/LU2510_1m_20250714_20250814.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2510,30m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=lu/contract=LU2510/LU2510_30m_20250714_20250814.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2510,5m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=INE/symbol=lu/contract=LU2510/LU2510_5m_20250714_20250814.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2510,60m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=INE/symbol=lu/contract=LU2510/LU2510_60m_20250714_20250814.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2511,15m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=INE/symbol=lu/contract=LU2511/LU2511_15m_20250815_20250924.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2511,1d,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2511/LU2511_1d_20250815_20250924.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2511,1m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=lu/contract=LU2511/LU2511_1m_20250815_20250924.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2511,30m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=lu/contract=LU2511/LU2511_30m_20250815_20250924.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2511,5m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=INE/symbol=lu/contract=LU2511/LU2511_5m_20250815_20250924.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2511,60m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=INE/symbol=lu/contract=LU2511/LU2511_60m_20250815_20250924.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2512,15m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=INE/symbol=lu/contract=LU2512/LU2512_15m_20250925_20251016.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2512,1d,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2512/LU2512_1d_20250925_20251016.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2512,1m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=lu/contract=LU2512/LU2512_1m_20250925_20251016.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2512,30m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=lu/contract=LU2512/LU2512_30m_20250925_20251016.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2512,5m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=INE/symbol=lu/contract=LU2512/LU2512_5m_20250925_20251016.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2512,60m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=INE/symbol=lu/contract=LU2512/LU2512_60m_20250925_20251016.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2601,15m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=INE/symbol=lu/contract=LU2601/LU2601_15m_20251017_20251124.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2601,1d,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2601/LU2601_1d_20251017_20251124.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2601,1m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=lu/contract=LU2601/LU2601_1m_20251017_20251124.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2601,30m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=lu/contract=LU2601/LU2601_30m_20251017_20251124.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2601,5m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=INE/symbol=lu/contract=LU2601/LU2601_5m_20251017_20251124.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2601,60m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=INE/symbol=lu/contract=LU2601/LU2601_60m_20251017_20251124.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2602,15m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=INE/symbol=lu/contract=LU2602/LU2602_15m_20251125_20251204.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2602,1d,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2602/LU2602_1d_20251125_20251204.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2602,1m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=lu/contract=LU2602/LU2602_1m_20251125_20251204.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2602,30m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=lu/contract=LU2602/LU2602_30m_20251125_20251204.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2602,5m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=INE/symbol=lu/contract=LU2602/LU2602_5m_20251125_20251204.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2602,60m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=INE/symbol=lu/contract=LU2602/LU2602_60m_20251125_20251204.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2603,15m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=INE/symbol=lu/contract=LU2603/LU2603_15m_20251205_20260119.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2603,1d,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2603/LU2603_1d_20251205_20260119.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2603,1m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=lu/contract=LU2603/LU2603_1m_20251205_20260119.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2603,30m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=lu/contract=LU2603/LU2603_30m_20251205_20260119.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2603,5m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=INE/symbol=lu/contract=LU2603/LU2603_5m_20251205_20260119.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2603,60m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=INE/symbol=lu/contract=LU2603/LU2603_60m_20251205_20260119.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2604,15m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=INE/symbol=lu/contract=LU2604/LU2604_15m_20260120_20260209.parquet,active_passed
target_coverage_matrix,covered_passed,lu,actual_contract,LU2604,1d,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2604/LU2604_1d_20260120_20260209.parquet,active_passed
