target_id,requirement_level,consumer,profile_id,product,contract_role,period,target_start,target_end,effective_target_end,calendar_boundary_status,source_1m_file_id,source_1m_path,source_1m_version,source_1m_checksum,source_checksum_status,source_1m_quality,derived_file_id,derived_path,derived_version,derived_data_role,derived_quality,physical_min_datetime,physical_max_datetime,window_class,source_interval,source_bar_count_status,session_boundary_status,source_gap_count,recomputed_row_count,content_comparison_status,checksum_status,lineage_status,coverage_status,active_binding_status,recommended_action
profile_eligible:profile_registry:m:15m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,m,dominant_main,15m,,2026-07-10,2026-07-10,verified,82764,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=m/contract=m.MAIN/m_MAIN_1m_20000717_20260711_v2.parquet,rqdata_m_standard_1m_20000717_20260711_v2,410fc0370a6b96ea488bfcdaa61ab663cbfef9745f11f4bc3427194bad7996ee,matched,passed,102856,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=m/contract=m.MAIN/m_MAIN_15m_20100104_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_m_15m_20100104_20260710,candidate,passed,2010-01-04T09:15:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:m:1d:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,m,dominant_main,1d,,2026-07-10,2026-07-10,verified,82764,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=m/contract=m.MAIN/m_MAIN_1m_20000717_20260711_v2.parquet,rqdata_m_standard_1m_20000717_20260711_v2,410fc0370a6b96ea488bfcdaa61ab663cbfef9745f11f4bc3427194bad7996ee,matched,passed,82672,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=m/contract=m.MAIN/m_MAIN_1d_20000717_20260711_v2.parquet,rqdata_m_standard_1d_20000717_20260711_v2,primary,passed,2000-07-17T00:00:00,2026-07-10T00:00:00,provider_earliest_candidate,1m,column_missing,not_computed,,,not_computed,matched,lineage_unverified,covered,active_other_version,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:m:1m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,m,dominant_main,1m,,2026-07-10,2026-07-10,verified,82764,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=m/contract=m.MAIN/m_MAIN_1m_20000717_20260711_v2.parquet,rqdata_m_standard_1m_20000717_20260711_v2,410fc0370a6b96ea488bfcdaa61ab663cbfef9745f11f4bc3427194bad7996ee,matched,passed,,,,,,2010-01-04T09:01:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,not_applicable_source,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:m:30m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,m,dominant_main,30m,,2026-07-10,2026-07-10,verified,82764,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=m/contract=m.MAIN/m_MAIN_1m_20000717_20260711_v2.parquet,rqdata_m_standard_1m_20000717_20260711_v2,410fc0370a6b96ea488bfcdaa61ab663cbfef9745f11f4bc3427194bad7996ee,matched,passed,102857,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=m/contract=m.MAIN/m_MAIN_30m_20100104_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_m_30m_20100104_20260710,candidate,passed,2010-01-04T09:30:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:m:5m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,m,dominant_main,5m,,2026-07-10,2026-07-10,verified,82764,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=m/contract=m.MAIN/m_MAIN_1m_20000717_20260711_v2.parquet,rqdata_m_standard_1m_20000717_20260711_v2,410fc0370a6b96ea488bfcdaa61ab663cbfef9745f11f4bc3427194bad7996ee,matched,passed,102858,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=m/contract=m.MAIN/m_MAIN_5m_20100104_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_m_5m_20100104_20260710,candidate,passed,2010-01-04T09:05:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:m:60m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,m,dominant_main,60m,,2026-07-10,2026-07-10,verified,82764,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=m/contract=m.MAIN/m_MAIN_1m_20000717_20260711_v2.parquet,rqdata_m_standard_1m_20000717_20260711_v2,410fc0370a6b96ea488bfcdaa61ab663cbfef9745f11f4bc3427194bad7996ee,matched,passed,102859,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=m/contract=m.MAIN/m_MAIN_60m_20100104_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_m_60m_20100104_20260710,candidate,passed,2010-01-04T10:00:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ma:15m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ma,dominant_main,15m,,2026-07-10,2026-07-10,verified,82754,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ma/contract=ma.MAIN/ma_MAIN_1m_20140617_20260711_v2.parquet,rqdata_ma_standard_1m_20140617_20260711_v2,5e1171b6c3b2a99fa75498f2039a4123a291b2b869afbf1fb48755617294e609,matched,passed,102860,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=ma/contract=ma.MAIN/ma_MAIN_15m_20140617_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_ma_15m_20140617_20260710,candidate,passed,2014-06-17T09:15:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ma:1d:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ma,dominant_main,1d,,2026-07-10,2026-07-10,verified,82754,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ma/contract=ma.MAIN/ma_MAIN_1m_20140617_20260711_v2.parquet,rqdata_ma_standard_1m_20140617_20260711_v2,5e1171b6c3b2a99fa75498f2039a4123a291b2b869afbf1fb48755617294e609,matched,passed,82709,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ma/contract=ma.MAIN/ma_MAIN_1d_20140617_20260711_v2.parquet,rqdata_ma_standard_1d_20140617_20260711_v2,primary,passed,2014-06-17T00:00:00,2026-07-10T00:00:00,provider_earliest_candidate,1m,column_missing,not_computed,,,not_computed,matched,lineage_unverified,covered,active_other_version,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:ma:1m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ma,dominant_main,1m,,2026-07-10,2026-07-10,verified,82754,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ma/contract=ma.MAIN/ma_MAIN_1m_20140617_20260711_v2.parquet,rqdata_ma_standard_1m_20140617_20260711_v2,5e1171b6c3b2a99fa75498f2039a4123a291b2b869afbf1fb48755617294e609,matched,passed,,,,,,2014-06-17T09:01:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,not_applicable_source,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ma:30m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ma,dominant_main,30m,,2026-07-10,2026-07-10,verified,82754,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ma/contract=ma.MAIN/ma_MAIN_1m_20140617_20260711_v2.parquet,rqdata_ma_standard_1m_20140617_20260711_v2,5e1171b6c3b2a99fa75498f2039a4123a291b2b869afbf1fb48755617294e609,matched,passed,102861,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ma/contract=ma.MAIN/ma_MAIN_30m_20140617_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_ma_30m_20140617_20260710,candidate,passed,2014-06-17T09:30:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ma:5m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ma,dominant_main,5m,,2026-07-10,2026-07-10,verified,82754,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ma/contract=ma.MAIN/ma_MAIN_1m_20140617_20260711_v2.parquet,rqdata_ma_standard_1m_20140617_20260711_v2,5e1171b6c3b2a99fa75498f2039a4123a291b2b869afbf1fb48755617294e609,matched,passed,102862,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=ma/contract=ma.MAIN/ma_MAIN_5m_20140617_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_ma_5m_20140617_20260710,candidate,passed,2014-06-17T09:05:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ma:60m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ma,dominant_main,60m,,2026-07-10,2026-07-10,verified,82754,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ma/contract=ma.MAIN/ma_MAIN_1m_20140617_20260711_v2.parquet,rqdata_ma_standard_1m_20140617_20260711_v2,5e1171b6c3b2a99fa75498f2039a4123a291b2b869afbf1fb48755617294e609,matched,passed,102863,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=ma/contract=ma.MAIN/ma_MAIN_60m_20140617_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_ma_60m_20140617_20260710,candidate,passed,2014-06-17T10:00:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ni:15m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ni,dominant_main,15m,,2026-07-10,2026-07-10,verified,82748,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ni/contract=ni.MAIN/ni_MAIN_1m_20150327_20260711_v2.parquet,rqdata_ni_standard_1m_20150327_20260711_v2,7ce6336e48e5881079cc1cc32f057b995958bfcb752c0ffe202f432439130faf,matched,passed,102864,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=ni/contract=ni.MAIN/ni_MAIN_15m_20150327_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_ni_15m_20150327_20260710,candidate,passed,2015-03-27T09:15:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ni:1d:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ni,dominant_main,1d,,2026-07-10,2026-07-10,verified,82748,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ni/contract=ni.MAIN/ni_MAIN_1m_20150327_20260711_v2.parquet,rqdata_ni_standard_1m_20150327_20260711_v2,7ce6336e48e5881079cc1cc32f057b995958bfcb752c0ffe202f432439130faf,matched,passed,82714,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ni/contract=ni.MAIN/ni_MAIN_1d_20150327_20260711_v2.parquet,rqdata_ni_standard_1d_20150327_20260711_v2,primary,passed,2015-03-27T00:00:00,2026-07-10T00:00:00,provider_earliest_candidate,1m,column_missing,not_computed,,,not_computed,matched,lineage_unverified,covered,active_other_version,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:ni:1m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ni,dominant_main,1m,,2026-07-10,2026-07-10,verified,82748,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ni/contract=ni.MAIN/ni_MAIN_1m_20150327_20260711_v2.parquet,rqdata_ni_standard_1m_20150327_20260711_v2,7ce6336e48e5881079cc1cc32f057b995958bfcb752c0ffe202f432439130faf,matched,passed,,,,,,2015-03-27T09:01:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,not_applicable_source,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ni:30m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ni,dominant_main,30m,,2026-07-10,2026-07-10,verified,82748,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ni/contract=ni.MAIN/ni_MAIN_1m_20150327_20260711_v2.parquet,rqdata_ni_standard_1m_20150327_20260711_v2,7ce6336e48e5881079cc1cc32f057b995958bfcb752c0ffe202f432439130faf,matched,passed,102865,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ni/contract=ni.MAIN/ni_MAIN_30m_20150327_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_ni_30m_20150327_20260710,candidate,passed,2015-03-27T09:30:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ni:5m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ni,dominant_main,5m,,2026-07-10,2026-07-10,verified,82748,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ni/contract=ni.MAIN/ni_MAIN_1m_20150327_20260711_v2.parquet,rqdata_ni_standard_1m_20150327_20260711_v2,7ce6336e48e5881079cc1cc32f057b995958bfcb752c0ffe202f432439130faf,matched,passed,102866,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ni/contract=ni.MAIN/ni_MAIN_5m_20150327_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_ni_5m_20150327_20260710,candidate,passed,2015-03-27T09:05:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ni:60m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ni,dominant_main,60m,,2026-07-10,2026-07-10,verified,82748,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ni/contract=ni.MAIN/ni_MAIN_1m_20150327_20260711_v2.parquet,rqdata_ni_standard_1m_20150327_20260711_v2,7ce6336e48e5881079cc1cc32f057b995958bfcb752c0ffe202f432439130faf,matched,passed,102867,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ni/contract=ni.MAIN/ni_MAIN_60m_20150327_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_ni_60m_20150327_20260710,candidate,passed,2015-03-27T10:00:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:nr:15m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,nr,dominant_main,15m,,2026-07-10,2026-07-10,verified,82736,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=nr/contract=nr.MAIN/nr_MAIN_1m_20190812_20260711_v2.parquet,rqdata_nr_standard_1m_20190812_20260711_v2,43d7b7b0fac368ec66f8037e88c0c264d60ae176adf73688fb627d1297e369fd,matched,passed,102868,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=INE/symbol=nr/contract=nr.MAIN/nr_MAIN_15m_20190812_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_nr_15m_20190812_20260710,candidate,passed,2019-08-12T09:15:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:nr:1d:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,nr,dominant_main,1d,,2026-07-10,2026-07-10,verified,82736,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=nr/contract=nr.MAIN/nr_MAIN_1m_20190812_20260711_v2.parquet,rqdata_nr_standard_1m_20190812_20260711_v2,43d7b7b0fac368ec66f8037e88c0c264d60ae176adf73688fb627d1297e369fd,matched,passed,82727,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=nr/contract=nr.MAIN/nr_MAIN_1d_20190812_20260711_v2.parquet,rqdata_nr_standard_1d_20190812_20260711_v2,primary,passed,2019-08-12T00:00:00,2026-07-10T00:00:00,provider_earliest_candidate,1m,column_missing,not_computed,,,not_computed,matched,lineage_unverified,covered,active_other_version,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:nr:1m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,nr,dominant_main,1m,,2026-07-10,2026-07-10,verified,82736,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=nr/contract=nr.MAIN/nr_MAIN_1m_20190812_20260711_v2.parquet,rqdata_nr_standard_1m_20190812_20260711_v2,43d7b7b0fac368ec66f8037e88c0c264d60ae176adf73688fb627d1297e369fd,matched,passed,,,,,,2019-08-12T09:01:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,not_applicable_source,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:nr:30m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,nr,dominant_main,30m,,2026-07-10,2026-07-10,verified,82736,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=nr/contract=nr.MAIN/nr_MAIN_1m_20190812_20260711_v2.parquet,rqdata_nr_standard_1m_20190812_20260711_v2,43d7b7b0fac368ec66f8037e88c0c264d60ae176adf73688fb627d1297e369fd,matched,passed,102869,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=nr/contract=nr.MAIN/nr_MAIN_30m_20190812_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_nr_30m_20190812_20260710,candidate,passed,2019-08-12T09:30:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:nr:5m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,nr,dominant_main,5m,,2026-07-10,2026-07-10,verified,82736,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=nr/contract=nr.MAIN/nr_MAIN_1m_20190812_20260711_v2.parquet,rqdata_nr_standard_1m_20190812_20260711_v2,43d7b7b0fac368ec66f8037e88c0c264d60ae176adf73688fb627d1297e369fd,matched,passed,102870,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=INE/symbol=nr/contract=nr.MAIN/nr_MAIN_5m_20190812_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_nr_5m_20190812_20260710,candidate,passed,2019-08-12T09:05:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:nr:60m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,nr,dominant_main,60m,,2026-07-10,2026-07-10,verified,82736,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=nr/contract=nr.MAIN/nr_MAIN_1m_20190812_20260711_v2.parquet,rqdata_nr_standard_1m_20190812_20260711_v2,43d7b7b0fac368ec66f8037e88c0c264d60ae176adf73688fb627d1297e369fd,matched,passed,102871,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=INE/symbol=nr/contract=nr.MAIN/nr_MAIN_60m_20190812_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_nr_60m_20190812_20260710,candidate,passed,2019-08-12T10:00:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:oi:15m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,oi,dominant_main,15m,,2026-07-10,2026-07-10,verified,82785,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=oi/contract=oi.MAIN/oi_MAIN_1m_20120716_20260711_v2.parquet,rqdata_oi_standard_1m_20120716_20260711_v2,db6d3eb01c20e89cd47a710fa0cfe8bfbb225f5d463c69cf6c493ccf1fbfbd8e,matched,passed,102872,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=oi/contract=oi.MAIN/oi_MAIN_15m_20120716_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_oi_15m_20120716_20260710,candidate,passed,2012-07-16T09:15:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:oi:1d:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,oi,dominant_main,1d,,2026-07-10,2026-07-10,verified,82785,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=oi/contract=oi.MAIN/oi_MAIN_1m_20120716_20260711_v2.parquet,rqdata_oi_standard_1m_20120716_20260711_v2,db6d3eb01c20e89cd47a710fa0cfe8bfbb225f5d463c69cf6c493ccf1fbfbd8e,matched,passed,82693,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=oi/contract=oi.MAIN/oi_MAIN_1d_20120716_20260711_v2.parquet,rqdata_oi_standard_1d_20120716_20260711_v2,primary,passed,2012-07-16T00:00:00,2026-07-10T00:00:00,provider_earliest_candidate,1m,column_missing,not_computed,,,not_computed,matched,lineage_unverified,covered,active_other_version,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:oi:1m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,oi,dominant_main,1m,,2026-07-10,2026-07-10,verified,82785,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=oi/contract=oi.MAIN/oi_MAIN_1m_20120716_20260711_v2.parquet,rqdata_oi_standard_1m_20120716_20260711_v2,db6d3eb01c20e89cd47a710fa0cfe8bfbb225f5d463c69cf6c493ccf1fbfbd8e,matched,passed,,,,,,2012-07-16T09:01:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,not_applicable_source,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:oi:30m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,oi,dominant_main,30m,,2026-07-10,2026-07-10,verified,82785,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=oi/contract=oi.MAIN/oi_MAIN_1m_20120716_20260711_v2.parquet,rqdata_oi_standard_1m_20120716_20260711_v2,db6d3eb01c20e89cd47a710fa0cfe8bfbb225f5d463c69cf6c493ccf1fbfbd8e,matched,passed,102873,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=oi/contract=oi.MAIN/oi_MAIN_30m_20120716_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_oi_30m_20120716_20260710,candidate,passed,2012-07-16T09:30:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:oi:5m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,oi,dominant_main,5m,,2026-07-10,2026-07-10,verified,82785,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=oi/contract=oi.MAIN/oi_MAIN_1m_20120716_20260711_v2.parquet,rqdata_oi_standard_1m_20120716_20260711_v2,db6d3eb01c20e89cd47a710fa0cfe8bfbb225f5d463c69cf6c493ccf1fbfbd8e,matched,passed,102874,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=oi/contract=oi.MAIN/oi_MAIN_5m_20120716_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_oi_5m_20120716_20260710,candidate,passed,2012-07-16T09:05:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:oi:60m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,oi,dominant_main,60m,,2026-07-10,2026-07-10,verified,82785,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=oi/contract=oi.MAIN/oi_MAIN_1m_20120716_20260711_v2.parquet,rqdata_oi_standard_1m_20120716_20260711_v2,db6d3eb01c20e89cd47a710fa0cfe8bfbb225f5d463c69cf6c493ccf1fbfbd8e,matched,passed,102875,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=oi/contract=oi.MAIN/oi_MAIN_60m_20120716_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_oi_60m_20120716_20260710,candidate,passed,2012-07-16T10:00:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
