calendar_boundary_status,consumer,contract_role,effective_target_end,materialization_policy,period,product,profile_id,requirement_level,target_end,target_id,target_start
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,pl,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pl:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,pl,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pl:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,pl,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pl:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,pl,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pl:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,pl,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pl:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,pl,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pl:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,pm,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pm:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,pm,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pm:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,pm,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pm:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,pm,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pm:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,pm,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pm:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,pm,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pm:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,pp,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pp:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,pp,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pp:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,pp,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pp:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,pp,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pp:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,pp,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pp:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,pp,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pp:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,pp_f,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pp_f:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,pp_f,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pp_f:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,pp_f,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pp_f:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,pp_f,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pp_f:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,pp_f,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pp_f:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,pp_f,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pp_f:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,pr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pr:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,pr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pr:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,pr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pr:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,pr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pr:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,pr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pr:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,pr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pr:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,ps,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ps:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,ps,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ps:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,ps,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ps:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,ps,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ps:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,ps,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ps:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,ps,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ps:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,pt,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pt:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,pt,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pt:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,pt,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pt:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,pt,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pt:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,pt,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pt:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,pt,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:pt:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,px,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:px:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,px,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:px:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,px,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:px:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,px,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:px:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,px,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:px:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,px,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:px:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,rb,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rb:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,rb,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rb:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,rb,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rb:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,rb,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rb:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,rb,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rb:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,rb,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rb:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,ri,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ri:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,ri,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ri:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,ri,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ri:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,ri,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ri:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,ri,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ri:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,ri,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ri:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,rm,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rm:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,rm,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rm:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,rm,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rm:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,rm,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rm:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,rm,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rm:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,rm,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rm:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,rr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rr:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,rr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rr:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,rr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rr:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,rr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rr:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,rr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rr:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,rr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rr:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,rs,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rs:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,rs,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rs:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,rs,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rs:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,rs,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rs:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,rs,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rs:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,rs,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:rs:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,ru,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ru:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,ru,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ru:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,ru,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ru:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,ru,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ru:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,ru,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ru:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,ru,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ru:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,sa,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sa:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,sa,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sa:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,sa,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sa:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,sa,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sa:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,sa,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sa:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,sa,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sa:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,sc,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sc:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,sc,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sc:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,sc,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sc:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,sc,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sc:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,sc,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sc:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,sc,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sc:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,sf,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sf:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,sf,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sf:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,sf,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sf:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,sf,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sf:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,sf,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sf:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,sf,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sf:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,sh,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sh:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,sh,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sh:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,sh,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sh:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,sh,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sh:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,sh,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sh:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,sh,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sh:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,si,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:si:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,si,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:si:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,si,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:si:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,si,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:si:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,si,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:si:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,si,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:si:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,sm,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sm:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,sm,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sm:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,sm,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sm:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,sm,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sm:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,sm,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sm:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,sm,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sm:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,sn,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sn:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,sn,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sn:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,sn,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sn:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,sn,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sn:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,sn,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sn:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,sn,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sn:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,sp,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sp:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,sp,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sp:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,sp,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sp:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,sp,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sp:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,sp,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sp:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,sp,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sp:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,sr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sr:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,sr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sr:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,sr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sr:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,sr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sr:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,sr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sr:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,sr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:sr:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,ss,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ss:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,ss,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ss:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,ss,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ss:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,ss,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ss:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,ss,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ss:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,ss,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ss:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,t,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:t:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,t,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:t:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,t,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:t:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,t,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:t:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,t,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:t:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,t,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:t:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,ta,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ta:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,ta,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ta:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,ta,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ta:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,ta,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ta:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,ta,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ta:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,ta,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ta:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,tf,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:tf:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,tf,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:tf:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,tf,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:tf:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,tf,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:tf:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,tf,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:tf:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,tf,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:tf:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,tl,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:tl:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,tl,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:tl:1d:source:2026-07-10,
