residual_scope,product,contract_role,contract,period,source_role,physical_path,status,reason,expected_start,expected_end,observed_start,observed_end,checksum_status,recommended_next_task
file_integrity,j,actual_contract,J1909,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=j/contract=J1909/J1909_1w_20190408_20190806.parquet,blocked,"[""checksum_declared_conflict""]",,,2019-04-12T00:00:00,2019-08-02T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,j,actual_contract,J2001,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=j/contract=J2001/J2001_1w_20190807_20191211.parquet,blocked,"[""checksum_declared_conflict""]",,,2019-08-16T00:00:00,2019-12-06T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,j,actual_contract,J2609,15m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=j/contract=J2609/J2609_15m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:15:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,j,actual_contract,J2609,1d,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=j/contract=J2609/J2609_1d_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T15:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,j,actual_contract,J2609,1m,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=j/contract=J2609/J2609_1m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:01:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,j,actual_contract,J2609,30m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=j/contract=J2609/J2609_30m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:30:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,j,actual_contract,J2609,5m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=j/contract=J2609/J2609_5m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:05:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,j,actual_contract,J2609,60m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=j/contract=J2609/J2609_60m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T22:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,j,dominant_main,j.MAIN,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=j/contract=j.MAIN/j_MAIN_1w_20110415_20260711_v2.parquet,blocked,"[""checksum_declared_conflict""]",,,2011-04-15T00:00:00,2026-07-10T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l_f,actual_contract,L2609F,15m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=l_f/contract=L2609F/L2609F_15m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:15:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,l_f,actual_contract,L2609F,1d,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=l_f/contract=L2609F/L2609F_1d_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T15:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,l_f,actual_contract,L2609F,1m,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=l_f/contract=L2609F/L2609F_1m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:01:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,l_f,actual_contract,L2609F,30m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=l_f/contract=L2609F/L2609F_30m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:30:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,l_f,actual_contract,L2609F,5m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=l_f/contract=L2609F/L2609F_5m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:05:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,l_f,actual_contract,L2609F,60m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=l_f/contract=L2609F/L2609F_60m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T22:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lc,actual_contract,LC2609,15m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=lc/contract=LC2609/LC2609_15m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:15:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lc,actual_contract,LC2609,1d,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=lc/contract=LC2609/LC2609_1d_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T15:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lc,actual_contract,LC2609,1m,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=lc/contract=LC2609/LC2609_1m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:01:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lc,actual_contract,LC2609,30m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=GFEX/symbol=lc/contract=LC2609/LC2609_30m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:30:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lc,actual_contract,LC2609,5m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=GFEX/symbol=lc/contract=LC2609/LC2609_5m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:05:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lc,actual_contract,LC2609,60m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=GFEX/symbol=lc/contract=LC2609/LC2609_60m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T10:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lg,actual_contract,LG2609,15m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=lg/contract=LG2609/LG2609_15m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:15:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lg,actual_contract,LG2609,1d,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=lg/contract=LG2609/LG2609_1d_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T15:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lg,actual_contract,LG2609,1m,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lg/contract=LG2609/LG2609_1m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:01:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lg,actual_contract,LG2609,30m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lg/contract=LG2609/LG2609_30m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:30:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lg,actual_contract,LG2609,5m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lg/contract=LG2609/LG2609_5m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:05:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lg,actual_contract,LG2609,60m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=lg/contract=LG2609/LG2609_60m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T10:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lh,actual_contract,LH2609,15m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=lh/contract=LH2609/LH2609_15m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:15:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lh,actual_contract,LH2609,1d,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=lh/contract=LH2609/LH2609_1d_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T15:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lh,actual_contract,LH2609,1m,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2609/LH2609_1m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:01:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lh,actual_contract,LH2609,30m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2609/LH2609_30m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:30:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lh,actual_contract,LH2609,5m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lh/contract=LH2609/LH2609_5m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:05:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lh,actual_contract,LH2609,60m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=lh/contract=LH2609/LH2609_60m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T10:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lu,actual_contract,LU2609,15m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=INE/symbol=lu/contract=LU2609/LU2609_15m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:15:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lu,actual_contract,LU2609,1d,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=lu/contract=LU2609/LU2609_1d_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T15:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lu,actual_contract,LU2609,1m,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=lu/contract=LU2609/LU2609_1m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:01:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lu,actual_contract,LU2609,30m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=lu/contract=LU2609/LU2609_30m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:30:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lu,actual_contract,LU2609,5m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=INE/symbol=lu/contract=LU2609/LU2609_5m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:05:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lu,actual_contract,LU2609,60m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=INE/symbol=lu/contract=LU2609/LU2609_60m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T22:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,lu,dominant_main,lu.MAIN,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=INE/symbol=lu/contract=lu.MAIN/lu_MAIN_1w_20230103_20260707_v2.parquet,blocked,"[""checksum_declared_conflict""]",,,2023-01-06T00:00:00,2026-07-03T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1009,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1009/L1009_1w_20100329_20100730.parquet,blocked,"[""checksum_declared_conflict""]",,,2010-04-02T00:00:00,2010-07-30T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1101,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1101/L1101_1w_20100802_20101110.parquet,blocked,"[""checksum_declared_conflict""]",,,2010-08-06T00:00:00,2010-11-05T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1105,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1105/L1105_1w_20101111_20110328.parquet,blocked,"[""checksum_declared_conflict""]",,,2010-11-19T00:00:00,2011-03-25T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1109,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1109/L1109_1w_20110329_20110718.parquet,blocked,"[""checksum_declared_conflict""]",,,2011-04-08T00:00:00,2011-07-15T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1201,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1201/L1201_1w_20110719_20111109.parquet,blocked,"[""checksum_declared_conflict""]",,,2011-07-29T00:00:00,2011-11-04T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1205,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1205/L1205_1w_20111110_20120315.parquet,blocked,"[""checksum_declared_conflict""]",,,2011-11-18T00:00:00,2012-03-09T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1209,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1209/L1209_1w_20120316_20120716.parquet,blocked,"[""checksum_declared_conflict""]",,,2012-03-23T00:00:00,2012-07-13T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1301,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1301/L1301_1w_20120717_20121101.parquet,blocked,"[""checksum_declared_conflict""]",,,2012-07-27T00:00:00,2012-10-26T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1305,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1305/L1305_1w_20121102_20130207.parquet,blocked,"[""checksum_declared_conflict""]",,,2012-11-09T00:00:00,2013-02-01T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1309,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1309/L1309_1w_20130208_20130703.parquet,blocked,"[""checksum_declared_conflict""]",,,2013-02-22T00:00:00,2013-06-28T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1401,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1401/L1401_1w_20130704_20131114.parquet,blocked,"[""checksum_declared_conflict""]",,,2013-07-12T00:00:00,2013-11-08T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1405,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1405/L1405_1w_20131115_20140306.parquet,blocked,"[""checksum_declared_conflict""]",,,2013-11-22T00:00:00,2014-02-28T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1409,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1409/L1409_1w_20140307_20140723.parquet,blocked,"[""checksum_declared_conflict""]",,,2014-03-14T00:00:00,2014-07-18T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1501,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1501/L1501_1w_20140724_20141128.parquet,blocked,"[""checksum_declared_conflict""]",,,2014-08-01T00:00:00,2014-11-28T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1505,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1505/L1505_1w_20141201_20150318.parquet,blocked,"[""checksum_declared_conflict""]",,,2014-12-05T00:00:00,2015-03-13T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1509,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1509/L1509_1w_20150319_20150803.parquet,blocked,"[""checksum_declared_conflict""]",,,2015-03-27T00:00:00,2015-07-31T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1601,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1601/L1601_1w_20150804_20151126.parquet,blocked,"[""checksum_declared_conflict""]",,,2015-08-14T00:00:00,2015-11-20T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1605,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1605/L1605_1w_20151127_20160324.parquet,blocked,"[""checksum_declared_conflict""]",,,2015-12-04T00:00:00,2016-03-18T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1609,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1609/L1609_1w_20160325_20160725.parquet,blocked,"[""checksum_declared_conflict""]",,,2016-04-01T00:00:00,2016-07-22T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1701,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1701/L1701_1w_20160726_20161128.parquet,blocked,"[""checksum_declared_conflict""]",,,2016-08-05T00:00:00,2016-11-25T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1705,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1705/L1705_1w_20161129_20170406.parquet,blocked,"[""checksum_declared_conflict""]",,,2016-12-09T00:00:00,2017-03-31T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1709,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1709/L1709_1w_20170407_20170731.parquet,blocked,"[""checksum_declared_conflict""]",,,2017-04-14T00:00:00,2017-07-28T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1801,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1801/L1801_1w_20170801_20171128.parquet,blocked,"[""checksum_declared_conflict""]",,,2017-08-11T00:00:00,2017-11-24T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1805,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1805/L1805_1w_20171129_20180404.parquet,blocked,"[""checksum_declared_conflict""]",,,2017-12-08T00:00:00,2018-04-04T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1809,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1809/L1809_1w_20180409_20180731.parquet,blocked,"[""checksum_declared_conflict""]",,,2018-04-13T00:00:00,2018-07-27T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1901,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1901/L1901_1w_20180801_20181116.parquet,blocked,"[""checksum_declared_conflict""]",,,2018-08-10T00:00:00,2018-11-16T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1905,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1905/L1905_1w_20181119_20190401.parquet,blocked,"[""checksum_declared_conflict""]",,,2018-11-23T00:00:00,2019-03-29T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L1909,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L1909/L1909_1w_20190402_20190802.parquet,blocked,"[""checksum_declared_conflict""]",,,2019-04-12T00:00:00,2019-08-02T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L2001,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=l/contract=L2001/L2001_1w_20190805_20191204.parquet,blocked,"[""checksum_declared_conflict""]",,,2019-08-09T00:00:00,2019-11-29T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L2609,15m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=l/contract=L2609/L2609_15m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:15:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L2609,1d,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=l/contract=L2609/L2609_1d_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T15:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,l,actual_contract,L2609,1m,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=l/contract=L2609/L2609_1m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:01:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
