product,contract,week_end,issue,pre_first_owner,fields,details
SF,SF2311,2023-01-20,STRICT_NO_TRADE_AGGREGATION,True,low,"{""week_end"": ""2023-01-20"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""low""], ""strict_no_trade_days"": [""2023-01-18""], ""stored"": {""open"": ""8294.000000000000000000"", ""high"": ""8564.000000000000000000"", ""low"": ""0E-18"", ""close"": ""8450.000000000000000000"", ""volume"": ""14.000000000000000000"", ""turnover"": ""592200.000000000000000000"", ""open_interest"": ""111.000000000000000000""}, ""expected"": {""open"": ""8294.000000000000000000"", ""high"": ""8564.000000000000000000"", ""low"": ""8294.000000000000000000"", ""close"": ""8450.000000000000000000"", ""volume"": ""14.000000000000000000"", ""turnover"": ""592200.000000000000000000"", ""open_interest"": ""111.000000000000000000""}}"
SF,SF2311,2023-02-03,STRICT_NO_TRADE_AGGREGATION,True,"open,low","{""week_end"": ""2023-02-03"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""open"", ""low""], ""strict_no_trade_days"": [""2023-01-30""], ""stored"": {""open"": ""0E-18"", ""high"": ""8288.000000000000000000"", ""low"": ""0E-18"", ""close"": ""8012.000000000000000000"", ""volume"": ""16.000000000000000000"", ""turnover"": ""649700.000000000000000000"", ""open_interest"": ""117.000000000000000000""}, ""expected"": {""open"": ""8218.000000000000000000"", ""high"": ""8288.000000000000000000"", ""low"": ""7942.000000000000000000"", ""close"": ""8012.000000000000000000"", ""volume"": ""16.000000000000000000"", ""turnover"": ""649700.000000000000000000"", ""open_interest"": ""117.000000000000000000""}}"
SF,SF2311,2023-02-10,STRICT_NO_TRADE_AGGREGATION,True,"open,low","{""week_end"": ""2023-02-10"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""open"", ""low""], ""strict_no_trade_days"": [""2023-02-06"", ""2023-02-08""], ""stored"": {""open"": ""0E-18"", ""high"": ""8048.000000000000000000"", ""low"": ""0E-18"", ""close"": ""8004.000000000000000000"", ""volume"": ""6.000000000000000000"", ""turnover"": ""239600.000000000000000000"", ""open_interest"": ""118.000000000000000000""}, ""expected"": {""open"": ""8030.000000000000000000"", ""high"": ""8048.000000000000000000"", ""low"": ""7940.000000000000000000"", ""close"": ""8004.000000000000000000"", ""volume"": ""6.000000000000000000"", ""turnover"": ""239600.000000000000000000"", ""open_interest"": ""118.000000000000000000""}}"
SF,SF2311,2023-02-24,STRICT_NO_TRADE_AGGREGATION,True,"open,low","{""week_end"": ""2023-02-24"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""open"", ""low""], ""strict_no_trade_days"": [""2023-02-20"", ""2023-02-21"", ""2023-02-23""], ""stored"": {""open"": ""0E-18"", ""high"": ""8176.000000000000000000"", ""low"": ""0E-18"", ""close"": ""8106.000000000000000000"", ""volume"": ""20.000000000000000000"", ""turnover"": ""811900.000000000000000000"", ""open_interest"": ""124.000000000000000000""}, ""expected"": {""open"": ""8124.000000000000000000"", ""high"": ""8176.000000000000000000"", ""low"": ""8004.000000000000000000"", ""close"": ""8106.000000000000000000"", ""volume"": ""20.000000000000000000"", ""turnover"": ""811900.000000000000000000"", ""open_interest"": ""124.000000000000000000""}}"
SF,SF2311,2023-04-28,STRICT_NO_TRADE_AGGREGATION,True,"low,close","{""week_end"": ""2023-04-28"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""low"", ""close""], ""strict_no_trade_days"": [""2023-04-28""], ""stored"": {""open"": ""7514.000000000000000000"", ""high"": ""7514.000000000000000000"", ""low"": ""0E-18"", ""close"": ""0E-18"", ""volume"": ""17.000000000000000000"", ""turnover"": ""633200.000000000000000000"", ""open_interest"": ""287.000000000000000000""}, ""expected"": {""open"": ""7514.000000000000000000"", ""high"": ""7514.000000000000000000"", ""low"": ""7366.000000000000000000"", ""close"": ""7390.000000000000000000"", ""volume"": ""17.000000000000000000"", ""turnover"": ""633200.000000000000000000"", ""open_interest"": ""287.000000000000000000""}}"
SF,SF2311,2023-05-19,STRICT_NO_TRADE_AGGREGATION,True,low,"{""week_end"": ""2023-05-19"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""low""], ""strict_no_trade_days"": [""2023-05-17""], ""stored"": {""open"": ""7428.000000000000000000"", ""high"": ""7428.000000000000000000"", ""low"": ""0E-18"", ""close"": ""7364.000000000000000000"", ""volume"": ""194.000000000000000000"", ""turnover"": ""7113400.000000000000000000"", ""open_interest"": ""876.000000000000000000""}, ""expected"": {""open"": ""7428.000000000000000000"", ""high"": ""7428.000000000000000000"", ""low"": ""7246.000000000000000000"", ""close"": ""7364.000000000000000000"", ""volume"": ""194.000000000000000000"", ""turnover"": ""7113400.000000000000000000"", ""open_interest"": ""876.000000000000000000""}}"
SF,SF2312,2022-12-16,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-12-16"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 2, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2022-12-23,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-12-23"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2022-12-30,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-12-30"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2022-12-28"", ""2022-12-29""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
SF,SF2312,2023-01-06,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-01-06"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2023-01-05"", ""2023-01-06""], ""daily_count"": 4, ""missing_week_type"": ""MIXED_NO_TRADE""}"
SF,SF2312,2023-01-13,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-01-13"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2023-01-13""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
SF,SF2312,2023-01-20,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-01-20"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-02-03,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-02-03"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2023-02-01""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
SF,SF2312,2023-02-10,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-02-10"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2023-02-08""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
SF,SF2312,2023-02-17,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-02-17"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-02-24,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-02-24"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2023-02-22"", ""2023-02-23""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
SF,SF2312,2023-03-03,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-03-03"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-03-10,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-03-10"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-03-17,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-03-17"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-03-24,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-03-24"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2023-03-20"", ""2023-03-22""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
SF,SF2312,2023-03-31,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-03-31"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-04-07,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-04-07"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 4, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-04-14,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-04-14"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2023-04-12""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
SF,SF2312,2023-04-21,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-04-21"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-04-28,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-04-28"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2023-04-28""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
SF,SF2312,2023-05-05,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-05-05"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 2, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-05-12,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-05-12"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2023-05-09"", ""2023-05-10"", ""2023-05-11""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
SF,SF2312,2023-05-19,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-05-19"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2023-05-17""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
SF,SF2312,2023-05-26,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-05-26"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2023-05-25""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
SF,SF2312,2023-06-02,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-06-02"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-06-09,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-06-09"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-06-16,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-06-16"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-06-21,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-06-21"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 3, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-06-30,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-06-30"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-07-07,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-07-07"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-07-14,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-07-14"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-07-21,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-07-21"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-07-28,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-07-28"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-08-04,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-08-04"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-08-11,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-08-11"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-08-18,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-08-18"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-08-25,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-08-25"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-09-01,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-09-01"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-09-08,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-09-08"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-09-15,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-09-15"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-09-22,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-09-22"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-09-28,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-09-28"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 4, ""missing_week_type"": ""NORMAL""}"
SF,SF2312,2023-10-13,D1_W1_VALUE_CONFLICT,False,turnover,"{""week_end"": ""2023-10-13"", ""stored_weekly"": true, ""pre_first_owner"": false, ""kind"": ""D1_W1_VALUE_CONFLICT"", ""fields"": [""turnover""], ""strict_no_trade_days"": [], ""stored"": {""open"": ""7484.000000000000000000"", ""high"": ""7484.000000000000000000"", ""low"": ""7040.000000000000000000"", ""close"": ""7054.000000000000000000"", ""volume"": ""660088.000000000000000000"", ""turnover"": ""23749318390.000000000000000000"", ""open_interest"": ""338323.000000000000000000""}, ""expected"": {""open"": ""7484.000000000000000000"", ""high"": ""7484.000000000000000000"", ""low"": ""7040.000000000000000000"", ""close"": ""7054.000000000000000000"", ""volume"": ""660088.000000000000000000"", ""turnover"": ""23749098890.000000000000000000"", ""open_interest"": ""338323.000000000000000000""}}"
SF,SF2402,2023-02-17,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-02-17"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2023-02-17""], ""daily_count"": 3, ""missing_week_type"": ""MIXED_NO_TRADE""}"
SF,SF2402,2023-02-24,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-02-24"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2023-02-20""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
SF,SF2402,2023-03-03,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-03-03"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2402,2023-03-10,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-03-10"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2023-03-08""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
SF,SF2402,2023-03-17,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-03-17"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2023-03-17""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
SF,SF2402,2023-03-24,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-03-24"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2023-03-23""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
SF,SF2402,2023-03-31,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-03-31"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2023-03-27""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
SF,SF2402,2023-04-07,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-04-07"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 4, ""missing_week_type"": ""NORMAL""}"
SF,SF2402,2023-04-14,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-04-14"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2023-04-12"", ""2023-04-13""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
SF,SF2402,2023-04-21,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-04-21"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2402,2023-04-28,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-04-28"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2402,2023-05-05,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-05-05"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 2, ""missing_week_type"": ""NORMAL""}"
SF,SF2402,2023-05-12,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-05-12"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2023-05-09""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
SF,SF2402,2023-05-19,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-05-19"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2402,2023-05-26,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-05-26"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2402,2023-06-02,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-06-02"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2402,2023-06-09,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-06-09"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2402,2023-06-16,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-06-16"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2402,2023-06-21,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-06-21"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 3, ""missing_week_type"": ""NORMAL""}"
SF,SF2402,2023-06-30,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-06-30"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2402,2023-07-07,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-07-07"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2402,2023-07-14,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-07-14"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2402,2023-07-21,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-07-21"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2402,2023-07-28,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-07-28"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2402,2023-08-04,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-08-04"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2402,2023-08-11,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-08-11"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2402,2023-08-18,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-08-18"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2402,2023-08-25,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-08-25"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
SF,SF2402,2023-09-01,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2023-09-01"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
