product,contract_role,contract_code,period,market_data_file_id,data_version,quality_status,file_path,start_time,end_time,duplicate_group_size,issue_class,disposition
lh,actual_contract,LH2301,1d,68843,rq_acb_lh_LH2301_1d_20220802_20221212_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=lh/contract=LH2301/LH2301_1d_20220802_20221212.parquet,2022-08-02T00:00:00+00:00,2022-12-12T00:00:00+00:00,29,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2303,1d,68847,rq_acb_lh_LH2303_1d_20221213_20221230_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=lh/contract=LH2303/LH2303_1d_20221213_20221230.parquet,2022-12-13T00:00:00+00:00,2022-12-30T00:00:00+00:00,29,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2609,1m,33780,rqdata_actual_contract_bars_lh_LH2609_1m_20260401_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2609/LH2609_1m_20260401_20260707.parquet,2026-04-01T09:01:00+00:00,2026-07-07T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2609,1m,34141,rq_acb_lh_LH2609_1m_20260401_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2609/LH2609_1m_20260401_20260707.parquet,2026-04-01T09:01:00+00:00,2026-07-07T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2303,1m,49446,rq_acb_lh_LH2303_1m_20230103_20230209_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2303/LH2303_1m_20230103_20230209.parquet,2023-01-03T09:01:00+00:00,2023-02-09T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2305,1m,49452,rq_acb_lh_LH2305_1m_20230210_20230413_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2305/LH2305_1m_20230210_20230413.parquet,2023-02-10T09:01:00+00:00,2023-04-13T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2307,1m,49458,rq_acb_lh_LH2307_1m_20230414_20230531_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2307/LH2307_1m_20230414_20230531.parquet,2023-04-14T09:01:00+00:00,2023-05-31T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2309,1m,49464,rq_acb_lh_LH2309_1m_20230601_20230801_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2309/LH2309_1m_20230601_20230801.parquet,2023-06-01T09:01:00+00:00,2023-08-01T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2311,1m,49470,rq_acb_lh_LH2311_1m_20230802_20230928_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2311/LH2311_1m_20230802_20230928.parquet,2023-08-02T09:01:00+00:00,2023-09-28T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2401,1m,49476,rq_acb_lh_LH2401_1m_20231009_20231130_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2401/LH2401_1m_20231009_20231130.parquet,2023-10-09T09:01:00+00:00,2023-11-30T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2403,1m,49482,rq_acb_lh_LH2403_1m_20231201_20240208_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2403/LH2403_1m_20231201_20240208.parquet,2023-12-01T09:01:00+00:00,2024-02-08T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2405,1m,49488,rq_acb_lh_LH2405_1m_20240219_20240403_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2405/LH2405_1m_20240219_20240403.parquet,2024-02-19T09:01:00+00:00,2024-04-03T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2409,1m,49494,rq_acb_lh_LH2409_1m_20240408_20240726_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2409/LH2409_1m_20240408_20240726.parquet,2024-04-08T09:01:00+00:00,2024-07-26T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2411,1m,49500,rq_acb_lh_LH2411_1m_20240729_20240927_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2411/LH2411_1m_20240729_20240927.parquet,2024-07-29T09:01:00+00:00,2024-09-27T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2501,1m,49506,rq_acb_lh_LH2501_1m_20240930_20241206_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2501/LH2501_1m_20240930_20241206.parquet,2024-09-30T09:01:00+00:00,2024-12-06T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2503,1m,49512,rq_acb_lh_LH2503_1m_20241209_20250124_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2503/LH2503_1m_20241209_20250124.parquet,2024-12-09T09:01:00+00:00,2025-01-24T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2505,1m,49518,rq_acb_lh_LH2505_1m_20250127_20250408_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2505/LH2505_1m_20250127_20250408.parquet,2025-01-27T09:01:00+00:00,2025-04-08T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2509,1m,49524,rq_acb_lh_LH2509_1m_20250409_20250731_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2509/LH2509_1m_20250409_20250731.parquet,2025-04-09T09:01:00+00:00,2025-07-31T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2511,1m,49530,rq_acb_lh_LH2511_1m_20250801_20250930_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2511/LH2511_1m_20250801_20250930.parquet,2025-08-01T09:01:00+00:00,2025-09-30T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2601,1m,49536,rq_acb_lh_LH2601_1m_20251009_20251128_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2601/LH2601_1m_20251009_20251128.parquet,2025-10-09T09:01:00+00:00,2025-11-28T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2603,1m,49542,rq_acb_lh_LH2603_1m_20251201_20260130_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2603/LH2603_1m_20251201_20260130.parquet,2025-12-01T09:01:00+00:00,2026-01-30T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2605,1m,49548,rq_acb_lh_LH2605_1m_20260202_20260414_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2605/LH2605_1m_20260202_20260414.parquet,2026-02-02T09:01:00+00:00,2026-04-14T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2607,1m,49554,rq_acb_lh_LH2607_1m_20260415_20260529_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2607/LH2607_1m_20260415_20260529.parquet,2026-04-15T09:01:00+00:00,2026-05-29T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2609,1m,49560,rq_acb_lh_LH2609_1m_20260601_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=LH2609/LH2609_1m_20260601_20260707.parquet,2026-06-01T09:01:00+00:00,2026-07-07T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2109,1w,68825,rq_acb_lh_LH2109_1w_20210108_20210811_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=lh/contract=LH2109/LH2109_1w_20210108_20210811.parquet,2021-01-15T00:00:00+00:00,2021-08-06T00:00:00+00:00,7,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2201,1w,68829,rq_acb_lh_LH2201_1w_20210812_20211201_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=lh/contract=LH2201/LH2201_1w_20210812_20211201.parquet,2021-08-20T00:00:00+00:00,2021-11-26T00:00:00+00:00,7,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2203,1w,68833,rq_acb_lh_LH2203_1w_20211202_20220207_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=lh/contract=LH2203/LH2203_1w_20211202_20220207.parquet,2021-12-10T00:00:00+00:00,2022-01-28T00:00:00+00:00,7,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2205,1w,68837,rq_acb_lh_LH2205_1w_20220208_20220418_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=lh/contract=LH2205/LH2205_1w_20220208_20220418.parquet,2022-02-18T00:00:00+00:00,2022-04-15T00:00:00+00:00,7,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2209,1w,68841,rq_acb_lh_LH2209_1w_20220419_20220801_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=lh/contract=LH2209/LH2209_1w_20220419_20220801.parquet,2022-04-29T00:00:00+00:00,2022-07-29T00:00:00+00:00,7,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2301,1w,68845,rq_acb_lh_LH2301_1w_20220802_20221212_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=lh/contract=LH2301/LH2301_1w_20220802_20221212.parquet,2022-08-12T00:00:00+00:00,2022-12-09T00:00:00+00:00,7,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2303,1w,68849,rq_acb_lh_LH2303_1w_20221213_20221230_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=lh/contract=LH2303/LH2303_1w_20221213_20221230.parquet,2022-12-23T00:00:00+00:00,2022-12-30T00:00:00+00:00,7,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2609,30m,33783,rqdata_actual_contract_bars_lh_LH2609_30m_20260401_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2609/LH2609_30m_20260401_20260707.parquet,2026-04-01T09:30:00+00:00,2026-07-07T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2609,30m,34144,rq_acb_lh_LH2609_30m_20260401_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2609/LH2609_30m_20260401_20260707.parquet,2026-04-01T09:30:00+00:00,2026-07-07T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2303,30m,49449,rq_acb_lh_LH2303_30m_20230103_20230209_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2303/LH2303_30m_20230103_20230209.parquet,2023-01-03T09:30:00+00:00,2023-02-09T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2305,30m,49455,rq_acb_lh_LH2305_30m_20230210_20230413_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2305/LH2305_30m_20230210_20230413.parquet,2023-02-10T09:30:00+00:00,2023-04-13T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2307,30m,49461,rq_acb_lh_LH2307_30m_20230414_20230531_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2307/LH2307_30m_20230414_20230531.parquet,2023-04-14T09:30:00+00:00,2023-05-31T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2309,30m,49467,rq_acb_lh_LH2309_30m_20230601_20230801_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2309/LH2309_30m_20230601_20230801.parquet,2023-06-01T09:30:00+00:00,2023-08-01T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2311,30m,49473,rq_acb_lh_LH2311_30m_20230802_20230928_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2311/LH2311_30m_20230802_20230928.parquet,2023-08-02T09:30:00+00:00,2023-09-28T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2401,30m,49479,rq_acb_lh_LH2401_30m_20231009_20231130_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2401/LH2401_30m_20231009_20231130.parquet,2023-10-09T09:30:00+00:00,2023-11-30T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2403,30m,49485,rq_acb_lh_LH2403_30m_20231201_20240208_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2403/LH2403_30m_20231201_20240208.parquet,2023-12-01T09:30:00+00:00,2024-02-08T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2405,30m,49491,rq_acb_lh_LH2405_30m_20240219_20240403_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2405/LH2405_30m_20240219_20240403.parquet,2024-02-19T09:30:00+00:00,2024-04-03T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2409,30m,49497,rq_acb_lh_LH2409_30m_20240408_20240726_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2409/LH2409_30m_20240408_20240726.parquet,2024-04-08T09:30:00+00:00,2024-07-26T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2411,30m,49503,rq_acb_lh_LH2411_30m_20240729_20240927_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2411/LH2411_30m_20240729_20240927.parquet,2024-07-29T09:30:00+00:00,2024-09-27T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2501,30m,49509,rq_acb_lh_LH2501_30m_20240930_20241206_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2501/LH2501_30m_20240930_20241206.parquet,2024-09-30T09:30:00+00:00,2024-12-06T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2503,30m,49515,rq_acb_lh_LH2503_30m_20241209_20250124_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2503/LH2503_30m_20241209_20250124.parquet,2024-12-09T09:30:00+00:00,2025-01-24T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2505,30m,49521,rq_acb_lh_LH2505_30m_20250127_20250408_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2505/LH2505_30m_20250127_20250408.parquet,2025-01-27T09:30:00+00:00,2025-04-08T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2509,30m,49527,rq_acb_lh_LH2509_30m_20250409_20250731_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2509/LH2509_30m_20250409_20250731.parquet,2025-04-09T09:30:00+00:00,2025-07-31T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2511,30m,49533,rq_acb_lh_LH2511_30m_20250801_20250930_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2511/LH2511_30m_20250801_20250930.parquet,2025-08-01T09:30:00+00:00,2025-09-30T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2601,30m,49539,rq_acb_lh_LH2601_30m_20251009_20251128_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2601/LH2601_30m_20251009_20251128.parquet,2025-10-09T09:30:00+00:00,2025-11-28T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2603,30m,49545,rq_acb_lh_LH2603_30m_20251201_20260130_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2603/LH2603_30m_20251201_20260130.parquet,2025-12-01T09:30:00+00:00,2026-01-30T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2605,30m,49551,rq_acb_lh_LH2605_30m_20260202_20260414_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2605/LH2605_30m_20260202_20260414.parquet,2026-02-02T09:30:00+00:00,2026-04-14T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2607,30m,49557,rq_acb_lh_LH2607_30m_20260415_20260529_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2607/LH2607_30m_20260415_20260529.parquet,2026-04-15T09:30:00+00:00,2026-05-29T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2609,30m,49563,rq_acb_lh_LH2609_30m_20260601_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2609/LH2609_30m_20260601_20260707.parquet,2026-06-01T09:30:00+00:00,2026-07-07T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2609,5m,33781,rqdata_actual_contract_bars_lh_LH2609_5m_20260401_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lh/contract=LH2609/LH2609_5m_20260401_20260707.parquet,2026-04-01T09:05:00+00:00,2026-07-07T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2609,5m,34142,rq_acb_lh_LH2609_5m_20260401_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lh/contract=LH2609/LH2609_5m_20260401_20260707.parquet,2026-04-01T09:05:00+00:00,2026-07-07T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2303,5m,49447,rq_acb_lh_LH2303_5m_20230103_20230209_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lh/contract=LH2303/LH2303_5m_20230103_20230209.parquet,2023-01-03T09:05:00+00:00,2023-02-09T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2305,5m,49453,rq_acb_lh_LH2305_5m_20230210_20230413_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lh/contract=LH2305/LH2305_5m_20230210_20230413.parquet,2023-02-10T09:05:00+00:00,2023-04-13T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2307,5m,49459,rq_acb_lh_LH2307_5m_20230414_20230531_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lh/contract=LH2307/LH2307_5m_20230414_20230531.parquet,2023-04-14T09:05:00+00:00,2023-05-31T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2309,5m,49465,rq_acb_lh_LH2309_5m_20230601_20230801_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lh/contract=LH2309/LH2309_5m_20230601_20230801.parquet,2023-06-01T09:05:00+00:00,2023-08-01T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2311,5m,49471,rq_acb_lh_LH2311_5m_20230802_20230928_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lh/contract=LH2311/LH2311_5m_20230802_20230928.parquet,2023-08-02T09:05:00+00:00,2023-09-28T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2401,5m,49477,rq_acb_lh_LH2401_5m_20231009_20231130_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lh/contract=LH2401/LH2401_5m_20231009_20231130.parquet,2023-10-09T09:05:00+00:00,2023-11-30T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2403,5m,49483,rq_acb_lh_LH2403_5m_20231201_20240208_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lh/contract=LH2403/LH2403_5m_20231201_20240208.parquet,2023-12-01T09:05:00+00:00,2024-02-08T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2405,5m,49489,rq_acb_lh_LH2405_5m_20240219_20240403_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lh/contract=LH2405/LH2405_5m_20240219_20240403.parquet,2024-02-19T09:05:00+00:00,2024-04-03T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2409,5m,49495,rq_acb_lh_LH2409_5m_20240408_20240726_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lh/contract=LH2409/LH2409_5m_20240408_20240726.parquet,2024-04-08T09:05:00+00:00,2024-07-26T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2411,5m,49501,rq_acb_lh_LH2411_5m_20240729_20240927_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lh/contract=LH2411/LH2411_5m_20240729_20240927.parquet,2024-07-29T09:05:00+00:00,2024-09-27T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2501,5m,49507,rq_acb_lh_LH2501_5m_20240930_20241206_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lh/contract=LH2501/LH2501_5m_20240930_20241206.parquet,2024-09-30T09:05:00+00:00,2024-12-06T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2503,5m,49513,rq_acb_lh_LH2503_5m_20241209_20250124_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lh/contract=LH2503/LH2503_5m_20241209_20250124.parquet,2024-12-09T09:05:00+00:00,2025-01-24T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2505,5m,49519,rq_acb_lh_LH2505_5m_20250127_20250408_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lh/contract=LH2505/LH2505_5m_20250127_20250408.parquet,2025-01-27T09:05:00+00:00,2025-04-08T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2509,5m,49525,rq_acb_lh_LH2509_5m_20250409_20250731_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lh/contract=LH2509/LH2509_5m_20250409_20250731.parquet,2025-04-09T09:05:00+00:00,2025-07-31T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
lh,actual_contract,LH2511,5m,49531,rq_acb_lh_LH2511_5m_20250801_20250930_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lh/contract=LH2511/LH2511_5m_20250801_20250930.parquet,2025-08-01T09:05:00+00:00,2025-09-30T15:00:00+00:00,22,duplicate_active,requires_supersede_decision
