profile_id,instrument_symbol,contract_code,period,market_data_file_id,checksum,checksum_ok
long_horizon_daily_v1,sr,sr.MAIN,1d,82677,a4063e15b039d1d931ccac3bd71d81fb729f14b675b1069119be404ef50df2a6,True
long_horizon_daily_v1,sr,sr.MAIN,1w,79815,5358ceaab878a9df6f46fdb3b8ddbcc1d9a6e0842574f942726a354b6a59532d,True
long_horizon_daily_v1,ss,ss.MAIN,1d,82729,6ff4bba69fee47b406a6e68251cf2c38021e82915289f0e285ba1bf543a1c57b,True
long_horizon_daily_v1,ss,ss.MAIN,1w,79816,d86c5d1db59b9df07eec3fb1a3ecb17fd7787304cfcd6ab4d76dd77d2c8e5516,True
long_horizon_daily_v1,t,t.MAIN,1d,82713,f577f012d6b98e032ebe79d26a3f667a5f76fa7cc02521e0fbd6d0559e1bda6a,True
long_horizon_daily_v1,t,t.MAIN,1w,79817,ecb02707efd0eb2caff33dd6d82c065d3805bfc79f25565240663842c0d9dffc,True
long_horizon_daily_v1,ta,ta.MAIN,1d,82679,b097836829f0123c2aadd3102f89db71ed877050e8fb197c4aee8f6f64d08b7a,True
long_horizon_daily_v1,ta,ta.MAIN,1w,79818,7e179314998f907c51cfdeeb1badbff48b0f0656e6f2b972ecdc3ba5b211dfda,True
long_horizon_daily_v1,tf,tf.MAIN,1d,82700,4286e9dc26216a05dcfd3458fc456d249a6244103c71b74f20e21541e1777eeb,True
long_horizon_daily_v1,tf,tf.MAIN,1w,79819,66440add9298edbc505b99bd29e0fcf9477b1195c7b5617e8aa7774b76f8e405,True
long_horizon_daily_v1,tl,tl.MAIN,1d,71697,438c999e4b4449f2a3d303b3ca983af373220541463b92f05202fc4bba267bbb,True
long_horizon_daily_v1,tl,tl.MAIN,1w,71698,328bf6616ee8e7c51a5e7bbcbe5b0e2eb3dbb911f9e42fb333a6ff8f2b50faf9,True
long_horizon_daily_v1,ts,ts.MAIN,1d,82722,c7ddf2d1264d6285963cf7213faf0762990397ae45ea6904414bd505fb5e91b9,True
long_horizon_daily_v1,ts,ts.MAIN,1w,79820,7988251aaa2d883c1738ca6d1ff1bbaadd5ae8ce7118d0920469503d8e9ad93c,True
long_horizon_daily_v1,ur,ur.MAIN,1d,82726,342e9bacda6dd15997a58c62e53e23fbe8a035e1adb651f09472fc2f8d89c82d,True
long_horizon_daily_v1,ur,ur.MAIN,1w,79821,1a4016aae34f2822e6806fa38b742132c4d252668243b088e4d9c8fb58f259d6,True
long_horizon_daily_v1,v,v.MAIN,1d,82686,11e33df896eb50eae5546cfc893f8498c8278bcd9b1b16c947f0d05093bca0ab,True
long_horizon_daily_v1,v,v.MAIN,1w,79822,e68fce4842f56d2a9090311d0ef5743c71e7a022b37a7791881625f5ee7e5303,True
long_horizon_daily_v1,v_f,v_f.MAIN,1d,71700,07595089e176218355b414dacd8ed23e89f016fea1644f08345db5c58668473a,True
long_horizon_daily_v1,v_f,v_f.MAIN,1w,71701,a0047ddb39d370e05b697f3e7885434ac395dda3fcf4f3777091102b4d282f30,True
long_horizon_daily_v1,wr,wr.MAIN,1w,79824,67c10ae917f25d97aa8e0726b4491bfacb9221d4e33e1fa639776b355c4af7d0,True
long_horizon_daily_v1,y,y.MAIN,1d,82678,70b8bdb4423f73c48389d2bdd176a7d79807feee504d0ff97acdb232bce18765,True
long_horizon_daily_v1,y,y.MAIN,1w,79825,012713e87d36225e38c1a7e50dd3bf45174135439c234ca5a15d0b63d4df08e5,True
long_horizon_daily_v1,zc,zc.MAIN,1w,79826,3deec433a183d009d995f6758a41f74d4eeef6e268c2d9bddad8d996cf830312,True
long_horizon_daily_v1,zn,zn.MAIN,1d,82680,8766eeb8a7457064e2ff6e6cb32a38e0c634e177427b009a8e517b9da05b900b,True
long_horizon_daily_v1,zn,zn.MAIN,1w,79827,53d12b470a0042a2a98372a0088b76b9db4f3c693818954faba578346dff9a04,True
