active_binding_status,calendar_boundary_status,checksum_status,consumer,content_comparison_status,contract_role,coverage_status,derived_data_role,derived_file_id,derived_path,derived_quality,derived_version,effective_target_end,lineage_status,materialization_policy,period,physical_max_datetime,physical_min_datetime,product,profile_id,recommended_action,recomputed_row_count,requirement_level,residual_reason,session_boundary_status,source_1m_checksum,source_1m_file_id,source_1m_path,source_1m_quality,source_1m_version,source_bar_count_status,source_checksum_status,source_gap_count,source_interval,target_end,target_id,target_start,window_class
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,82682,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=p/contract=p.MAIN/p_MAIN_1d_20071029_20260711_v2.parquet,passed,rqdata_p_standard_1d_20071029_20260711_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2007-10-29T00:00:00,p,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,c83d6cec09a94b66bd1d99981738f06ba19da4fe09358d56cbabe31bc8aad17b,82775,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=p/contract=p.MAIN/p_MAIN_1m_20071029_20260711_v2.parquet,passed,rqdata_p_standard_1m_20071029_20260711_v2,column_missing,matched,,1m,2026-07-10,profile_eligible:profile_registry:p:1d:source:2026-07-10,,provider_earliest_candidate
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,82688,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=pb/contract=pb.MAIN/pb_MAIN_1d_20110324_20260711_v2.parquet,passed,rqdata_pb_standard_1d_20110324_20260711_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2011-03-24T00:00:00,pb,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,2cd035e4d129807b37b6a1b30c0364dc92c5bd9d4ee92bf51ef8b43457923fab,82781,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=pb/contract=pb.MAIN/pb_MAIN_1m_20110324_20260711_v2.parquet,passed,rqdata_pb_standard_1m_20110324_20260711_v2,column_missing,matched,,1m,2026-07-10,profile_eligible:profile_registry:pb:1d:source:2026-07-10,,provider_earliest_candidate
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71739,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=pd/contract=pd.MAIN/pd_MAIN_15m_20230103_20260712_v2.parquet,passed,rqdata_pd_standard_15m_20230103_20260712_v2,2026-07-10,lineage_unverified,verify_only,15m,2026-07-10T15:00:00,2025-11-27T09:15:00,pd,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,36f80b31d72eaadee0960cba1403965c8e3f40b2eb6522b7b5eb90e17e37502d,71672,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=pd/contract=pd.MAIN/pd_MAIN_1m_20230103_20260712_v2.parquet,passed,rqdata_pd_standard_1m_20230103_20260712_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:pd:15m:source:2026-07-10,,2023+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71673,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=pd/contract=pd.MAIN/pd_MAIN_1d_20230103_20260712_v2.parquet,passed,rqdata_pd_standard_1d_20230103_20260712_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2025-11-27T00:00:00,pd,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,36f80b31d72eaadee0960cba1403965c8e3f40b2eb6522b7b5eb90e17e37502d,71672,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=pd/contract=pd.MAIN/pd_MAIN_1m_20230103_20260712_v2.parquet,passed,rqdata_pd_standard_1m_20230103_20260712_v2,column_missing,matched,,,2026-07-10,profile_eligible:profile_registry:pd:1d:source:2026-07-10,,2023+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71740,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=GFEX/symbol=pd/contract=pd.MAIN/pd_MAIN_30m_20230103_20260712_v2.parquet,passed,rqdata_pd_standard_30m_20230103_20260712_v2,2026-07-10,lineage_unverified,verify_only,30m,2026-07-10T15:00:00,2025-11-27T09:30:00,pd,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,36f80b31d72eaadee0960cba1403965c8e3f40b2eb6522b7b5eb90e17e37502d,71672,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=pd/contract=pd.MAIN/pd_MAIN_1m_20230103_20260712_v2.parquet,passed,rqdata_pd_standard_1m_20230103_20260712_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:pd:30m:source:2026-07-10,,2023+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71738,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=GFEX/symbol=pd/contract=pd.MAIN/pd_MAIN_5m_20230103_20260712_v2.parquet,passed,rqdata_pd_standard_5m_20230103_20260712_v2,2026-07-10,lineage_unverified,verify_only,5m,2026-07-10T15:00:00,2025-11-27T09:05:00,pd,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,36f80b31d72eaadee0960cba1403965c8e3f40b2eb6522b7b5eb90e17e37502d,71672,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=pd/contract=pd.MAIN/pd_MAIN_1m_20230103_20260712_v2.parquet,passed,rqdata_pd_standard_1m_20230103_20260712_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:pd:5m:source:2026-07-10,,2023+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71741,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=GFEX/symbol=pd/contract=pd.MAIN/pd_MAIN_60m_20230103_20260712_v2.parquet,passed,rqdata_pd_standard_60m_20230103_20260712_v2,2026-07-10,lineage_unverified,verify_only,60m,2026-07-10T15:00:00,2025-11-27T10:00:00,pd,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,36f80b31d72eaadee0960cba1403965c8e3f40b2eb6522b7b5eb90e17e37502d,71672,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=pd/contract=pd.MAIN/pd_MAIN_1m_20230103_20260712_v2.parquet,passed,rqdata_pd_standard_1m_20230103_20260712_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:pd:60m:source:2026-07-10,,2023+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71566,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pf/contract=pf.MAIN/pf_MAIN_15m_20201012_20260711_v2.parquet,passed,rqdata_pf_standard_15m_20201012_20260711_v2,2026-07-10,lineage_unverified,verify_only,15m,2026-07-10T15:00:00,2020-10-12T09:15:00,pf,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,023d27abae4326c4e2801bde3aa2e636d2f528386cf400d6517f974c83e053db,71529,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pf/contract=pf.MAIN/pf_MAIN_1m_20201012_20260711_v2.parquet,passed,rqdata_pf_standard_1m_20201012_20260711_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:pf:15m:source:2026-07-10,,2020+
active_selected,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,56506,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pf/contract=pf.MAIN/pf_MAIN_1d_20201012_20260711_v2.parquet,passed,rqdata_pf_standard_1d_20201012_20260711_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2020-10-12T00:00:00,pf,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,023d27abae4326c4e2801bde3aa2e636d2f528386cf400d6517f974c83e053db,71529,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pf/contract=pf.MAIN/pf_MAIN_1m_20201012_20260711_v2.parquet,passed,rqdata_pf_standard_1m_20201012_20260711_v2,column_missing,matched,,1m,2026-07-10,profile_eligible:profile_registry:pf:1d:source:2026-07-10,,2020+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71567,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pf/contract=pf.MAIN/pf_MAIN_30m_20201012_20260711_v2.parquet,passed,rqdata_pf_standard_30m_20201012_20260711_v2,2026-07-10,lineage_unverified,verify_only,30m,2026-07-10T15:00:00,2020-10-12T09:30:00,pf,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,023d27abae4326c4e2801bde3aa2e636d2f528386cf400d6517f974c83e053db,71529,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pf/contract=pf.MAIN/pf_MAIN_1m_20201012_20260711_v2.parquet,passed,rqdata_pf_standard_1m_20201012_20260711_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:pf:30m:source:2026-07-10,,2020+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71565,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pf/contract=pf.MAIN/pf_MAIN_5m_20201012_20260711_v2.parquet,passed,rqdata_pf_standard_5m_20201012_20260711_v2,2026-07-10,lineage_unverified,verify_only,5m,2026-07-10T15:00:00,2020-10-12T09:05:00,pf,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,023d27abae4326c4e2801bde3aa2e636d2f528386cf400d6517f974c83e053db,71529,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pf/contract=pf.MAIN/pf_MAIN_1m_20201012_20260711_v2.parquet,passed,rqdata_pf_standard_1m_20201012_20260711_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:pf:5m:source:2026-07-10,,2020+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71568,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pf/contract=pf.MAIN/pf_MAIN_60m_20201012_20260711_v2.parquet,passed,rqdata_pf_standard_60m_20201012_20260711_v2,2026-07-10,lineage_unverified,verify_only,60m,2026-07-10T15:00:00,2020-10-12T10:00:00,pf,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,023d27abae4326c4e2801bde3aa2e636d2f528386cf400d6517f974c83e053db,71529,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pf/contract=pf.MAIN/pf_MAIN_1m_20201012_20260711_v2.parquet,passed,rqdata_pf_standard_1m_20201012_20260711_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:pf:60m:source:2026-07-10,,2020+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71514,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=pg/contract=pg.MAIN/pg_MAIN_15m_20200330_20260711_v2.parquet,passed,rqdata_pg_standard_15m_20200330_20260711_v2,2026-07-10,lineage_unverified,verify_only,15m,2026-07-10T15:00:00,2020-03-30T09:15:00,pg,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,68701a20c95ca72b16e0baf9e653dfc8a367f3e586fc9a2cfe8d3e0c407a969d,71334,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pg/contract=pg.MAIN/pg_MAIN_1m_20200330_20260711_v2.parquet,passed,rqdata_pg_standard_1m_20200330_20260711_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:pg:15m:source:2026-07-10,,2020+
active_selected,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,56508,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=pg/contract=pg.MAIN/pg_MAIN_1d_20200330_20260711_v2.parquet,passed,rqdata_pg_standard_1d_20200330_20260711_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2020-03-30T00:00:00,pg,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,68701a20c95ca72b16e0baf9e653dfc8a367f3e586fc9a2cfe8d3e0c407a969d,71334,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pg/contract=pg.MAIN/pg_MAIN_1m_20200330_20260711_v2.parquet,passed,rqdata_pg_standard_1m_20200330_20260711_v2,column_missing,matched,,1m,2026-07-10,profile_eligible:profile_registry:pg:1d:source:2026-07-10,,2020+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71515,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=pg/contract=pg.MAIN/pg_MAIN_30m_20200330_20260711_v2.parquet,passed,rqdata_pg_standard_30m_20200330_20260711_v2,2026-07-10,lineage_unverified,verify_only,30m,2026-07-10T15:00:00,2020-03-30T09:30:00,pg,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,68701a20c95ca72b16e0baf9e653dfc8a367f3e586fc9a2cfe8d3e0c407a969d,71334,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pg/contract=pg.MAIN/pg_MAIN_1m_20200330_20260711_v2.parquet,passed,rqdata_pg_standard_1m_20200330_20260711_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:pg:30m:source:2026-07-10,,2020+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71513,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=pg/contract=pg.MAIN/pg_MAIN_5m_20200330_20260711_v2.parquet,passed,rqdata_pg_standard_5m_20200330_20260711_v2,2026-07-10,lineage_unverified,verify_only,5m,2026-07-10T15:00:00,2020-03-30T09:05:00,pg,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,68701a20c95ca72b16e0baf9e653dfc8a367f3e586fc9a2cfe8d3e0c407a969d,71334,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pg/contract=pg.MAIN/pg_MAIN_1m_20200330_20260711_v2.parquet,passed,rqdata_pg_standard_1m_20200330_20260711_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:pg:5m:source:2026-07-10,,2020+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71516,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=pg/contract=pg.MAIN/pg_MAIN_60m_20200330_20260711_v2.parquet,passed,rqdata_pg_standard_60m_20200330_20260711_v2,2026-07-10,lineage_unverified,verify_only,60m,2026-07-10T15:00:00,2020-03-30T10:00:00,pg,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,68701a20c95ca72b16e0baf9e653dfc8a367f3e586fc9a2cfe8d3e0c407a969d,71334,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pg/contract=pg.MAIN/pg_MAIN_1m_20200330_20260711_v2.parquet,passed,rqdata_pg_standard_1m_20200330_20260711_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:pg:60m:source:2026-07-10,,2020+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71638,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pk/contract=pk.MAIN/pk_MAIN_15m_20210201_20260711_v2.parquet,passed,rqdata_pk_standard_15m_20210201_20260711_v2,2026-07-10,lineage_unverified,verify_only,15m,2026-07-10T15:00:00,2021-02-01T09:15:00,pk,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,145f86ab5d79c7dc3a69a15c23d00b443306106d008dd00fe5dbd543e6fc51a2,71547,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pk/contract=pk.MAIN/pk_MAIN_1m_20210201_20260711_v2.parquet,passed,rqdata_pk_standard_1m_20210201_20260711_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:pk:15m:source:2026-07-10,,2020+
active_selected,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,56510,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pk/contract=pk.MAIN/pk_MAIN_1d_20210201_20260711_v2.parquet,passed,rqdata_pk_standard_1d_20210201_20260711_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2021-02-01T00:00:00,pk,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,145f86ab5d79c7dc3a69a15c23d00b443306106d008dd00fe5dbd543e6fc51a2,71547,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pk/contract=pk.MAIN/pk_MAIN_1m_20210201_20260711_v2.parquet,passed,rqdata_pk_standard_1m_20210201_20260711_v2,column_missing,matched,,1m,2026-07-10,profile_eligible:profile_registry:pk:1d:source:2026-07-10,,2020+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71639,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pk/contract=pk.MAIN/pk_MAIN_30m_20210201_20260711_v2.parquet,passed,rqdata_pk_standard_30m_20210201_20260711_v2,2026-07-10,lineage_unverified,verify_only,30m,2026-07-10T15:00:00,2021-02-01T09:30:00,pk,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,145f86ab5d79c7dc3a69a15c23d00b443306106d008dd00fe5dbd543e6fc51a2,71547,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pk/contract=pk.MAIN/pk_MAIN_1m_20210201_20260711_v2.parquet,passed,rqdata_pk_standard_1m_20210201_20260711_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:pk:30m:source:2026-07-10,,2020+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71637,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pk/contract=pk.MAIN/pk_MAIN_5m_20210201_20260711_v2.parquet,passed,rqdata_pk_standard_5m_20210201_20260711_v2,2026-07-10,lineage_unverified,verify_only,5m,2026-07-10T15:00:00,2021-02-01T09:05:00,pk,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,145f86ab5d79c7dc3a69a15c23d00b443306106d008dd00fe5dbd543e6fc51a2,71547,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pk/contract=pk.MAIN/pk_MAIN_1m_20210201_20260711_v2.parquet,passed,rqdata_pk_standard_1m_20210201_20260711_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:pk:5m:source:2026-07-10,,2020+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71640,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pk/contract=pk.MAIN/pk_MAIN_60m_20210201_20260711_v2.parquet,passed,rqdata_pk_standard_60m_20210201_20260711_v2,2026-07-10,lineage_unverified,verify_only,60m,2026-07-10T15:00:00,2021-02-01T10:00:00,pk,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,145f86ab5d79c7dc3a69a15c23d00b443306106d008dd00fe5dbd543e6fc51a2,71547,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pk/contract=pk.MAIN/pk_MAIN_1m_20210201_20260711_v2.parquet,passed,rqdata_pk_standard_1m_20210201_20260711_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:pk:60m:source:2026-07-10,,2020+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71743,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pl/contract=pl.MAIN/pl_MAIN_15m_20230103_20260712_v2.parquet,passed,rqdata_pl_standard_15m_20230103_20260712_v2,2026-07-10,lineage_unverified,verify_only,15m,2026-07-10T15:00:00,2025-07-22T09:15:00,pl,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,476ad17fbcd7443a6d0097067427b851ed680838d22cb28160adec2e12af9370,71675,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pl/contract=pl.MAIN/pl_MAIN_1m_20230103_20260712_v2.parquet,passed,rqdata_pl_standard_1m_20230103_20260712_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:pl:15m:source:2026-07-10,,2023+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71676,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pl/contract=pl.MAIN/pl_MAIN_1d_20230103_20260712_v2.parquet,passed,rqdata_pl_standard_1d_20230103_20260712_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2025-07-22T00:00:00,pl,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,476ad17fbcd7443a6d0097067427b851ed680838d22cb28160adec2e12af9370,71675,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pl/contract=pl.MAIN/pl_MAIN_1m_20230103_20260712_v2.parquet,passed,rqdata_pl_standard_1m_20230103_20260712_v2,column_missing,matched,,,2026-07-10,profile_eligible:profile_registry:pl:1d:source:2026-07-10,,2023+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71744,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pl/contract=pl.MAIN/pl_MAIN_30m_20230103_20260712_v2.parquet,passed,rqdata_pl_standard_30m_20230103_20260712_v2,2026-07-10,lineage_unverified,verify_only,30m,2026-07-10T15:00:00,2025-07-22T09:30:00,pl,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,476ad17fbcd7443a6d0097067427b851ed680838d22cb28160adec2e12af9370,71675,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pl/contract=pl.MAIN/pl_MAIN_1m_20230103_20260712_v2.parquet,passed,rqdata_pl_standard_1m_20230103_20260712_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:pl:30m:source:2026-07-10,,2023+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71742,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pl/contract=pl.MAIN/pl_MAIN_5m_20230103_20260712_v2.parquet,passed,rqdata_pl_standard_5m_20230103_20260712_v2,2026-07-10,lineage_unverified,verify_only,5m,2026-07-10T15:00:00,2025-07-22T09:05:00,pl,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,476ad17fbcd7443a6d0097067427b851ed680838d22cb28160adec2e12af9370,71675,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pl/contract=pl.MAIN/pl_MAIN_1m_20230103_20260712_v2.parquet,passed,rqdata_pl_standard_1m_20230103_20260712_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:pl:5m:source:2026-07-10,,2023+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71745,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pl/contract=pl.MAIN/pl_MAIN_60m_20230103_20260712_v2.parquet,passed,rqdata_pl_standard_60m_20230103_20260712_v2,2026-07-10,lineage_unverified,verify_only,60m,2026-07-10T15:00:00,2025-07-22T10:00:00,pl,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,476ad17fbcd7443a6d0097067427b851ed680838d22cb28160adec2e12af9370,71675,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pl/contract=pl.MAIN/pl_MAIN_1m_20230103_20260712_v2.parquet,passed,rqdata_pl_standard_1m_20230103_20260712_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:pl:60m:source:2026-07-10,,2023+
