product,contract,contract_role,period,expected_start,expected_end,target_reason
y,Y1809,actual_contract,1d,2018-03-26,2018-07-27,main_contract_map_rank1_effective_range
y,Y1809,actual_contract,1m,2018-03-26,2018-07-27,main_contract_map_rank1_effective_range
y,Y1901,actual_contract,1d,2018-07-30,2018-12-03,main_contract_map_rank1_effective_range
y,Y1901,actual_contract,1m,2018-07-30,2018-12-03,main_contract_map_rank1_effective_range
y,Y1905,actual_contract,1d,2018-12-04,2019-04-02,main_contract_map_rank1_effective_range
y,Y1905,actual_contract,1m,2018-12-04,2019-04-02,main_contract_map_rank1_effective_range
y,Y1909,actual_contract,1d,2019-04-03,2019-08-01,main_contract_map_rank1_effective_range
y,Y1909,actual_contract,1m,2019-04-03,2019-08-01,main_contract_map_rank1_effective_range
y,Y2001,actual_contract,1d,2019-08-02,2019-11-21,main_contract_map_rank1_effective_range
y,Y2001,actual_contract,1m,2019-08-02,2019-11-21,main_contract_map_rank1_effective_range
y,Y2005,actual_contract,1d,2019-11-22,2020-03-18,main_contract_map_rank1_effective_range
y,Y2005,actual_contract,1m,2019-11-22,2020-03-18,main_contract_map_rank1_effective_range
y,Y2009,actual_contract,1d,2020-03-19,2020-07-28,main_contract_map_rank1_effective_range
y,Y2009,actual_contract,1m,2020-03-19,2020-07-28,main_contract_map_rank1_effective_range
y,Y2101,actual_contract,1d,2020-07-29,2020-12-07,main_contract_map_rank1_effective_range
y,Y2101,actual_contract,1m,2020-07-29,2020-12-07,main_contract_map_rank1_effective_range
y,Y2105,actual_contract,1d,2020-12-08,2021-04-01,main_contract_map_rank1_effective_range
y,Y2105,actual_contract,1m,2020-12-08,2021-04-01,main_contract_map_rank1_effective_range
y,Y2109,actual_contract,1d,2021-04-02,2021-08-11,main_contract_map_rank1_effective_range
y,Y2109,actual_contract,1m,2021-04-02,2021-08-11,main_contract_map_rank1_effective_range
y,Y2201,actual_contract,1d,2021-08-12,2021-12-03,main_contract_map_rank1_effective_range
y,Y2201,actual_contract,1m,2021-08-12,2021-12-03,main_contract_map_rank1_effective_range
y,Y2205,actual_contract,1d,2021-12-06,2022-03-25,main_contract_map_rank1_effective_range
y,Y2205,actual_contract,1m,2021-12-06,2022-03-25,main_contract_map_rank1_effective_range
y,Y2209,actual_contract,1d,2022-03-28,2022-08-09,main_contract_map_rank1_effective_range
y,Y2209,actual_contract,1m,2022-03-28,2022-08-09,main_contract_map_rank1_effective_range
y,Y2301,actual_contract,1d,2022-08-10,2022-12-09,main_contract_map_rank1_effective_range
y,Y2301,actual_contract,1m,2022-08-10,2022-12-09,main_contract_map_rank1_effective_range
y,Y2305,actual_contract,1d,2022-12-12,2023-04-07,main_contract_map_rank1_effective_range
y,Y2305,actual_contract,1m,2022-12-12,2023-04-07,main_contract_map_rank1_effective_range
y,Y2309,actual_contract,1d,2023-04-10,2023-08-04,main_contract_map_rank1_effective_range
y,Y2309,actual_contract,1m,2023-04-10,2023-08-04,main_contract_map_rank1_effective_range
y,Y2401,actual_contract,1d,2023-08-07,2023-12-06,main_contract_map_rank1_effective_range
y,Y2401,actual_contract,1m,2023-08-07,2023-12-06,main_contract_map_rank1_effective_range
y,Y2405,actual_contract,1d,2023-12-07,2024-04-01,main_contract_map_rank1_effective_range
y,Y2405,actual_contract,1m,2023-12-07,2024-04-01,main_contract_map_rank1_effective_range
y,Y2409,actual_contract,1d,2024-04-02,2024-08-08,main_contract_map_rank1_effective_range
y,Y2409,actual_contract,1m,2024-04-02,2024-08-08,main_contract_map_rank1_effective_range
y,Y2501,actual_contract,1d,2024-08-09,2024-11-25,main_contract_map_rank1_effective_range
y,Y2501,actual_contract,1m,2024-08-09,2024-11-25,main_contract_map_rank1_effective_range
y,Y2505,actual_contract,1d,2024-11-26,2025-04-01,main_contract_map_rank1_effective_range
y,Y2505,actual_contract,1m,2024-11-26,2025-04-01,main_contract_map_rank1_effective_range
y,Y2509,actual_contract,1d,2025-04-02,2025-08-06,main_contract_map_rank1_effective_range
y,Y2509,actual_contract,1m,2025-04-02,2025-08-06,main_contract_map_rank1_effective_range
y,Y2601,actual_contract,1d,2025-08-07,2025-11-27,main_contract_map_rank1_effective_range
y,Y2601,actual_contract,1m,2025-08-07,2025-11-27,main_contract_map_rank1_effective_range
y,Y2605,actual_contract,1d,2025-11-28,2026-04-02,main_contract_map_rank1_effective_range
y,Y2605,actual_contract,1m,2025-11-28,2026-04-02,main_contract_map_rank1_effective_range
y,Y2609,actual_contract,1d,2026-04-03,2026-06-24,main_contract_map_rank1_effective_range
y,Y2609,actual_contract,1d,2026-07-07,2026-07-07,main_contract_map_rank1_effective_range
y,Y2609,actual_contract,1m,2026-04-03,2026-06-24,main_contract_map_rank1_effective_range
y,Y2609,actual_contract,1m,2026-07-07,2026-07-07,main_contract_map_rank1_effective_range
zc,ZC1605,actual_contract,1d,2015-05-18,2016-04-06,main_contract_map_rank1_effective_range
zc,ZC1605,actual_contract,1m,2015-05-18,2016-04-06,main_contract_map_rank1_effective_range
zc,ZC1609,actual_contract,1d,2016-04-07,2016-08-15,main_contract_map_rank1_effective_range
zc,ZC1609,actual_contract,1m,2016-04-07,2016-08-15,main_contract_map_rank1_effective_range
zc,ZC1701,actual_contract,1d,2016-08-16,2016-12-05,main_contract_map_rank1_effective_range
zc,ZC1701,actual_contract,1m,2016-08-16,2016-12-05,main_contract_map_rank1_effective_range
zc,ZC1705,actual_contract,1d,2016-12-06,2017-04-18,main_contract_map_rank1_effective_range
zc,ZC1705,actual_contract,1m,2016-12-06,2017-04-18,main_contract_map_rank1_effective_range
zc,ZC1709,actual_contract,1d,2017-04-19,2017-08-10,main_contract_map_rank1_effective_range
zc,ZC1709,actual_contract,1m,2017-04-19,2017-08-10,main_contract_map_rank1_effective_range
zc,ZC1801,actual_contract,1d,2017-08-11,2017-12-19,main_contract_map_rank1_effective_range
zc,ZC1801,actual_contract,1m,2017-08-11,2017-12-19,main_contract_map_rank1_effective_range
zc,ZC1805,actual_contract,1d,2017-12-20,2018-04-12,main_contract_map_rank1_effective_range
zc,ZC1805,actual_contract,1m,2017-12-20,2018-04-12,main_contract_map_rank1_effective_range
zc,ZC1809,actual_contract,1d,2018-04-13,2018-08-09,main_contract_map_rank1_effective_range
zc,ZC1809,actual_contract,1m,2018-04-13,2018-08-09,main_contract_map_rank1_effective_range
zc,ZC1901,actual_contract,1d,2018-08-10,2018-12-06,main_contract_map_rank1_effective_range
zc,ZC1901,actual_contract,1m,2018-08-10,2018-12-06,main_contract_map_rank1_effective_range
zc,ZC1905,actual_contract,1d,2018-12-07,2019-04-18,main_contract_map_rank1_effective_range
zc,ZC1905,actual_contract,1m,2018-12-07,2019-04-18,main_contract_map_rank1_effective_range
zc,ZC1909,actual_contract,1d,2019-04-19,2019-08-20,main_contract_map_rank1_effective_range
zc,ZC1909,actual_contract,1m,2019-04-19,2019-08-20,main_contract_map_rank1_effective_range
zc,ZC1911,actual_contract,1d,2019-08-21,2019-09-16,main_contract_map_rank1_effective_range
zc,ZC1911,actual_contract,1m,2019-08-21,2019-09-16,main_contract_map_rank1_effective_range
zc,ZC2001,actual_contract,1d,2019-09-17,2019-12-11,main_contract_map_rank1_effective_range
zc,ZC2001,actual_contract,1m,2019-09-17,2019-12-11,main_contract_map_rank1_effective_range
zc,ZC2005,actual_contract,1d,2019-12-12,2020-03-27,main_contract_map_rank1_effective_range
zc,ZC2005,actual_contract,1m,2019-12-12,2020-03-27,main_contract_map_rank1_effective_range
zc,ZC2009,actual_contract,1d,2020-03-30,2020-08-19,main_contract_map_rank1_effective_range
zc,ZC2009,actual_contract,1m,2020-03-30,2020-08-19,main_contract_map_rank1_effective_range
zc,ZC2011,actual_contract,1d,2020-08-20,2020-10-16,main_contract_map_rank1_effective_range
zc,ZC2011,actual_contract,1m,2020-08-20,2020-10-16,main_contract_map_rank1_effective_range
zc,ZC2101,actual_contract,1d,2020-10-19,2020-12-15,main_contract_map_rank1_effective_range
zc,ZC2101,actual_contract,1m,2020-10-19,2020-12-15,main_contract_map_rank1_effective_range
zc,ZC2105,actual_contract,1d,2020-12-16,2021-04-21,main_contract_map_rank1_effective_range
zc,ZC2105,actual_contract,1m,2020-12-16,2021-04-21,main_contract_map_rank1_effective_range
zc,ZC2109,actual_contract,1d,2021-04-22,2021-08-12,main_contract_map_rank1_effective_range
zc,ZC2109,actual_contract,1m,2021-04-22,2021-08-12,main_contract_map_rank1_effective_range
zc,ZC2201,actual_contract,1d,2021-08-13,2021-12-03,main_contract_map_rank1_effective_range
zc,ZC2201,actual_contract,1m,2021-08-13,2021-12-03,main_contract_map_rank1_effective_range
zc,ZC2205,actual_contract,1d,2021-12-06,2022-04-28,main_contract_map_rank1_effective_range
zc,ZC2205,actual_contract,1m,2021-12-06,2022-04-28,main_contract_map_rank1_effective_range
zc,ZC2209,actual_contract,1d,2022-04-29,2022-09-07,main_contract_map_rank1_effective_range
zc,ZC2209,actual_contract,1m,2022-04-29,2022-09-07,main_contract_map_rank1_effective_range
zc,ZC2301,actual_contract,1d,2022-09-08,2023-01-09,main_contract_map_rank1_effective_range
zc,ZC2301,actual_contract,1m,2022-09-08,2023-01-09,main_contract_map_rank1_effective_range
zc,ZC2302,actual_contract,1d,2023-01-10,2023-02-07,main_contract_map_rank1_effective_range
zc,ZC2302,actual_contract,1m,2023-01-10,2023-02-07,main_contract_map_rank1_effective_range
zc,ZC2303,actual_contract,1d,2023-02-08,2023-03-07,main_contract_map_rank1_effective_range
zc,ZC2303,actual_contract,1m,2023-02-08,2023-03-07,main_contract_map_rank1_effective_range
zc,ZC2304,actual_contract,1d,2023-03-08,2023-04-10,main_contract_map_rank1_effective_range
zc,ZC2304,actual_contract,1m,2023-03-08,2023-04-10,main_contract_map_rank1_effective_range
zc,ZC2305,actual_contract,1d,2023-04-11,2023-05-10,main_contract_map_rank1_effective_range
zc,ZC2305,actual_contract,1m,2023-04-11,2023-05-10,main_contract_map_rank1_effective_range
zc,ZC2306,actual_contract,1d,2023-05-11,2023-06-07,main_contract_map_rank1_effective_range
zc,ZC2306,actual_contract,1m,2023-05-11,2023-06-07,main_contract_map_rank1_effective_range
zc,ZC2307,actual_contract,1d,2023-06-08,2023-07-07,main_contract_map_rank1_effective_range
zc,ZC2307,actual_contract,1m,2023-06-08,2023-07-07,main_contract_map_rank1_effective_range
zc,ZC2308,actual_contract,1d,2023-07-10,2023-08-07,main_contract_map_rank1_effective_range
zc,ZC2308,actual_contract,1m,2023-07-10,2023-08-07,main_contract_map_rank1_effective_range
zc,ZC2309,actual_contract,1d,2023-08-08,2023-09-07,main_contract_map_rank1_effective_range
zc,ZC2309,actual_contract,1m,2023-08-08,2023-09-07,main_contract_map_rank1_effective_range
zc,ZC2310,actual_contract,1d,2023-09-08,2023-10-13,main_contract_map_rank1_effective_range
zc,ZC2310,actual_contract,1m,2023-09-08,2023-10-13,main_contract_map_rank1_effective_range
zc,ZC2311,actual_contract,1d,2023-10-16,2023-11-07,main_contract_map_rank1_effective_range
zc,ZC2311,actual_contract,1m,2023-10-16,2023-11-07,main_contract_map_rank1_effective_range
zc,ZC2312,actual_contract,1d,2023-11-08,2023-12-07,main_contract_map_rank1_effective_range
zc,ZC2312,actual_contract,1m,2023-11-08,2023-12-07,main_contract_map_rank1_effective_range
zc,ZC2401,actual_contract,1d,2023-12-08,2024-01-08,main_contract_map_rank1_effective_range
zc,ZC2401,actual_contract,1m,2023-12-08,2024-01-08,main_contract_map_rank1_effective_range
zc,ZC2402,actual_contract,1d,2024-01-09,2024-02-07,main_contract_map_rank1_effective_range
zc,ZC2402,actual_contract,1m,2024-01-09,2024-02-07,main_contract_map_rank1_effective_range
zc,ZC2403,actual_contract,1d,2024-02-08,2024-03-07,main_contract_map_rank1_effective_range
zc,ZC2403,actual_contract,1m,2024-02-08,2024-03-07,main_contract_map_rank1_effective_range
zc,ZC2404,actual_contract,1d,2024-03-08,2024-04-09,main_contract_map_rank1_effective_range
zc,ZC2404,actual_contract,1m,2024-03-08,2024-04-09,main_contract_map_rank1_effective_range
zc,ZC2405,actual_contract,1d,2024-04-10,2024-05-10,main_contract_map_rank1_effective_range
zc,ZC2405,actual_contract,1m,2024-04-10,2024-05-10,main_contract_map_rank1_effective_range
zc,ZC2406,actual_contract,1d,2024-05-13,2024-06-07,main_contract_map_rank1_effective_range
zc,ZC2406,actual_contract,1m,2024-05-13,2024-06-07,main_contract_map_rank1_effective_range
zc,ZC2407,actual_contract,1d,2024-06-11,2024-07-05,main_contract_map_rank1_effective_range
zc,ZC2407,actual_contract,1m,2024-06-11,2024-07-05,main_contract_map_rank1_effective_range
zc,ZC2408,actual_contract,1d,2024-07-08,2024-08-07,main_contract_map_rank1_effective_range
zc,ZC2408,actual_contract,1m,2024-07-08,2024-08-07,main_contract_map_rank1_effective_range
zc,ZC2409,actual_contract,1d,2024-08-08,2024-09-06,main_contract_map_rank1_effective_range
zc,ZC2409,actual_contract,1m,2024-08-08,2024-09-06,main_contract_map_rank1_effective_range
zc,ZC2410,actual_contract,1d,2024-09-09,2024-10-14,main_contract_map_rank1_effective_range
zc,ZC2410,actual_contract,1m,2024-09-09,2024-10-14,main_contract_map_rank1_effective_range
zc,ZC2411,actual_contract,1d,2024-10-15,2024-11-07,main_contract_map_rank1_effective_range
zc,ZC2411,actual_contract,1m,2024-10-15,2024-11-07,main_contract_map_rank1_effective_range
zc,ZC2412,actual_contract,1d,2024-11-08,2024-12-06,main_contract_map_rank1_effective_range
zc,ZC2412,actual_contract,1m,2024-11-08,2024-12-06,main_contract_map_rank1_effective_range
zc,ZC2501,actual_contract,1d,2024-12-09,2025-01-08,main_contract_map_rank1_effective_range
zc,ZC2501,actual_contract,1m,2024-12-09,2025-01-08,main_contract_map_rank1_effective_range
zc,ZC2502,actual_contract,1d,2025-01-09,2025-02-11,main_contract_map_rank1_effective_range
zc,ZC2502,actual_contract,1m,2025-01-09,2025-02-11,main_contract_map_rank1_effective_range
zc,ZC2503,actual_contract,1d,2025-02-12,2025-03-07,main_contract_map_rank1_effective_range
zc,ZC2503,actual_contract,1m,2025-02-12,2025-03-07,main_contract_map_rank1_effective_range
zc,ZC2504,actual_contract,1d,2025-03-10,2025-04-08,main_contract_map_rank1_effective_range
zc,ZC2504,actual_contract,1m,2025-03-10,2025-04-08,main_contract_map_rank1_effective_range
zc,ZC2505,actual_contract,1d,2025-04-09,2025-05-12,main_contract_map_rank1_effective_range
zc,ZC2505,actual_contract,1m,2025-04-09,2025-05-12,main_contract_map_rank1_effective_range
zc,ZC2506,actual_contract,1d,2025-05-13,2025-06-09,main_contract_map_rank1_effective_range
zc,ZC2506,actual_contract,1m,2025-05-13,2025-06-09,main_contract_map_rank1_effective_range
zc,ZC2507,actual_contract,1d,2025-06-10,2025-07-07,main_contract_map_rank1_effective_range
zc,ZC2507,actual_contract,1m,2025-06-10,2025-07-07,main_contract_map_rank1_effective_range
zc,ZC2508,actual_contract,1d,2025-07-08,2025-08-07,main_contract_map_rank1_effective_range
zc,ZC2508,actual_contract,1m,2025-07-08,2025-08-07,main_contract_map_rank1_effective_range
zc,ZC2509,actual_contract,1d,2025-08-08,2025-09-05,main_contract_map_rank1_effective_range
zc,ZC2509,actual_contract,1m,2025-08-08,2025-09-05,main_contract_map_rank1_effective_range
zc,ZC2510,actual_contract,1d,2025-09-08,2025-10-15,main_contract_map_rank1_effective_range
zc,ZC2510,actual_contract,1m,2025-09-08,2025-10-15,main_contract_map_rank1_effective_range
zc,ZC2511,actual_contract,1d,2025-10-16,2025-11-07,main_contract_map_rank1_effective_range
zc,ZC2511,actual_contract,1m,2025-10-16,2025-11-07,main_contract_map_rank1_effective_range
zc,ZC2512,actual_contract,1d,2025-11-10,2025-12-05,main_contract_map_rank1_effective_range
zc,ZC2512,actual_contract,1m,2025-11-10,2025-12-05,main_contract_map_rank1_effective_range
zc,ZC2601,actual_contract,1d,2025-12-08,2026-01-09,main_contract_map_rank1_effective_range
zc,ZC2601,actual_contract,1m,2025-12-08,2026-01-09,main_contract_map_rank1_effective_range
zc,ZC2602,actual_contract,1d,2026-01-12,2026-02-06,main_contract_map_rank1_effective_range
zc,ZC2602,actual_contract,1m,2026-01-12,2026-02-06,main_contract_map_rank1_effective_range
zc,ZC2603,actual_contract,1d,2026-02-09,2026-03-06,main_contract_map_rank1_effective_range
zc,ZC2603,actual_contract,1m,2026-02-09,2026-03-06,main_contract_map_rank1_effective_range
zc,ZC2604,actual_contract,1d,2026-03-09,2026-04-08,main_contract_map_rank1_effective_range
zc,ZC2604,actual_contract,1m,2026-03-09,2026-04-08,main_contract_map_rank1_effective_range
zc,ZC2605,actual_contract,1d,2026-04-09,2026-05-12,main_contract_map_rank1_effective_range
zc,ZC2605,actual_contract,1m,2026-04-09,2026-05-12,main_contract_map_rank1_effective_range
zc,ZC2606,actual_contract,1d,2026-05-13,2026-06-05,main_contract_map_rank1_effective_range
zc,ZC2606,actual_contract,1m,2026-05-13,2026-06-05,main_contract_map_rank1_effective_range
zc,ZC2607,actual_contract,1d,2026-06-08,2026-06-24,main_contract_map_rank1_effective_range
zc,ZC2607,actual_contract,1d,2026-07-07,2026-07-07,main_contract_map_rank1_effective_range
zc,ZC2607,actual_contract,1m,2026-06-08,2026-06-24,main_contract_map_rank1_effective_range
zc,ZC2607,actual_contract,1m,2026-07-07,2026-07-07,main_contract_map_rank1_effective_range
zn,ZN0707,actual_contract,1d,2007-03-26,2007-06-05,main_contract_map_rank1_effective_range
zn,ZN0708,actual_contract,1d,2007-06-06,2007-06-28,main_contract_map_rank1_effective_range
zn,ZN0709,actual_contract,1d,2007-06-29,2007-07-31,main_contract_map_rank1_effective_range
zn,ZN0710,actual_contract,1d,2007-08-01,2007-08-29,main_contract_map_rank1_effective_range
zn,ZN0711,actual_contract,1d,2007-08-30,2007-09-26,main_contract_map_rank1_effective_range
zn,ZN0712,actual_contract,1d,2007-09-27,2007-10-26,main_contract_map_rank1_effective_range
zn,ZN0801,actual_contract,1d,2007-10-29,2007-11-26,main_contract_map_rank1_effective_range
zn,ZN0802,actual_contract,1d,2007-11-27,2007-12-21,main_contract_map_rank1_effective_range
zn,ZN0803,actual_contract,1d,2007-12-24,2008-01-21,main_contract_map_rank1_effective_range
zn,ZN0804,actual_contract,1d,2008-01-22,2008-02-20,main_contract_map_rank1_effective_range
zn,ZN0805,actual_contract,1d,2008-02-21,2008-03-19,main_contract_map_rank1_effective_range
zn,ZN0806,actual_contract,1d,2008-03-20,2008-04-22,main_contract_map_rank1_effective_range
zn,ZN0807,actual_contract,1d,2008-04-23,2008-05-27,main_contract_map_rank1_effective_range
zn,ZN0808,actual_contract,1d,2008-05-28,2008-06-23,main_contract_map_rank1_effective_range
zn,ZN0809,actual_contract,1d,2008-06-24,2008-07-18,main_contract_map_rank1_effective_range
zn,ZN0810,actual_contract,1d,2008-07-21,2008-08-15,main_contract_map_rank1_effective_range
zn,ZN0811,actual_contract,1d,2008-08-18,2008-09-18,main_contract_map_rank1_effective_range
zn,ZN0812,actual_contract,1d,2008-09-19,2008-10-17,main_contract_map_rank1_effective_range
zn,ZN0901,actual_contract,1d,2008-10-20,2008-11-21,main_contract_map_rank1_effective_range
zn,ZN0902,actual_contract,1d,2008-11-24,2008-12-15,main_contract_map_rank1_effective_range
zn,ZN0903,actual_contract,1d,2008-12-16,2009-01-16,main_contract_map_rank1_effective_range
zn,ZN0904,actual_contract,1d,2009-01-19,2009-02-09,main_contract_map_rank1_effective_range
zn,ZN0905,actual_contract,1d,2009-02-10,2009-03-05,main_contract_map_rank1_effective_range
zn,ZN0906,actual_contract,1d,2009-03-06,2009-03-31,main_contract_map_rank1_effective_range
zn,ZN0907,actual_contract,1d,2009-04-01,2009-04-28,main_contract_map_rank1_effective_range
zn,ZN0908,actual_contract,1d,2009-04-29,2009-06-01,main_contract_map_rank1_effective_range
zn,ZN0909,actual_contract,1d,2009-06-02,2009-07-01,main_contract_map_rank1_effective_range
zn,ZN0910,actual_contract,1d,2009-07-02,2009-07-24,main_contract_map_rank1_effective_range
zn,ZN0911,actual_contract,1d,2009-07-27,2009-08-24,main_contract_map_rank1_effective_range
zn,ZN0912,actual_contract,1d,2009-08-25,2009-10-09,main_contract_map_rank1_effective_range
zn,ZN1001,actual_contract,1d,2009-10-12,2009-11-12,main_contract_map_rank1_effective_range
zn,ZN1002,actual_contract,1d,2009-11-13,2009-11-26,main_contract_map_rank1_effective_range
zn,ZN1003,actual_contract,1d,2009-11-27,2009-12-25,main_contract_map_rank1_effective_range
zn,ZN1004,actual_contract,1d,2009-12-28,2010-01-19,main_contract_map_rank1_effective_range
zn,ZN1004,actual_contract,1m,2010-01-04,2010-01-19,main_contract_map_rank1_effective_range
zn,ZN1005,actual_contract,1d,2010-01-20,2010-02-24,main_contract_map_rank1_effective_range
zn,ZN1005,actual_contract,1m,2010-01-20,2010-02-24,main_contract_map_rank1_effective_range
zn,ZN1006,actual_contract,1d,2010-02-25,2010-03-29,main_contract_map_rank1_effective_range
zn,ZN1006,actual_contract,1m,2010-02-25,2010-03-29,main_contract_map_rank1_effective_range
zn,ZN1007,actual_contract,1d,2010-03-30,2010-05-05,main_contract_map_rank1_effective_range
zn,ZN1007,actual_contract,1m,2010-03-30,2010-05-05,main_contract_map_rank1_effective_range
zn,ZN1008,actual_contract,1d,2010-05-06,2010-05-27,main_contract_map_rank1_effective_range
zn,ZN1008,actual_contract,1m,2010-05-06,2010-05-27,main_contract_map_rank1_effective_range
zn,ZN1009,actual_contract,1d,2010-05-28,2010-06-28,main_contract_map_rank1_effective_range
zn,ZN1009,actual_contract,1m,2010-05-28,2010-06-28,main_contract_map_rank1_effective_range
zn,ZN1010,actual_contract,1d,2010-06-29,2010-07-26,main_contract_map_rank1_effective_range
zn,ZN1010,actual_contract,1m,2010-06-29,2010-07-26,main_contract_map_rank1_effective_range
zn,ZN1011,actual_contract,1d,2010-07-27,2010-08-13,main_contract_map_rank1_effective_range
zn,ZN1011,actual_contract,1m,2010-07-27,2010-08-13,main_contract_map_rank1_effective_range
zn,ZN1012,actual_contract,1d,2010-08-16,2010-09-10,main_contract_map_rank1_effective_range
zn,ZN1012,actual_contract,1m,2010-08-16,2010-09-10,main_contract_map_rank1_effective_range
zn,ZN1101,actual_contract,1d,2010-09-13,2010-10-21,main_contract_map_rank1_effective_range
zn,ZN1101,actual_contract,1m,2010-09-13,2010-10-21,main_contract_map_rank1_effective_range
zn,ZN1102,actual_contract,1d,2010-10-22,2010-11-18,main_contract_map_rank1_effective_range
zn,ZN1102,actual_contract,1m,2010-10-22,2010-11-18,main_contract_map_rank1_effective_range
zn,ZN1103,actual_contract,1d,2010-11-19,2010-12-30,main_contract_map_rank1_effective_range
zn,ZN1103,actual_contract,1m,2010-11-19,2010-12-30,main_contract_map_rank1_effective_range
zn,ZN1104,actual_contract,1d,2010-12-31,2011-02-10,main_contract_map_rank1_effective_range
zn,ZN1104,actual_contract,1m,2010-12-31,2011-02-10,main_contract_map_rank1_effective_range
zn,ZN1105,actual_contract,1d,2011-02-11,2011-03-17,main_contract_map_rank1_effective_range
zn,ZN1105,actual_contract,1m,2011-02-11,2011-03-17,main_contract_map_rank1_effective_range
zn,ZN1106,actual_contract,1d,2011-03-18,2011-04-25,main_contract_map_rank1_effective_range
zn,ZN1106,actual_contract,1m,2011-03-18,2011-04-25,main_contract_map_rank1_effective_range
zn,ZN1107,actual_contract,1d,2011-04-26,2011-05-25,main_contract_map_rank1_effective_range
zn,ZN1107,actual_contract,1m,2011-04-26,2011-05-25,main_contract_map_rank1_effective_range
zn,ZN1108,actual_contract,1d,2011-05-26,2011-06-23,main_contract_map_rank1_effective_range
zn,ZN1108,actual_contract,1m,2011-05-26,2011-06-23,main_contract_map_rank1_effective_range
zn,ZN1109,actual_contract,1d,2011-06-24,2011-07-18,main_contract_map_rank1_effective_range
zn,ZN1109,actual_contract,1m,2011-06-24,2011-07-18,main_contract_map_rank1_effective_range
zn,ZN1110,actual_contract,1d,2011-07-19,2011-08-15,main_contract_map_rank1_effective_range
zn,ZN1110,actual_contract,1m,2011-07-19,2011-08-15,main_contract_map_rank1_effective_range
zn,ZN1111,actual_contract,1d,2011-08-16,2011-09-21,main_contract_map_rank1_effective_range
zn,ZN1111,actual_contract,1m,2011-08-16,2011-09-21,main_contract_map_rank1_effective_range
zn,ZN1112,actual_contract,1d,2011-09-22,2011-10-19,main_contract_map_rank1_effective_range
zn,ZN1112,actual_contract,1m,2011-09-22,2011-10-19,main_contract_map_rank1_effective_range
zn,ZN1201,actual_contract,1d,2011-10-20,2011-11-18,main_contract_map_rank1_effective_range
zn,ZN1201,actual_contract,1m,2011-10-20,2011-11-18,main_contract_map_rank1_effective_range
zn,ZN1202,actual_contract,1d,2011-11-21,2011-12-15,main_contract_map_rank1_effective_range
zn,ZN1202,actual_contract,1m,2011-11-21,2011-12-15,main_contract_map_rank1_effective_range
zn,ZN1203,actual_contract,1d,2011-12-16,2012-01-16,main_contract_map_rank1_effective_range
zn,ZN1203,actual_contract,1m,2011-12-16,2012-01-16,main_contract_map_rank1_effective_range
zn,ZN1204,actual_contract,1d,2012-01-17,2012-02-14,main_contract_map_rank1_effective_range
zn,ZN1204,actual_contract,1m,2012-01-17,2012-02-14,main_contract_map_rank1_effective_range
zn,ZN1205,actual_contract,1d,2012-02-15,2012-03-08,main_contract_map_rank1_effective_range
zn,ZN1205,actual_contract,1m,2012-02-15,2012-03-08,main_contract_map_rank1_effective_range
zn,ZN1206,actual_contract,1d,2012-03-09,2012-04-06,main_contract_map_rank1_effective_range
zn,ZN1206,actual_contract,1m,2012-03-09,2012-04-06,main_contract_map_rank1_effective_range
zn,ZN1207,actual_contract,1d,2012-04-09,2012-05-08,main_contract_map_rank1_effective_range
zn,ZN1207,actual_contract,1m,2012-04-09,2012-05-08,main_contract_map_rank1_effective_range
zn,ZN1208,actual_contract,1d,2012-05-09,2012-05-28,main_contract_map_rank1_effective_range
zn,ZN1208,actual_contract,1m,2012-05-09,2012-05-28,main_contract_map_rank1_effective_range
zn,ZN1209,actual_contract,1d,2012-05-29,2012-06-25,main_contract_map_rank1_effective_range
zn,ZN1209,actual_contract,1m,2012-05-29,2012-06-25,main_contract_map_rank1_effective_range
zn,ZN1210,actual_contract,1d,2012-06-26,2012-07-23,main_contract_map_rank1_effective_range
zn,ZN1210,actual_contract,1m,2012-06-26,2012-07-23,main_contract_map_rank1_effective_range
zn,ZN1211,actual_contract,1d,2012-07-24,2012-08-16,main_contract_map_rank1_effective_range
zn,ZN1211,actual_contract,1m,2012-07-24,2012-08-16,main_contract_map_rank1_effective_range
zn,ZN1212,actual_contract,1d,2012-08-17,2012-09-20,main_contract_map_rank1_effective_range
zn,ZN1212,actual_contract,1m,2012-08-17,2012-09-20,main_contract_map_rank1_effective_range
zn,ZN1301,actual_contract,1d,2012-09-21,2012-11-05,main_contract_map_rank1_effective_range
zn,ZN1301,actual_contract,1m,2012-09-21,2012-11-05,main_contract_map_rank1_effective_range
zn,ZN1302,actual_contract,1d,2012-11-06,2012-12-07,main_contract_map_rank1_effective_range
zn,ZN1302,actual_contract,1m,2012-11-06,2012-12-07,main_contract_map_rank1_effective_range
zn,ZN1303,actual_contract,1d,2012-12-10,2013-01-07,main_contract_map_rank1_effective_range
zn,ZN1303,actual_contract,1m,2012-12-10,2013-01-07,main_contract_map_rank1_effective_range
zn,ZN1304,actual_contract,1d,2013-01-08,2013-01-29,main_contract_map_rank1_effective_range
zn,ZN1304,actual_contract,1m,2013-01-08,2013-01-29,main_contract_map_rank1_effective_range
zn,ZN1305,actual_contract,1d,2013-01-30,2013-03-06,main_contract_map_rank1_effective_range
zn,ZN1305,actual_contract,1m,2013-01-30,2013-03-06,main_contract_map_rank1_effective_range
