product,contract_role,symbol_or_contract,period,start_date,end_date,evidence_source,provider,data_role,quality_status,manifest_status,manifest_or_db_row_count,db_market_data_file_id,data_quality_report_status,physical_path,physical_exists,duckdb_row_count,duckdb_min_datetime,duckdb_max_datetime,duckdb_error,checksum_status,row_count_status
pk,actual_contract,PK2501,15m,2024-10-10,2024-12-10,"db_market_data_file,manifest",rqdata,primary,passed,success,660,47510.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pk/contract=PK2501/PK2501_15m_20241010_20241210.parquet,True,660.0,2024-10-10T09:15:00,2024-12-10T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2501,1d,2024-10-10,2024-12-10,db_market_data_file,rqdata,primary,passed,,44,42976.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pk/contract=PK2501/PK2501_1d_20241010_20241210.parquet,True,44.0,2024-10-10T00:00:00,2024-12-10T00:00:00,,checksum_unverified,matched
pk,actual_contract,PK2501,1m,2024-10-10,2024-12-10,"db_market_data_file,manifest",rqdata,primary,passed,success,9900,47508.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pk/contract=PK2501/PK2501_1m_20241010_20241210.parquet,True,9900.0,2024-10-10T09:01:00,2024-12-10T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2501,30m,2024-10-10,2024-12-10,"db_market_data_file,manifest",rqdata,primary,passed,success,352,47511.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pk/contract=PK2501/PK2501_30m_20241010_20241210.parquet,True,352.0,2024-10-10T09:30:00,2024-12-10T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2501,5m,2024-10-10,2024-12-10,"db_market_data_file,manifest",rqdata,primary,passed,success,1980,47509.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pk/contract=PK2501/PK2501_5m_20241010_20241210.parquet,True,1980.0,2024-10-10T09:05:00,2024-12-10T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2501,60m,2024-10-10,2024-12-10,"db_market_data_file,manifest",rqdata,primary,passed,success,220,47512.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pk/contract=PK2501/PK2501_60m_20241010_20241210.parquet,True,220.0,2024-10-10T10:00:00,2024-12-10T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2503,15m,2024-12-11,2025-02-07,"db_market_data_file,manifest",rqdata,primary,passed,success,540,47516.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pk/contract=PK2503/PK2503_15m_20241211_20250207.parquet,True,540.0,2024-12-11T09:15:00,2025-02-07T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2503,1d,2024-12-11,2025-02-07,db_market_data_file,rqdata,primary,passed,,36,42978.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pk/contract=PK2503/PK2503_1d_20241211_20250207.parquet,True,36.0,2024-12-11T00:00:00,2025-02-07T00:00:00,,checksum_unverified,matched
pk,actual_contract,PK2503,1m,2024-12-11,2025-02-07,"db_market_data_file,manifest",rqdata,primary,passed,success,8100,47514.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pk/contract=PK2503/PK2503_1m_20241211_20250207.parquet,True,8100.0,2024-12-11T09:01:00,2025-02-07T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2503,30m,2024-12-11,2025-02-07,"db_market_data_file,manifest",rqdata,primary,passed,success,288,47517.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pk/contract=PK2503/PK2503_30m_20241211_20250207.parquet,True,288.0,2024-12-11T09:30:00,2025-02-07T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2503,5m,2024-12-11,2025-02-07,"db_market_data_file,manifest",rqdata,primary,passed,success,1620,47515.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pk/contract=PK2503/PK2503_5m_20241211_20250207.parquet,True,1620.0,2024-12-11T09:05:00,2025-02-07T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2503,60m,2024-12-11,2025-02-07,"db_market_data_file,manifest",rqdata,primary,passed,success,180,47518.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pk/contract=PK2503/PK2503_60m_20241211_20250207.parquet,True,180.0,2024-12-11T10:00:00,2025-02-07T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2505,15m,2025-02-10,2025-04-15,"db_market_data_file,manifest",rqdata,primary,passed,success,690,47522.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pk/contract=PK2505/PK2505_15m_20250210_20250415.parquet,True,690.0,2025-02-10T09:15:00,2025-04-15T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2505,1d,2025-02-10,2025-04-15,db_market_data_file,rqdata,primary,passed,,46,42980.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pk/contract=PK2505/PK2505_1d_20250210_20250415.parquet,True,46.0,2025-02-10T00:00:00,2025-04-15T00:00:00,,checksum_unverified,matched
pk,actual_contract,PK2505,1m,2025-02-10,2025-04-15,"db_market_data_file,manifest",rqdata,primary,passed,success,10350,47520.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pk/contract=PK2505/PK2505_1m_20250210_20250415.parquet,True,10350.0,2025-02-10T09:01:00,2025-04-15T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2505,30m,2025-02-10,2025-04-15,"db_market_data_file,manifest",rqdata,primary,passed,success,368,47523.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pk/contract=PK2505/PK2505_30m_20250210_20250415.parquet,True,368.0,2025-02-10T09:30:00,2025-04-15T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2505,5m,2025-02-10,2025-04-15,"db_market_data_file,manifest",rqdata,primary,passed,success,2070,47521.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pk/contract=PK2505/PK2505_5m_20250210_20250415.parquet,True,2070.0,2025-02-10T09:05:00,2025-04-15T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2505,60m,2025-02-10,2025-04-15,"db_market_data_file,manifest",rqdata,primary,passed,success,230,47524.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pk/contract=PK2505/PK2505_60m_20250210_20250415.parquet,True,230.0,2025-02-10T10:00:00,2025-04-15T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2510,15m,2025-04-16,2025-08-14,"db_market_data_file,manifest",rqdata,primary,passed,success,1245,47528.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pk/contract=PK2510/PK2510_15m_20250416_20250814.parquet,True,1245.0,2025-04-16T09:15:00,2025-08-14T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2510,1d,2025-04-16,2025-08-14,db_market_data_file,rqdata,primary,passed,,83,42982.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pk/contract=PK2510/PK2510_1d_20250416_20250814.parquet,True,83.0,2025-04-16T00:00:00,2025-08-14T00:00:00,,checksum_unverified,matched
pk,actual_contract,PK2510,1m,2025-04-16,2025-08-14,"db_market_data_file,manifest",rqdata,primary,passed,success,18675,47526.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pk/contract=PK2510/PK2510_1m_20250416_20250814.parquet,True,18675.0,2025-04-16T09:01:00,2025-08-14T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2510,30m,2025-04-16,2025-08-14,"db_market_data_file,manifest",rqdata,primary,passed,success,664,47529.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pk/contract=PK2510/PK2510_30m_20250416_20250814.parquet,True,664.0,2025-04-16T09:30:00,2025-08-14T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2510,5m,2025-04-16,2025-08-14,"db_market_data_file,manifest",rqdata,primary,passed,success,3735,47527.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pk/contract=PK2510/PK2510_5m_20250416_20250814.parquet,True,3735.0,2025-04-16T09:05:00,2025-08-14T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2510,60m,2025-04-16,2025-08-14,"db_market_data_file,manifest",rqdata,primary,passed,success,415,47530.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pk/contract=PK2510/PK2510_60m_20250416_20250814.parquet,True,415.0,2025-04-16T10:00:00,2025-08-14T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2511,15m,2025-08-15,2025-10-10,"db_market_data_file,manifest",rqdata,primary,passed,success,525,47534.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pk/contract=PK2511/PK2511_15m_20250815_20251010.parquet,True,525.0,2025-08-15T09:15:00,2025-10-10T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2511,1d,2025-08-15,2025-10-10,db_market_data_file,rqdata,primary,passed,,35,42984.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pk/contract=PK2511/PK2511_1d_20250815_20251010.parquet,True,35.0,2025-08-15T00:00:00,2025-10-10T00:00:00,,checksum_unverified,matched
pk,actual_contract,PK2511,1m,2025-08-15,2025-10-10,"db_market_data_file,manifest",rqdata,primary,passed,success,7875,47532.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pk/contract=PK2511/PK2511_1m_20250815_20251010.parquet,True,7875.0,2025-08-15T09:01:00,2025-10-10T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2511,30m,2025-08-15,2025-10-10,"db_market_data_file,manifest",rqdata,primary,passed,success,280,47535.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pk/contract=PK2511/PK2511_30m_20250815_20251010.parquet,True,280.0,2025-08-15T09:30:00,2025-10-10T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2511,5m,2025-08-15,2025-10-10,"db_market_data_file,manifest",rqdata,primary,passed,success,1575,47533.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pk/contract=PK2511/PK2511_5m_20250815_20251010.parquet,True,1575.0,2025-08-15T09:05:00,2025-10-10T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2511,60m,2025-08-15,2025-10-10,"db_market_data_file,manifest",rqdata,primary,passed,success,175,47536.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pk/contract=PK2511/PK2511_60m_20250815_20251010.parquet,True,175.0,2025-08-15T10:00:00,2025-10-10T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2601,15m,2025-10-13,2025-12-02,"db_market_data_file,manifest",rqdata,primary,passed,success,555,47540.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pk/contract=PK2601/PK2601_15m_20251013_20251202.parquet,True,555.0,2025-10-13T09:15:00,2025-12-02T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2601,1d,2025-10-13,2025-12-02,db_market_data_file,rqdata,primary,passed,,37,42986.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pk/contract=PK2601/PK2601_1d_20251013_20251202.parquet,True,37.0,2025-10-13T00:00:00,2025-12-02T00:00:00,,checksum_unverified,matched
pk,actual_contract,PK2601,1m,2025-10-13,2025-12-02,"db_market_data_file,manifest",rqdata,primary,passed,success,8325,47538.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pk/contract=PK2601/PK2601_1m_20251013_20251202.parquet,True,8325.0,2025-10-13T09:01:00,2025-12-02T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2601,30m,2025-10-13,2025-12-02,"db_market_data_file,manifest",rqdata,primary,passed,success,296,47541.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pk/contract=PK2601/PK2601_30m_20251013_20251202.parquet,True,296.0,2025-10-13T09:30:00,2025-12-02T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2601,5m,2025-10-13,2025-12-02,"db_market_data_file,manifest",rqdata,primary,passed,success,1665,47539.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pk/contract=PK2601/PK2601_5m_20251013_20251202.parquet,True,1665.0,2025-10-13T09:05:00,2025-12-02T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2601,60m,2025-10-13,2025-12-02,"db_market_data_file,manifest",rqdata,primary,passed,success,185,47542.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pk/contract=PK2601/PK2601_60m_20251013_20251202.parquet,True,185.0,2025-10-13T10:00:00,2025-12-02T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2603,15m,2025-12-03,2026-02-06,"db_market_data_file,manifest",rqdata,primary,passed,success,690,47546.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pk/contract=PK2603/PK2603_15m_20251203_20260206.parquet,True,690.0,2025-12-03T09:15:00,2026-02-06T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2603,1d,2025-12-03,2026-02-06,db_market_data_file,rqdata,primary,passed,,46,42988.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pk/contract=PK2603/PK2603_1d_20251203_20260206.parquet,True,46.0,2025-12-03T00:00:00,2026-02-06T00:00:00,,checksum_unverified,matched
pk,actual_contract,PK2603,1m,2025-12-03,2026-02-06,"db_market_data_file,manifest",rqdata,primary,passed,success,10350,47544.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pk/contract=PK2603/PK2603_1m_20251203_20260206.parquet,True,10350.0,2025-12-03T09:01:00,2026-02-06T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2603,30m,2025-12-03,2026-02-06,"db_market_data_file,manifest",rqdata,primary,passed,success,368,47547.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pk/contract=PK2603/PK2603_30m_20251203_20260206.parquet,True,368.0,2025-12-03T09:30:00,2026-02-06T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2603,5m,2025-12-03,2026-02-06,"db_market_data_file,manifest",rqdata,primary,passed,success,2070,47545.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pk/contract=PK2603/PK2603_5m_20251203_20260206.parquet,True,2070.0,2025-12-03T09:05:00,2026-02-06T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2603,60m,2025-12-03,2026-02-06,"db_market_data_file,manifest",rqdata,primary,passed,success,230,47548.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pk/contract=PK2603/PK2603_60m_20251203_20260206.parquet,True,230.0,2025-12-03T10:00:00,2026-02-06T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2605,15m,2026-02-09,2026-04-09,"db_market_data_file,manifest",rqdata,primary,passed,success,555,47552.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pk/contract=PK2605/PK2605_15m_20260209_20260409.parquet,True,555.0,2026-02-09T09:15:00,2026-04-09T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2605,1d,2026-02-09,2026-04-09,db_market_data_file,rqdata,primary,passed,,37,42990.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pk/contract=PK2605/PK2605_1d_20260209_20260409.parquet,True,37.0,2026-02-09T00:00:00,2026-04-09T00:00:00,,checksum_unverified,matched
pk,actual_contract,PK2605,1m,2026-02-09,2026-04-09,"db_market_data_file,manifest",rqdata,primary,passed,success,8325,47550.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pk/contract=PK2605/PK2605_1m_20260209_20260409.parquet,True,8325.0,2026-02-09T09:01:00,2026-04-09T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2605,30m,2026-02-09,2026-04-09,"db_market_data_file,manifest",rqdata,primary,passed,success,296,47553.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pk/contract=PK2605/PK2605_30m_20260209_20260409.parquet,True,296.0,2026-02-09T09:30:00,2026-04-09T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2605,5m,2026-02-09,2026-04-09,"db_market_data_file,manifest",rqdata,primary,passed,success,1665,47551.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pk/contract=PK2605/PK2605_5m_20260209_20260409.parquet,True,1665.0,2026-02-09T09:05:00,2026-04-09T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2605,60m,2026-02-09,2026-04-09,"db_market_data_file,manifest",rqdata,primary,passed,success,185,47554.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pk/contract=PK2605/PK2605_60m_20260209_20260409.parquet,True,185.0,2026-02-09T10:00:00,2026-04-09T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2610,15m,2026-04-01,2026-07-07,"db_market_data_file,manifest",rqdata,primary,passed,success,975,34234.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_15m_20260401_20260707.parquet,True,975.0,2026-04-01T09:15:00,2026-07-07T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2610,15m,2026-04-10,2026-07-07,"db_market_data_file,manifest",rqdata,primary,passed,success,885,47558.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_15m_20260410_20260707.parquet,True,885.0,2026-04-10T09:15:00,2026-07-07T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2610,1d,2026-04-01,2026-07-07,"db_market_data_file,manifest",rqdata,primary,passed,success,65,34237.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_1d_20260401_20260707.parquet,True,65.0,2026-04-01T15:00:00,2026-07-07T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2610,1d,2026-04-10,2026-07-07,db_market_data_file,rqdata,primary,passed,,59,42992.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_1d_20260410_20260707.parquet,True,59.0,2026-04-10T00:00:00,2026-07-07T00:00:00,,checksum_unverified,matched
pk,actual_contract,PK2610,1m,2026-04-01,2026-07-07,"db_market_data_file,manifest",rqdata,primary,passed,success,14625,34232.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_1m_20260401_20260707.parquet,True,14625.0,2026-04-01T09:01:00,2026-07-07T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2610,1m,2026-04-10,2026-07-07,"db_market_data_file,manifest",rqdata,primary,passed,success,13275,47556.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_1m_20260410_20260707.parquet,True,13275.0,2026-04-10T09:01:00,2026-07-07T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2610,30m,2026-04-01,2026-07-07,"db_market_data_file,manifest",rqdata,primary,passed,success,520,34235.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_30m_20260401_20260707.parquet,True,520.0,2026-04-01T09:30:00,2026-07-07T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2610,30m,2026-04-10,2026-07-07,"db_market_data_file,manifest",rqdata,primary,passed,success,472,47559.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_30m_20260410_20260707.parquet,True,472.0,2026-04-10T09:30:00,2026-07-07T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2610,5m,2026-04-01,2026-07-07,"db_market_data_file,manifest",rqdata,primary,passed,success,2925,34233.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_5m_20260401_20260707.parquet,True,2925.0,2026-04-01T09:05:00,2026-07-07T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2610,5m,2026-04-10,2026-07-07,"db_market_data_file,manifest",rqdata,primary,passed,success,2655,47557.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_5m_20260410_20260707.parquet,True,2655.0,2026-04-10T09:05:00,2026-07-07T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2610,60m,2026-04-01,2026-07-07,"db_market_data_file,manifest",rqdata,primary,passed,success,325,34236.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_60m_20260401_20260707.parquet,True,325.0,2026-04-01T10:00:00,2026-07-07T15:00:00,,checksum_unverified,matched
pk,actual_contract,PK2610,60m,2026-04-10,2026-07-07,"db_market_data_file,manifest",rqdata,primary,passed,success,295,47560.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_60m_20260410_20260707.parquet,True,295.0,2026-04-10T10:00:00,2026-07-07T15:00:00,,checksum_unverified,matched
pk,dominant_main,pk.MAIN,15m,2023-01-03,2026-07-07,"db_market_data_file,manifest",rqdata,primary,passed,success,12720,44207.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pk/contract=pk.MAIN/pk_MAIN_15m_20230103_20260707_v2.parquet,True,12720.0,2023-01-03T09:15:00,2026-07-07T15:00:00,,checksum_unverified,matched
pk,dominant_main,pk.MAIN,15m,2023-01-03,2026-07-10,"db_market_data_file,manifest",rqdata,primary,passed,success,12765,56275.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pk/contract=pk.MAIN/pk_MAIN_15m_20230103_20260711_v2.parquet,True,12765.0,2023-01-03T09:15:00,2026-07-10T15:00:00,,checksum_unverified,matched
pk,dominant_main,pk.MAIN,1d,2021-02-01,2026-07-10,"db_market_data_file,manifest",rqdata,primary,passed,success,1316,56510.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pk/contract=pk.MAIN/pk_MAIN_1d_20210201_20260711_v2.parquet,True,1316.0,2021-02-01T00:00:00,2026-07-10T00:00:00,,checksum_unverified,matched
pk,dominant_main,pk.MAIN,1d,2023-01-03,2026-07-07,"db_market_data_file,manifest",rqdata,primary,passed,success,848,41177.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pk/contract=pk.MAIN/pk_MAIN_1d_20230103_20260707_v2.parquet,True,848.0,2023-01-03T00:00:00,2026-07-07T00:00:00,,checksum_unverified,matched
pk,dominant_main,pk.MAIN,1d,2023-01-03,2026-07-09,"db_market_data_file,manifest",rqdata,primary,passed,success,850,55626.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pk/contract=pk.MAIN/pk_MAIN_1d_20230103_20260710_v2.parquet,True,850.0,2023-01-03T00:00:00,2026-07-09T00:00:00,,checksum_unverified,matched
pk,dominant_main,pk.MAIN,1d,2023-01-03,2026-07-10,"db_market_data_file,manifest",rqdata,primary,passed,success,851,55900.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pk/contract=pk.MAIN/pk_MAIN_1d_20230103_20260711_v2.parquet,True,851.0,2023-01-03T00:00:00,2026-07-10T00:00:00,,checksum_unverified,matched
pk,dominant_main,pk.MAIN,1m,2023-01-03,2026-07-07,"db_market_data_file,manifest",rqdata,primary,passed,success,190800,44205.0,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pk/contract=pk.MAIN/pk_MAIN_1m_20230103_20260707_v2.parquet,True,190800.0,2023-01-03T09:01:00,2026-07-07T15:00:00,,checksum_unverified,matched
